wavelet,wavelet_level,wavelet_mode,wavelet_mse,wavelet_psnr,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,signal_length,signal_type,emd_value,kl_divergence,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,dynamic_cutoff,dominant_frequency,amplitude_max,num_fft_peaks,positive_frequencies,positive_amplitudes,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,max_autocorrelation,upper_envelope,lower_envelope,spectral_magnitude,spectral_centroid,spectral_bandwidth,frequency_max,wavelet_type,htid,max_autocorrelation_diff,frequency_max_diff,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,relative_num_peaks_diff,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,spectral_centroid_diff,lower_envelope_diff,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,spectral_bandwidth_diff,spectral_magnitude_diff,avg_prominence_diff,num_fft_peaks_diff,amplitude_max_diff,prominence_min_diff,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,prominence_max_diff,upper_envelope_diff,dominant_frequency_diff,dynamic_cutoff_diff,emd_value_normalized,wavelet_mse_normalized,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,avg_variance_across_levels_normalized,prominence_min_diff_normalized,avg_prominence_diff_normalized,relative_prominences_avg_diff_normalized,relative_prominences_wasserstein_normalized,spectral_centroid_diff_normalized,dynamic_cutoff_diff_normalized,relative_prominences_total_diff_normalized,prominence_max_diff_normalized,amplitude_max_diff_normalized,frequency_max_diff_normalized,spectral_bandwidth_diff_normalized,num_fft_peaks_diff_normalized,relative_num_peaks_diff_normalized,dominant_frequency_diff_normalized,max_autocorrelation_diff_normalized,relative_right_bases_global_alignment_score_normalized,relative_left_bases_global_alignment_score_normalized,upper_envelope_diff_normalized,lower_envelope_diff_normalized,relative_peaks_global_alignment_score_normalized,reconstruction_weighted_score,reconstruction_normalized_weighted_score,reconstruction_normalized_weighted_rank,signal_weighted_score,signal_normalized_weighted_score,signal_normalized_weighted_rank,reconstruction_missing_metrics_count,reconstruction_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_rank,signal_missing_metrics_count,signal_dynamically_weighted_score,signal_normalized_dynamically_weighted_score,signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank,top_wavelet_rank
rbio3.1,1,antireflect,1.2869331992730184e-26,316.5366974035227,6697732.980281058,0.5761904761904761,344.4375326047764,207,smoothed,9.168404092827192e-14,-1.872248800438571e-10,6.599632201505758,40797.59879535147,0.7545489623419301,0.00011826130089415466,1.0,434.59999999999997,,,,[],[],12,406.71666666666664,18.20000000000016,761.3999999999999,"[6, 19, 41, 51, 76, 91, 103, 131, 151, 162, 177, 197]","[18.20000000000016, 545.4, 235.79999999999995, 476.19999999999993, 433.80000000000007, 761.3999999999999, 522.8, 566.1999999999999, 243.59999999999997, 233.8, 658.3999999999999, 184.9999999999999]","[1, 1, 31, 31, 72, 1, 97, 118, 143, 143, 118, 188]","[7, 81, 44, 81, 81, 204, 118, 143, 157, 164, 204, 204]",42883024.55999998,761.3999999999999,-761.3999999999999,0.0,,,,DWT,mdp.39015067403868,1.4901161193847656e-08,,0.0,37.0,11.0,0.0,37.0,,1.1368683772161603e-13,130.29927536231878,1477.0000000000018,130.2992753623188,,0.0,130.29927536231878,,,13.600000000000158,0.0,37.0,1.1368683772161603e-13,1.1368683772161603e-13,,5.684341886080802e-14,1.5585625229403085e-13,3.4485394753006985e-26,0.9693230414300288,0.4494746767629211,0.0375895927387636,0.7867602767602755,0.07029027655640548,0.3259113386609347,0.9999999998570421,0.9999999998570421,0.9999999998570456,,9.889445523558741e-14,0.9999999997281382,6.717124060947382e-14,,,,,1.0,,3.019882189249927e-13,0.7297297297297298,0.7297297297297298,2.201666627402701e-13,2.201666627402701e-13,0.0,2.043719347279956,0.9160649421967056,18,1.1679461809355787,0.5826755219141108,152,0,0.484669342672898,0.8772072953461336,18,0,0.3304911234640786,0.5435668099109816,135,72.78907885115734,0.9237011752084304,80.75,31.97506817296455,0.9195287846692047,11,rbio,507.53333333333336,530.0,244.88354832206676,135,0.9247938111373954,0.7818054200865742,0.11810270617785093,5,9.5,11
coif9,1,periodic,2.109784863295662e-26,314.3898757280929,8031755.010129607,0.5346153846153846,102.69559016529193,207,smoothed,1.0523841594195637e-13,-2.0045762827436446e-10,6.694481535123726,31965.048438659076,0.9800768033962117,0.00011826130089415468,1.0,434.60000000000014,,,,[],[],12,406.7166666666665,18.199999999999818,761.4000000000001,"[6, 19, 41, 51, 76, 91, 103, 131, 151, 162, 177, 197]","[18.199999999999818, 545.3999999999996, 235.79999999999984, 476.20000000000005, 433.8000000000002, 761.4000000000001, 522.7999999999996, 566.2000000000002, 243.59999999999985, 233.8000000000003, 658.3999999999996, 185.0]","[1, 1, 31, 31, 72, 1, 97, 118, 143, 143, 118, 188]","[7, 81, 44, 81, 81, 204, 118, 143, 157, 164, 204, 204]",42883024.55999999,761.4000000000001,-761.4000000000001,0.0,,,,DWT,mdp.39015067403868,7.450580596923828e-09,,0.0,37.0,11.0,0.0,37.0,,1.1368683772161603e-13,130.29927536231867,1477.0000000000027,130.29927536231875,,0.0,130.29927536231867,,,13.599999999999817,0.0,37.0,1.1368683772161603e-13,1.1368683772161603e-13,,1.1368683772161603e-13,1.8724010625864332e-13,6.064850239292518e-26,0.9611264230731558,0.5891646795275565,0.5125245533932772,0.19770874424720497,0.017008036602549924,0.32591133865878763,0.9999999998570352,0.9999999998570352,0.9999999998570421,,1.9778891047117482e-13,0.9999999997281427,6.717124060947382e-14,,,,,1.0,,1.5099410946249636e-13,0.7297297297297298,0.7297297297297298,2.201666627402701e-13,2.201666627402701e-13,0.0,2.043719347279283,0.9160649421964039,146,1.2134071826442683,0.6053555163605416,130,0,0.48466934267274,0.8772072953458476,149,0,0.3253617766919903,0.5351304481938891,152,9.810708435174291,0.9897162385375532,144.25,143.71956534313264,0.9192553939019004,12,coif,521.0196078431372,632.0,313.2282560729104,153,0.9493676122709169,1.0,0.035442671410358145,7,10.75,12
rbio3.1,1,reflect,1.2869331992730184e-26,316.5366974035227,6697732.980281058,0.5761904761904761,344.4375326047764,207,smoothed,9.168404092827192e-14,-1.872248800438571e-10,6.599632201505758,39917.33041439908,0.7490760281905802,0.00011826130089415466,1.0,434.59999999999997,,,,[],[],12,406.71666666666664,18.20000000000016,761.3999999999999,"[6, 19, 41, 51, 76, 91, 103, 131, 151, 162, 177, 197]","[18.20000000000016, 545.4, 235.79999999999995, 476.19999999999993, 433.80000000000007, 761.3999999999999, 522.8, 566.1999999999999, 243.59999999999997, 233.8, 658.3999999999999, 184.9999999999999]","[1, 1, 31, 31, 72, 1, 97, 118, 143, 143, 118, 188]","[7, 81, 44, 81, 81, 204, 118, 143, 157, 164, 204, 204]",42883024.55999998,761.3999999999999,-761.3999999999999,0.0,,,,DWT,mdp.39015067403868,1.4901161193847656e-08,,0.0,37.0,11.0,0.0,37.0,,1.1368683772161603e-13,130.29927536231878,1477.0000000000018,130.2992753623188,,0.0,130.29927536231878,,,13.600000000000158,0.0,37.0,1.1368683772161603e-13,1.1368683772161603e-13,,5.684341886080802e-14,1.5585625229403085e-13,3.4485394753006985e-26,0.9693230414300288,0.4494746767629211,0.0375895927387636,0.7867602767602755,0.06498006951499766,0.3259113386609347,0.9999999998570421,0.9999999998570421,0.9999999998570456,,9.889445523558741e-14,0.9999999997281382,6.717124060947382e-14,,,,,1.0,,3.019882189249927e-13,0.7297297297297298,0.7297297297297298,2.201666627402701e-13,2.201666627402701e-13,0.0,2.043719347279956,0.9160649421967056,19,1.1658220981190155,0.5816158403260959,154,0,0.484669342672898,0.8772072953461336,20,0,0.32973252245816326,0.5423191203377835,136,72.83028216339684,0.923657985153672,82.25,34.34124114362643,0.9187210261198129,13,rbio,507.53333333333336,530.0,244.88354832206676,135,0.9247938111373954,0.7818054200865742,0.11810270617785093,5,11.0,13
rbio3.1,1,periodic,1.2869331992730184e-26,316.5366974035227,6697952.3134400295,0.5761904761904761,344.4375326047764,207,smoothed,9.168404092827192e-14,-1.872248800438571e-10,6.597574083773097,40135.28930941042,0.7515971360824549,0.00011826130089415466,1.0,434.59999999999997,,,,[],[],12,406.71666666666664,18.20000000000016,761.3999999999999,"[6, 19, 41, 51, 76, 91, 103, 131, 151, 162, 177, 197]","[18.20000000000016, 545.4, 235.79999999999995, 476.19999999999993, 433.80000000000007, 761.3999999999999, 522.8, 566.1999999999999, 243.59999999999997, 233.8, 658.3999999999999, 184.9999999999999]","[1, 1, 31, 31, 72, 1, 97, 118, 143, 143, 118, 188]","[7, 81, 44, 81, 81, 204, 118, 143, 157, 164, 204, 204]",42883024.55999998,761.3999999999999,-761.3999999999999,0.0,,,,DWT,mdp.39015067403868,1.4901161193847656e-08,,0.0,37.0,11.0,0.0,37.0,,1.1368683772161603e-13,130.29927536231878,1477.0000000000018,130.2992753623188,,0.0,130.29927536231878,,,13.600000000000158,0.0,37.0,1.1368683772161603e-13,1.1368683772161603e-13,,5.684341886080802e-14,1.5585625229403085e-13,3.4485394753006985e-26,0.9693230414300288,0.44644356983998457,0.03766767914430691,0.7867602767602755,0.06629490358614133,0.3259113386609347,0.9999999998570421,0.9999999998570421,0.9999999998570456,,9.889445523558741e-14,0.9999999997281382,6.717124060947382e-14,,,,,1.0,,3.019882189249927e-13,0.7297297297297298,0.7297297297297298,2.201666627402701e-13,2.201666627402701e-13,0.0,2.043719347279956,0.9160649421967056,21,1.1648715214887766,0.581141608085617,157,0,0.484669342672898,0.8772072953461336,19,0,0.3294984958229848,0.5419342110240785,137,73.78120808625098,0.92266120745676,83.5,35.11256809585278,0.9175675010030131,14,rbio,507.53333333333336,530.0,244.88354832206676,135,0.9247938111373954,0.7818054200865742,0.11810270617785093,5,11.75,14
rbio3.1,1,zero,1.2869331992730184e-26,316.5366974035227,6698181.804241033,0.5761904761904761,344.4375326047764,207,smoothed,9.168404092827192e-14,-1.872248800438571e-10,6.59668651342417,40277.971841836734,0.7529367851837194,0.00011826130089415466,1.0,434.59999999999997,,,,[],[],12,406.71666666666664,18.20000000000016,761.3999999999999,"[6, 19, 41, 51, 76, 91, 103, 131, 151, 162, 177, 197]","[18.20000000000016, 545.4, 235.79999999999995, 476.19999999999993, 433.80000000000007, 761.3999999999999, 522.8, 566.1999999999999, 243.59999999999997, 233.8, 658.3999999999999, 184.9999999999999]","[1, 1, 31, 31, 72, 1, 97, 118, 143, 143, 118, 188]","[7, 81, 44, 81, 81, 204, 118, 143, 157, 164, 204, 204]",42883024.55999998,761.3999999999999,-761.3999999999999,0.0,,,,DWT,mdp.39015067403868,1.4901161193847656e-08,,0.0,37.0,11.0,0.0,37.0,,1.1368683772161603e-13,130.29927536231878,1477.0000000000018,130.2992753623188,,0.0,130.29927536231878,,,13.600000000000158,0.0,37.0,1.1368683772161603e-13,1.1368683772161603e-13,,5.684341886080802e-14,1.5585625229403085e-13,3.4485394753006985e-26,0.9693230414300288,0.44513639455718523,0.0377493818464412,0.7867602767602755,0.067155634023325,0.3259113386609347,0.9999999998570421,0.9999999998570421,0.9999999998570456,,9.889445523558741e-14,0.9999999997281382,6.717124060947382e-14,,,,,1.0,,3.019882189249927e-13,0.7297297297297298,0.7297297297297298,2.201666627402701e-13,2.201666627402701e-13,0.0,2.043719347279956,0.9160649421967056,24,1.1646030773733171,0.5810076842647824,160,0,0.484669342672898,0.8772072953461336,25,0,0.32944638980248736,0.5418485109815415,138,72.44020522702385,0.9240668708312119,86.75,42.03312392918332,0.9165669783925452,15,rbio,507.53333333333336,530.0,244.88354832206676,135,0.9247938111373954,0.7818054200865742,0.11810270617785093,5,12.5,15
rbio3.1,1,antisymmetric,1.2869331992730184e-26,316.5366974035227,6698181.804241033,0.5761904761904761,344.4375326047764,207,smoothed,9.168404092827192e-14,-1.872248800438571e-10,6.59668651342417,40277.971841836734,0.7529367851837194,0.00011826130089415466,1.0,434.59999999999997,,,,[],[],12,406.71666666666664,18.20000000000016,761.3999999999999,"[6, 19, 41, 51, 76, 91, 103, 131, 151, 162, 177, 197]","[18.20000000000016, 545.4, 235.79999999999995, 476.19999999999993, 433.80000000000007, 761.3999999999999, 522.8, 566.1999999999999, 243.59999999999997, 233.8, 658.3999999999999, 184.9999999999999]","[1, 1, 31, 31, 72, 1, 97, 118, 143, 143, 118, 188]","[7, 81, 44, 81, 81, 204, 118, 143, 157, 164, 204, 204]",42883024.55999998,761.3999999999999,-761.3999999999999,0.0,,,,DWT,mdp.39015067403868,1.4901161193847656e-08,,0.0,37.0,11.0,0.0,37.0,,1.1368683772161603e-13,130.29927536231878,1477.0000000000018,130.2992753623188,,0.0,130.29927536231878,,,13.600000000000158,0.0,37.0,1.1368683772161603e-13,1.1368683772161603e-13,,5.684341886080802e-14,1.5585625229403085e-13,3.4485394753006985e-26,0.9693230414300288,0.44513639455718523,0.0377493818464412,0.7867602767602755,0.067155634023325,0.3259113386609347,0.9999999998570421,0.9999999998570421,0.9999999998570456,,9.889445523558741e-14,0.9999999997281382,6.717124060947382e-14,,,,,1.0,,3.019882189249927e-13,0.7297297297297298,0.7297297297297298,2.201666627402701e-13,2.201666627402701e-13,0.0,2.043719347279956,0.9160649421967056,17,1.1646030773733171,0.5810076842647824,159,0,0.484669342672898,0.8772072953461336,24,0,0.32944638980248736,0.5418485109815415,139,74.6921459503385,0.9217063459640058,84.75,35.09580091950668,0.9164349339882922,16,rbio,507.53333333333336,530.0,244.88354832206676,135,0.9247938111373954,0.7818054200865742,0.11810270617785093,5,13.25,16
rbio3.1,1,constant,1.2869331992730184e-26,316.5366974035227,6698181.804241033,0.5761904761904761,344.4375326047764,207,smoothed,9.168404092827192e-14,-1.872248800438571e-10,6.59668651342417,40277.971841836734,0.7529367851837194,0.00011826130089415466,1.0,434.59999999999997,,,,[],[],12,406.71666666666664,18.20000000000016,761.3999999999999,"[6, 19, 41, 51, 76, 91, 103, 131, 151, 162, 177, 197]","[18.20000000000016, 545.4, 235.79999999999995, 476.19999999999993, 433.80000000000007, 761.3999999999999, 522.8, 566.1999999999999, 243.59999999999997, 233.8, 658.3999999999999, 184.9999999999999]","[1, 1, 31, 31, 72, 1, 97, 118, 143, 143, 118, 188]","[7, 81, 44, 81, 81, 204, 118, 143, 157, 164, 204, 204]",42883024.55999998,761.3999999999999,-761.3999999999999,0.0,,,,DWT,mdp.39015067403868,1.4901161193847656e-08,,0.0,37.0,11.0,0.0,37.0,,1.1368683772161603e-13,130.29927536231878,1477.0000000000018,130.2992753623188,,0.0,130.29927536231878,,,13.600000000000158,0.0,37.0,1.1368683772161603e-13,1.1368683772161603e-13,,5.684341886080802e-14,1.5585625229403085e-13,3.4485394753006985e-26,0.9693230414300288,0.44513639455718523,0.0377493818464412,0.7867602767602755,0.067155634023325,0.3259113386609347,0.9999999998570421,0.9999999998570421,0.9999999998570456,,9.889445523558741e-14,0.9999999997281382,6.717124060947382e-14,,,,,1.0,,3.019882189249927e-13,0.7297297297297298,0.7297297297297298,2.201666627402701e-13,2.201666627402701e-13,0.0,2.043719347279956,0.9160649421967056,23,1.1646030773733171,0.5810076842647824,158,0,0.484669342672898,0.8772072953461336,21,0,0.32944638980248736,0.5418485109815415,142,74.19344086013714,0.9222290976308835,86.0,38.28898915628169,0.9160411735533872,17,rbio,507.53333333333336,530.0,244.88354832206676,135,0.9247938111373954,0.7818054200865742,0.11810270617785093,5,14.0,17
coif9,1,reflect,1.9355978968550418e-26,314.7641060340725,8014098.4058372425,0.5307692307692308,104.40713897208974,207,smoothed,1.0095198965557753e-13,-2.020352107834358e-10,6.6986325799180015,30914.00240431528,0.9802047614670084,0.00011826130089415466,1.0,434.60000000000014,,,,[],[],12,406.71666666666664,18.199999999999932,761.4000000000001,"[6, 19, 41, 51, 76, 91, 103, 131, 151, 162, 177, 197]","[18.199999999999932, 545.3999999999999, 235.79999999999984, 476.20000000000005, 433.8000000000002, 761.4000000000001, 522.7999999999996, 566.2000000000002, 243.59999999999985, 233.8000000000003, 658.3999999999999, 184.99999999999994]","[1, 1, 31, 31, 72, 1, 97, 118, 143, 143, 118, 188]","[7, 81, 44, 81, 81, 204, 118, 143, 157, 164, 204, 204]",42883024.55999999,761.4000000000001,-761.4000000000001,0.0,,,,DWT,mdp.39015067403868,7.450580596923828e-09,,0.0,37.0,11.0,0.0,37.0,,1.1368683772161603e-13,130.29927536231878,1477.0000000000018,130.29927536231878,,0.0,130.29927536231878,,,13.59999999999993,0.0,37.0,1.1368683772161603e-13,1.1368683772161603e-13,,1.1368683772161603e-13,1.7731529773991973e-13,5.511011369941778e-26,0.9625552436551338,0.5952781590499743,0.5062384962838316,0.14321499013806643,0.01066761568867177,0.32591133865950334,0.9999999998570421,0.9999999998570421,0.9999999998570439,,1.9778891047117482e-13,0.9999999997281382,6.717124060947382e-14,,,,,1.0,,1.5099410946249636e-13,0.7297297297297298,0.7297297297297298,2.201666627402701e-13,2.201666627402701e-13,0.0,2.0437193472795,0.9160649421965013,83,1.1898445161907318,0.593600360859708,139,0,0.4846693426727919,0.8772072953459416,96,0,0.3168506435451222,0.5211319799600712,168,39.16205646626166,0.9589496263456376,121.5,112.32331369005145,0.9157955678898,18,coif,521.0196078431372,632.0,313.2282560729104,153,0.9493676122709169,1.0,0.035442671410358145,7,15.25,18
rbio3.1,1,symmetric,1.2869331992730184e-26,316.5366974035227,6698181.804241033,0.5761904761904761,344.4375326047764,207,smoothed,9.168404092827192e-14,-1.872248800438571e-10,6.59668651342417,40277.971841836734,0.7529367851837194,0.00011826130089415466,1.0,434.59999999999997,,,,[],[],12,406.71666666666664,18.20000000000016,761.3999999999999,"[6, 19, 41, 51, 76, 91, 103, 131, 151, 162, 177, 197]","[18.20000000000016, 545.4, 235.79999999999995, 476.19999999999993, 433.80000000000007, 761.3999999999999, 522.8, 566.1999999999999, 243.59999999999997, 233.8, 658.3999999999999, 184.9999999999999]","[1, 1, 31, 31, 72, 1, 97, 118, 143, 143, 118, 188]","[7, 81, 44, 81, 81, 204, 118, 143, 157, 164, 204, 204]",42883024.55999998,761.3999999999999,-761.3999999999999,0.0,,,,DWT,mdp.39015067403868,1.4901161193847656e-08,,0.0,37.0,11.0,0.0,37.0,,1.1368683772161603e-13,130.29927536231878,1477.0000000000018,130.2992753623188,,0.0,130.29927536231878,,,13.600000000000158,0.0,37.0,1.1368683772161603e-13,1.1368683772161603e-13,,5.684341886080802e-14,1.5585625229403085e-13,3.4485394753006985e-26,0.9693230414300288,0.44513639455718523,0.0377493818464412,0.7867602767602755,0.067155634023325,0.3259113386609347,0.9999999998570421,0.9999999998570421,0.9999999998570456,,9.889445523558741e-14,0.9999999997281382,6.717124060947382e-14,,,,,1.0,,3.019882189249927e-13,0.7297297297297298,0.7297297297297298,2.201666627402701e-13,2.201666627402701e-13,0.0,2.043719347279956,0.9160649421967056,22,1.1646030773733171,0.5810076842647824,161,0,0.484669342672898,0.8772072953461336,23,0,0.32944638980248736,0.5418485109815415,140,74.39758060582346,0.9220151146689481,86.5,39.10571349710185,0.9156721275650821,19,rbio,507.53333333333336,530.0,244.88354832206676,135,0.9247938111373954,0.7818054200865742,0.11810270617785093,5,15.5,19
rbio3.1,1,smooth,1.2869331992730184e-26,316.5366974035227,6698181.804241033,0.5761904761904761,344.4375326047764,207,smoothed,9.168404092827192e-14,-1.872248800438571e-10,6.59668651342417,40277.971841836734,0.7529367851837194,0.00011826130089415466,1.0,434.59999999999997,,,,[],[],12,406.71666666666664,18.20000000000016,761.3999999999999,"[6, 19, 41, 51, 76, 91, 103, 131, 151, 162, 177, 197]","[18.20000000000016, 545.4, 235.79999999999995, 476.19999999999993, 433.80000000000007, 761.3999999999999, 522.8, 566.1999999999999, 243.59999999999997, 233.8, 658.3999999999999, 184.9999999999999]","[1, 1, 31, 31, 72, 1, 97, 118, 143, 143, 118, 188]","[7, 81, 44, 81, 81, 204, 118, 143, 157, 164, 204, 204]",42883024.55999998,761.3999999999999,-761.3999999999999,0.0,,,,DWT,mdp.39015067403868,1.4901161193847656e-08,,0.0,37.0,11.0,0.0,37.0,,1.1368683772161603e-13,130.29927536231878,1477.0000000000018,130.2992753623188,,0.0,130.29927536231878,,,13.600000000000158,0.0,37.0,1.1368683772161603e-13,1.1368683772161603e-13,,5.684341886080802e-14,1.5585625229403085e-13,3.4485394753006985e-26,0.9693230414300288,0.44513639455718523,0.0377493818464412,0.7867602767602755,0.067155634023325,0.3259113386609347,0.9999999998570421,0.9999999998570421,0.9999999998570456,,9.889445523558741e-14,0.9999999997281382,6.717124060947382e-14,,,,,1.0,,3.019882189249927e-13,0.7297297297297298,0.7297297297297298,2.201666627402701e-13,2.201666627402701e-13,0.0,2.043719347279956,0.9160649421967056,20,1.1646030773733171,0.5810076842647824,162,0,0.484669342672898,0.8772072953461336,22,0,0.32944638980248736,0.5418485109815415,141,75.83479852064399,0.9205085969385283,86.25,36.79189957938434,0.9150498959535409,20,rbio,507.53333333333336,530.0,244.88354832206676,135,0.9247938111373954,0.7818054200865742,0.11810270617785093,5,16.25,20
db34,1,constant,1.6459053069244015e-26,315.46820899416525,6744963.517018786,0.5912408759124088,56.92228081174158,207,smoothed,9.152099368214334e-14,-2.060831727490611e-10,6.357784508663126,56571.848759124085,0.9912051370118498,0.0001182613008941546,1.0,434.6000000000001,,,,[],[],12,406.7166666666667,18.200000000000102,761.3999999999995,"[6, 19, 41, 51, 76, 91, 103, 131, 151, 162, 177, 197]","[18.200000000000102, 545.4000000000002, 235.80000000000007, 476.2000000000001, 433.80000000000035, 761.3999999999995, 522.8, 566.1999999999998, 243.60000000000002, 233.79999999999995, 658.4000000000001, 184.99999999999977]","[1, 1, 31, 31, 72, 1, 97, 118, 143, 143, 118, 188]","[7, 81, 44, 81, 81, 204, 118, 143, 157, 164, 204, 204]",42883024.559999995,761.3999999999995,-761.3999999999995,0.0,,,,DWT,mdp.39015067403868,0.0,,0.0,37.0,11.0,0.0,37.0,,4.547473508864641e-13,130.29927536231884,1477.000000000001,130.29927536231887,,0.0,130.29927536231884,,,13.600000000000101,0.0,37.0,4.547473508864641e-13,4.547473508864641e-13,,5.684341886080802e-14,1.5547873205007524e-13,4.5899148048829445e-26,0.9652435262050432,0.0932918382215264,0.05440448230229726,1.0,0.16544822502199164,0.32591133866057687,0.9999999998570456,0.9999999998570456,0.999999999857049,,9.889445523558741e-14,0.9999999997281337,2.686849624378953e-13,,,,,1.0,,0.0,0.7297297297297298,0.7297297297297298,8.806666509610804e-13,8.806666509610804e-13,0.0,2.043719347280064,0.916064942196754,14,1.1191735659937811,0.5583433999977025,179,0,0.4846693426729601,0.877207295346246,11,0,0.3254840102501449,0.535331488707697,150,88.5607136375944,0.9071690632729619,88.5,22.91069875165532,0.9072008838377388,22,db,404.99122807017545,325.5,283.61669733616094,342,0.7379483408989196,0.9054633221536157,0.21179716472467155,3,17.25,21
coif8,1,symmetric,2.683089931075521e-26,313.3459051547697,7938034.108972711,0.5354330708661418,102.71847151859222,207,smoothed,1.1993090364078805e-13,-2.24932583670068e-10,6.6561404307114325,32618.926737771828,0.9806083223042641,0.00011826130089415452,1.0,434.6000000000002,,,,[],[],12,406.71666666666675,18.19999999999999,761.4000000000001,"[6, 19, 41, 51, 76, 91, 103, 131, 151, 162, 177, 197]","[18.19999999999999, 545.3999999999997, 235.7999999999999, 476.2000000000004, 433.8000000000005, 761.4000000000001, 522.8, 566.2000000000003, 243.60000000000014, 233.80000000000018, 658.4000000000002, 184.99999999999994]","[1, 1, 31, 31, 72, 1, 97, 118, 143, 143, 118, 188]","[7, 81, 44, 81, 81, 204, 118, 143, 157, 164, 204, 204]",42883024.56000001,761.4000000000001,-761.4000000000001,0.0,,,,DWT,mdp.39015067403868,1.4901161193847656e-08,,0.0,37.0,11.0,0.0,37.0,,1.1368683772161603e-13,130.2992753623189,1477.0,130.29927536231895,,0.0,130.2992753623189,,,13.599999999999987,0.0,37.0,1.1368683772161603e-13,1.1368683772161603e-13,,1.7053025658242404e-13,2.2125915087349768e-13,7.887711254789267e-26,0.9571405175537219,0.5326975565963115,0.47915828843848507,0.2092940305538731,0.020952548552888972,0.32591133865986116,0.9999999998570489,0.9999999998570489,0.9999999998570541,,2.966833657067622e-13,0.9999999997281291,6.717124060947382e-14,,,,,1.0,,3.019882189249927e-13,0.7297297297297298,0.7297297297297298,2.201666627402701e-13,2.201666627402701e-13,0.0,2.043719347279735,0.9160649421966065,40,1.1723108646924025,0.5848530147023145,150,0,0.4846693426728364,0.8772072953460222,43,0,0.31417756309935746,0.5167354993668558,177,71.30451131123004,0.9252573256695702,102.5,66.03689684717418,0.9089074888305922,21,coif,521.0196078431372,632.0,313.2282560729104,153,0.9493676122709169,1.0,0.035442671410358145,7,17.5,22
db34,1,smooth,1.6459053069244015e-26,315.46820899416525,6744963.517018786,0.5912408759124088,56.92228081174158,207,smoothed,9.152099368214334e-14,-2.060831727490611e-10,6.357784508663126,56571.848759124085,0.9912051370118498,0.0001182613008941546,1.0,434.6000000000001,,,,[],[],12,406.7166666666667,18.200000000000102,761.3999999999995,"[6, 19, 41, 51, 76, 91, 103, 131, 151, 162, 177, 197]","[18.200000000000102, 545.4000000000002, 235.80000000000007, 476.2000000000001, 433.80000000000035, 761.3999999999995, 522.8, 566.1999999999998, 243.60000000000002, 233.79999999999995, 658.4000000000001, 184.99999999999977]","[1, 1, 31, 31, 72, 1, 97, 118, 143, 143, 118, 188]","[7, 81, 44, 81, 81, 204, 118, 143, 157, 164, 204, 204]",42883024.559999995,761.3999999999995,-761.3999999999995,0.0,,,,DWT,mdp.39015067403868,0.0,,0.0,37.0,11.0,0.0,37.0,,4.547473508864641e-13,130.29927536231884,1477.000000000001,130.29927536231887,,0.0,130.29927536231884,,,13.600000000000101,0.0,37.0,4.547473508864641e-13,4.547473508864641e-13,,5.684341886080802e-14,1.5547873205007524e-13,4.5899148048829445e-26,0.9652435262050432,0.0932918382215264,0.05440448230229726,1.0,0.16544822502199164,0.32591133866057687,0.9999999998570456,0.9999999998570456,0.999999999857049,,9.889445523558741e-14,0.9999999997281337,2.686849624378953e-13,,,,,1.0,,0.0,0.7297297297297298,0.7297297297297298,8.806666509610804e-13,8.806666509610804e-13,0.0,2.043719347280064,0.916064942196754,16,1.1191735659937811,0.5583433999977025,181,0,0.4846693426729601,0.877207295346246,13,0,0.3254840102501449,0.535331488707697,149,87.8763335602937,0.9078864428089164,89.75,26.374899058585402,0.9069044373373722,23,db,404.99122807017545,325.5,283.61669733616094,342,0.7379483408989196,0.9054633221536157,0.21179716472467155,3,18.0,23
