wavelet,wavelet_level,wavelet_mode,wavelet_mse,wavelet_psnr,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,signal_length,signal_type,emd_value,kl_divergence,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,dynamic_cutoff,dominant_frequency,amplitude_max,num_fft_peaks,positive_frequencies,positive_amplitudes,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,max_autocorrelation,upper_envelope,lower_envelope,spectral_magnitude,spectral_centroid,spectral_bandwidth,frequency_max,wavelet_type,htid,max_autocorrelation_diff,frequency_max_diff,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,relative_num_peaks_diff,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,spectral_centroid_diff,lower_envelope_diff,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,spectral_bandwidth_diff,spectral_magnitude_diff,avg_prominence_diff,num_fft_peaks_diff,amplitude_max_diff,prominence_min_diff,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,prominence_max_diff,upper_envelope_diff,dominant_frequency_diff,dynamic_cutoff_diff,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,avg_variance_across_levels_normalized,spectral_centroid_diff_normalized,amplitude_max_diff_normalized,frequency_max_diff_normalized,spectral_bandwidth_diff_normalized,num_fft_peaks_diff_normalized,dominant_frequency_diff_normalized,relative_right_bases_global_alignment_score_normalized,relative_left_bases_global_alignment_score_normalized,reconstruction_weighted_score,reconstruction_normalized_weighted_score,reconstruction_normalized_weighted_rank,signal_weighted_score,signal_normalized_weighted_score,signal_normalized_weighted_rank,reconstruction_missing_metrics_count,reconstruction_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_rank,signal_missing_metrics_count,signal_dynamically_weighted_score,signal_normalized_dynamically_weighted_score,signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank,top_wavelet_rank
rbio3.1,1,symmetric,6.1499138860360385e-27,314.92888522779236,1173991.7304672764,0.5555555555555556,157.77765532496988,69,smoothed,6.168334764062315e-14,-6.105000949219184e-11,5.02979454029007,12243.809166184412,0.854086345456414,0.0001983629079599661,0.9999999999999999,289.9999999999999,,,,[],[],6,150.6333333333333,36.39999999999992,437.39999999999975,"[6, 21, 37, 44, 57, 64]","[36.39999999999992, 437.39999999999975, 66.40000000000003, 144.39999999999998, 84.20000000000005, 134.99999999999994]","[2, 2, 31, 31, 54, 54]","[7, 67, 39, 67, 62, 67]",5858332.3999999985,437.39999999999975,-437.39999999999975,0.0,,,,DWT,inu.32000013032828,1.862645149230957e-09,,0.0,18.5,1.0,0.0,18.5,,2.2737367544323206e-13,24.719047619047572,22.399999999999636,24.719047619047608,,0.0,24.719047619047572,,,29.999999999999886,0.0,23.0,2.2737367544323206e-13,2.2737367544323206e-13,,1.1368683772161603e-13,0.8899650297630929,0.24232282547364875,0.0,0.38064165307232223,0.043184885931316586,,,,,,,1.0,1.0,0.2,1.0,105,0.8246710461961356,0.4162109364674914,251,0,1.0,1.0,106,0,0.31122287884807615,0.3896081852063657,252,84.29511650544572,0.8642590716498458,178.5,148.64313252531255,0.7884097290616379,49,rbio,295.7111111111111,306.0,187.70264140933074,135,0.7884753545902307,0.9645603334243009,0.15869915175954824,4,37.75,49
bior2.4,1,reflect,1.4403113869659172e-27,321.2330116320964,1264564.1112400172,0.5128205128205128,77.57838202025097,69,smoothed,2.4418470466248374e-14,-6.646105887853098e-11,5.0600724336572815,12793.619345825113,0.9647778175645144,0.00019836290795996605,1.0,290.0,,,,[],[],6,150.63333333333335,36.400000000000034,437.4000000000001,"[6, 21, 37, 44, 57, 64]","[36.400000000000034, 437.4000000000001, 66.40000000000003, 144.39999999999998, 84.19999999999996, 134.99999999999997]","[2, 2, 31, 31, 54, 54]","[7, 67, 39, 67, 62, 67]",5858332.400000002,437.4000000000001,-437.4000000000001,0.0,,,,DWT,inu.32000013032828,1.862645149230957e-09,,0.0,18.5,1.0,0.0,18.5,,1.1368683772161603e-13,24.71904761904763,22.399999999999977,24.719047619047604,,0.0,24.71904761904763,,,30.0,0.0,23.0,1.1368683772161603e-13,1.1368683772161603e-13,,0.0,0.9636671582551329,0.29329206510735706,0.1879303032350751,0.02509725185092221,0.050904433618143397,,,,,,,1.0,1.0,0.2,1.0,125,0.8492121533119219,0.42859681714285236,217,0,1.0,1.0,20,0,0.30417824241332614,0.38078927052072203,268,109.1069811393081,0.8243043781975715,157.5,60.29577651703659,0.7853405948958871,50,bior,283.34814814814814,262.0,175.84025647952134,135,0.755511116048834,0.9036022889493042,0.20006153208102492,3,38.25,50
rbio1.5,1,reflect,2.520147638546059e-27,318.8033157347578,1240422.2851571157,0.5256410256410257,85.2379367991085,69,smoothed,3.444587610315268e-14,-6.713614109088451e-11,5.053227769668766,11047.02563638922,0.9525170124252241,0.00019836290795996594,1.0,290.00000000000006,,,,[],[],6,150.63333333333335,36.39999999999998,437.40000000000003,"[6, 21, 37, 44, 57, 64]","[36.39999999999998, 437.40000000000003, 66.40000000000003, 144.40000000000003, 84.2000000000001, 135.00000000000006]","[2, 2, 31, 31, 54, 54]","[7, 67, 39, 67, 62, 67]",5858332.4,437.40000000000003,-437.40000000000003,0.0,,,,DWT,inu.32000013032828,0.0,,0.0,18.5,1.0,0.0,18.5,,5.684341886080802e-14,24.71904761904763,22.40000000000009,24.719047619047632,,0.0,24.71904761904763,,,29.999999999999943,0.0,23.0,5.684341886080802e-14,5.684341886080802e-14,,5.684341886080802e-14,0.9352613573974642,0.28176988571357287,0.13783798306307832,0.13176057221734258,0.02638158204359972,,,,,,,1.0,1.0,0.2,1.0,23,0.834217610531181,0.42102908122989574,230,0,1.0,1.0,91,0,0.30260227608701157,0.3788163777095817,269,115.6557391572074,0.8137588741429832,153.25,63.96666562520415,0.7834897430296237,51,rbio,295.7111111111111,306.0,187.70264140933074,135,0.7884753545902307,0.9645603334243009,0.15869915175954824,4,39.25,51
db15,1,smooth,2.369338012447938e-27,319.07130535317305,1192515.0860509058,0.5510204081632653,21.36555827009978,69,smoothed,3.826890495316626e-14,-6.432046006921166e-11,4.912585566862943,22416.52661391087,0.9880697026610409,0.0001983629079599661,0.9999999999999999,289.99999999999994,,,,[],[],6,150.63333333333333,36.400000000000006,437.4000000000001,"[6, 21, 37, 44, 57, 64]","[36.400000000000006, 437.4000000000001, 66.39999999999998, 144.39999999999998, 84.19999999999996, 134.99999999999994]","[2, 2, 31, 31, 54, 54]","[7, 67, 39, 67, 62, 67]",5858332.4,437.4000000000001,-437.4000000000001,0.0,,,,DWT,inu.32000013032828,0.0,,0.0,18.5,1.0,0.0,18.5,,1.1368683772161603e-13,24.7190476190476,22.399999999999864,24.719047619047597,,0.0,24.7190476190476,,,29.99999999999997,0.0,23.0,1.1368683772161603e-13,1.1368683772161603e-13,,5.684341886080802e-14,0.938394448967057,0.04501543088794558,0.03843445211512288,0.34291041049372406,0.18601377551946102,,,,,,,1.0,1.0,0.2,1.0,121,0.8163312852870426,0.412001864603141,264,0,1.0,1.0,102,0,0.3101537035966621,0.3882697250298106,255,85.87782018658834,0.8617104344821443,185.5,155.17208863743517,0.781499339624325,52,db,281.2875816993464,277.0,159.44272495833627,153,0.7500168826557397,0.8193391781446018,0.22918642869760164,2,39.5,52
rbio2.2,1,antireflect,1.0888109734728736e-27,322.4480506819225,1192147.0937530163,0.527027027027027,92.15053756189268,69,smoothed,1.856164175663162e-14,-6.569058630390158e-11,5.011215344192827,18856.14188915267,0.9446756471754121,0.00019836290795996602,1.0,290.00000000000006,,,,[],[],6,150.63333333333335,36.400000000000006,437.4,"[6, 21, 37, 44, 57, 64]","[36.400000000000006, 437.4, 66.40000000000003, 144.40000000000003, 84.20000000000002, 134.99999999999994]","[2, 2, 31, 31, 54, 54]","[7, 67, 39, 67, 62, 67]",5858332.400000001,437.4,-437.4,0.0,,,,DWT,inu.32000013032828,9.313225746154785e-10,,0.0,18.5,1.0,0.0,18.5,,0.0,24.71904761904763,22.40000000000009,24.719047619047597,,0.0,24.71904761904763,,,29.99999999999997,0.0,23.0,0.0,0.0,,5.684341886080802e-14,0.9778722928653764,0.21104695411109398,0.03767089810958052,0.14329174198668465,0.1360245961918215,,,,,,,1.0,1.0,0.2,1.0,61,0.8228088371009656,0.41527108075778263,252,0,1.0,1.0,107,0,0.3011812966529115,0.37703750714394585,271,104.47447854220985,0.831764124730741,172.75,119.7693438233395,0.776791885231715,53,rbio,295.7111111111111,306.0,187.70264140933074,135,0.7884753545902307,0.9645603334243009,0.15869915175954824,4,40.75,53
db15,1,zero,2.369338012447938e-27,319.07130535317305,1192515.0860509058,0.5510204081632653,21.36555827009978,69,smoothed,3.826890495316626e-14,-6.432046006921166e-11,4.912585566862943,22416.52661391087,0.9880697026610409,0.0001983629079599661,0.9999999999999999,289.99999999999994,,,,[],[],6,150.63333333333333,36.400000000000006,437.4000000000001,"[6, 21, 37, 44, 57, 64]","[36.400000000000006, 437.4000000000001, 66.39999999999998, 144.39999999999998, 84.19999999999996, 134.99999999999994]","[2, 2, 31, 31, 54, 54]","[7, 67, 39, 67, 62, 67]",5858332.4,437.4000000000001,-437.4000000000001,0.0,,,,DWT,inu.32000013032828,0.0,,0.0,18.5,1.0,0.0,18.5,,1.1368683772161603e-13,24.7190476190476,22.399999999999864,24.719047619047597,,0.0,24.7190476190476,,,29.99999999999997,0.0,23.0,1.1368683772161603e-13,1.1368683772161603e-13,,5.684341886080802e-14,0.938394448967057,0.04501543088794558,0.03843445211512288,0.34291041049372406,0.18601377551946102,,,,,,,1.0,1.0,0.2,1.0,30,0.8163312852870426,0.412001864603141,265,0,1.0,1.0,88,0,0.3101537035966621,0.3882697250298106,257,119.04900951568924,0.8082946706671671,160.0,76.39185211700712,0.7753228586830199,54,db,281.2875816993464,277.0,159.44272495833627,153,0.7500168826557397,0.8193391781446018,0.22918642869760164,2,41.0,54
sym9,1,constant,2.2190265881407928e-26,309.35595051469716,1191872.0942942817,0.5697674418604651,27.882809765485632,69,smoothed,1.2598899379484474e-13,-5.83403325649102e-11,4.915235810994274,19603.61449432125,0.9828048209065916,0.00019836290795996594,0.9999999999999997,289.9999999999999,,,,[],[],6,150.63333333333324,36.39999999999989,437.4000000000001,"[6, 21, 37, 44, 57, 64]","[36.39999999999989, 437.4000000000001, 66.39999999999986, 144.4, 84.20000000000005, 134.99999999999972]","[2, 2, 31, 31, 54, 54]","[7, 67, 39, 67, 62, 67]",5858332.399999997,437.40000000000003,-437.40000000000003,0.0,,,,DWT,inu.32000013032828,3.725290298461914e-09,,0.0,18.5,1.0,0.0,18.5,,5.684341886080802e-14,24.719047619047515,22.39999999999941,24.719047619047597,,0.0,24.719047619047515,,,29.999999999999858,0.0,23.0,1.1368683772161603e-13,5.684341886080802e-14,,1.1368683772161603e-13,0.8248113313820025,0.049476802310963124,0.037100296661009155,0.49888083766455504,0.1465194008241517,,,,,,,1.0,1.0,0.2,1.0,75,0.7963354437106703,0.40190997646623394,280,0,1.0,1.0,66,0,0.3113577337685363,0.38977700499564694,249,112.7785440586994,0.818392038552819,167.5,110.88828322115626,0.7743328952828508,55,sym,375.0416666666667,425.0,194.5991711508233,144,1.0,1.0,0.0,6,42.75,55
sym9,1,zero,2.2190265881407928e-26,309.35595051469716,1191872.0942942817,0.5697674418604651,27.882809765485632,69,smoothed,1.2598899379484474e-13,-5.83403325649102e-11,4.915235810994274,19603.61449432125,0.9828048209065916,0.00019836290795996594,0.9999999999999997,289.9999999999999,,,,[],[],6,150.63333333333324,36.39999999999989,437.4000000000001,"[6, 21, 37, 44, 57, 64]","[36.39999999999989, 437.4000000000001, 66.39999999999986, 144.4, 84.20000000000005, 134.99999999999972]","[2, 2, 31, 31, 54, 54]","[7, 67, 39, 67, 62, 67]",5858332.399999997,437.40000000000003,-437.40000000000003,0.0,,,,DWT,inu.32000013032828,3.725290298461914e-09,,0.0,18.5,1.0,0.0,18.5,,5.684341886080802e-14,24.719047619047515,22.39999999999941,24.719047619047597,,0.0,24.719047619047515,,,29.999999999999858,0.0,23.0,1.1368683772161603e-13,5.684341886080802e-14,,1.1368683772161603e-13,0.8248113313820025,0.049476802310963124,0.037100296661009155,0.49888083766455504,0.1465194008241517,,,,,,,1.0,1.0,0.2,1.0,74,0.7963354437106703,0.40190997646623394,279,0,1.0,1.0,65,0,0.3113577337685363,0.38977700499564694,251,113.50881023074817,0.8172160865849466,167.25,109.68994973757525,0.773946207543681,56,sym,375.0416666666667,425.0,194.5991711508233,144,1.0,1.0,0.0,6,43.5,56
sym9,1,smooth,2.2190265881407928e-26,309.35595051469716,1191872.0942942817,0.5697674418604651,27.882809765485632,69,smoothed,1.2598899379484474e-13,-5.83403325649102e-11,4.915235810994274,19603.61449432125,0.9828048209065916,0.00019836290795996594,0.9999999999999997,289.9999999999999,,,,[],[],6,150.63333333333324,36.39999999999989,437.4000000000001,"[6, 21, 37, 44, 57, 64]","[36.39999999999989, 437.4000000000001, 66.39999999999986, 144.4, 84.20000000000005, 134.99999999999972]","[2, 2, 31, 31, 54, 54]","[7, 67, 39, 67, 62, 67]",5858332.399999997,437.40000000000003,-437.40000000000003,0.0,,,,DWT,inu.32000013032828,3.725290298461914e-09,,0.0,18.5,1.0,0.0,18.5,,5.684341886080802e-14,24.719047619047515,22.39999999999941,24.719047619047597,,0.0,24.719047619047515,,,29.999999999999858,0.0,23.0,1.1368683772161603e-13,5.684341886080802e-14,,1.1368683772161603e-13,0.8248113313820025,0.049476802310963124,0.037100296661009155,0.49888083766455504,0.1465194008241517,,,,,,,1.0,1.0,0.2,1.0,76,0.7963354437106703,0.40190997646623394,281,0,1.0,1.0,67,0,0.3113577337685363,0.38977700499564694,250,112.7785440586994,0.818392038552819,168.5,112.22718952324941,0.7735277423037847,57,sym,375.0416666666667,425.0,194.5991711508233,144,1.0,1.0,0.0,6,44.25,57
rbio3.1,1,reflect,6.1499138860360385e-27,314.92888522779236,1203089.2610380263,0.5277777777777778,162.44284181132286,69,smoothed,6.168334764062315e-14,-6.105000949219184e-11,5.085240883100715,13489.621087480708,0.6954275552718068,0.0001983629079599661,0.9999999999999999,289.9999999999999,,,,[],[],6,150.6333333333333,36.39999999999992,437.39999999999975,"[6, 21, 37, 44, 57, 64]","[36.39999999999992, 437.39999999999975, 66.40000000000003, 144.39999999999998, 84.20000000000005, 134.99999999999994]","[2, 2, 31, 31, 54, 54]","[7, 67, 39, 67, 62, 67]",5858332.3999999985,437.39999999999975,-437.39999999999975,0.0,,,,DWT,inu.32000013032828,1.862645149230957e-09,,0.0,18.5,1.0,0.0,18.5,,2.2737367544323206e-13,24.719047619047572,22.399999999999636,24.719047619047608,,0.0,24.719047619047572,,,29.999999999999886,0.0,23.0,2.2737367544323206e-13,2.2737367544323206e-13,,1.1368683772161603e-13,0.8899650297630929,0.33566016236343726,0.06037500280878857,0.1495377922784125,0.06067656740863814,,,,,,,1.0,1.0,0.2,1.0,108,0.8160823443187889,0.4118762242596369,266,0,1.0,1.0,87,0,0.2992429109244739,0.37461091515083234,272,99.41621262818924,0.8399094804699045,183.25,141.89740346430187,0.7724104568211037,58,rbio,295.7111111111111,306.0,187.70264140933074,135,0.7884753545902307,0.9645603334243009,0.15869915175954824,4,44.5,58
bior2.2,1,periodic,1.1502277964126893e-27,322.2097369885134,1200682.30593526,0.5540540540540541,70.23988642374074,69,smoothed,2.0801396032397108e-14,-6.509623950989872e-11,4.918970697581391,14057.44907231556,0.9766013202658885,0.000198362907959966,1.0,290.0,,,,[],[],6,150.63333333333333,36.400000000000006,437.4,"[6, 21, 37, 44, 57, 64]","[36.400000000000006, 437.4, 66.40000000000015, 144.39999999999992, 84.19999999999999, 135.0]","[2, 2, 31, 31, 54, 54]","[7, 67, 39, 67, 62, 67]",5858332.4,437.4,-437.4,0.0,,,,DWT,inu.32000013032828,0.0,,0.0,18.5,1.0,0.0,18.5,,0.0,24.7190476190476,22.399999999999864,24.719047619047615,,0.0,24.7190476190476,,,29.99999999999997,0.0,23.0,0.0,0.0,,0.0,0.9750861452968475,0.055764040566105545,0.0553807672760925,0.3681495524888675,0.0686490920528925,,,,,,,1.0,1.0,0.2,1.0,158,0.8153435489159114,0.41150335470406335,267,0,1.0,1.0,86,0,0.3046059195361612,0.38132466338225834,266,88.45479071254422,0.8575607234902669,194.25,157.09846827489693,0.7723793955615585,59,bior,283.34814814814814,262.0,175.84025647952134,135,0.755511116048834,0.9036022889493042,0.20006153208102492,3,45.0,59
db15,1,constant,2.369338012447938e-27,319.07130535317305,1192515.0860509058,0.5510204081632653,21.36555827009978,69,smoothed,3.826890495316626e-14,-6.432046006921166e-11,4.912585566862943,22416.52661391087,0.9880697026610409,0.0001983629079599661,0.9999999999999999,289.99999999999994,,,,[],[],6,150.63333333333333,36.400000000000006,437.4000000000001,"[6, 21, 37, 44, 57, 64]","[36.400000000000006, 437.4000000000001, 66.39999999999998, 144.39999999999998, 84.19999999999996, 134.99999999999994]","[2, 2, 31, 31, 54, 54]","[7, 67, 39, 67, 62, 67]",5858332.4,437.4000000000001,-437.4000000000001,0.0,,,,DWT,inu.32000013032828,0.0,,0.0,18.5,1.0,0.0,18.5,,1.1368683772161603e-13,24.7190476190476,22.399999999999864,24.719047619047597,,0.0,24.7190476190476,,,29.99999999999997,0.0,23.0,1.1368683772161603e-13,1.1368683772161603e-13,,5.684341886080802e-14,0.938394448967057,0.04501543088794558,0.03843445211512288,0.34291041049372406,0.18601377551946102,,,,,,,1.0,1.0,0.2,1.0,3,0.8163312852870426,0.412001864603141,263,0,1.0,1.0,113,0,0.3101537035966621,0.3882697250298106,256,124.73538658563041,0.7991378637912554,158.75,11.432117925531829,0.7717508964688966,60,db,281.2875816993464,277.0,159.44272495833627,153,0.7500168826557397,0.8193391781446018,0.22918642869760164,2,45.5,60
rbio3.5,1,symmetric,1.5232218113813197e-27,320.9899440755065,1222347.874515021,0.5625,85.01638958271833,69,smoothed,2.5808662775344225e-14,-6.49501119553976e-11,5.06520642727731,11562.816591180323,0.9595527695602574,0.000198362907959966,1.0,289.99999999999994,,,,[],[],6,150.63333333333333,36.39999999999995,437.3999999999999,"[6, 21, 37, 44, 57, 64]","[36.39999999999995, 437.3999999999999, 66.40000000000009, 144.40000000000003, 84.20000000000007, 134.99999999999997]","[2, 2, 31, 31, 54, 54]","[7, 68, 39, 68, 62, 68]",5858332.4,437.3999999999999,-437.3999999999999,0.0,,,,DWT,inu.32000013032828,0.0,,0.0,5.0,1.0,0.0,18.5,,5.684341886080802e-14,24.7190476190476,22.399999999999864,24.719047619047615,,0.0,24.7190476190476,,,29.999999999999915,0.0,23.0,5.684341886080802e-14,5.684341886080802e-14,,5.684341886080802e-14,0.9608254328297349,0.3019345339846849,0.1003350550867562,0.4384176182707994,0.03362348664883249,,,,,,,0.0,1.0,0.1,0.5,166,0.9664464962014141,0.4877649131555037,128,0,0.5,0.5,329,0,0.3670272253641616,0.4594675421187877,127,96.0642146344482,0.8453072228108724,187.5,161.61534007879567,0.771687427830557,61,rbio,295.7111111111111,306.0,187.70264140933074,135,0.7884753545902307,0.9645603334243009,0.15869915175954824,4,46.75,61
rbio3.7,1,periodic,1.4430895492843042e-27,321.22464275822324,1245922.2085180862,0.5357142857142857,113.71961541257524,69,smoothed,2.4766018543522345e-14,-6.485385561916257e-11,5.182736990625407,11708.781874015169,0.8979865726397034,0.000198362907959966,0.9999999999999999,289.99999999999994,,,,[],[],6,150.63333333333335,36.400000000000006,437.4,"[6, 21, 37, 44, 57, 64]","[36.400000000000006, 437.4, 66.40000000000003, 144.40000000000003, 84.20000000000002, 135.0]","[2, 2, 31, 31, 54, 54]","[7, 68, 39, 68, 62, 68]",5858332.4,437.4,-437.4,0.0,,,,DWT,inu.32000013032828,0.0,,0.0,5.0,1.0,0.0,18.5,,0.0,24.71904761904763,22.40000000000009,24.7190476190476,,0.0,24.71904761904763,,,29.99999999999997,0.0,23.0,0.0,0.0,,5.684341886080802e-14,0.9635693169718248,0.49978328703106045,0.14924987547639945,0.21556746679095787,0.03567289570524739,,,,,,,0.0,1.0,0.1,0.5,167,1.003154316435307,0.5062913259666492,114,0,0.5,0.5,334,0,0.37276856839509803,0.4666549129419408,119,103.13906469745916,0.833914549601515,183.5,152.92082348970638,0.7692117031421424,62,rbio,295.7111111111111,306.0,187.70264140933074,135,0.7884753545902307,0.9645603334243009,0.15869915175954824,4,47.5,62
rbio2.6,1,reflect,2.0196811325920955e-27,319.7647474898975,1251669.2216073864,0.524390243902439,96.24260883689988,69,smoothed,3.178777691955737e-14,-6.68811228621281e-11,5.136821432854617,10041.673953317148,0.9517855461481946,0.00019836290795996592,1.0,290.00000000000006,,,,[],[],6,150.6333333333334,36.40000000000009,437.4000000000001,"[6, 21, 37, 44, 57, 64]","[36.40000000000009, 437.4000000000001, 66.40000000000003, 144.4000000000001, 84.20000000000005, 134.99999999999997]","[0, 0, 31, 31, 54, 54]","[7, 67, 39, 67, 62, 67]",5858332.400000001,437.4000000000001,-437.4000000000001,0.0,,,,DWT,inu.32000013032828,9.313225746154785e-10,,0.0,18.5,1.0,0.0,18.5,,1.1368683772161603e-13,24.719047619047686,22.40000000000032,24.719047619047643,,0.0,24.719047619047686,,,30.000000000000057,0.0,14.0,1.1368683772161603e-13,1.1368683772161603e-13,,5.684341886080802e-14,0.9465015455233329,0.4224898954944781,0.16117445892395277,0.12135439462061873,0.012266055363867899,,,,,,,1.0,0.0,0.1,0.5,232,0.9131812845170096,0.4608819957321697,156,0,0.5,0.5,318,0,0.33275726998525007,0.41656627736698076,192,69.63476143421474,0.8878667287693804,224.5,209.71407486367926,0.7631765205843681,64,rbio,295.7111111111111,306.0,187.70264140933074,135,0.7884753545902307,0.9645603334243009,0.15869915175954824,4,49.0,63
sym15,1,reflect,6.809778485785708e-22,264.4862457235764,1415315.165164536,0.5102040816326531,95.38835077841195,69,smoothed,1.7675548625395117e-11,1.6373931099873963e-10,5.41162580462345,9501.817304003604,0.948555503343072,0.00019836290796008735,1.0,290.0000000000044,,,,[],[],6,150.63333333328026,36.399999999975506,437.39999999990283,"[6, 21, 37, 44, 57, 64]","[36.399999999975506, 437.39999999990283, 66.39999999996229, 144.3999999999476, 84.1999999999559, 134.99999999993747]","[0, 0, 31, 31, 54, 54]","[7, 67, 39, 67, 62, 67]",5858332.3999998085,437.39999999997934,-437.39999999997934,0.0,,,,DWT,inu.32000013032828,1.9185245037078857e-07,,0.0,18.5,1.0,0.0,18.5,,2.063416104647331e-11,24.719047618994537,22.39999999968154,24.719047619056546,,0.0,24.719047618994537,,,29.999999999975472,0.0,14.0,9.71454028331209e-11,2.063416104647331e-11,,4.376943252282217e-12,0.30023543682866805,0.88509043732228,0.5007264452303681,0.003329227286347214,0.004686259094635756,,,,,,,1.0,0.0,0.1,0.5,248,0.8762558979259181,0.44224577732315434,193,0,0.5,0.5,345,0,0.33881356115245986,0.42414791988462414,174,76.71158104658427,0.876470883982956,240.0,223.97316508818946,0.7449987270156326,74,sym,375.0416666666667,425.0,194.5991711508233,144,1.0,1.0,0.0,6,57.0,64
bior1.3,1,antisymmetric,2.7278605047815367e-27,318.45935399465935,1200050.6193055704,0.527027027027027,126.86424262467054,69,smoothed,4.0815849079156303e-14,-6.766354143650246e-11,4.995561790109376,17129.179545288534,0.9058684187124272,0.000198362907959966,1.0,290.0,,,,[],[],6,150.63333333333335,36.400000000000006,437.4000000000001,"[6, 21, 37, 44, 57, 64]","[36.400000000000006, 437.4000000000001, 66.40000000000009, 144.39999999999992, 84.20000000000005, 134.99999999999997]","[2, 2, 31, 31, 54, 54]","[7, 67, 39, 67, 62, 67]",5858332.400000001,437.4000000000001,-437.4000000000001,0.0,,,,DWT,inu.32000013032828,9.313225746154785e-10,,0.0,18.5,1.0,0.0,18.5,,1.1368683772161603e-13,24.71904761904763,22.40000000000009,24.719047619047625,,0.0,24.71904761904763,,,29.99999999999997,0.0,23.0,1.1368683772161603e-13,1.1368683772161603e-13,,0.0,0.9312400686828575,0.18469605381818704,0.05407006903834865,0.14329174198668465,0.11177737658682002,,,,,,,1.0,1.0,0.2,1.0,138,0.7801547500673841,0.39374359099043776,292,0,1.0,1.0,71,0,0.2850150620225796,0.35679960767056385,310,116.93124760587594,0.8117049152884446,202.75,142.95237037594597,0.7426076911385862,78,bior,283.34814814814814,262.0,175.84025647952134,135,0.755511116048834,0.9036022889493042,0.20006153208102492,3,59.25,65
sym14,1,reflect,2.767550768739274e-22,268.3966196095777,1389805.0839580595,0.5208333333333334,104.76799496768024,69,smoothed,1.1382596958384696e-11,9.598550843035821e-11,5.372650778866607,9574.818108358057,0.948410295258909,0.00019836290796004268,1.0,290.0000000000025,,,,[],[],6,150.63333333329928,36.39999999998392,437.39999999993734,"[6, 21, 37, 44, 57, 64]","[36.39999999998392, 437.39999999993734, 66.39999999997576, 144.3999999999664, 84.19999999997307, 134.9999999999591]","[0, 0, 31, 31, 54, 54]","[7, 67, 39, 67, 62, 67]",5858332.399999869,437.39999999998673,-437.39999999998673,0.0,,,,DWT,inu.32000013032828,1.3131648302078247e-07,,0.0,18.5,1.0,0.0,18.5,,1.3244516594568267e-11,24.71904761901355,22.39999999979557,24.71904761905336,,0.0,24.71904761901355,,,29.999999999983885,0.0,14.0,6.264144758461043e-11,1.3244516594568267e-11,,2.5011104298755527e-12,0.34595198185245135,0.8194806076211893,0.44779510726859306,0.0917618270799353,0.005711218637507766,,,,,,,1.0,0.0,0.1,0.5,256,0.8801982648433392,0.4442354873222708,190,0,0.5,0.5,347,0,0.3421401484919354,0.4283123491227979,170,79.79713862873363,0.8715021922242614,240.75,223.04494560639856,0.7419105164019858,79,sym,375.0416666666667,425.0,194.5991711508233,144,1.0,1.0,0.0,6,60.75,66
bior1.5,1,antireflect,2.5795980256061934e-27,318.70205521541664,1255563.4061436867,0.5128205128205128,73.69946291923841,69,smoothed,3.583606841224851e-14,-6.702991495188837e-11,5.065162132200932,32057.73908837714,0.9702407714861321,0.00019836290795996592,1.0,290.00000000000006,,,,[],[],6,150.63333333333335,36.400000000000034,437.4000000000001,"[6, 21, 37, 44, 57, 64]","[36.400000000000034, 437.4000000000001, 66.39999999999998, 144.40000000000006, 84.19999999999999, 134.99999999999994]","[1, 1, 31, 31, 54, 54]","[7, 67, 39, 67, 62, 67]",5858332.400000002,437.4000000000001,-437.4000000000001,0.0,,,,DWT,inu.32000013032828,1.862645149230957e-09,,0.0,18.5,1.0,0.0,18.5,,1.1368683772161603e-13,24.71904761904763,22.40000000000009,24.71904761904762,,0.0,24.71904761904763,,,30.0,0.0,14.0,1.1368683772161603e-13,1.1368683772161603e-13,,5.684341886080802e-14,0.9340775112419432,0.3018599684812286,0.1692545742363298,0.02509725185092221,0.32138012960208073,,,,,,,1.0,0.0,0.1,0.5,302,0.9345947306851462,0.4716893479773419,144,0,0.5,0.5,324,0,0.3503338870825009,0.43856978146241693,160,93.61445757289131,0.8492520812030736,232.5,204.1636890013302,0.7374279729686866,83,bior,283.34814814814814,262.0,175.84025647952134,135,0.755511116048834,0.9036022889493042,0.20006153208102492,3,63.0,67
