wavelet,wavelet_level,wavelet_mode,wavelet_mse,wavelet_psnr,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,signal_length,signal_type,emd_value,kl_divergence,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,dynamic_cutoff,dominant_frequency,amplitude_max,num_fft_peaks,positive_frequencies,positive_amplitudes,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,max_autocorrelation,upper_envelope,lower_envelope,spectral_magnitude,spectral_centroid,spectral_bandwidth,frequency_max,wavelet_type,htid,max_autocorrelation_diff,frequency_max_diff,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,relative_num_peaks_diff,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,spectral_centroid_diff,lower_envelope_diff,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,spectral_bandwidth_diff,spectral_magnitude_diff,avg_prominence_diff,num_fft_peaks_diff,amplitude_max_diff,prominence_min_diff,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,prominence_max_diff,upper_envelope_diff,dominant_frequency_diff,dynamic_cutoff_diff,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,avg_variance_across_levels_normalized,spectral_centroid_diff_normalized,amplitude_max_diff_normalized,frequency_max_diff_normalized,spectral_bandwidth_diff_normalized,num_fft_peaks_diff_normalized,dominant_frequency_diff_normalized,max_autocorrelation_diff_normalized,relative_left_bases_global_alignment_score_normalized,reconstruction_weighted_score,reconstruction_normalized_weighted_score,reconstruction_normalized_weighted_rank,signal_weighted_score,signal_normalized_weighted_score,signal_normalized_weighted_rank,reconstruction_missing_metrics_count,reconstruction_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_rank,signal_missing_metrics_count,signal_dynamically_weighted_score,signal_normalized_dynamically_weighted_score,signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank,relative_right_bases_global_alignment_score_normalized,across_smoothness_normalized,across_wavelet_psnr_normalized,across_wavelet_entropy_normalized,across_wavelet_energy_entropy_normalized,across_wavelet_sparsity_normalized,across_avg_variance_across_levels_normalized,across_prominence_min_diff_normalized,across_avg_prominence_diff_normalized,across_relative_prominences_avg_diff_normalized,across_relative_prominences_wasserstein_normalized,across_spectral_centroid_diff_normalized,across_relative_prominences_total_diff_normalized,across_amplitude_max_diff_normalized,across_frequency_max_diff_normalized,across_spectral_bandwidth_diff_normalized,across_num_fft_peaks_diff_normalized,across_relative_num_peaks_diff_normalized,across_dominant_frequency_diff_normalized,across_max_autocorrelation_diff_normalized,across_relative_right_bases_global_alignment_score_normalized,across_relative_left_bases_global_alignment_score_normalized,across_relative_peaks_global_alignment_score_normalized,across_reconstruction_weighted_score,across_reconstruction_normalized_weighted_score,across_reconstruction_normalized_weighted_rank,across_signal_weighted_score,across_signal_normalized_weighted_score,across_signal_normalized_weighted_rank,across_rank_variability,across_normalized_rank_stability,across_average_rank,across_harmonic_average_rank,across_stability_score_weighted,across_stability_rank,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,across_normalized_family_mean_rank,across_normalized_family_std_dev,across_final_family_stability_score,across_final_family_stability_rank,across_family_informed_rank,across_top_wavelet_rank
sym9,1,periodic,3.2246294724292144e-25,306.7203628683684,9036676.063777464,0.5952380952380952,465.43612920742567,109,raw,4.4268768060062766e-13,-8.976486221001845e-11,5.853597973552291,93436.75810348583,0.7764471174395341,3.705486030941016e-06,1.0,644.9999999999998,,,,[],[],13,595.2307692307694,33.000000000000504,1224.9999999999998,"[5, 17, 23, 30, 41, 50, 58, 65, 74, 80, 87, 96, 107]","[1107.9999999999993, 158.99999999999966, 661.0000000000002, 543.0000000000008, 468.0, 1178.9999999999995, 455.000000000001, 601.0, 471.00000000000045, 454.0, 1224.9999999999998, 381.0000000000015, 33.000000000000504]","[1, 8, 6, 29, 34, 34, 55, 61, 70, 70, 34, 89, 106]","[34, 18, 34, 34, 47, 70, 70, 70, 75, 81, 108, 108, 108]",47852171.999999985,1231.0,-1231.0,0.0,,,,DWT,uc1.l0063472831,1.4901161193847656e-08,,0.0,50.0,2.0,0.0,50,,0.0,77.36410256410272,29.99999999999727,77.36410256410292,,0.0,77.36410256410272,,,23.000000000000504,0.0,45.5,2.2737367544323206e-13,0.0,,2.2737367544323206e-13,0.7942899135517234,0.48636025553913664,0.2492759107127455,0.4896521356230732,0.040157180913921925,,,,,,,8.431703204047218e-05,0.0,4.215851602023609e-05,7.026419336706015e-05,591,1.0563157578717732,0.5242846784114478,249,0,4.215851602023609e-05,4.215851602023609e-05,590,0,0.4119470792681202,0.5022631468284895,239,200.09393627327475,0.7414807024893091,417.25,345.21067163755356,0.6011990075754039,419,sym,1.0,0.8203861380425154,0.053884158587245386,6,315.75,,3.9851455468919994e-13,0.7942899135517234,0.4863602555391366,0.34814699801811977,0.6098452883263008,0.125576597929076,0.999999999265963,0.9999999999304197,0.9999999999304197,0.9999999999304243,,0.999999996088503,,,,,1.0,,8.431703204047218e-05,1.0,0.8448275862068966,1.0,2.4845249148981297,0.8281749718042385,587,1.1879963294119325,0.5693508550819093,431,110.30865786510141,0.9287411770897278,509.0,497.0471512770138,0.7999649037903419,219,1018.9152046783626,1142.5,414.0184893265156,342,1.0,0.9289480234437281,0.02131559296688158,6,165.75,159
bior3.3,1,antireflect,4.6834889060651804e-27,325.09946610023013,8761324.581270523,0.5775862068965517,404.14143606495605,109,raw,3.520119975325268e-14,-1.077147260275528e-10,5.632141652525442,127082.02646821119,0.8817037280033189,3.705486030941016e-06,1.0,645.0,,,,[],[],13,595.2307692307693,33.0,1225.0,"[5, 17, 23, 30, 41, 50, 58, 65, 74, 80, 87, 96, 107]","[1108.0, 159.0, 661.0000000000001, 542.9999999999999, 468.0, 1178.9999999999998, 454.9999999999998, 601.0, 470.99999999999994, 454.0, 1225.0, 381.0, 33.0]","[1, 8, 6, 29, 34, 34, 55, 61, 70, 70, 34, 95, 106]","[34, 18, 34, 34, 47, 70, 70, 70, 75, 81, 108, 108, 108]",47852172.0,1231.0,-1231.0,0.0,,,,DWT,uc1.l0063472831,0.0,,0.0,50.0,2.0,0.0,50,,0.0,77.36410256410261,30.0,77.36410256410255,,0.0,77.36410256410261,,,23.0,0.0,50.0,0.0,0.0,,0.0,0.9877869321016682,0.2261903690675022,0.1592670065019276,0.33034209447455887,0.14678117959865625,,,,,,,0.0,1.0,0.1,0.16666666666666669,380,0.9762501566750019,0.4845454549241048,333,0,0.5,0.5,448,0,0.37007351634886265,0.4512091436829582,356,49.68819443959165,0.9358033663571167,379.25,374.68221427898294,0.7229081431268787,204,bior,0.7137276469908377,0.743050173300698,0.27747559511620423,2,153.5,,3.9851455468919994e-13,0.9877869321016683,0.22619036906750212,0.2699923533861279,0.48805470682380303,0.22271179321145057,0.9999999992657689,0.9999999999304173,0.9999999999304173,0.9999999999304168,,0.9999999960886088,,,,,1.0,,0.0,1.0,1.0,1.0,2.4999999977614107,0.8333333327597339,376,1.1250701205020373,0.5391932780230253,578,142.8355697996826,0.9077289600777244,477.0,455.6142557651992,0.7997947125970017,220,782.9185185185186,761.5,444.2295289340627,270,0.7683843708718232,0.9967336085156983,0.16311085783501428,5,166.25,160
db20,1,constant,2.2002879419400417e-26,318.380365871255,8424087.265633365,0.6013513513513513,238.36785511811058,109,raw,1.04625788155501e-13,-1.1063094884633566e-10,5.689068272320924,123279.8555992724,0.8704289824352345,3.705486030941016e-06,1.0,644.9999999999998,,,,[],[],13,595.2307692307693,33.00000000000013,1225.0,"[5, 17, 23, 30, 41, 50, 58, 65, 74, 80, 87, 96, 107]","[1108.0, 158.99999999999977, 661.0000000000002, 542.9999999999999, 468.0000000000002, 1179.0, 455.0, 600.9999999999998, 470.99999999999994, 454.0, 1225.0, 381.0000000000002, 33.00000000000013]","[1, 8, 6, 29, 34, 34, 55, 61, 70, 70, 34, 89, 106]","[34, 18, 34, 34, 47, 70, 70, 70, 75, 81, 108, 108, 108]",47852172.0,1231.0,-1231.0,0.0,,,,DWT,uc1.l0063472831,0.0,,0.0,50.0,2.0,0.0,50,,0.0,77.36410256410261,30.0,77.36410256410258,,0.0,77.36410256410261,,,23.000000000000128,0.0,45.5,0.0,0.0,,2.2737367544323206e-13,0.9170475796292873,0.2930685333065294,0.04902840904410109,0.5448248777178758,0.1347318579129389,,,,,,,0.0,0.0,0.0,0.0,731,0.9930997132052135,0.49290845080008777,315,0,0.0,0.0,641,0,0.38774025152214653,0.4727491677513017,299,221.97522384266222,0.7132103051128396,496.5,423.40873456261545,0.5358687184478926,590,db,0.8026137903946103,0.8082656817640927,0.19569064219454493,5,443.75,,3.9851455468919994e-13,0.9170475796292873,0.29306853330652927,0.17427228563742905,0.6520241760748087,0.211734778379893,0.9999999992658181,0.9999999999304173,0.9999999999304173,0.9999999999304174,,0.9999999960886088,,,,,1.0,,0.0,1.0,0.8448275862068966,1.0,2.4844827563821155,0.8281609189655642,613,1.1294025390315516,0.5412696027837026,573,28.284271247461902,0.981728506946084,593.0,592.3254637436762,0.7993267857727837,223,678.8292181069959,679.5,419.391033302627,486,0.6662273906505101,0.9410025916239845,0.2513400490574476,3,168.0,161
db4,1,periodic,7.648679540926751e-27,322.9692964032831,8532120.508743424,0.5775862068965517,462.000771397508,109,raw,5.1595832601295336e-14,-1.1271450439664972e-10,5.766443021785573,95665.33224539245,0.7405614756115347,3.7054860309410154e-06,1.0,645.0,,,,[],[],13,595.2307692307693,33.0,1225.0,"[5, 17, 23, 30, 41, 50, 58, 65, 74, 80, 87, 96, 107]","[1108.0, 159.0000000000001, 661.0000000000002, 543.0000000000001, 467.9999999999999, 1179.0, 454.9999999999999, 601.0, 471.0, 454.0, 1225.0, 381.0000000000002, 33.0]","[1, 8, 6, 29, 34, 34, 55, 61, 70, 70, 34, 95, 106]","[34, 18, 34, 34, 47, 70, 70, 70, 75, 81, 108, 108, 108]",47852172.0,1231.0,-1231.0,0.0,,,,DWT,uc1.l0063472831,0.0,,0.0,50.0,2.0,0.0,50,,0.0,77.36410256410261,30.0,77.3641025641026,,0.0,77.36410256410261,,,23.0,0.0,50.0,0.0,0.0,,0.0,0.9653602946229618,0.38396943733422884,0.0843431048000326,0.33034209447455887,0.04721967433200419,,,,,,,0.0,1.0,0.1,0.16666666666666669,448,0.9643971553635329,0.4786624157528304,346,0,0.5,0.5,225,0,0.3622469211127573,0.4416666306999238,388,94.29872745694928,0.8781670187894712,351.75,329.3785862174267,0.711854827224193,228,db,0.8026137903946103,0.8082656817640927,0.19569064219454493,5,172.25,,3.9851455468919994e-13,0.9653602946229618,0.3839694373342287,0.20493600186962846,0.48805470682380303,0.1320105779505374,0.9999999992657689,0.9999999999304173,0.9999999999304173,0.9999999999304177,,0.9999999960886088,,,,,1.0,,0.0,1.0,1.0,1.0,2.499999997761411,0.8333333327597341,362,1.1216950102855616,0.5375757461837667,582,155.56349186104046,0.8995067882034622,472.0,446.364406779661,0.797298613739974,227,678.8292181069959,679.5,419.391033302627,486,0.6662273906505101,0.9410025916239845,0.2513400490574476,3,171.0,162
rbio2.2,1,antireflect,3.586108496626375e-27,326.25892680989693,8355417.51155137,0.5614035087719298,478.31265941539874,109,raw,3.0553570130598883e-14,-1.1173484359972049e-10,5.811226619031589,109586.97858956603,0.7046559632653701,3.705486030941016e-06,1.0,645.0,,,,[],[],13,595.2307692307693,32.99999999999998,1225.0,"[5, 17, 23, 30, 41, 50, 58, 65, 74, 80, 87, 96, 107]","[1108.0, 159.0, 660.9999999999999, 543.0000000000001, 468.0, 1179.0, 455.0, 601.0, 471.0, 454.0, 1225.0, 381.0, 32.99999999999998]","[1, 8, 6, 29, 34, 34, 55, 61, 70, 70, 34, 95, 106]","[34, 18, 34, 34, 47, 70, 70, 70, 75, 81, 108, 108, 108]",47852172.0,1231.0,-1231.0,0.0,,,,DWT,uc1.l0063472831,0.0,,0.0,50.0,2.0,0.0,50,,0.0,77.36410256410261,30.0,77.36410256410257,,0.0,77.36410256410261,,,22.99999999999998,0.0,50.0,0.0,0.0,,0.0,0.9999938492518693,0.43658181415536645,0.02658113815573411,0.1842916405942194,0.09133825841935145,,,,,,,0.0,1.0,0.1,0.16666666666666669,218,0.9418297453121003,0.46746145881053053,387,0,0.5,0.5,255,0,0.3477573401153082,0.424000326181065,435,103.74126469250315,0.8659673582784198,323.75,298.69571914912257,0.7238428522658249,197,rbio,0.6592833486770525,1.0,0.23850165592606323,4,148.75,,3.9851455468919994e-13,0.9999938492518694,0.43658181415536634,0.1547813419955718,0.3764009179065804,0.17220291113790548,0.9999999992657607,0.9999999999304173,0.9999999999304173,0.9999999999304172,,0.9999999960886088,,,,,1.0,,0.0,1.0,1.0,1.0,2.4999999977614085,0.8333333327597332,413,1.1151194192445044,0.5344243741725855,603,134.35028842544403,0.9132104079938992,508.0,490.2342519685039,0.7925225166584483,238,705.2037037037037,681.5,445.68531164068423,270,0.6921122586705465,1.0,0.21552141893061744,4,179.5,163
db15,1,smooth,2.9083769086538335e-26,317.1686541800112,8604387.50617988,0.5942028985507246,355.26151947117614,109,raw,1.2205119687594795e-13,-1.0441114639547817e-10,5.827809832858519,96771.58943464114,0.8347892371777694,3.705486030941016e-06,1.0,644.9999999999999,,,,[],[],13,595.2307692307692,32.999999999999964,1224.9999999999998,"[5, 17, 23, 30, 41, 50, 58, 65, 74, 80, 87, 96, 107]","[1108.0000000000002, 159.0, 660.9999999999998, 542.9999999999998, 467.9999999999999, 1179.0, 454.99999999999943, 600.9999999999998, 471.0, 453.9999999999998, 1224.9999999999998, 381.0, 32.999999999999964]","[1, 8, 6, 29, 34, 34, 55, 61, 70, 70, 34, 89, 106]","[34, 18, 34, 34, 47, 70, 70, 70, 75, 81, 108, 108, 108]",47852172.0,1230.9999999999998,-1230.9999999999998,0.0,,,,DWT,uc1.l0063472831,0.0,,0.0,50.0,2.0,0.0,50,,2.2737367544323206e-13,77.3641025641025,30.00000000000091,77.3641025641025,,0.0,77.3641025641025,,,22.999999999999964,0.0,45.5,2.2737367544323206e-13,2.2737367544323206e-13,,1.1368683772161603e-13,0.9042905589716457,0.45606399844652606,0.10796626887614204,0.4803093829571339,0.05072547383441196,,,,,,,0.0,0.0,0.0,0.0,669,1.03700341176094,0.5146993180732771,270,0,0.0,0.0,647,0,0.399871136617172,0.4875396513553296,265,225.6433395131943,0.7084711375798524,462.75,380.3130213613047,0.5553014602627944,521,db,0.8026137903946103,0.8082656817640927,0.19569064219454493,5,392.0,,3.9851455468919994e-13,0.9042905589716457,0.45606399844652595,0.22544797243119957,0.6027028679752948,0.13520438538120905,0.9999999992657552,0.9999999999304151,0.9999999999304151,0.9999999999304157,,0.999999996088644,,,,,1.0,,0.0,1.0,0.8448275862068966,1.0,2.4844827563821124,0.8281609189655632,622,1.1784932221645712,0.5647964620225482,447,123.74368670764582,0.9200622178891177,534.5,520.1758652946679,0.7873889900815098,245,678.8292181069959,679.5,419.391033302627,486,0.6662273906505101,0.9410025916239845,0.2513400490574476,3,184.5,164
bior3.7,1,smooth,7.22254990698718e-27,323.21825554411225,8676640.464103118,0.5887096774193549,360.76568530701167,109,raw,5.531151479747201e-14,-1.1093248541982389e-10,5.632152269136338,127213.4808602002,0.8967747901681403,3.705486030941016e-06,1.0,644.9999999999999,,,,[],[],13,595.2307692307693,33.00000000000002,1224.9999999999998,"[5, 17, 23, 30, 41, 50, 58, 65, 74, 80, 87, 96, 107]","[1108.0, 159.0, 661.0, 542.9999999999999, 467.99999999999983, 1179.0, 455.0000000000001, 601.0, 471.00000000000006, 454.0000000000001, 1224.9999999999998, 381.00000000000034, 33.00000000000002]","[1, 8, 6, 29, 34, 34, 55, 61, 70, 70, 34, 89, 106]","[34, 18, 34, 34, 47, 70, 70, 70, 75, 81, 108, 108, 108]",47852172.0,1230.9999999999998,-1230.9999999999998,0.0,,,,DWT,uc1.l0063472831,0.0,,0.0,50.0,2.0,0.0,50,,2.2737367544323206e-13,77.36410256410261,30.0,77.3641025641026,,0.0,77.36410256410261,,,23.00000000000002,0.0,45.5,2.2737367544323206e-13,2.2737367544323206e-13,,1.1368683772161603e-13,0.9679813611071894,0.2262028416058273,0.13158484361360326,0.43073251800400564,0.1471977669406444,,,,,,,0.0,0.0,0.0,0.0,719,0.9908547732518889,0.4917942123607662,318,0,0.0,0.0,639,0,0.380739866254254,0.4642140045941549,321,210.11484954662296,0.7285337861154741,499.25,434.0426275073352,0.5417539731610963,573,bior,0.7137276469908377,0.743050173300698,0.27747559511620423,2,430.25,,3.9851455468919994e-13,0.9679813611071895,0.22620284160582724,0.24595595807445297,0.5648019599836669,0.2230913071418541,0.9999999992657771,0.9999999999304173,0.9999999999304173,0.9999999999304177,,0.9999999960886088,,,,,1.0,,0.0,1.0,0.8448275862068966,1.0,2.484482756382103,0.8281609189655601,662,1.1320255233547818,0.5425266760004496,566,67.88225099390856,0.9561484166706017,614.0,610.2475570032574,0.7797537948986084,256,782.9185185185186,761.5,444.2295289340627,270,0.7683843708718232,0.9967336085156983,0.16311085783501428,5,193.25,165
coif2,1,symmetric,1.3399924249860623e-26,320.53413762569505,8713933.570911754,0.5833333333333334,429.32261815427074,109,raw,7.705151501545304e-14,-1.1530265631165588e-10,5.766211369263914,95686.78246090727,0.7778351416514059,3.705486030941016e-06,1.0,644.9999999999998,,,,[],[],13,595.2307692307693,33.00000000000003,1225.0,"[5, 17, 23, 30, 41, 50, 58, 65, 74, 80, 87, 96, 107]","[1108.0, 159.0, 660.9999999999998, 543.0000000000001, 468.0, 1179.0, 455.0000000000002, 601.0000000000002, 471.00000000000006, 454.0, 1225.0, 381.0000000000002, 33.00000000000003]","[1, 8, 6, 29, 34, 34, 55, 61, 70, 70, 34, 89, 106]","[34, 18, 34, 34, 47, 70, 70, 70, 75, 81, 108, 108, 108]",47852172.0,1231.0,-1231.0,0.0,,,,DWT,uc1.l0063472831,0.0,,0.0,50.0,2.0,0.0,50,,0.0,77.36410256410261,30.0,77.36410256410262,,0.0,77.36410256410261,,,23.00000000000003,0.0,45.5,0.0,0.0,,2.2737367544323206e-13,0.9397227019061332,0.3836972888131051,0.14377548681588836,0.38221047996477325,0.047287651431370634,,,,,,,0.0,0.0,0.0,0.0,704,0.9993692615166341,0.49602023635828185,304,0,0.0,0.0,645,0,0.3793387217862541,0.46250567052631963,327,208.87476311576432,0.7301359649667127,495.0,429.2573295634083,0.5453005406228912,553,coif,0.6903092788983343,0.9206723830241559,0.24058178986391923,3,415.5,,3.9851455468919994e-13,0.9397227019061332,0.38369728881310505,0.2565410817981955,0.5277074542897329,0.13207250555504613,0.9999999992657799,0.9999999999304173,0.9999999999304173,0.9999999999304183,,0.9999999960886088,,,,,1.0,,0.0,1.0,0.8448275862068966,1.0,2.4844827563821044,0.8281609189655605,654,1.1478647903873611,0.5501176929132154,511,101.1162697096763,0.9346794123322505,582.5,573.7236051502147,0.7791937113340839,258,656.6666666666666,635.5,431.43644227940234,162,0.6444762661814968,0.9680293045583485,0.25845782230544767,2,194.0,166
bior1.3,1,antisymmetric,1.007509989589801e-26,321.7726674494306,8507548.972696828,0.6052631578947368,396.8029404684458,109,raw,6.738772814681308e-14,-1.1623546569694595e-10,5.607875214888598,98104.51019784936,0.857421293263968,3.7054860309410154e-06,1.0,645.0,,,,[],[],13,595.2307692307693,33.0,1225.0,"[5, 17, 23, 30, 41, 50, 58, 65, 74, 80, 87, 96, 107]","[1108.0, 158.99999999999977, 661.0, 543.0000000000001, 468.0000000000001, 1179.0000000000002, 455.0000000000002, 600.9999999999999, 471.0, 454.0000000000002, 1225.0, 381.0, 33.0]","[1, 8, 6, 29, 34, 34, 55, 61, 70, 70, 34, 89, 106]","[34, 18, 34, 34, 47, 70, 70, 70, 75, 81, 108, 108, 108]",47852172.0,1231.0,-1231.0,0.0,,,,DWT,uc1.l0063472831,0.0,,0.0,50.0,2.0,0.0,50,,0.0,77.36410256410261,30.0,77.3641025641026,,0.0,77.36410256410261,,,23.0,0.0,45.5,0.0,0.0,,0.0,0.9527620665179258,0.19768182934384587,0.07631098158720408,0.5801293193353261,0.054949584641391665,,,,,,,0.0,0.0,0.0,0.0,615,0.9626852069669675,0.4778127187679453,348,0,0.0,0.0,667,0,0.3723667562851387,0.4540051579401126,347,170.7773892137559,0.7793573782768012,494.25,450.41625159379083,0.5703957434019664,476,bior,0.7137276469908377,0.743050173300698,0.27747559511620423,2,357.5,,3.9851455468919994e-13,0.9527620665179258,0.19768182934384582,0.19796171703811133,0.6790139906728846,0.1390525793449673,0.9999999992657689,0.9999999999304173,0.9999999999304173,0.9999999999304177,,0.9999999960886088,,,,,1.0,,0.0,1.0,0.8448275862068966,1.0,2.484482756382101,0.8281609189655593,685,1.0967056411089944,0.5255995149813699,672,9.192388155425117,0.9940617647574773,678.5,678.4377302873986,0.7778771356087129,262,782.9185185185186,761.5,444.2295289340627,270,0.7683843708718232,0.9967336085156983,0.16311085783501428,5,197.75,167
db16,1,smooth,2.2644621384425716e-26,318.25551042138835,8647863.84639944,0.6071428571428571,379.8599614885286,109,raw,1.0984078071153849e-13,-1.1466627647394074e-10,5.852061461782515,96007.55567956726,0.8357773400639786,3.705486030941016e-06,1.0,645.0000000000002,,,,[],[],13,595.2307692307693,33.00000000000007,1225.0000000000005,"[5, 17, 23, 30, 41, 50, 58, 65, 74, 80, 87, 96, 107]","[1108.0000000000002, 158.99999999999977, 661.0000000000002, 543.0000000000001, 467.9999999999999, 1179.0000000000002, 454.9999999999998, 601.0000000000002, 471.0, 453.9999999999998, 1225.0000000000005, 381.0000000000002, 33.00000000000007]","[1, 8, 6, 29, 34, 34, 55, 61, 70, 70, 34, 89, 106]","[34, 18, 34, 34, 47, 70, 70, 70, 75, 81, 108, 108, 108]",47852172.0,1231.0000000000005,-1231.0000000000005,0.0,,,,DWT,uc1.l0063472831,0.0,,0.0,50.0,2.0,0.0,50,,4.547473508864641e-13,77.36410256410261,30.0,77.36410256410261,,0.0,77.36410256410261,,,23.00000000000007,0.0,45.5,4.547473508864641e-13,4.547473508864641e-13,,2.2737367544323206e-13,0.9157330890910861,0.48455514069368416,0.1221781325880456,0.5970937912813732,0.048304202194875884,,,,,,,0.0,0.0,0.0,0.0,693,1.110965687486016,0.5514092579318166,209,0,0.0,0.0,693,0,0.433572871169813,0.5286302188138033,203,281.1802506104106,0.6367180224671698,449.5,317.54095634095637,0.5279843342310009,637,db,0.8026137903946103,0.8082656817640927,0.19569064219454493,5,479.0,,3.9851455468919994e-13,0.9157330890910861,0.48455514069368405,0.23778811997216506,0.6919831223628687,0.1329985902840525,0.9999999992657962,0.9999999999304173,0.9999999999304173,0.9999999999304179,,0.9999999960886088,,,,,1.0,,0.0,1.0,0.8448275862068966,1.0,2.4844827563821092,0.8281609189655621,635,1.2406041688464642,0.5945633221784103,358,195.86857838867365,0.873469910601632,496.5,457.86505538771394,0.7763667382465524,268,678.8292181069959,679.5,419.391033302627,486,0.6662273906505101,0.9410025916239845,0.2513400490574476,3,201.75,168
coif1,1,antireflect,8.936049877455364e-27,322.29370521690265,8394316.364550825,0.5877192982456141,440.6439010480169,109,raw,5.985018800639831e-14,-1.1442891079127591e-10,5.718534516952021,103789.19072204144,0.7853154780095584,3.705486030941016e-06,1.0,645.0,,,,[],[],13,595.2307692307693,33.000000000000014,1225.0,"[5, 17, 23, 30, 41, 50, 58, 65, 74, 80, 87, 96, 107]","[1108.0, 158.9999999999999, 661.0, 543.0, 468.0000000000002, 1179.0, 455.0000000000001, 601.0, 471.0, 454.0, 1225.0, 380.9999999999998, 33.000000000000014]","[1, 8, 6, 29, 34, 34, 55, 61, 70, 70, 34, 95, 106]","[34, 18, 34, 34, 47, 70, 70, 70, 75, 81, 108, 108, 108]",47852172.0,1231.0,-1231.0,0.0,,,,DWT,uc1.l0063472831,0.0,,0.0,50.0,2.0,0.0,50,,0.0,77.36410256410261,30.0,77.36410256410257,,0.0,77.36410256410261,,,23.000000000000014,0.0,50.0,0.0,0.0,,0.0,0.9582476037221012,0.32768587673963223,0.03929667940382022,0.42179424783888403,0.07296469934233629,,,,,,,0.0,1.0,0.1,0.16666666666666669,220,0.956343419177475,0.4746650783517249,366,0,0.5,0.5,215,0,0.3639978214093548,0.44380140173486937,383,90.93220918171221,0.882516525605023,296.0,275.10649692604534,0.7500437925182738,118,coif,0.6903092788983343,0.9206723830241559,0.24058178986391923,3,89.25,,3.9851455468919994e-13,0.9582476037221012,0.3276858767396321,0.16582223418574876,0.5579687615663633,0.15546447259692403,0.9999999992657743,0.9999999999304173,0.9999999999304173,0.9999999999304172,,0.9999999960886088,,,,,1.0,,0.0,1.0,1.0,1.0,2.4999999977614125,0.8333333327597345,321,1.1070759113613855,0.5305694985490398,634,221.32442251138937,0.8570255668531076,477.5,426.2073298429319,0.774281517276683,272,656.6666666666666,635.5,431.43644227940234,162,0.6444762661814968,0.9680293045583485,0.25845782230544767,2,204.5,169
rbio2.8,1,constant,1.1859141394099773e-26,321.0646285876549,8330323.469998099,0.6031746031746031,385.6235210161554,109,raw,7.607370391119609e-14,-1.17282294986865e-10,5.774344603353935,114979.00585917066,0.7713851051924913,3.7054860309410154e-06,1.0,645.0,,,,[],[],13,595.2307692307693,33.000000000000014,1225.0000000000002,"[5, 17, 23, 30, 41, 50, 58, 65, 74, 80, 87, 96, 107]","[1108.0, 159.0, 661.0000000000001, 543.0, 468.0000000000002, 1179.0000000000002, 455.0, 601.0000000000001, 470.9999999999999, 454.0, 1225.0000000000002, 381.0000000000001, 33.000000000000014]","[1, 8, 6, 29, 34, 34, 55, 61, 70, 70, 34, 89, 106]","[34, 18, 34, 34, 47, 70, 70, 70, 75, 81, 108, 108, 108]",47852172.0,1231.0000000000002,-1231.0000000000002,0.0,,,,DWT,uc1.l0063472831,0.0,,0.0,50.0,2.0,0.0,50,,2.2737367544323206e-13,77.36410256410261,30.0,77.36410256410261,,0.0,77.36410256410261,,,23.000000000000014,0.0,45.5,2.2737367544323206e-13,2.2737367544323206e-13,,0.0,0.9453077632778422,0.39325232241989694,0.01837821452566532,0.5612799060619399,0.10842593631420627,,,,,,,0.0,0.0,0.0,0.0,686,1.0408822633899448,0.5166245212748424,267,0,0.0,0.0,649,0,0.40532882851991014,0.4941938980958569,255,235.22949786679956,0.6960859200687344,464.25,375.0429549703498,0.5481398592591734,543,rbio,0.6592833486770525,1.0,0.23850165592606323,4,408.25,,3.9851455468919994e-13,0.9453077632778423,0.3932523224198968,0.14765875132665504,0.6646038443506794,0.1877699030882522,0.9999999992657743,0.9999999999304173,0.9999999999304173,0.9999999999304179,,0.9999999960886088,,,,,1.0,,0.0,1.0,0.8448275862068966,1.0,2.4844827563821026,0.8281609189655599,667,1.1785896938156737,0.5648426963548323,446,156.27059864222701,0.8990500008771143,556.5,534.5588499550764,0.7697769384230533,285,705.2037037037037,681.5,445.68531164068423,270,0.6921122586705465,1.0,0.21552141893061744,4,214.75,170
