wavelet,wavelet_level,wavelet_mode,wavelet_mse,wavelet_psnr,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,signal_length,signal_type,emd_value,kl_divergence,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,dynamic_cutoff,dominant_frequency,amplitude_max,num_fft_peaks,positive_frequencies,positive_amplitudes,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,max_autocorrelation,upper_envelope,lower_envelope,spectral_magnitude,spectral_centroid,spectral_bandwidth,frequency_max,wavelet_type,htid,max_autocorrelation_diff,frequency_max_diff,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,relative_num_peaks_diff,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,spectral_centroid_diff,lower_envelope_diff,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,spectral_bandwidth_diff,spectral_magnitude_diff,avg_prominence_diff,num_fft_peaks_diff,amplitude_max_diff,prominence_min_diff,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,prominence_max_diff,upper_envelope_diff,dominant_frequency_diff,dynamic_cutoff_diff,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,avg_variance_across_levels_normalized,spectral_centroid_diff_normalized,amplitude_max_diff_normalized,frequency_max_diff_normalized,spectral_bandwidth_diff_normalized,num_fft_peaks_diff_normalized,dominant_frequency_diff_normalized,max_autocorrelation_diff_normalized,reconstruction_weighted_score,reconstruction_normalized_weighted_score,reconstruction_normalized_weighted_rank,signal_weighted_score,signal_normalized_weighted_score,signal_normalized_weighted_rank,reconstruction_missing_metrics_count,reconstruction_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_rank,signal_missing_metrics_count,signal_dynamically_weighted_score,signal_normalized_dynamically_weighted_score,signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank,relative_right_bases_global_alignment_score_normalized,relative_left_bases_global_alignment_score_normalized,across_smoothness_normalized,across_wavelet_psnr_normalized,across_wavelet_entropy_normalized,across_wavelet_energy_entropy_normalized,across_wavelet_sparsity_normalized,across_avg_variance_across_levels_normalized,across_prominence_min_diff_normalized,across_avg_prominence_diff_normalized,across_relative_prominences_avg_diff_normalized,across_relative_prominences_wasserstein_normalized,across_spectral_centroid_diff_normalized,across_relative_prominences_total_diff_normalized,across_amplitude_max_diff_normalized,across_frequency_max_diff_normalized,across_spectral_bandwidth_diff_normalized,across_num_fft_peaks_diff_normalized,across_relative_num_peaks_diff_normalized,across_dominant_frequency_diff_normalized,across_max_autocorrelation_diff_normalized,across_relative_right_bases_global_alignment_score_normalized,across_relative_left_bases_global_alignment_score_normalized,across_relative_peaks_global_alignment_score_normalized,across_reconstruction_weighted_score,across_reconstruction_normalized_weighted_score,across_reconstruction_normalized_weighted_rank,across_signal_weighted_score,across_signal_normalized_weighted_score,across_signal_normalized_weighted_rank,across_rank_variability,across_normalized_rank_stability,across_average_rank,across_harmonic_average_rank,across_stability_score_weighted,across_stability_rank,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,across_normalized_family_mean_rank,across_normalized_family_std_dev,across_final_family_stability_score,across_final_family_stability_rank,across_family_informed_rank,across_top_wavelet_rank
bior2.2,1,periodic,7.265751920087789e-28,324.64235098019253,1394628.3920102825,0.6081081081081081,259.86137085499615,69,raw,1.4107877507120828e-14,-6.92267354551748e-11,5.112709577941411,19986.554122534697,0.7049023837945616,1.3207638667392627e-05,1.0,323.0,,,,[],[],16,213.1875,25.000000000000057,450.00000000000006,"[3, 8, 15, 19, 22, 27, 30, 35, 38, 43, 46, 51, 55, 58, 61, 65]","[348.99999999999994, 268.0, 189.0, 25.000000000000057, 450.00000000000006, 204.0, 45.00000000000006, 52.0, 356.9999999999999, 49.0, 288.0, 42.00000000000006, 205.99999999999997, 408.00000000000006, 109.00000000000003, 370.0]","[0, 0, 0, 0, 0, 24, 29, 32, 32, 40, 40, 47, 54, 32, 60, 60]","[5, 9, 16, 20, 32, 32, 32, 36, 54, 45, 54, 54, 56, 67, 62, 67]",6764700.0,460.00000000000006,-460.00000000000006,0.0,,,,DWT,inu.32000013032828,0.0,,0.0,34.0,6.0,0.0,34.0,,5.684341886080802e-14,79.3125,486.0,79.3125,,0.0,79.3125,,,16.999999999999943,0.0,34.0,5.684341886080802e-14,5.684341886080802e-14,,0.0,0.9960532794223129,0.781068985008316,0.0010340375593613498,0.4024907260201377,0.0017092473215529315,,,,,,,0.0,0.0,0.0,444,1.1503634682739028,0.7850140051121745,240,0,0.0,0.0,604,0,0.4364712550663362,0.7428169500926083,251,173.61139555532253,0.7204325353376448,384.75,331.7131412258403,0.5504336589731702,467,bior,0.7773306480916924,0.9625172382852065,0.16711337485025335,4,351.25,,,7.822631431508853e-13,0.9960532794223129,0.781068985008316,0.0020257753763035157,0.4807478711588301,0.0036227289910585846,1.0214384893458828e-11,0.9999999999916266,0.9999999999916266,0.9999999999916269,,0.9999999999653152,,,,,1.0,,0.0,1.0,1.0,1.0,2.199999999978186,0.8148148148047162,573,1.1829275879058876,0.8065419801866632,670,68.58935777509511,0.9447750742551569,621.5,617.7152051488334,0.7221862488828119,209,584.1037037037037,540.0,324.68714765509674,270,0.7027780214760876,0.810633629399933,0.2648652961467588,3,157.5,132
coif2,1,reflect,3.498243698886175e-27,317.8166560281885,1419247.6139672054,0.625,281.18619283364694,69,raw,3.964622511125196e-14,-7.07636171881634e-11,5.324922322365845,16256.657886417413,0.6181528562354458,1.3207638667392627e-05,1.0,323.0000000000001,,,,[],[],16,213.18750000000003,24.99999999999983,450.0,"[3, 8, 15, 19, 22, 27, 30, 35, 38, 43, 46, 51, 55, 58, 61, 65]","[349.00000000000006, 268.0, 189.0000000000001, 24.99999999999983, 450.0, 204.0, 45.000000000000114, 52.00000000000017, 357.0000000000001, 48.99999999999994, 288.00000000000006, 42.00000000000006, 206.0, 408.0, 109.00000000000003, 369.99999999999994]","[0, 0, 0, 0, 0, 24, 29, 32, 32, 40, 40, 47, 54, 32, 60, 60]","[5, 9, 16, 20, 32, 32, 32, 36, 54, 45, 54, 54, 56, 67, 62, 67]",6764700.0,460.0,-460.0,0.0,,,,DWT,inu.32000013032828,0.0,,0.0,34.0,6.0,0.0,34.0,,0.0,79.31249999999997,486.00000000000045,79.31249999999999,,0.0,79.31249999999997,,,17.00000000000017,0.0,34.0,0.0,0.0,,1.1368683772161603e-13,0.9222039375657709,0.8548929418055581,0.0012603035598926374,0.49754901960784303,0.00045784051677081683,,,,,,,0.0,0.0,0.0,363,1.1806017292720334,0.805648751458377,206,0,0.0,0.0,561,0,0.4552728086111671,0.7748147334496166,211,167.20920030508688,0.7307420284942241,335.25,283.0644475253637,0.595443478015228,312,coif,0.566413539530329,0.6920306630483438,0.39590132341426654,2,234.5,,,7.822631431508853e-13,0.9222039375657708,0.8548929418055581,0.0022518167480107473,0.5633561643835616,0.0023737208301341036,1.0231815394945443e-11,0.999999999991626,0.999999999991626,0.9999999999916267,,0.9999999999653162,,,,,1.0,,0.0,1.0,1.0,1.0,2.1999999999781914,0.8148148148047181,285,1.2081866959019598,0.8237641087338264,636,248.19448019647817,0.8001654748820627,460.5,393.61563517915306,0.7146962640110797,227,662.4222222222222,608.0,375.132305582491,90,0.7970087773168398,0.9365780708466117,0.1611204346242286,5,171.5,133
bior2.6,1,reflect,1.5438808208847164e-27,321.36901891216945,1489299.426686096,0.6097560975609756,250.03917125218925,69,raw,2.656811968494288e-14,-7.03780367317111e-11,5.27906071017047,18498.127849794444,0.6951947562468679,1.3207638667392627e-05,0.9999999999999999,323.0,,,,[],[],16,213.1875,25.0,450.0,"[3, 8, 15, 19, 22, 27, 30, 35, 38, 43, 46, 51, 55, 58, 61, 65]","[349.0, 268.0, 189.0, 25.0, 450.0, 204.0, 45.0, 52.0, 357.0, 49.00000000000006, 288.0, 42.00000000000006, 205.99999999999994, 408.0000000000001, 109.00000000000006, 369.99999999999994]","[0, 0, 0, 0, 0, 24, 29, 32, 32, 40, 40, 47, 54, 32, 60, 60]","[5, 9, 16, 20, 32, 32, 32, 36, 54, 45, 54, 54, 56, 67, 62, 67]",6764700.0,460.0,-460.0,0.0,,,,DWT,inu.32000013032828,0.0,,0.0,34.0,6.0,0.0,34.0,,0.0,79.3125,486.0,79.3125,,0.0,79.3125,,,17.0,0.0,34.0,0.0,0.0,,0.0,0.9606380696010118,0.8389387365737002,0.00190412339796892,0.41176470588235276,0.001209869685229575,,,,,,,0.0,0.0,0.0,456,1.1619941019734745,0.7929508099519467,230,0,0.0,0.0,613,0,0.4428911010280526,0.7537426876801196,234,186.04546935270062,0.7004098722178733,383.25,321.3978444109136,0.5416300568818835,499,bior,0.7773306480916924,0.9625172382852065,0.16711337485025335,4,375.25,,,7.822631431508853e-13,0.9606380696010118,0.8389387365737002,0.0028949974246894206,0.4888072168392916,0.003124308540756136,1.0218714763254866e-11,0.9999999999916266,0.9999999999916266,0.9999999999916269,,0.9999999999653152,,,,,1.0,,0.0,1.0,1.0,1.0,2.1999999999781874,0.8148148148047166,393,1.1940723189120557,0.8141406645915769,656,185.969083452062,0.8502664384443945,524.5,491.5309818875119,0.7139818504621329,230,584.1037037037037,540.0,324.68714765509674,270,0.7027780214760876,0.810633629399933,0.2648652961467588,3,173.25,134
coif1,1,periodic,1.4290043806577494e-27,321.70482103226783,1342572.8777052383,0.6081081081081081,276.9620496649693,69,raw,2.337582623442648e-14,-7.01230185029547e-11,5.208478931234865,17528.363809137332,0.6057937010103537,1.3207638667392629e-05,1.0,323.00000000000006,,,,[],[],16,213.1875,25.0,450.00000000000006,"[3, 8, 15, 19, 22, 27, 30, 35, 38, 43, 46, 51, 55, 58, 61, 65]","[348.99999999999994, 267.99999999999994, 189.00000000000006, 25.0, 450.00000000000006, 203.99999999999997, 45.0, 52.000000000000114, 357.0, 49.0, 288.0, 42.0, 205.99999999999997, 408.0, 109.0, 369.9999999999999]","[0, 0, 0, 0, 0, 24, 29, 32, 32, 40, 40, 47, 54, 32, 60, 60]","[5, 9, 16, 20, 32, 32, 32, 36, 54, 45, 54, 54, 56, 67, 62, 67]",6764700.0,460.00000000000006,-460.00000000000006,0.0,,,,DWT,inu.32000013032828,0.0,,0.0,34.0,6.0,0.0,34.0,,5.684341886080802e-14,79.3125,486.0,79.31250000000001,,0.0,79.3125,,,17.0,0.0,34.0,5.684341886080802e-14,5.684341886080802e-14,,5.684341886080802e-14,0.9642712184214138,0.8143849511121015,0.0005556149248844911,0.4024907260201377,0.000884506929086364,,,,,,,0.0,0.0,0.0,375,1.1473831072510308,0.7829801912717927,244,0,0.0,0.0,593,0,0.4365174034815248,0.7428954886552835,250,163.2472562301329,0.7371219706439084,365.5,321.24984273354994,0.574277571473323,393,coif,0.566413539530329,0.6920306630483438,0.39590132341426654,2,295.25,,,7.822631431508853e-13,0.9642712184214137,0.8143849511121015,0.0015478277027732067,0.4807478711588301,0.0027995694262405264,1.0218714763254866e-11,0.9999999999916266,0.9999999999916266,0.9999999999916273,,0.9999999999653152,,,,,1.0,,0.0,1.0,1.0,1.0,2.1999999999781874,0.8148148148047166,491,1.1799480966945486,0.8045105077904566,673,128.69343417595164,0.8963820980869954,582.0,567.7714776632303,0.7138915321352851,232,662.4222222222222,608.0,375.132305582491,90,0.7970087773168398,0.9365780708466117,0.1611204346242286,5,175.25,135
db13,1,periodic,4.615545127080944e-27,316.6129266185777,1583478.9111108219,0.5957446808510638,291.3744909658662,69,raw,4.6339743636528264e-14,-7.056699669050231e-11,5.585306659090746,16463.181741402277,0.5738189065724598,1.3207638667392627e-05,1.0,323.0,,,,[],[],16,213.18750000000003,25.0,450.00000000000006,"[3, 8, 15, 19, 22, 27, 30, 35, 38, 43, 46, 51, 55, 58, 61, 65]","[349.00000000000017, 268.00000000000006, 189.0, 25.0, 450.00000000000006, 204.0000000000001, 45.000000000000114, 52.00000000000006, 356.99999999999994, 49.000000000000114, 288.0, 42.00000000000006, 206.0, 408.0, 108.99999999999994, 370.00000000000006]","[0, 0, 0, 0, 0, 24, 29, 32, 32, 40, 40, 47, 54, 32, 60, 60]","[5, 9, 16, 20, 32, 32, 32, 36, 54, 45, 54, 54, 56, 67, 62, 67]",6764700.0,460.0000000000001,-460.0000000000001,0.0,,,,DWT,inu.32000013032828,0.0,,0.0,34.0,6.0,0.0,34.0,,1.1368683772161603e-13,79.31249999999997,486.00000000000045,79.31249999999997,,0.0,79.31249999999997,,,17.0,0.0,34.0,5.684341886080802e-14,1.1368683772161603e-13,,0.0,0.9091804102475715,0.945474693043889,0.00276969158327419,0.33291614518147655,0.0005271307439292344,,,,,,,0.0,0.0,0.0,509,1.1530077488322867,0.7868184758981703,237,0,0.0,0.0,607,0,0.4381736141600281,0.745714142462691,242,188.19914098280753,0.6969418019600523,398.75,334.34406413525534,0.5274161505774497,532,db,0.9607397529157442,0.8667375194865046,0.06746091711302768,5,400.25,,,7.822631431508853e-13,0.9091804102475713,0.9454746930438891,0.003759706304738271,0.42028563101136684,0.0024428782447034154,1.0218714763254866e-11,0.999999999991626,0.999999999991626,0.9999999999916265,,0.9999999999653162,,,,,1.0,,0.0,1.0,1.0,1.0,2.1999999999781874,0.8148148148047166,408,1.1892168495255193,0.8108301154643175,664,181.01933598375618,0.8542517423641255,536.0,505.43283582089555,0.7113448727923688,242,528.3398692810457,496.5,346.3863031290249,306,0.6356844609028862,0.8648090572965405,0.2955781601790175,2,182.0,136
bior3.3,1,constant,1.1796786035409403e-27,322.53751960905254,1539714.058496171,0.618421052631579,209.67130275743506,69,raw,2.250051996573651e-14,-6.947875608176472e-11,5.017562079411311,22344.690157818994,0.8422846731082798,1.3207638667392627e-05,1.0,323.00000000000006,,,,[],[],16,213.1875,25.0,449.99999999999994,"[3, 8, 15, 19, 22, 27, 30, 35, 38, 43, 46, 51, 55, 58, 61, 65]","[349.0, 267.99999999999994, 189.0, 25.0, 449.99999999999994, 204.0000000000001, 45.0, 52.0, 357.00000000000006, 48.999999999999886, 288.00000000000006, 42.0, 205.99999999999997, 408.0, 109.0, 369.9999999999999]","[0, 0, 0, 0, 0, 24, 29, 32, 32, 40, 40, 47, 54, 32, 60, 60]","[5, 9, 16, 20, 32, 32, 32, 36, 54, 45, 54, 54, 56, 67, 62, 67]",6764700.0,459.99999999999994,-459.99999999999994,0.0,,,,DWT,inu.32000013032828,0.0,,0.0,34.0,6.0,0.0,34.0,,5.684341886080802e-14,79.3125,486.0,79.3125,,0.0,79.3125,,,17.0,0.0,34.0,5.684341886080802e-14,5.684341886080802e-14,,5.684341886080802e-14,0.9732804463890913,0.7479693479440918,0.0023674652991826344,0.4605263157894738,0.0025004187896977346,,,,,,,0.0,0.0,0.0,479,1.1443473682867604,0.7809085872365978,246,0,0.0,0.0,594,0,0.4373287988423074,0.7442763773626607,247,173.88981185413556,0.7199841999128251,391.5,336.56412449367525,0.5447747086520647,488,bior,0.7773306480916924,0.9625172382852065,0.16711337485025335,4,367.0,,,7.822631431508853e-13,0.9732804463890912,0.7479693479440918,0.0033578793365712815,0.5311824080749821,0.004412383975055188,1.0218714763254866e-11,0.9999999999916266,0.9999999999916266,0.9999999999916269,,0.9999999999653152,,,,,1.0,,0.0,1.0,1.0,1.0,2.1999999999781874,0.8148148148047166,389,1.173869798294036,0.8003662111502933,683,207.88939366884497,0.8326172353713004,536.0,495.6847014925374,0.7005276192959562,289,584.1037037037037,540.0,324.68714765509674,270,0.7027780214760876,0.810633629399933,0.2648652961467588,3,217.5,137
bior2.4,1,periodic,1.583392462746221e-27,321.259270900801,1482541.5888342017,0.6025641025641025,258.7311114885693,69,raw,2.7803846181916958e-14,-7.081646380413557e-11,5.212084797570468,19616.096467649517,0.7011600029234673,1.3207638667392627e-05,0.9999999999999999,323.00000000000006,,,,[],[],16,213.1875,25.0,450.0,"[3, 8, 15, 19, 22, 27, 30, 35, 38, 43, 46, 51, 55, 58, 61, 65]","[349.0, 268.00000000000006, 189.00000000000006, 25.0, 450.0, 204.00000000000006, 45.0, 52.0, 357.0, 49.0, 288.00000000000006, 42.00000000000006, 205.99999999999997, 408.0, 109.00000000000006, 370.00000000000006]","[0, 0, 0, 0, 0, 24, 29, 32, 32, 40, 40, 47, 54, 32, 60, 60]","[5, 9, 16, 20, 32, 32, 32, 36, 54, 45, 54, 54, 56, 67, 62, 67]",6764700.0,460.0,-460.0,0.0,,,,DWT,inu.32000013032828,0.0,,0.0,34.0,6.0,0.0,34.0,,0.0,79.3125,486.0,79.31249999999997,,0.0,79.3125,,,17.0,0.0,34.0,0.0,0.0,,5.684341886080802e-14,0.9594506713263142,0.8156393494815218,0.0018420146544163194,0.3712921065862239,0.0015849561346513018,,,,,,,0.0,0.0,0.0,435,1.1335619099521077,0.7735485344552275,263,0,0.0,0.0,514,0,0.4299618196366255,0.7317387429561782,264,126.01851715786322,0.7970716309857275,369.0,337.9938167533151,0.6014343662175015,300,bior,0.7773306480916924,0.9625172382852065,0.16711337485025335,4,226.0,,,7.822631431508853e-13,0.9594506713263141,0.8156393494815218,0.0028329503404846456,0.45363540569020006,0.0034986760402692086,1.0218714763254866e-11,0.9999999999916266,0.9999999999916266,0.9999999999916265,,0.9999999999653152,,,,,1.0,,0.0,1.0,1.0,1.0,2.1999999999781874,0.8148148148047166,443,1.1677601853992143,0.7962005637068291,693,176.7766952966369,0.8576677171524663,568.0,540.4911971830986,0.7001704125214827,291,584.1037037037037,540.0,324.68714765509674,270,0.7027780214760876,0.810633629399933,0.2648652961467588,3,219.0,138
sym17,1,smooth,3.019719667713928e-20,248.45549035775494,110088664.16843888,0.5882352941176471,295.6121714184485,69,raw,1.2138731887611408e-10,6.323574996663266e-10,3.1915046096770427,2995454.5687897075,0.9987114758787281,1.3207638667368876e-05,1.0,322.99999999999324,,,,[],[],16,213.18750000029866,25.00000000001802,450.00000000049937,"[3, 8, 15, 19, 22, 27, 30, 35, 38, 43, 46, 51, 55, 58, 61, 65]","[349.000000000627, 268.00000000020066, 189.00000000022425, 25.00000000001802, 450.00000000049937, 204.00000000038227, 45.000000000156035, 52.00000000004127, 357.0000000003898, 49.000000000116245, 288.0000000003563, 42.00000000007003, 206.00000000009385, 408.00000000113437, 108.9999999999643, 370.0000000005048]","[0, 0, 0, 0, 0, 24, 29, 32, 32, 40, 40, 47, 54, 32, 60, 60]","[5, 9, 16, 20, 32, 32, 32, 36, 54, 45, 54, 54, 56, 67, 62, 67]",6764700.000001493,460.0000000001461,-460.0000000001461,0.0,,,,DWT,inu.32000013032828,1.492910087108612e-06,,0.0,34.0,6.0,0.0,34.0,,1.460875864722766e-10,79.31249999970134,486.0000000047785,79.31249999982575,,0.0,79.31249999970134,,,16.99999999998198,0.0,34.0,4.993694346921984e-10,1.460875864722766e-10,,6.764366844436154e-12,0.17176365695226437,0.1127257478456698,1.0,0.2906574394463668,0.9999999999999999,,,,,,,0.10751894828627004,0.05375947414313502,0.10751894828627004,51,1.1756840438727403,0.8022928974021165,217,0,0.10751894828627004,0.10751894828627004,51,0,0.5150293688488602,0.8765125779435047,59,81.75369512546003,0.8683515376401609,94.5,65.81855753238244,0.8580888122983413,1,sym,1.0,1.0,0.0,6,2.25,,,6.539768726554485e-13,0.17176365695226425,0.1127257478456698,0.9999999999999999,0.38356164383561653,1.0,8.832601317010358e-12,0.9999999999861561,0.9999999999861561,0.9999999999884351,,0.9999999999756225,,,,,1.0,,0.10751894828627004,1.0,1.0,1.0,2.2537594741218205,0.834725731154161,51,1.2128457256286362,0.826940721655801,626,406.5863991822648,0.6726357494506725,338.5,94.31610044313146,0.700045733018412,292,831.1354166666666,840.0,250.91754770197645,288,1.0,0.6264559710563311,0.11206320868310067,6,220.5,139
bior3.5,1,reflect,1.4868084493069875e-27,321.5326064290275,1524087.960325831,0.6,241.77722099216726,69,raw,2.4302621107157054e-14,-6.92688129078081e-11,5.204607498305235,19988.531731185918,0.7446807571590157,1.3207638667392627e-05,1.0,322.99999999999994,,,,[],[],16,213.1875,25.0,450.0,"[3, 8, 15, 19, 22, 27, 30, 35, 38, 43, 46, 51, 55, 58, 61, 65]","[348.9999999999999, 268.0, 189.0, 25.0, 450.0, 204.0, 45.0, 52.00000000000006, 357.0, 49.00000000000006, 287.99999999999994, 42.0, 205.99999999999994, 408.0000000000001, 109.00000000000006, 370.0]","[0, 0, 0, 0, 0, 24, 29, 32, 32, 40, 40, 47, 54, 32, 60, 60]","[5, 9, 16, 20, 32, 32, 32, 36, 54, 45, 54, 54, 56, 67, 62, 67]",6764700.0,460.0,-460.0,0.0,,,,DWT,inu.32000013032828,0.0,,0.0,34.0,6.0,0.0,34.0,,0.0,79.3125,486.0,79.3125,,0.0,79.3125,,,17.0,0.0,34.0,0.0,0.0,,5.684341886080802e-14,0.9624079744298772,0.8130381682027357,0.002223851713704648,0.35686274509803895,0.001709910823368175,,,,,,,0.0,0.0,0.0,465,1.1285048569847094,0.7700975752466928,271,0,0.0,0.0,507,0,0.42724853005354496,0.7271210792052959,278,123.34065293595079,0.8013838116973417,380.25,350.5671125364876,0.5945324855588158,316,bior,0.7773306480916924,0.9625172382852065,0.16711337485025335,4,238.0,,,7.822631431508853e-13,0.9624079744298771,0.8130381682027358,0.0032144083255443777,0.4410958904109588,0.003623391221101493,1.0218714763254866e-11,0.9999999999916266,0.9999999999916266,0.9999999999916269,,0.9999999999653152,,,,,1.0,,0.0,1.0,1.0,1.0,2.1999999999781874,0.8148148148047166,510,1.1634587855751253,0.7932677894887242,707,139.30003589374985,0.8878421611161434,608.5,592.555464256368,0.6989532866772343,299,584.1037037037037,540.0,324.68714765509674,270,0.7027780214760876,0.810633629399933,0.2648652961467588,3,225.0,140
sym10,1,antireflect,1.138263063033835e-24,292.255149143062,1310458.0066161284,0.5227272727272727,82.99553401868214,69,smoothed,7.745430705825496e-13,,5.247534999920081,49229.030528979354,0.9875193245332718,0.00019836290795995738,1.0,289.99999999999966,,,,[],[],6,150.63333333333568,36.40000000000117,437.40000000000293,"[6, 21, 37, 44, 57, 64]","[36.40000000000117, 437.40000000000293, 66.40000000000191, 144.4000000000027, 84.20000000000238, 135.000000000003]","[2, 2, 31, 31, 54, 54]","[7, 67, 39, 67, 62, 67]",5858332.40000001,437.4000000000008,-437.4000000000008,0.0,,,,DWT,inu.32000013032828,9.313225746154785e-09,,0.0,18.5,1.0,0.0,18.5,,7.958078640513122e-13,24.71904761904996,22.40000000001396,24.71904761904994,,0.0,24.71904761904996,,,30.000000000001137,0.0,23.0,2.9558577807620168e-12,7.958078640513122e-13,,3.410605131648481e-13,0.624884271044409,0.6088630444458908,0.28315639314334834,0.10751890849770139,0.5624717063472655,,,,,,,,0.2,1.0,80,1.0889365273592517,0.5495855515922393,82,0,1.0,1.0,123,0,0.437378864695723,0.5475381063000362,74,22.4258035902098,0.9638875948627862,89.75,86.32090569616503,0.9096813175602176,11,sym,1.0,1.0,0.0,6,9.75,1.0,1.0,0.9999999999960052,0.6456459499027225,0.8279716635176526,0.0012529650330314439,0.06320049813200504,0.013414983082103087,0.9999999999493656,4.243494444722273e-12,4.243494444722273e-12,1.2090328738167955e-13,,2.9981572780002352e-12,,,,,0.0,,0.0006707357971694949,0.4655172413793104,0.44999999999999996,0.0,0.3918870920254069,0.14514336741645764,658,1.1326460767014201,0.7722591128089388,755,68.58935777509511,0.9447750742551569,706.5,703.1705590941259,0.687967247272506,328,831.1354166666666,840.0,250.91754770197645,288,1.0,0.6264559710563311,0.11206320868310067,6,247.5,141
sym11,1,antireflect,1.6572879333627254e-24,290.6235958911233,1323438.3765894906,0.5111111111111111,93.26795314033966,69,smoothed,9.30617901580579e-13,,5.285053998562563,51836.59524551203,0.9902305277436765,0.00019836290795995586,0.9999999999999999,289.99999999999966,,,,[],[],6,150.6333333333362,36.40000000000131,437.4000000000035,"[6, 21, 37, 44, 57, 64]","[36.40000000000131, 437.4000000000035, 66.40000000000242, 144.40000000000308, 84.20000000000266, 135.00000000000406]","[2, 2, 31, 31, 54, 54]","[7, 67, 39, 67, 62, 67]",5858332.400000013,437.4000000000011,-437.4000000000011,0.0,,,,DWT,inu.32000013032828,1.30385160446167e-08,,0.0,18.5,1.0,0.0,18.5,,1.1368683772161603e-12,24.71904761905047,22.40000000001703,24.719047619050432,,0.0,24.71904761905047,,,30.00000000000128,0.0,23.0,3.524291969370097e-12,1.1368683772161603e-12,,3.410605131648481e-13,0.6058096301339895,0.6720218253238346,0.31008960218991455,0.010875475802066298,0.5990829240386428,,,,,,,,0.2,1.0,87,1.098524851773552,0.554424772639271,79,0,1.0,1.0,116,0,0.4395758914976896,0.5502884812992399,73,19.05037182489273,0.9693230727457444,88.75,86.0737039618292,0.9132042094807626,8,sym,1.0,1.0,0.0,6,7.5,1.0,1.0,0.999999999995997,0.6279936617904036,0.8410236644348015,0.0013721442921964997,0.006392694063926896,0.014288162764570164,0.9999999999493765,4.252820318129125e-12,4.252820318129125e-12,1.2989609388114332e-13,,3.004763104996755e-12,,,,,0.0,,0.0009390301160372929,0.4655172413793104,0.44999999999999996,0.0,0.3920212391848557,0.1451930515495867,657,1.106266444167939,0.7542729898393872,785,90.50966799187809,0.9271258711820627,721.0,715.3190013869627,0.6733052866377303,383,831.1354166666666,840.0,250.91754770197645,288,1.0,0.6264559710563311,0.11206320868310067,6,288.75,142
