wavelet,wavelet_level,wavelet_mode,wavelet_mse,wavelet_psnr,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,signal_length,signal_type,emd_value,kl_divergence,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,prominence_threshold,distance_factor,max_autocorrelation,upper_envelope,lower_envelope,wavelet_type,htid,avg_prominence_diff,prominence_max_diff,upper_envelope_diff,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,lower_envelope_diff,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,max_autocorrelation_diff,prominence_threshold_diff,relative_num_peaks_diff,prominence_min_diff,distance_factor_diff,emd_value_normalized,wavelet_mse_normalized,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,avg_variance_across_levels_normalized,kl_divergence_normalized,prominence_min_diff_normalized,avg_prominence_diff_normalized,relative_prominences_avg_diff_normalized,relative_prominences_wasserstein_normalized,relative_prominences_total_diff_normalized,prominence_max_diff_normalized,max_autocorrelation_diff_normalized,relative_left_bases_global_alignment_score_normalized,upper_envelope_diff_normalized,lower_envelope_diff_normalized,reconstruction_signal_weighted_score,reconstruction_signal_normalized_weighted_score,reconstruction_signal_normalized_weighted_rank,wavelet_signal_weighted_score,wavelet_signal_normalized_weighted_score,wavelet_signal_normalized_weighted_rank,reconstruction_signal_num_missing_metrics,reconstruction_signal_missing_metrics_count,reconstruction_signal_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_rank,wavelet_signal_num_missing_metrics,wavelet_signal_missing_metrics_count,wavelet_signal_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank,top_wavelet_rank
sym20,1,periodization,2.248873711420709e-17,230.72502824003777,15366734.199068043,0.6566523605150214,311.44763407060555,932,raw,3.740958630854049e-09,,8.590618119980709,141608.4574099935,0.8093892477104535,3.131684620896157e-06,1.0,23,1077.227418208597,8.199941566554457,1530.6015776825568,"[4, 40, 79, 110, 141, 184, 237, 292, 332, 364, 395, 431, 486, 541, 597, 630, 668, 699, 758, 807, 838, 872, 918]","[883.5998246870085, 1317.2008180530509, 1417.40105178276, 8.199941566554457, 1123.601869858217, 1190.0014608266242, 1288.8015192509565, 1312.2016945531866, 553.399883120856, 1290.2008180491318, 189.8000584299157, 1530.6015776825568, 1344.0014608116894, 1300.8026879215886, 1221.6024541806933, 904.7997662499126, 1309.6033306925337, 1161.2011102214847, 1484.4028047874813, 1398.3992987820936, 212.80005843221184, 1408.806193933788, 924.8009349234344]","[0, 26, 61, 109, 109, 159, 211, 263, 322, 350, 394, 404, 461, 495, 555, 611, 611, 680, 710, 766, 837, 766, 902]","[7, 61, 404, 111, 159, 190, 263, 404, 334, 404, 397, 877, 710, 710, 611, 634, 710, 710, 877, 819, 841, 877, 930]",0.05,30,132009745.25406548,954.529958281965,-954.529958281965,DWT,mdp.39015056038394,1.4710622053826228e-08,2.1019559426349588e-08,586.470041718035,0.0,64.0,0.0,53.5,22.060751541930358,547.7693812022662,33.17029868615558,586.470041718035,0.0,82.0,330840737.7459345,0.0,0.0,2.0236257114447653e-11,0.0,4.110306254074428e-09,1.677658103096447e-17,0.6212812594125905,0.9211763166312121,0.01066273593805729,0.6428571428571421,0.022967024522963883,,1.2694489487427005e-11,5.670321500863859e-09,1.7528583476151584e-12,0.9999999999280842,0.9999999999982319,4.991552652353626e-09,0.9999999999422727,1.0,1.0,1.0,1.8000000041498845,0.9999999999759628,5,1.1050179501173234,0.6672361814631965,800,0,0,0.6000000010544911,0.999999999980829,6,0,0,0.31699206906746746,0.628903700534852,716,435.80758368803083,0.5431786334507014,381.75,10.83091196732574,0.5715107003731494,708,sym,793.5906432748538,826.0,155.56589950373842,171,0.8391864398394648,0.6179409219569355,0.22718721552529395,7,532.75,159
sym7,1,reflect,1.0118817911932146e-19,254.19338110870933,15629716.55681803,0.649364406779661,300.7956958182239,932,raw,2.4651196105855193e-10,,8.570450061145046,141854.5703266114,0.8112800449837569,3.1316846208146133e-06,1.0,23,1077.227418222785,8.19994156682975,1530.6015777026453,"[4, 40, 79, 110, 141, 184, 237, 292, 332, 364, 395, 431, 486, 541, 597, 630, 668, 699, 758, 807, 838, 872, 918]","[883.5998246993063, 1317.2008180679804, 1417.4010518012874, 8.19994156682975, 1123.6018698705402, 1190.0014608365345, 1288.8015192692123, 1312.2016945697012, 553.3998831322504, 1290.2008180683229, 189.80005843336863, 1530.6015777026453, 1344.0014608354886, 1300.8026879384552, 1221.6024542041682, 904.7997662657883, 1309.6033307069406, 1161.20111023567, 1484.402804806059, 1398.399298797579, 212.80005843348533, 1408.8061939470263, 924.8009349354174]","[0, 26, 61, 109, 109, 159, 211, 263, 322, 350, 394, 404, 461, 495, 555, 611, 611, 680, 710, 766, 837, 766, 902]","[7, 61, 404, 111, 159, 190, 263, 404, 334, 404, 397, 877, 710, 710, 611, 634, 710, 710, 877, 819, 841, 877, 930]",0.05,30,132009745.25674239,954.5299582939156,-954.5299582939156,DWT,mdp.39015056038394,5.227320798439905e-10,9.310952009400353e-10,586.4700417060844,0.0,64.0,0.0,53.5,22.060751556118248,547.7693808759432,33.170298682930905,586.4700417060844,0.0,82.0,330840737.74325764,0.0,0.0,2.9552893465734087e-10,0.0,2.7083220589685785e-10,7.548630478539718e-20,0.7081974447141841,0.9140936232606572,0.012966507764366813,0.545823244552058,0.02337904687746209,,1.8538946866610396e-10,2.0149106820127382e-10,5.470583259990588e-09,0.9999999935285219,0.9999999945293748,2.2110885511804965e-10,0.9999999958659591,1.0,0.9999999948997383,0.9999999948997383,1.7999999930839126,0.9999999938282006,43,1.11612944899408,0.6739455693786349,789,0,0,0.5999999979801907,0.9999999948569949,44,0,0,0.31492283820565153,0.6247984024115101,735,415.4117435348532,0.564557920823005,402.75,82.2858041526276,0.5711940547511252,709,sym,793.5906432748538,826.0,155.56589950373842,171,0.8391864398394648,0.6179409219569355,0.22718721552529395,7,533.5,160
sym16,1,periodization,3.501087736008246e-19,248.80264897557495,15364909.364576992,0.6502145922746781,308.60488148013326,932,raw,4.6163017656210395e-10,,8.591638396578917,141608.45741129553,0.8085114714235812,3.131684620821591e-06,1.0,23,1077.2274182214758,8.199941566498865,1530.6015777010134,"[4, 40, 79, 110, 141, 184, 237, 292, 332, 364, 395, 431, 486, 541, 597, 630, 668, 699, 758, 807, 838, 872, 918]","[883.5998246981297, 1317.2008180665962, 1417.4010517998056, 8.199941566498865, 1123.6018698694115, 1190.001460835581, 1288.8015192676758, 1312.201694568293, 553.3998831314701, 1290.2008180661194, 189.80005843297195, 1530.6015777010134, 1344.001460833455, 1300.8026879371796, 1221.6024542023083, 904.7997662639964, 1309.6033307057457, 1161.2011102340882, 1484.4028048041587, 1398.399298796337, 212.80005843327714, 1408.806193945817, 924.8009349340214]","[0, 26, 61, 109, 109, 159, 211, 263, 322, 350, 394, 404, 461, 495, 555, 611, 611, 680, 710, 766, 837, 766, 902]","[7, 61, 404, 111, 159, 190, 263, 404, 334, 404, 397, 877, 710, 710, 611, 634, 710, 710, 877, 819, 841, 877, 930]",0.05,30,132009745.2564925,954.5299582928501,-954.5299582928501,DWT,mdp.39015056038394,1.8319497030461207e-09,2.5629560695961118e-09,586.4700417071499,0.0,64.0,0.0,53.5,22.06075155480903,547.7693809060547,33.170298683210525,586.4700417071499,0.0,82.0,330840737.7435075,0.0,0.0,3.5356606531422585e-11,0.0,5.071903145654596e-10,2.611808817034082e-19,0.6882326062946873,0.9215346211342456,0.010646750066137472,0.5571428571428576,0.022967024525143615,,2.217969792466179e-11,7.061389893421762e-10,4.965935341712087e-09,0.999999994083444,0.9999999950340152,6.086297960660942e-10,0.9999999962464513,1.0,0.999999995354462,0.999999995354462,1.7999999940196425,0.9999999943480506,14,1.1110742021963615,0.6708930908471272,792,0,0,0.599999998237572,0.9999999952859638,14,0,0,0.314360551381466,0.6236828405441972,740,434.6860936353957,0.5443541995436103,390.0,27.496866642984966,0.5677745840485346,717,sym,793.5906432748538,826.0,155.56589950373842,171,0.8391864398394648,0.6179409219569355,0.22718721552529395,7,539.5,161
rbio1.3,1,smooth,4.67987838502876e-27,327.5423332441801,15072010.487513298,0.6335470085470085,304.7441341015096,932,raw,4.818082032532073e-14,,8.636703461931369,139033.23666588898,0.8074548199310065,3.1316846208110282e-06,1.0,23,1077.2274182233077,8.199941566534278,1530.6015777035768,"[4, 40, 79, 110, 141, 184, 237, 292, 332, 364, 395, 431, 486, 541, 597, 630, 668, 699, 758, 807, 838, 872, 918]","[883.5998246996028, 1317.2008180685211, 1417.4010518023847, 8.199941566534278, 1123.6018698709056, 1190.001460836645, 1288.801519270111, 1312.2016945705082, 553.3998831330686, 1290.2008180685214, 189.80005843346578, 1530.6015777035768, 1344.001460836645, 1300.8026879394267, 1221.6024542055636, 904.7997662661369, 1309.6033307075506, 1161.2011102358501, 1484.4028048063583, 1398.3992987984104, 212.80005843346578, 1408.8061939473746, 924.8009349354529]","[0, 26, 61, 109, 109, 159, 211, 263, 322, 350, 394, 404, 461, 495, 555, 611, 611, 680, 710, 766, 837, 766, 902]","[7, 61, 404, 111, 159, 190, 263, 404, 334, 404, 397, 877, 710, 710, 611, 634, 710, 710, 877, 819, 841, 877, 930]",0.05,30,132009745.25681695,954.5299582943574,-954.5299582943574,DWT,mdp.39015056038394,0.0,4.547473508864641e-13,586.4700417056426,0.0,64.0,0.0,53.5,22.06075155664098,547.7693808639233,33.17029868279757,586.4700417056426,0.0,82.0,330840737.743183,0.0,0.0,5.684341886080802e-14,0.0,3.3599576793331706e-14,2.4937861150312466e-27,0.9798488533647977,0.937360737183204,0.008080904255375795,0.3352258852258847,0.01865579807894121,,3.5658678335469115e-14,0.0,5.67207432704899e-09,0.999999993263914,0.9999999943279333,1.0798967282932827e-13,0.9999999957523197,1.0,0.9999999947111919,0.9999999947111919,1.7999999926054646,0.9999999935623962,818,1.2021828060601092,0.7259066378524366,566,0,0,0.599999997843877,0.9999999946298055,818,0,0,0.3255960254440339,0.6459737175241773,605,135.17488672086986,0.8583072466238262,701.75,682.0509174317511,0.561360122263695,737,rbio,369.24444444444447,362.0,251.74882254290947,135,0.39045940547526736,1.0,0.42667841616731284,3,553.5,162
sym8,1,symmetric,8.31695137161113e-21,265.04503729509406,15642459.118925288,0.6416490486257929,305.039883993429,932,raw,7.222165259730894e-11,,8.61481070295564,142394.12866872587,0.8102115692402494,3.131684620811624e-06,1.0,23,1077.2274182231654,8.199941566405187,1530.6015777034654,"[4, 40, 79, 110, 141, 184, 237, 292, 332, 364, 395, 431, 486, 541, 597, 630, 668, 699, 758, 807, 838, 872, 918]","[883.5998246994463, 1317.2008180683893, 1417.4010518023028, 8.199941566405187, 1123.6018698707808, 1190.0014608365218, 1288.80151926999, 1312.2016945703867, 553.3998831330665, 1290.2008180681373, 189.80005843340876, 1530.6015777034654, 1344.0014608364654, 1300.8026879393794, 1221.602454205466, 904.7997662658368, 1309.603330707458, 1161.2011102355887, 1484.402804806085, 1398.3992987983384, 212.80005843342065, 1408.80619394725, 924.8009349352121]","[0, 26, 61, 109, 109, 159, 211, 263, 322, 350, 394, 404, 461, 495, 555, 611, 611, 680, 710, 766, 837, 766, 902]","[7, 61, 404, 111, 159, 190, 263, 404, 334, 404, 397, 877, 710, 710, 611, 634, 710, 710, 877, 819, 841, 877, 930]",0.05,30,132009745.2567881,954.5299582942553,-954.5299582942553,DWT,mdp.39015056038394,1.4233592082746327e-10,1.1095835361629725e-10,586.4700417057447,0.0,64.0,0.0,53.5,22.060751556498644,547.7693808671975,33.17029868282103,586.4700417057447,0.0,82.0,330840737.74321187,0.0,0.0,1.290345608140342e-10,0.0,7.933318490164876e-11,6.2044384922937684e-21,0.7483870807403271,0.9296723572491694,0.013078134855358246,0.44309876170341345,0.02428233184747572,,8.09451998215149e-11,5.486446659156042e-11,5.617209860768624e-09,0.9999999933104619,0.9999999943828054,2.6349480170356098e-11,0.9999999957962507,1.0,0.9999999947547623,0.9999999947547623,1.7999999927236523,0.999999993628056,104,1.1073599319406158,0.6686503259200027,795,0,0,0.5999999978778413,0.9999999946864127,97,0,0,0.3083598094964396,0.6117775307724111,783,397.5461189178768,0.5832849906521207,444.75,178.09705585819077,0.5585450110493309,747,sym,793.5906432748538,826.0,155.56589950373842,171,0.8391864398394648,0.6179409219569355,0.22718721552529395,7,562.0,163
coif11,1,zero,2.1561722671668565e-26,320.90784435908597,15357153.183314541,0.6395582329317269,281.9156445107898,932,raw,1.0535111171612578e-13,,8.5959776321203,132511.0970055086,0.8097446783187869,3.1316846208110282e-06,1.0,23,1077.227418223308,8.199941566534278,1530.6015777035768,"[4, 40, 79, 110, 141, 184, 237, 292, 332, 364, 395, 431, 486, 541, 597, 630, 668, 699, 758, 807, 838, 872, 918]","[883.5998246996028, 1317.2008180685214, 1417.4010518023847, 8.199941566534278, 1123.6018698709054, 1190.001460836645, 1288.801519270111, 1312.201694570508, 553.3998831330686, 1290.2008180685216, 189.80005843346584, 1530.6015777035768, 1344.0014608366455, 1300.8026879394265, 1221.6024542055634, 904.7997662661369, 1309.6033307075506, 1161.2011102358506, 1484.4028048063585, 1398.3992987984107, 212.80005843346584, 1408.8061939473753, 924.8009349354528]","[0, 26, 61, 109, 109, 159, 211, 263, 322, 350, 394, 404, 461, 495, 555, 611, 611, 680, 710, 766, 837, 766, 902]","[7, 61, 404, 111, 159, 190, 263, 404, 334, 404, 397, 877, 710, 710, 611, 634, 710, 710, 877, 819, 841, 877, 930]",0.05,30,132009745.25681698,954.5299582943574,-954.5299582943574,DWT,mdp.39015056038394,2.2737367544323206e-13,4.547473508864641e-13,586.4700417056426,0.0,64.0,0.0,53.5,22.060751556641208,547.769380863916,33.17029868279754,586.4700417056426,0.0,82.0,330840737.743183,0.0,0.0,5.684341886080802e-14,0.0,9.641462903580633e-14,1.5087629299976184e-26,0.9552777013736419,0.9230584898938847,0.010578804550609125,0.4152610441767062,0.007736958969784227,,3.5658678335469115e-14,8.764291787789204e-14,5.6721619699663704e-09,0.9999999932638435,0.9999999943278114,1.0798967282932827e-13,0.9999999957523197,1.0,0.9999999947111919,0.9999999947111919,1.7999999926054349,0.9999999935623797,836,1.209184469305057,0.7301344090365647,540,0,0,0.5999999978438754,0.9999999946298027,828,0,0,0.3302732855663889,0.6552532752366673,561,162.78283078998228,0.8293681018972932,691.25,662.4397749747616,0.5523936945545166,762,coif,423.1830065359477,462.0,222.07373235945582,153,0.44749701078880616,0.8821242145893426,0.4221148280710329,4,572.5,164
sym5,1,antisymmetric,4.379982221178824e-21,267.8299554406406,15545909.098752735,0.6393617021276595,308.9541739092779,932,raw,5.067292222450806e-11,,8.620086053844535,142506.39440493763,0.8194658877329872,3.1316846208119655e-06,1.0,23,1077.2274182231563,8.199941566561222,1530.6015777033506,"[4, 40, 79, 110, 141, 184, 237, 292, 332, 364, 395, 431, 486, 541, 597, 630, 668, 699, 758, 807, 838, 872, 918]","[883.5998246995134, 1317.2008180683486, 1417.4010518021028, 8.199941566561222, 1123.6018698708035, 1190.0014608366134, 1288.8015192698795, 1312.2016945702971, 553.3998831328825, 1290.200818068391, 189.80005843341738, 1530.6015777033506, 1344.0014608363444, 1300.8026879391919, 1221.6024542052096, 904.799766265976, 1309.603330707402, 1161.2011102357485, 1484.4028048062428, 1398.399298798201, 212.80005843345089, 1408.8061939472727, 924.8009349353878]","[0, 26, 61, 109, 109, 159, 211, 263, 322, 350, 394, 404, 461, 495, 555, 611, 611, 680, 710, 766, 837, 766, 902]","[7, 61, 404, 111, 159, 190, 263, 404, 334, 404, 397, 877, 710, 710, 611, 634, 710, 710, 877, 819, 841, 877, 930]",0.05,30,132009745.25679484,954.5299582942358,-954.5299582942358,DWT,mdp.39015056038394,1.5143086784519255e-10,2.2578205971512944e-10,586.4700417057642,0.0,64.0,0.0,53.5,22.06075155648955,547.7693808674048,33.17029868283351,586.4700417057642,0.0,82.0,330840737.7432052,0.0,0.0,2.7000623958883807e-11,0.0,5.565682098610313e-11,3.267462456817068e-21,0.7587011604263889,0.9315249744530646,0.012232339653709762,0.4126443768996953,0.024470278069880863,,1.693787220934783e-11,5.83701833066761e-11,5.613704144073394e-09,0.9999999933352375,0.9999999943862806,5.3616872559761485e-11,0.9999999957860848,1.0,0.9999999947630591,0.9999999947630591,1.7999999927254897,0.9999999936290769,91,1.1019452153137481,0.665380790936039,807,0,0,0.5999999978776351,0.999999994686069,100,0,0,0.3056533042226281,0.6064078974335567,799,408.5048959314931,0.5717978030068207,449.25,170.35968982608364,0.5504429266606431,765,sym,793.5906432748538,826.0,155.56589950373842,171,0.8391864398394648,0.6179409219569355,0.22718721552529395,7,575.5,165
sym10,1,periodization,5.1276975091559494e-23,287.1454549416344,15363769.76617615,0.6394849785407726,300.05040732869156,932,raw,5.533010566168688e-12,,8.59227567621083,141608.45741147155,0.8130642606842425,3.1316846208109033e-06,0.9999999999999997,23,1077.2274182233298,8.199941566534562,1530.6015777036073,"[4, 40, 79, 110, 141, 184, 237, 292, 332, 364, 395, 431, 486, 541, 597, 630, 668, 699, 758, 807, 838, 872, 918]","[883.5998246996196, 1317.2008180685443, 1417.4010518024165, 8.199941566534562, 1123.6018698709227, 1190.001460836656, 1288.8015192701405, 1312.201694570535, 553.3998831330885, 1290.2008180685493, 189.80005843347203, 1530.6015777036073, 1344.0014608366835, 1300.8026879394542, 1221.6024542056039, 904.7997662661626, 1309.6033307075713, 1161.2011102358701, 1484.4028048063833, 1398.3992987984357, 212.8000584334681, 1408.8061939473919, 924.8009349354691]","[0, 26, 61, 109, 109, 159, 211, 263, 322, 350, 394, 404, 461, 495, 555, 611, 611, 680, 710, 766, 837, 766, 902]","[7, 61, 404, 111, 159, 190, 263, 404, 334, 404, 397, 877, 710, 710, 611, 634, 710, 710, 877, 819, 841, 877, 930]",0.05,30,132009745.25682054,954.529958294375,-954.529958294375,DWT,mdp.39015056038394,2.205524651799351e-11,3.092281986027956e-11,586.470041705625,0.0,64.0,0.0,53.5,22.060751556663035,547.7693808634176,33.17029868279268,586.470041705625,0.0,82.0,330840737.74317944,0.0,0.0,3.410605131648481e-13,0.0,6.059978988979469e-12,3.825158758672173e-23,0.8302370514714874,0.9217584233484755,0.010636766983197498,0.41428571428571476,0.022967024525438293,,2.139520700128147e-13,8.501363034155528e-12,5.680575690034925e-09,0.9999999932541983,0.9999999943194586,7.343297752394322e-12,0.9999999957468737,1.0,0.9999999947036714,0.9999999947036714,1.7999999926013532,0.9999999935601122,847,1.1392409215750081,0.6879008274911864,762,0,0,0.599999997842451,0.9999999946274287,853,0,0,0.31426928294576767,0.6235017664336633,741,57.56373279534027,0.9396606574472324,800.75,797.633563172596,0.5501500352225679,767,sym,793.5906432748538,826.0,155.56589950373842,171,0.8391864398394648,0.6179409219569355,0.22718721552529395,7,577.0,166
sym12,1,periodic,2.2904218090345895e-22,280.64552421406836,15736576.651105808,0.6268343815513627,296.1269682891926,932,raw,1.1936805144711449e-11,,8.614599472360881,142029.15444894973,0.8163116734022554,3.1316846208107652e-06,1.0,23,1077.2274182233552,8.199941566540247,1530.6015777036394,"[4, 40, 79, 110, 141, 184, 237, 292, 332, 364, 395, 431, 486, 541, 597, 630, 668, 699, 758, 807, 838, 872, 918]","[883.5998246996422, 1317.2008180685712, 1417.4010518024465, 8.199941566540247, 1123.6018698709445, 1190.0014608366746, 1288.8015192701714, 1312.2016945705632, 553.3998831331048, 1290.2008180685914, 189.80005843347982, 1530.6015777036394, 1344.0014608367244, 1300.8026879394795, 1221.6024542056416, 904.7997662661974, 1309.6033307075954, 1161.2011102359006, 1484.4028048064195, 1398.3992987984607, 212.800058433472, 1408.806193947415, 924.8009349354953]","[0, 26, 61, 109, 109, 159, 211, 263, 322, 350, 394, 404, 461, 495, 555, 611, 611, 680, 710, 766, 837, 766, 902]","[7, 61, 404, 111, 159, 190, 263, 404, 334, 404, 397, 877, 710, 710, 611, 634, 710, 710, 877, 819, 841, 877, 930]",0.05,30,132009745.25682539,954.5299582943958,-954.5299582943958,DWT,mdp.39015056038394,4.75210981676355e-11,6.298250809777528e-11,586.4700417056042,0.0,64.0,0.0,53.5,22.0607515566885,547.7693808628319,33.17029868278718,586.4700417056042,0.0,82.0,330840737.7431746,0.0,0.0,6.0254023992456496e-12,0.0,1.3096058064587183e-11,1.708642978879449e-22,0.8061642421556356,0.9295981765089528,0.01390262103326906,0.24585205151242928,0.02367132150543509,,3.779819903559726e-12,1.8317369836479435e-11,5.690391696781572e-09,0.999999993243284,0.9999999943096426,1.4956569686861968e-11,0.9999999957395217,1.0,0.9999999946947924,0.9999999946947924,1.7999999925967094,0.9999999935575322,869,1.0632582932755668,0.6420207051287634,864,0,0,0.5999999978409479,0.9999999946249237,869,0,0,0.2884554875326883,0.5722878937715055,879,6.2915286960589585,0.9934051061886174,870.25,870.216024042888,0.5405966830733444,791,sym,793.5906432748538,826.0,155.56589950373842,171,0.8391864398394648,0.6179409219569355,0.22718721552529395,7,595.0,167
sym2,1,zero,3.6683906676382153e-20,258.599923117907,15323283.698354485,0.6413276231263383,307.433677916825,932,raw,1.4675179526515483e-10,,8.614977563258591,141305.29760906124,0.8086235839358071,3.131684620814329e-06,1.0,23,1077.227418222743,8.199941566540474,1530.601577702785,"[4, 40, 79, 110, 141, 184, 237, 292, 332, 364, 395, 431, 486, 541, 597, 630, 668, 699, 758, 807, 838, 872, 918]","[883.5998246991902, 1317.2008180679093, 1417.4010518015123, 8.199941566540474, 1123.6018698704763, 1190.0014608363922, 1288.8015192693297, 1312.2016945697958, 553.3998831325223, 1290.2008180678417, 189.80005843329647, 1530.601577702785, 1344.001460835624, 1300.8026879386891, 1221.602454204467, 904.7997662654739, 1309.603330707006, 1161.2011102353476, 1484.402804805758, 1398.399298797733, 212.8000584334012, 1408.806193946934, 924.800934935063]","[0, 26, 61, 109, 109, 159, 211, 263, 322, 350, 394, 404, 461, 495, 555, 611, 611, 680, 710, 766, 837, 766, 902]","[7, 61, 404, 111, 159, 190, 263, 404, 334, 404, 397, 877, 710, 710, 611, 634, 710, 710, 877, 819, 841, 877, 930]",0.05,30,132009745.25672324,954.5299582939002,-954.5299582939002,DWT,mdp.39015056038394,5.647962098009884e-10,7.912603905424476e-10,586.4700417060998,0.0,64.0,0.0,53.5,22.060751556076184,547.7693808769145,33.170298682925825,586.4700417060998,0.0,82.0,330840737.7432768,0.0,0.0,6.252776074688882e-12,0.0,1.612221291667254e-10,2.736616588871058e-20,0.7245172871826325,0.9297309558664755,0.010282101890057377,0.43881921076781827,0.02245949888519633,,3.9224546169016025e-12,2.1770500800868382e-10,5.454369320275145e-09,0.9999999935184395,0.9999999945456536,1.879020307230312e-10,0.9999999958950951,1.0,0.9999999949062884,0.9999999949062884,1.799999993035172,0.9999999938011226,47,1.0892283850974185,0.6577020656873146,831,0,0,0.5999999979635665,0.999999994829288,47,0,0,0.30368700782191466,0.6025068184999577,809,446.3821232979654,0.5320942103794912,433.5,88.90340016234794,0.5388458473281104,796,sym,793.5906432748538,826.0,155.56589950373842,171,0.8391864398394648,0.6179409219569355,0.22718721552529395,7,598.75,168
sym4,1,periodization,3.3043302592292305e-20,259.0538444430007,15385256.227491,0.6448497854077253,300.74280647170633,932,raw,1.382771554030904e-10,,8.580276032125441,141608.45741150482,0.8095652337750017,3.1316846208083165e-06,1.0,23,1077.227418223751,8.199941566465839,1530.601577704233,"[4, 40, 79, 110, 141, 184, 237, 292, 332, 364, 395, 431, 486, 541, 597, 630, 668, 699, 758, 807, 838, 872, 918]","[883.5998246998795, 1317.200818069024, 1417.4010518031778, 8.199941566465839, 1123.6018698712146, 1190.0014608367642, 1288.8015192707737, 1312.2016945711118, 553.3998831335883, 1290.2008180689263, 189.80005843360408, 1530.601577704233, 1344.0014608375045, 1300.8026879400938, 1221.6024542065595, 904.7997662666075, 1309.6033307079863, 1161.2011102361637, 1484.4028048067253, 1398.3992987990075, 212.80005843350943, 1408.8061939476875, 924.8009349356656]","[0, 26, 61, 109, 109, 159, 211, 263, 322, 350, 394, 404, 461, 495, 555, 611, 611, 680, 710, 766, 837, 766, 902]","[7, 61, 404, 111, 159, 190, 263, 404, 334, 404, 397, 877, 710, 710, 611, 634, 710, 710, 877, 819, 841, 877, 930]",0.05,30,132009745.25688258,954.5299582947146,-954.5299582947146,DWT,mdp.39015056038394,4.433786671143025e-10,6.566551746800542e-10,586.4700417052854,0.0,64.0,0.0,53.5,22.06075155708436,547.769380853726,33.17029868269303,586.4700417052854,0.0,82.0,330840737.74311745,0.0,0.0,6.838263288955204e-11,0.0,1.5191073801021027e-10,2.4650277970600685e-20,0.7261984068685758,0.9175443440310197,0.01082499217308382,0.48571428571428543,0.022967024525493984,,4.289739003756934e-11,1.7090368986188948e-10,5.8429780159415e-09,0.9999999930564439,0.9999999941570372,1.5593708756555004e-10,0.9999999956524768,1.0,0.999999994558744,0.999999994558744,1.7999999925401902,0.9999999935261327,875,1.1033762363646824,0.666244875561558,803,0,0,0.5999999978196163,0.999999994589371,876,0,0,0.30903557906633855,0.6131182393411415,778,50.1265066273989,0.947456492004823,833.0,830.7223193587398,0.5371454367780928,801,sym,793.5906432748538,826.0,155.56589950373842,171,0.8391864398394648,0.6179409219569355,0.22718721552529395,7,602.5,169
