wavelet,wavelet_level,wavelet_mode,wavelet_mse,wavelet_psnr,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,signal_length,signal_type,emd_value,kl_divergence,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,dynamic_cutoff,dominant_frequency,amplitude_max,num_fft_peaks,positive_frequencies,positive_amplitudes,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,max_autocorrelation,upper_envelope,lower_envelope,spectral_magnitude,spectral_centroid,spectral_bandwidth,frequency_max,wavelet_type,htid,max_autocorrelation_diff,frequency_max_diff,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,relative_num_peaks_diff,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,spectral_centroid_diff,lower_envelope_diff,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,spectral_bandwidth_diff,spectral_magnitude_diff,avg_prominence_diff,num_fft_peaks_diff,amplitude_max_diff,prominence_min_diff,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,prominence_max_diff,upper_envelope_diff,dominant_frequency_diff,dynamic_cutoff_diff,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,avg_variance_across_levels_normalized,spectral_centroid_diff_normalized,amplitude_max_diff_normalized,frequency_max_diff_normalized,spectral_bandwidth_diff_normalized,num_fft_peaks_diff_normalized,dominant_frequency_diff_normalized,max_autocorrelation_diff_normalized,reconstruction_weighted_score,reconstruction_normalized_weighted_score,reconstruction_normalized_weighted_rank,signal_weighted_score,signal_normalized_weighted_score,signal_normalized_weighted_rank,reconstruction_missing_metrics_count,reconstruction_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_rank,signal_missing_metrics_count,signal_dynamically_weighted_score,signal_normalized_dynamically_weighted_score,signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank,relative_right_bases_global_alignment_score_normalized,relative_right_bases_array_alignment_score_normalized,relative_left_bases_global_alignment_score_normalized,relative_left_bases_array_alignment_score_normalized,across_smoothness_normalized,across_wavelet_psnr_normalized,across_wavelet_entropy_normalized,across_wavelet_energy_entropy_normalized,across_wavelet_sparsity_normalized,across_avg_variance_across_levels_normalized,across_spectral_centroid_diff_normalized,across_amplitude_max_diff_normalized,across_frequency_max_diff_normalized,across_spectral_bandwidth_diff_normalized,across_num_fft_peaks_diff_normalized,across_dominant_frequency_diff_normalized,across_max_autocorrelation_diff_normalized,across_relative_right_bases_global_alignment_score_normalized,across_relative_right_bases_array_alignment_score_normalized,across_relative_left_bases_global_alignment_score_normalized,across_relative_left_bases_array_alignment_score_normalized,across_relative_peaks_global_alignment_score_normalized,across_reconstruction_weighted_score,across_reconstruction_normalized_weighted_score,across_reconstruction_normalized_weighted_rank,across_signal_weighted_score,across_signal_normalized_weighted_score,across_signal_normalized_weighted_rank,across_rank_variability,across_normalized_rank_stability,across_average_rank,across_harmonic_average_rank,across_stability_score_weighted,across_stability_rank,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,across_normalized_family_mean_rank,across_normalized_family_std_dev,across_final_family_stability_score,across_final_family_stability_rank,across_family_informed_rank
sym5,1,symmetric,1.5148033177784172e-21,265.35514281781144,3376109.7329707714,0.5964912280701754,441.95278378523903,105,raw,3.141975991552283e-11,-1.2467138432801234e-10,5.905847862958951,25769.916732206577,0.5557268786837117,7.355511509770992e-06,1.0,395.00000000000887,,,,[],[],15,367.86666666659477,79.9999999999589,710.9999999999133,"[1, 7, 15, 25, 30, 38, 44, 49, 55, 61, 69, 76, 85, 95, 101]","[161.99999999994156, 518.9999999999026, 206.99999999992502, 133.99999999999278, 337.9999999999161, 710.9999999999133, 79.9999999999589, 429.99999999991513, 255.9999999999382, 394.99999999996567, 318.9999999999424, 293.99999999996624, 696.999999999857, 373.9999999999012, 601.9999999998859]","[0, 0, 10, 22, 22, 0, 43, 43, 50, 50, 67, 67, 50, 90, 90]","[2, 22, 22, 26, 33, 104, 47, 50, 60, 67, 73, 77, 104, 97, 104]",18460483.99999915,725.999999999941,-725.999999999941,0.0,,,,DWT,inu.30000003214412,8.493661880493164e-07,,1.0,60.0,0.0,1.0,60,,5.900346877751872e-11,7.190692485892214e-11,1.0786607163026929e-09,7.187281880760566e-11,,0.0,7.190692485892214e-11,,,4.1097791836364195e-11,1.0,60.0,8.674305718159303e-11,5.900346877751872e-11,,8.86757334228605e-12,0.3700781565926744,0.8258482783486563,0.0003203651101305296,0.18084823063350974,0.00017733622395270311,,,,,,,0.009002250562640658,0.004501125281320329,0.00900225056264066,163,0.7075414424279829,0.44105874094568887,616,0,0.009002250562640658,0.00900225056264066,163,0,0.27545447338178475,0.4220591597952497,616,261.5396719429005,0.6540480529855813,389.5,257.7869062901155,0.5694182063869706,518,sym,1.0,0.8557998861852173,0.04326003414443481,6,390.0,,,,,6.20503648463e-13,0.3700781565926745,0.8258482783486563,0.0006651926791821808,0.24213181733142608,0.0009940292835654578,,,,,,,0.00900225056264066,1.0,1.0,1.0,1.0,1.0,0.6045011252813204,0.5495464775284732,164,0.7325539681157067,0.4496151702605441,1366,849.9423509862302,0.43786881548529755,765.0,292.8418300653595,0.4659582172664583,1283,1063.6169590643274,1089.5,326.93132365381194,342,1.0,0.6822914493350433,0.09531256519948701,6,963.75
sym14,1,periodization,1.875829946712502e-21,264.4267706455992,3154206.704226601,0.6132075471698113,449.5800967185707,105,raw,3.5756650550497615e-11,-8.331890734254255e-12,5.852663040523777,24572.232823062564,0.509615572526878,7.355511509772141e-06,1.0,394.9999999999845,,,,[],[],15,367.86666666656663,79.99999999998829,710.9999999998779,"[1, 7, 15, 25, 30, 38, 44, 49, 55, 61, 69, 76, 85, 95, 101]","[161.99999999993625, 518.9999999998588, 206.9999999999137, 133.99999999996413, 337.99999999991326, 710.9999999998779, 79.99999999998829, 429.99999999987733, 255.9999999999185, 394.9999999998948, 318.9999999998971, 293.99999999995555, 696.9999999998078, 373.99999999987324, 601.9999999998222]","[0, 0, 10, 22, 22, 0, 43, 43, 50, 50, 67, 67, 50, 90, 90]","[2, 22, 22, 26, 33, 104, 47, 50, 60, 67, 73, 77, 104, 97, 104]",18460483.99999869,725.9999999999299,-725.9999999999299,0.0,,,,DWT,inu.30000003214412,1.3113021850585938e-06,,1.0,60.0,0.0,1.0,60,,7.014477887423709e-11,1.000444171950221e-10,1.5006662579253316e-09,1.0008041802696729e-10,,0.0,1.000444171950221e-10,,,1.1709744285326451e-11,1.0,60.0,1.2209966371301562e-10,7.014477887423709e-11,,1.5518253349000588e-11,0.36078031912779507,0.8089827999920758,3.390246446030088e-05,0.22960151802656545,0.00010413988710668515,,,,,,,0.013898211394954,0.006949105697477,0.013898211394954002,141,0.7128588058704138,0.44437341551375553,609,0,0.013898211394954,0.013898211394954002,141,0,0.2799005358996007,0.42887154293656715,603,268.47904946196456,0.6448689821931686,373.5,228.77002604529096,0.5754106815727748,496,sym,1.0,0.8557998861852173,0.04326003414443481,6,373.5,,,,,6.306066779870889e-13,0.36078031912779496,0.8089827999920758,0.00037882884538555935,0.28723770209838306,0.0009208927362625829,,,,,,,0.013898211394954,1.0,1.0,1.0,1.0,1.0,0.606949105697477,0.5517719142704337,141,0.736412443829455,0.4519833633090993,1364,864.7915933911477,0.42804788796881765,752.5,255.58006644518275,0.46518135139181627,1284,1063.6169590643274,1089.5,326.93132365381194,342,1.0,0.6822914493350433,0.09531256519948701,6,964.5
coif8,1,periodization,2.6225841820481436e-26,310.2390232375051,2894391.8810122325,0.5283018867924528,142.57999359007414,105,smoothed,1.292208165493584e-13,-1.1021195067684187e-10,5.6357677296604685,10523.972317550732,0.9336613918381903,0.00012066356808871769,0.9999999999999999,405.00000000000017,,,,[],[],13,140.44615384615392,33.80000000000018,526.4000000000001,"[6, 13, 19, 33, 40, 47, 57, 62, 70, 78, 87, 93, 100]","[186.4000000000001, 59.40000000000043, 33.80000000000018, 50.00000000000023, 249.59999999999997, 113.00000000000011, 51.200000000000216, 113.99999999999989, 201.00000000000023, 78.19999999999976, 95.40000000000003, 67.3999999999997, 526.4000000000001]","[0, 11, 18, 24, 0, 45, 52, 52, 0, 75, 82, 92, 0]","[24, 24, 24, 35, 52, 52, 58, 65, 92, 82, 92, 95, 104]",16312120.360000003,526.4000000000001,-526.4000000000001,0.0,,,,DWT,inu.30000003214412,3.725290298461914e-09,,0.9230769230769231,47.5,0.0,1.0,52,,1.1368683772161603e-13,5.684341886080802e-14,9.094947017729282e-13,1.7490282726402467e-13,,0.0,5.684341886080802e-14,,,1.7053025658242404e-13,0.6923076923076923,34.0,1.1368683772161603e-13,1.1368683772161603e-13,,1.7053025658242404e-13,0.8621504374824364,0.0550377837699868,0.03223222829157185,0.23106371342630536,0.008056400575277359,,,,,,,0.00015792798483891347,7.896399241945674e-05,9.791346408044573e-05,694,0.6565733141208742,0.33289647973055414,538,0,3.15855969677827e-05,3.2813243425046355e-05,691,0,0.23770811270911554,0.2991105196232945,539,88.92131353055915,0.8823792149066678,615.5,605.865643807032,0.5341128878766144,593,coif,0.7536496350364964,1.0,0.1724452554744525,5,446.0,0.0,0.0,0.0,0.0,0.9999999999654012,0.81959941264342,0.7402029676354361,4.354018675875571e-05,0.05813553491572056,6.303595022728447e-05,,,,,,,3.9483555099301135e-05,0.0,0.0,0.0,0.0,0.0,1.9741777549650567e-05,1.7947070499682334e-05,1444,1.1851623298331488,0.7274098372369312,592,602.4549775709385,0.6015509407599613,1018.0,839.7328094302554,0.464135258739769,1285,645.9444444444445,509.5,455.4177944715902,144,0.6073092751479697,0.9504371241344255,0.2897523701560935,3,964.5
bior6.8,1,periodization,1.0025014592760435e-21,267.14785515972005,3165483.262226026,0.5943396226415094,433.0897936969482,105,raw,2.612734156010837e-11,-4.4661163656876484e-11,5.826851764343944,24424.051044794476,0.5403972151343385,7.355511509771133e-06,1.0,394.9999999999868,,,,[],[],15,367.86666666659437,79.99999999999636,710.9999999999159,"[1, 7, 15, 25, 30, 38, 44, 49, 55, 61, 69, 76, 85, 95, 101]","[161.9999999999539, 518.9999999999026, 206.99999999993193, 133.99999999997533, 337.9999999999396, 710.9999999999159, 79.99999999999636, 429.99999999991326, 255.9999999999367, 394.99999999992065, 318.99999999992053, 293.99999999997465, 696.9999999998623, 373.9999999999035, 601.9999999998693]","[0, 0, 10, 22, 22, 0, 43, 43, 50, 50, 67, 67, 50, 90, 90]","[2, 22, 22, 26, 33, 104, 47, 50, 60, 67, 73, 77, 104, 97, 104]",18460483.999999076,725.9999999999492,-725.9999999999492,0.0,,,,DWT,inu.30000003214412,9.238719940185547e-07,,1.0,60.0,0.0,1.0,60,,5.0818016461562365e-11,7.23048287909478e-11,1.0841176845133305e-09,7.224040624957221e-11,,0.0,7.23048287909478e-11,,,3.637978807091713e-12,1.0,60.0,8.412825991399586e-11,5.0818016461562365e-11,,1.318767317570746e-11,0.3880325379014449,0.800797767123022,4.845978103615203e-05,0.174573055028463,9.508377198837745e-05,,,,,,,0.009791921664626682,0.004895960832313341,0.009791921664626684,156,0.7031098917130766,0.4382962537448738,619,0,0.009791921664626682,0.009791921664626684,157,0,0.27270938072119094,0.41785305093208197,621,267.60340680442266,0.6460272396766896,388.25,249.91412317695668,0.5662345193092443,526,bior,0.6568637785827232,0.7958805891655208,0.3014311782424375,4,395.5,,,,,6.217248937900877e-13,0.3880325379014449,0.800797767123022,0.0003933811405886512,0.23632610939112475,0.0009118440185224625,,,,,,,0.009791921664626682,1.0,1.0,1.0,1.0,1.0,0.6048959608323135,0.5499054189384669,158,0.7283102782367177,0.4470105466689438,1372,858.4276323604687,0.4322568569044519,765.0,283.3673202614379,0.4631522379760355,1286,770.8629629629629,708.5,345.41345264769103,270,0.7247561788043484,0.7208628484811953,0.2764118202925975,4,965.5
sym8,1,constant,1.7916941618204775e-21,264.6260665088142,3154078.2212234456,0.5916666666666667,315.89720860168956,105,raw,3.4707441153884815e-11,5.2604587352232526e-11,5.853434756110481,36356.06469508051,0.7049117217890477,7.355511509769675e-06,0.9999999999999994,394.9999999999404,,,,[],[],15,367.8666666666402,80.00000000008151,710.9999999999428,"[1, 7, 15, 25, 30, 38, 44, 49, 55, 61, 69, 76, 85, 95, 101]","[161.99999999999437, 518.9999999999723, 206.99999999999585, 133.99999999996106, 338.0000000000492, 710.9999999999428, 80.00000000008151, 429.9999999999744, 255.9999999999568, 394.99999999988574, 318.9999999999205, 294.0000000000152, 696.9999999999641, 373.9999999999685, 601.9999999999211]","[0, 0, 10, 22, 22, 0, 43, 43, 50, 50, 67, 67, 50, 90, 90]","[2, 22, 22, 26, 33, 104, 47, 50, 60, 67, 73, 77, 104, 97, 104]",18460483.99999956,726.0000000000068,-726.0000000000068,0.0,,,,DWT,inu.30000003214412,4.3958425521850586e-07,,1.0,60.0,0.0,1.0,60,,6.821210263296962e-12,2.6489033189136535e-11,3.9744918467476964e-10,4.5895376388216383e-11,,0.0,2.6489033189136535e-11,,,8.151346264639869e-11,1.0,60.0,5.718447937397286e-11,6.821210263296962e-12,,5.95719029661268e-11,0.3627763080200299,0.8092275192922268,3.37366011045106e-05,0.1667773561037319,0.0008243076379262831,,,,,,,0.004659059501717534,0.002329529750858767,0.004659059501717535,184,0.689337078255347,0.4297107216492547,625,0,0.004659059501717534,0.004659059501717535,184,0,0.2679278455310039,0.41052664704353575,634,257.23578677936706,0.659741022778615,406.75,284.76130589480505,0.5608559611247572,542,sym,1.0,0.8557998861852173,0.04326003414443481,6,408.0,,,,,6.088463067044358e-13,0.3627763080200299,0.8092275192922268,0.0003786630392423558,0.22911363375759652,0.001640472226758465,,,,,,,0.004659059501717535,1.0,1.0,1.0,1.0,1.0,0.6023295297508588,0.5475722997735081,184,0.7147705183716773,0.4387003310370963,1379,844.9926035179243,0.44114245799079077,781.5,324.67818298144596,0.4621386893128557,1287,1063.6169590643274,1089.5,326.93132365381194,342,1.0,0.6822914493350433,0.09531256519948701,6,966.75
sym8,1,zero,1.792882991132123e-21,264.6231858229934,3154175.972380024,0.5916666666666667,315.89720860168956,105,raw,3.4721448996389796e-11,5.7669757857483096e-11,5.852712138337097,37148.89055555369,0.71133275865401,7.355511509769672e-06,0.9999999999999992,394.9999999999404,,,,[],[],15,367.86666666664036,80.00000000008151,710.9999999999434,"[1, 7, 15, 25, 30, 38, 44, 49, 55, 61, 69, 76, 85, 95, 101]","[161.99999999999594, 518.9999999999723, 206.9999999999959, 133.99999999996106, 338.0000000000492, 710.9999999999434, 80.00000000008151, 429.9999999999744, 255.9999999999568, 394.99999999988574, 318.9999999999205, 294.0000000000152, 696.9999999999641, 373.9999999999685, 601.9999999999206]","[0, 0, 10, 22, 22, 0, 43, 43, 50, 50, 67, 67, 50, 90, 90]","[2, 22, 22, 26, 33, 104, 47, 50, 60, 67, 73, 77, 104, 97, 104]",18460483.999999553,726.0000000000068,-726.0000000000068,0.0,,,,DWT,inu.30000003214412,4.470348358154297e-07,,1.0,60.0,0.0,1.0,60,,6.821210263296962e-12,2.631850293255411e-11,3.9472070056945086e-10,4.5779794769866076e-11,,0.0,2.631850293255411e-11,,,8.151346264639869e-11,1.0,60.0,5.661604518536478e-11,6.821210263296962e-12,,5.95719029661268e-11,0.3627474573614784,0.8089983694359507,3.3862791608034665e-05,0.1667773561037319,0.0008727611140900437,,,,,,,0.004738026611916137,0.0023690133059580685,0.004738026611916138,181,0.6892246374177953,0.42964062962175276,626,0,0.004738026611916137,0.004738026611916138,181,0,0.2678859613613719,0.4104624709304141,635,259.5449543592272,0.6566865683079006,405.75,281.25496818504763,0.5599901095507758,547,sym,1.0,0.8557998861852173,0.04326003414443481,6,411.75,,,,,6.088463067044358e-13,0.3627474573614784,0.8089983694359507,0.0003787891862179705,0.22911363375759652,0.0016888861242858027,,,,,,,0.004738026611916137,1.0,1.0,1.0,1.0,1.0,0.602369013305958,0.5476081939145074,182,0.714658061680907,0.43863130918154936,1380,847.113923861484,0.4397394683455794,781.0,321.5877080665813,0.46160253840559395,1288,1063.6169590643274,1089.5,326.93132365381194,342,1.0,0.6822914493350433,0.09531256519948701,6,967.5
db18,1,periodization,1.2101653588462724e-26,313.5978704417813,2888840.5379259107,0.5188679245283019,145.61564163490107,105,smoothed,8.784625855710887e-14,-1.0317733334375146e-10,5.646597707920405,10523.97231755073,0.9211767466734323,0.0001206635680887176,0.9999999999999999,405.0,,,,[],[],13,140.44615384615392,33.80000000000018,526.3999999999999,"[6, 13, 19, 33, 40, 47, 57, 62, 70, 78, 87, 93, 100]","[186.3999999999998, 59.40000000000026, 33.80000000000018, 50.000000000000114, 249.59999999999997, 112.99999999999994, 51.200000000000045, 114.00000000000011, 201.00000000000045, 78.20000000000033, 95.3999999999998, 67.39999999999975, 526.3999999999999]","[0, 11, 18, 24, 0, 45, 52, 52, 0, 75, 82, 92, 0]","[24, 24, 24, 35, 52, 52, 58, 65, 92, 82, 92, 95, 104]",16312120.360000003,526.3999999999999,-526.3999999999999,0.0,,,,DWT,inu.30000003214412,3.725290298461914e-09,,0.9230769230769231,47.5,0.0,1.0,52,,1.1368683772161603e-13,5.684341886080802e-14,6.821210263296962e-13,1.7927539794562527e-13,,0.0,5.684341886080802e-14,,,1.7053025658242404e-13,0.6923076923076923,34.0,1.1368683772161603e-13,1.1368683772161603e-13,,0.0,0.8995627773692766,0.07254641842508829,0.026928844590717517,0.12988788624555606,0.008056400575277338,,,,,,,0.00015792798483891347,7.896399241945674e-05,9.791346408044573e-05,688,0.6446530126578022,0.3268526361733469,548,0,3.15855969677827e-05,3.2813243425046355e-05,689,0,0.22739646544118314,0.2861352696945818,560,77.8090611689924,0.8970779614166767,621.25,613.9301689184581,0.5376593510787087,586,db,0.6709260835703029,0.7947046911377537,0.29194033415946186,1,439.75,0.0,0.0,0.0,0.0,0.9999999999654003,0.8532389553930771,0.7436372700469527,3.6376229160176693e-05,0.03267973856209139,6.303595022728436e-05,,,,,,,3.9483555099301135e-05,0.0,0.0,0.0,0.0,0.0,1.9741777549650567e-05,1.7947070499682334e-05,1446,1.1968773061684501,0.7346000666382452,565,622.9610742253484,0.5879887075229178,1005.5,812.5211337642963,0.4614877400048451,1289,629.0854700854701,605.5,419.1482047183576,468,0.5914586682022086,0.8747440682260705,0.3235557117906328,2,967.25
sym15,1,symmetric,5.0923754675134635e-21,260.08950112175694,3813599.804642262,0.582089552238806,420.2602987775569,105,raw,5.849722399597383e-11,-1.383617664941535e-10,6.153321400734282,25860.204646243714,0.5347486009679495,7.355511509774205e-06,1.0,394.99999999997715,,,,[],[],15,367.8666666665034,79.99999999997715,710.9999999997813,"[1, 7, 15, 25, 30, 38, 44, 49, 55, 61, 69, 76, 85, 95, 101]","[161.999999999875, 518.9999999997735, 206.9999999998608, 133.99999999994532, 337.99999999985977, 710.9999999997813, 79.99999999997715, 429.9999999998042, 255.99999999986713, 394.99999999983754, 318.9999999998364, 293.99999999992843, 696.9999999996907, 373.9999999997957, 601.9999999997185]","[0, 0, 10, 22, 22, 0, 43, 43, 50, 50, 67, 67, 50, 90, 90]","[2, 22, 22, 26, 33, 104, 47, 50, 60, 67, 73, 77, 104, 97, 104]",18460483.99999799,725.9999999998877,-725.9999999998877,0.0,,,,DWT,inu.30000003214412,2.0116567611694336e-06,,1.0,60.0,0.0,1.0,60,,1.1232259566895664e-10,1.6325429896824062e-10,2.448359737172723e-09,1.6324103550383975e-10,,0.0,1.6325429896824062e-10,,,2.2851054382044822e-11,1.0,60.0,2.1873347577638924e-10,1.1232259566895664e-10,,2.2851054382044822e-11,0.31734167643564637,0.9043247948447591,0.0008851368669412871,0.13884562009685927,0.00018285416113005893,,,,,,,0.021321119753622615,0.010660559876811308,0.02132111975362262,134,0.6986213614204339,0.4354982472948543,622,0,0.021321119753622615,0.02132111975362262,134,0,0.2723160164810673,0.4172503270821412,625,282.61561056200225,0.6261698272989389,378.75,220.59119329069085,0.5625888819034377,533,sym,1.0,0.8557998861852173,0.04326003414443481,6,401.25,,,,,6.488698467421727e-13,0.31734167643564637,0.9043247948447591,0.00122976962471023,0.20327156785730785,0.000999542713482517,,,,,,,0.021321119753622615,1.0,1.0,1.0,1.0,1.0,0.6106605598768113,0.5551459635243741,134,0.7248907323246333,0.44491175288119006,1374,876.812408671319,0.42009761331261974,754.0,244.18567639257293,0.46071018231768557,1290,1063.6169590643274,1089.5,326.93132365381194,342,1.0,0.6822914493350433,0.09531256519948701,6,969.0
sym5,1,smooth,1.49247770276187e-21,265.41962677838336,5404376.204565369,0.6666666666666666,499.3008745276508,105,raw,3.1055877446392734e-11,-1.80260362193026e-10,5.271907677169816,168145.24457621688,0.9361036932375486,7.355511509770995e-06,1.0,395.00000000000887,,,,[],[],15,367.8666666665975,79.9999999999589,710.9999999999703,"[1, 7, 15, 25, 30, 38, 44, 49, 55, 61, 69, 76, 85, 95, 101]","[161.99999999990837, 518.9999999999029, 206.99999999992502, 133.99999999999278, 337.9999999999161, 710.9999999999703, 79.9999999999589, 429.99999999991513, 255.9999999999382, 394.99999999996567, 318.9999999999424, 293.99999999996624, 696.999999999857, 373.9999999999008, 601.9999999999027]","[0, 0, 10, 22, 22, 0, 43, 43, 50, 50, 67, 67, 50, 90, 90]","[2, 22, 22, 26, 33, 104, 47, 50, 60, 67, 73, 77, 104, 97, 104]",18460483.999999262,725.999999999941,-725.999999999941,0.0,,,,DWT,inu.30000003214412,7.37607479095459e-07,,1.0,60.0,0.0,1.0,60,,5.900346877751872e-11,6.917844075360335e-11,1.0377334547229111e-09,6.916328250857379e-11,,0.0,6.917844075360335e-11,,,4.1097791836364195e-11,1.0,60.0,2.9672264645341784e-11,5.900346877751872e-11,,8.86757334228605e-12,0.3707239766661701,0.6248190374251738,0.0029387276573450733,0.385515496521189,0.008878590683387309,,,,,,,0.007817743909661626,0.003908871954830813,0.007817743909661628,171,0.6940709034227921,0.43266163709110583,624,0,0.007817743909661626,0.007817743909661628,171,0,0.2785751657906531,0.42684077324990166,608,257.0038910211283,0.6600477631995657,393.5,267.6801505174036,0.5697725588484601,517,sym,1.0,0.8557998861852173,0.04326003414443481,6,389.25,,,,,6.20503648463e-13,0.3707239766661702,0.6248190374251738,0.003282652053459574,0.43148721476894836,0.009688176228453327,,,,,,,0.007817743909661626,1.0,1.0,1.0,1.0,1.0,0.6039088719548309,0.5490080654134827,171,0.7129553871381656,0.43758626903740533,1383,857.0134187980956,0.43319218333459286,777.0,304.3667953667954,0.459651647222852,1291,1063.6169590643274,1089.5,326.93132365381194,342,1.0,0.6822914493350433,0.09531256519948701,6,969.75
sym6,1,periodization,2.7501171940370556e-20,252.76519328103458,3182201.7906617615,0.6792452830188679,479.89854922988985,105,raw,1.3288736883374612e-10,-3.1310343208144663e-10,5.801174851379524,24572.232823086677,0.5453949580161902,7.355511509758475e-06,0.9999999999999997,394.9999999999573,,,,[],[],15,367.86666666697477,80.00000000018008,711.0000000001852,"[1, 7, 15, 25, 30, 38, 44, 49, 55, 61, 69, 76, 85, 95, 101]","[162.0000000003325, 519.0000000004402, 207.00000000031957, 134.0000000000444, 338.00000000038165, 711.0000000001852, 80.00000000018008, 430.0000000003825, 256.00000000024716, 395.0000000001653, 319.0000000002444, 294.0000000001626, 697.0000000006264, 374.0000000004194, 602.0000000004896]","[0, 0, 10, 22, 22, 0, 43, 43, 50, 50, 67, 67, 50, 90, 90]","[2, 22, 22, 26, 33, 104, 47, 50, 60, 67, 73, 77, 104, 97, 104]",18460484.000003815,726.0000000002622,-726.0000000002622,0.0,,,,DWT,inu.30000003214412,3.814697265625e-06,,1.0,60.0,0.0,1.0,60,,2.6216184778604656e-10,3.0809133022557944e-10,4.621142579708248e-09,3.080666980774064e-10,,0.0,3.0809133022557944e-10,,,1.800799509510398e-10,1.0,60.0,1.851958586485125e-10,2.6216184778604656e-10,,4.268940756446682e-11,0.24398723315940896,0.7926553422725288,7.004233407527794e-05,0.422201138519924,0.0001041398871081588,,,,,,,0.04043116042168436,0.02021558021084218,0.04043116042168437,94,0.7116771435617603,0.4436368049651363,612,0,0.04043116042168436,0.04043116042168437,93,0,0.2918035792346091,0.44710972366858615,582,290.95403417034794,0.6151401664413387,345.25,161.66066871919858,0.5792301361307223,481,sym,1.0,0.8557998861852173,0.04326003414443481,6,362.25,,,,,5.099809463615657e-13,0.24398723315940896,0.7926553422725288,0.00041495624898347437,0.46542827657378727,0.0009208927362640553,,,,,,,0.04043116042168436,1.0,1.0,1.0,1.0,1.0,0.6202155802108422,0.5638323456462203,94,0.7294671568805751,0.4477205970011625,1371,902.9753595752212,0.40279407435501247,732.5,175.93720136518772,0.45916820119867024,1292,1063.6169590643274,1089.5,326.93132365381194,342,1.0,0.6822914493350433,0.09531256519948701,6,970.5
bior5.5,1,antisymmetric,3.064793949416984e-20,252.29469247856625,3358622.436082894,0.6551724137931034,473.0650877269899,105,raw,1.4134779272959956e-10,-2.291886125337204e-09,6.008431107472874,70402.43930192727,0.7872850571979368,7.355511509755401e-06,0.9999999999999991,395.0000000001306,,,,[],[],15,367.86666666702865,79.99999999990479,711.0000000003438,"[1, 7, 15, 25, 30, 38, 44, 49, 55, 61, 69, 76, 85, 95, 101]","[162.00000000019563, 519.0000000005177, 207.00000000028035, 134.0000000002088, 338.0000000002434, 711.0000000003438, 79.99999999990479, 430.0000000004589, 256.0000000002727, 395.0000000005611, 319.00000000044463, 294.0000000001426, 697.0000000006718, 374.0000000004352, 602.0000000007471]","[0, 0, 10, 22, 22, 0, 43, 43, 50, 50, 67, 67, 50, 90, 90]","[2, 22, 22, 26, 33, 104, 47, 50, 60, 67, 73, 77, 104, 97, 104]",18460484.0000059,726.0000000002262,-726.0000000002262,0.0,,,,DWT,inu.30000003214412,5.900859832763672e-06,,1.0,60.0,0.0,1.0,60,,2.262368070660159e-10,3.6197889130562544e-10,5.4296833695843816e-09,3.7459623551209615e-10,,0.0,3.6197889130562544e-10,,,9.521272659185342e-11,1.0,60.0,3.4378899727016687e-10,2.262368070660159e-10,,1.3062617654213682e-10,0.2392750712491466,0.8583785268458882,0.0002977901260914543,0.3519924098671726,0.0029050485455081126,,,,,,,0.062541951277293,0.0312709756386465,0.06254195127729302,59,0.7148621846005501,0.4456222578392582,607,0,0.062541951277293,0.06254195127729302,59,0,0.29056976932676143,0.44521924511995326,589,311.2785462143726,0.5882558912508299,328.5,107.40116342714578,0.5768660408635102,490,bior,0.6568637785827232,0.7958805891655208,0.3014311782424375,4,368.5,,,,,4.828915045607118e-13,0.2392750712491466,0.8583785268458881,0.000642625482114647,0.40047210656797494,0.003719513506276597,,,,,,,0.062541951277293,1.0,1.0,1.0,1.0,1.0,0.6312709756386465,0.5738827051260423,58,0.7347522669433347,0.4509644066918338,1365,924.1885630108176,0.3887641779028984,711.5,111.27196064652144,0.4590976974170577,1293,770.8629629629629,708.5,345.41345264769103,270,0.7247561788043484,0.7208628484811953,0.2764118202925975,4,970.75
