wavelet,wavelet_level,wavelet_mode,wavelet_mse,wavelet_psnr,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,signal_length,signal_type,emd_value,kl_divergence,change_point_indices,change_point_prominences,num_change_points,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,fft_frequency_max,fft_amplitude_max,fft_spectral_centroid,fft_spectral_bandwidth,fft_spectral_magnitude,fft_variance_magnitude,fft_num_peaks,fft_peak_amplitude,fft_dominant_frequency,fft_positive_frequencies,fft_positive_amplitudes,fft_snr_threshold,fft_stationarity_threshold,fft_dynamic_cutoff,fft_dynamic_cutoff_percentile,stft_frequency_max,stft_amplitude_max,stft_spectral_centroid,stft_spectral_bandwidth,stft_spectral_magnitude,stft_variance_magnitude,stft_peak_freq_over_time,stft_num_peaks,stft_peak_amplitude,stft_dominant_frequency,stft_positive_frequencies,stft_positive_amplitudes,stft_snr_threshold,stft_stationarity_threshold,stft_window,stft_nperseg,stft_noverlap,stft_dynamic_cutoff,stft_dynamic_cutoff_percentile,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,prominence_threshold,distance_factor,max_autocorrelation,upper_envelope,lower_envelope,wavelet_type,htid,stft_amplitude_max_diff,stft_frequency_max_diff,avg_prominence_diff,fft_variance_magnitude_diff,stft_noverlap_diff,prominence_max_diff,stft_spectral_magnitude_diff,upper_envelope_diff,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,stft_num_peaks_diff,fft_peak_amplitude_diff,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,stft_window_diff,stft_nperseg_diff,prominence_threshold_diff,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,stft_dominant_frequency_diff,relative_num_peaks_diff,max_autocorrelation_diff,stft_variance_magnitude_diff,fft_amplitude_max_diff,fft_dominant_frequency_diff,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,fft_snr_threshold_diff,stft_stationarity_threshold_diff,stft_dynamic_cutoff_percentile_diff,lower_envelope_diff,fft_stationarity_threshold_diff,stft_dynamic_cutoff_diff,fft_frequency_max_diff,fft_num_peaks_diff,fft_dynamic_cutoff_percentile_diff,fft_dynamic_cutoff_diff,prominence_min_diff,fft_spectral_centroid_diff,stft_peak_amplitude_diff,fft_spectral_bandwidth_diff,stft_spectral_bandwidth_diff,fft_spectral_magnitude_diff,distance_factor_diff,stft_snr_threshold_diff,stft_spectral_centroid_diff,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,avg_variance_across_levels_normalized,max_autocorrelation_diff_normalized,reconstruction_signal_weighted_score,reconstruction_signal_normalized_weighted_score,reconstruction_signal_normalized_weighted_rank,wavelet_signal_weighted_score,wavelet_signal_normalized_weighted_score,wavelet_signal_normalized_weighted_rank,reconstruction_signal_num_missing_metrics,reconstruction_signal_missing_metrics_count,reconstruction_signal_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_rank,wavelet_signal_num_missing_metrics,wavelet_signal_missing_metrics_count,wavelet_signal_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank,kl_divergence_normalized,across_smoothness_normalized,across_wavelet_psnr_normalized,across_wavelet_entropy_normalized,across_wavelet_energy_entropy_normalized,across_wavelet_sparsity_normalized,across_avg_variance_across_levels_normalized,across_prominence_min_diff_normalized,across_avg_prominence_diff_normalized,across_relative_prominences_avg_diff_normalized,across_relative_prominences_wasserstein_normalized,across_relative_prominences_total_diff_normalized,across_relative_num_peaks_diff_normalized,across_max_autocorrelation_diff_normalized,across_relative_right_bases_global_alignment_score_normalized,across_relative_right_bases_array_alignment_score_normalized,across_relative_left_bases_global_alignment_score_normalized,across_relative_left_bases_array_alignment_score_normalized,across_relative_peaks_array_alignment_score_normalized,across_relative_peaks_global_alignment_score_normalized,across_reconstruction_signal_weighted_score,across_reconstruction_signal_normalized_weighted_score,across_reconstruction_signal_normalized_weighted_rank,across_wavelet_signal_weighted_score,across_wavelet_signal_normalized_weighted_score,across_wavelet_signal_normalized_weighted_rank,across_rank_variability,across_normalized_rank_stability,across_average_rank,across_harmonic_average_rank,across_stability_score_weighted,across_stability_rank,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,across_normalized_family_mean_rank,across_normalized_family_std_dev,across_final_family_stability_score,across_final_family_stability_rank,across_family_informed_rank,across_top_wavelet_rank
db6,1,periodic,3.5538594645261383e-28,337.1514192957391,407160.481063715,0.6578947368421053,91.12540929673611,27,smoothed,9.033925870746179e-15,,"[6, 9, 12, 17, 20]","[653.2666666666669, 21.466666666666573, 37.33333333333326, 10.466666666666683, 704.7333333333333]",5,3.3611343306406214,35359.054802835686,0.5524796041750584,4.484852103462729e-06,0.9999999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,156.28,17.80000000000016,653.3333333333334,"[6, 9, 12, 16, 19]","[653.3333333333334, 25.5999999999999, 53.19999999999993, 31.4666666666666, 17.80000000000016]","[1, 7, 11, 13, 17]","[20, 11, 20, 20, 20]",0.05,10,929125.4933333334,704.7333333333333,-704.7333333333333,DWT,inu.32000013032851,,,106.40888888888887,,,0.0,,0.0,0.0,-3.5,,,0.0,-3.5,,,0.0,0.0,-3.5,,2.0,6185329.364444445,,,,106.40888888888887,6.666666666666629,131.84888888888892,,,,0.0,,,,,,,10.400000000000183,,,,,,0.0,,,0.9293545301194793,0.8817044270139068,0.255761294852722,0.6315789473684212,0.4086837125651972,0.8508559648651071,0.42542798243255353,0.8508559648651071,83,1.5424506429784492,0.8384395803688085,19,0,0,0.8508559648651071,0.8508559648651071,160,0,0,0.6214165823839454,0.8284309230405914,20,66.75577378274731,0.8048076789978149,70.5,33.07704912660178,0.799333664060311,34,db,0.35623552530002106,0.7311390327271617,0.5312934224718366,2,26.0,,0.999999999997391,0.9330347566687115,0.5248562443710368,0.008611021474869696,0.4019138755980861,0.012773563115574225,0.9999999999638076,0.9999999999985398,0.9999999999985398,0.9999999999994189,0.9999999998834596,1.0,0.9999999999997494,0.0,0.0,0.0,0.0,0.0,0.0,2.5999999999296963,0.9999999999773024,165,1.2924294624088615,0.7366226649504574,43,86.2670273047588,0.8738786150515222,104.0,68.22115384615384,0.8609159157128956,11,305.6031746031746,322.5,238.53265032242712,126,0.6932105951680848,1.0,0.21475258338234063,4,9.25,11
db7,1,antisymmetric,1.1862130648878918e-27,331.91679476419404,404285.34376002225,0.575,82.81960966219887,27,smoothed,1.6974076465380174e-14,,"[6, 9, 12, 17, 20]","[653.2666666666668, 21.466666666666576, 37.33333333333326, 10.466666666666683, 704.7333333333333]",5,3.4537865885544816,34387.09320659276,0.505053550777861,4.48485210346273e-06,0.9999999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,156.27999999999997,17.800000000000182,653.3333333333333,"[6, 9, 12, 16, 19]","[653.3333333333333, 25.599999999999902, 53.19999999999993, 31.466666666666605, 17.800000000000182]","[5, 7, 11, 13, 17]","[20, 11, 20, 20, 20]",0.05,10,929125.4933333333,704.7333333333333,-704.7333333333333,DWT,inu.32000013032851,,,106.4088888888889,,,1.1368683772161603e-13,,0.0,0.0,-3.5,,,0.0,-3.5,,,0.0,0.0,-3.5,,2.0,6185329.364444445,,,,106.4088888888889,6.6666666666667425,131.84888888888895,,,,0.0,,,,,,,10.400000000000205,,,,,,0.0,,,0.8786012584005415,0.9440551507883764,0.248685671091872,0.2999999999999998,0.3793287922254196,0.8508559648651071,0.42542798243255353,0.8508559648651071,53,1.3952626828706167,0.7584316967649269,45,0,0,0.8508559648651071,0.8508559648651071,129,0,0,0.5501341745012419,0.733401996177584,48,40.30198506277327,0.8821579384129437,68.75,57.40905631991883,0.8405672733000391,4,db,0.35623552530002106,0.7311390327271617,0.5312934224718366,2,3.5,,0.9999999999973916,0.8849254412905883,0.561972046119833,0.008372797985315233,0.19090909090909075,0.011856064041879229,0.9999999999638097,0.9999999999985401,0.9999999999985401,0.9999999999994191,0.9999999998834767,1.0,0.9999999999997494,0.0,0.0,0.0,0.0,0.0,0.0,2.5999999999297057,0.999999999977306,94,1.1972337488065328,0.6823656843683912,179,60.10407640085654,0.9121285432736015,136.5,123.26739926739927,0.8562835698824147,12,305.6031746031746,322.5,238.53265032242712,126,0.6932105951680848,1.0,0.21475258338234063,4,10.0,12
rbio2.6,1,periodic,5.455429676330855e-28,335.2901321760209,452631.68744970317,0.6,39.6389331062615,27,smoothed,8.561053100998436e-15,,"[6, 9, 12, 17, 20]","[653.2666666666669, 21.466666666666587, 37.33333333333329, 10.466666666666711, 704.7333333333333]",5,3.1210744079257577,34861.12917754317,0.582805802282536,4.484852103462729e-06,0.9999999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,156.28,17.800000000000082,653.3333333333335,"[6, 9, 12, 16, 19]","[653.3333333333335, 25.599999999999945, 53.199999999999946, 31.46666666666659, 17.800000000000082]","[2, 7, 11, 13, 17]","[20, 11, 20, 20, 20]",0.05,10,929125.4933333335,704.7333333333333,-704.7333333333333,DWT,inu.32000013032851,,,106.40888888888887,,,1.1368683772161603e-13,,0.0,0.0,-3.5,,,0.0,-3.5,,,0.0,0.0,-3.5,,2.0,6185329.364444445,,,,106.40888888888887,6.666666666666629,131.8488888888889,,,,0.0,,,,,,,10.400000000000105,,,,,,0.0,,,0.9113080760968956,0.7201550998034377,0.3676645239353751,0.3999999999999999,0.39364549796690895,0.8508559648651071,0.42542798243255353,0.8508559648651071,92,1.4081528567143073,0.7654384894928392,44,0,0,0.8508559648651071,0.8508559648651071,128,0,0,0.5585546395605235,0.7446275956212463,42,41.38840417314975,0.8789812743475154,76.5,61.33195048812933,0.8276485319105997,12,rbio,0.6717409196179637,1.0,0.2297813562674254,5,10.25,,0.999999999997391,0.9159284200991751,0.42869003428687535,0.012378601355527041,0.2545454545454544,0.012303538063410842,0.9999999999638002,0.9999999999985398,0.9999999999985398,0.9999999999994187,0.9999999998834596,1.0,0.9999999999997494,0.0,0.0,0.0,0.0,0.0,0.0,2.599999999929694,0.9999999999773016,175,1.1768309669234698,0.6707370794810551,197,15.556349186104045,0.9772567994355204,186.0,185.3494623655914,0.8526634874370584,13,299.14141414141415,288.5,169.66949120482974,198,0.6785531531393919,0.7113051021547184,0.3116212621560101,2,10.25,13
db7,1,periodic,2.0207694684705948e-27,329.6032540787457,394785.04454157705,0.575,79.60111192552725,27,smoothed,2.269789294789209e-14,,"[6, 9, 12, 17, 20]","[653.2666666666668, 21.466666666666576, 37.33333333333326, 10.466666666666683, 704.7333333333332]",5,3.5032274777795793,34068.26352155507,0.5297536646826435,4.48485210346273e-06,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,156.27999999999997,17.800000000000182,653.3333333333333,"[6, 9, 12, 16, 19]","[653.3333333333333, 25.599999999999902, 53.19999999999993, 31.466666666666605, 17.800000000000182]","[5, 7, 11, 13, 17]","[20, 11, 20, 20, 20]",0.05,10,929125.493333333,704.7333333333332,-704.7333333333332,DWT,inu.32000013032851,,,106.4088888888889,,,1.1368683772161603e-13,,1.1368683772161603e-13,0.0,-3.5,,,0.0,-3.5,,,0.0,0.0,-3.5,,2.0,6185329.364444445,,,,106.4088888888889,6.6666666666667425,131.84888888888895,,,,1.1368683772161603e-13,,,,,,,10.400000000000205,,,,,,0.0,,,0.8561698961636173,0.9773266036018007,0.22530572927174425,0.2999999999999998,0.3696995846081479,0.8508559648651071,0.42542798243255353,0.8508559648651071,49,1.3828979379782018,0.7517105147509956,47,0,0,0.8508559648651071,0.8508559648651071,131,0,0,0.5457003627290621,0.7274911356000886,51,41.032507438208874,0.8800219080754127,69.5,58.033093137153216,0.8384027669032035,8,db,0.35623552530002106,0.7311390327271617,0.5312934224718366,2,6.5,,0.9999999999973916,0.8636626252460723,0.5817776966682413,0.007585637515197002,0.19090909090909075,0.011555099536883037,0.9999999999638097,0.9999999999985401,0.9999999999985401,0.9999999999994191,0.9999999998834767,1.0,0.9999999999997494,0.0,0.0,0.0,0.0,0.0,0.0,2.5999999999297057,0.999999999977306,93,1.1938649184169692,0.6804456129900265,183,63.63961030678928,0.9069596340544016,138.0,123.32608695652173,0.8526026240447446,14,305.6031746031746,322.5,238.53265032242712,126,0.6932105951680848,1.0,0.21475258338234063,4,11.5,14
db6,1,periodization,1.238445314075724e-28,341.729653451987,331486.97834779875,0.6428571428571429,78.63530017358569,27,smoothed,7.1049862003223524e-15,,"[6, 9, 12, 17, 20]","[653.2666666666668, 21.46666666666657, 37.33333333333329, 10.46666666666669, 704.7333333333333]",5,2.8029019358898846,33180.29140589569,0.6362897121969665,4.484852103462729e-06,0.9999999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,156.27999999999997,17.800000000000075,653.3333333333334,"[6, 9, 12, 16, 19]","[653.3333333333334, 25.59999999999993, 53.199999999999946, 31.46666666666659, 17.800000000000075]","[4, 7, 11, 13, 17]","[20, 11, 20, 20, 20]",0.05,10,929125.4933333333,704.7333333333333,-704.7333333333333,DWT,inu.32000013032851,,,106.4088888888889,,,0.0,,0.0,0.0,-3.5,,,0.0,-3.5,,,0.0,0.0,-3.5,,2.0,6185329.364444445,,,,106.4088888888889,6.6666666666667425,131.84888888888892,,,,0.0,,,,,,,10.400000000000098,,,,,,0.0,,,0.9737436473760683,0.5060396064174834,0.06953115092332368,0.5714285714285716,0.34288129176624627,0.8508559648651071,0.42542798243255353,0.8508559648651071,85,1.2377555123739716,0.672814535180243,81,0,0,0.8508559648651071,0.8508559648651071,211,0,0,0.4927248535823387,0.6568677386952249,73,65.85590330410783,0.8074388792277549,112.5,94.01069269839047,0.7392457554033511,99,db,0.35623552530002106,0.7311390327271617,0.5312934224718366,2,74.75,,0.999999999997391,0.9751114537786023,0.3012325210011549,0.0023409884365729605,0.36363636363636365,0.010716883709494682,0.9999999999637995,0.9999999999985401,0.9999999999985401,0.9999999999994189,0.9999999998834767,1.0,0.9999999999997494,0.0,0.0,0.0,0.0,0.0,0.0,2.5999999999297025,0.9999999999773048,118,1.1865949259235857,0.6763020667459904,188,49.49747468305833,0.9276352709312012,153.0,144.9934640522876,0.8519755302024428,15,305.6031746031746,322.5,238.53265032242712,126,0.6932105951680848,1.0,0.21475258338234063,4,12.25,15
db7,1,symmetric,1.652172498568349e-27,330.4778679065283,404285.34376002225,0.575,82.81960966219889,27,smoothed,2.07385549062851e-14,,"[6, 9, 12, 17, 20]","[653.2666666666668, 21.466666666666576, 37.33333333333326, 10.466666666666683, 704.7333333333332]",5,3.4537865885544816,34302.862921653155,0.5063335735070887,4.48485210346273e-06,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,156.27999999999997,17.800000000000182,653.3333333333333,"[6, 9, 12, 16, 19]","[653.3333333333333, 25.599999999999902, 53.19999999999993, 31.466666666666605, 17.800000000000182]","[5, 7, 11, 13, 17]","[20, 11, 20, 20, 20]",0.05,10,929125.493333333,704.7333333333332,-704.7333333333332,DWT,inu.32000013032851,,,106.4088888888889,,,1.1368683772161603e-13,,1.1368683772161603e-13,0.0,-3.5,,,0.0,-3.5,,,0.0,0.0,-3.5,,2.0,6185329.364444445,,,,106.4088888888889,6.6666666666667425,131.84888888888895,,,,1.1368683772161603e-13,,,,,,,10.400000000000205,,,,,,0.0,,,0.864649876529561,0.9440551507883764,0.248685671091872,0.2999999999999998,0.376784892019736,0.8508559648651071,0.42542798243255353,0.8508559648651071,46,1.385874293665755,0.7533283910992992,46,0,0,0.8508559648651071,0.8508559648651071,130,0,0,0.5468351180859091,0.7290039153590253,50,41.376321731154405,0.8790166031252795,68.0,56.20300751879699,0.8400930968842772,6,db,0.35623552530002106,0.7311390327271617,0.5312934224718366,2,5.0,,0.9999999999973916,0.8717008469411134,0.561972046119833,0.008372797985315233,0.19090909090909075,0.011776553484355266,0.9999999999638097,0.9999999999985401,0.9999999999985401,0.9999999999994191,0.9999999998834767,1.0,0.9999999999997494,0.0,0.0,0.0,0.0,0.0,0.0,2.5999999999297057,0.999999999977306,92,1.189267187973838,0.6778251276558166,186,66.46803743153546,0.9028245066790417,139.0,123.10791366906473,0.8498040662050179,16,305.6031746031746,322.5,238.53265032242712,126,0.6932105951680848,1.0,0.21475258338234063,4,13.0,16
rbio2.6,1,antisymmetric,5.455429676330855e-28,335.2901321760209,485239.6162064804,0.6,39.6389331062615,27,smoothed,8.561053100998436e-15,,"[6, 9, 12, 17, 20]","[653.2666666666669, 21.466666666666587, 37.33333333333329, 10.466666666666711, 704.7333333333333]",5,3.056134078831726,36558.58929173452,0.6021766402775774,4.484852103462729e-06,0.9999999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,156.28,17.800000000000082,653.3333333333335,"[6, 9, 12, 16, 19]","[653.3333333333335, 25.599999999999945, 53.199999999999946, 31.46666666666659, 17.800000000000082]","[2, 7, 11, 13, 17]","[20, 11, 20, 20, 20]",0.05,10,929125.4933333335,704.7333333333333,-704.7333333333333,DWT,inu.32000013032851,,,106.40888888888887,,,1.1368683772161603e-13,,0.0,0.0,-3.5,,,0.0,-3.5,,,0.0,0.0,-3.5,,2.0,6185329.364444445,,,,106.40888888888887,6.666666666666629,131.8488888888889,,,,0.0,,,,,,,10.400000000000105,,,,,,0.0,,,0.9113080760968956,0.6764532342220334,0.4479116255980415,0.3999999999999999,0.4449117276457853,0.8508559648651071,0.42542798243255353,0.8508559648651071,119,1.4469319666264888,0.7865178937446741,30,0,0,0.8508559648651071,0.8508559648651071,116,0,0,0.5761169327125512,0.7680404673390056,39,48.076328201447886,0.8594259409314389,76.0,52.63268009639685,0.8186018593546083,16,rbio,0.6717409196179637,1.0,0.2297813562674254,5,13.25,,0.999999999997391,0.9159284200991751,0.40267542401805123,0.015080376524874622,0.2545454545454544,0.013905883349916923,0.9999999999638002,0.9999999999985398,0.9999999999985398,0.9999999999994187,0.9999999998834596,1.0,0.9999999999997494,0.0,0.0,0.0,0.0,0.0,0.0,2.599999999929694,0.9999999999773016,177,1.1658154874883337,0.6644587857302353,212,24.748737341529164,0.9638176354656006,194.5,192.9254498714653,0.8397304551597009,17,299.14141414141415,288.5,169.66949120482974,198,0.6785531531393919,0.7113051021547184,0.3116212621560101,2,13.25,17
rbio2.6,1,symmetric,5.455411415661753e-28,335.290146712953,485239.6162064804,0.6,39.6389331062615,27,smoothed,8.552829226741953e-15,,"[6, 9, 12, 17, 20]","[653.2666666666669, 21.466666666666587, 37.33333333333329, 10.466666666666711, 704.7333333333333]",5,3.056134078831726,36447.58204073625,0.6009650022189452,4.484852103462729e-06,0.9999999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,156.28,17.800000000000082,653.3333333333335,"[6, 9, 12, 16, 19]","[653.3333333333335, 25.599999999999945, 53.199999999999946, 31.46666666666659, 17.800000000000082]","[2, 7, 11, 13, 17]","[20, 11, 20, 20, 20]",0.05,10,929125.4933333335,704.7333333333333,-704.7333333333333,DWT,inu.32000013032851,,,106.40888888888887,,,1.1368683772161603e-13,,0.0,0.0,-3.5,,,0.0,-3.5,,,0.0,0.0,-3.5,,2.0,6185329.364444445,,,,106.40888888888887,6.666666666666629,131.8488888888889,,,,0.0,,,,,,,10.400000000000105,,,,,,0.0,,,0.9113082170424133,0.6764532342220334,0.4479116255980415,0.3999999999999999,0.4415591167784547,0.8508559648651071,0.42542798243255353,0.8508559648651071,91,1.4455910068468671,0.7857889798179721,31,0,0,0.8508559648651071,0.8508559648651071,140,0,0,0.5754464387281887,0.7671466097141774,40,50.46781152378217,0.8524332996380638,75.5,53.05748207358645,0.8158365328599675,22,rbio,0.6717409196179637,1.0,0.2297813562674254,5,17.75,,0.999999999997391,0.9159285537022342,0.40267542401805123,0.015080376524874622,0.2545454545454544,0.013801096236559736,0.9999999999638002,0.9999999999985398,0.9999999999985398,0.9999999999994187,0.9999999998834596,1.0,0.9999999999997494,0.0,0.0,0.0,0.0,0.0,0.0,2.599999999929694,0.9999999999773016,178,1.1657736528048264,0.6644349419716792,213,24.748737341529164,0.9638176354656006,195.5,193.93350383631713,0.8389994610076541,18,299.14141414141415,288.5,169.66949120482974,198,0.6785531531393919,0.7113051021547184,0.3116212621560101,2,14.0,18
db5,1,reflect,1.9621865028899284e-28,339.7310189539326,439487.2952655519,0.5833333333333334,55.11613881955952,27,smoothed,6.665450084879181e-15,,"[6, 9, 12, 17, 20]","[653.2666666666668, 21.466666666666587, 37.33333333333323, 10.466666666666695, 704.7333333333333]",5,3.104367249795765,37079.79512556642,0.5970984695459088,4.484852103462729e-06,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,156.28,17.800000000000068,653.3333333333335,"[6, 9, 12, 16, 19]","[653.3333333333335, 25.59999999999988, 53.19999999999993, 31.466666666666583, 17.800000000000068]","[5, 7, 11, 13, 17]","[20, 11, 20, 20, 20]",0.05,10,929125.4933333333,704.7333333333333,-704.7333333333333,DWT,inu.32000013032851,,,106.40888888888887,,,1.1368683772161603e-13,,0.0,0.0,-3.5,,,0.0,-3.5,,,0.0,0.0,-3.5,,2.0,6185329.364444445,,,,106.40888888888887,6.666666666666629,131.84888888888887,,,,0.0,,,,,,,10.400000000000091,,,,,,0.0,,,0.9543655164069199,0.7089119479896088,0.3353165823116277,0.3333333333333335,0.4606530447841416,0.8508559648651071,0.42542798243255353,0.8508559648651071,68,1.41232812624176,0.7677080669645463,42,0,0,0.8508559648651071,0.8508559648651071,126,0,0,0.5585160849651264,0.7445761972196623,43,39.3816793276603,0.8848488908547945,69.75,57.38244684993381,0.8404507612168709,5,db,0.35623552530002106,0.7311390327271617,0.5312934224718366,2,4.25,,0.999999999997391,0.9567428130455266,0.42199727166132645,0.011289504507818626,0.21212121212121215,0.014397884136361252,0.9999999999637987,0.9999999999985398,0.9999999999985398,0.9999999999994185,0.9999999998834596,1.0,0.9999999999997494,0.0,0.0,0.0,0.0,0.0,0.0,2.5999999999296937,0.9999999999773014,220,1.1812967144141353,0.6732823408769372,194,18.384776310850235,0.9731216720601604,207.0,206.18357487922705,0.8352450465563961,19,305.6031746031746,322.5,238.53265032242712,126,0.6932105951680848,1.0,0.21475258338234063,4,15.25,19
db5,1,antireflect,1.9535325072098716e-28,339.7502153706302,439487.2952655519,0.5833333333333334,55.11613881955952,27,smoothed,6.473923763327816e-15,,"[6, 9, 12, 17, 20]","[653.2666666666668, 21.466666666666587, 37.33333333333323, 10.466666666666695, 704.7333333333333]",5,3.104367249795765,36973.780034434254,0.5988105327594844,4.484852103462729e-06,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,156.28,17.800000000000068,653.3333333333335,"[6, 9, 12, 16, 19]","[653.3333333333335, 25.59999999999988, 53.19999999999993, 31.466666666666583, 17.800000000000068]","[5, 7, 11, 13, 17]","[20, 11, 20, 20, 20]",0.05,10,929125.4933333333,704.7333333333333,-704.7333333333333,DWT,inu.32000013032851,,,106.40888888888887,,,1.1368683772161603e-13,,0.0,0.0,-3.5,,,0.0,-3.5,,,0.0,0.0,-3.5,,2.0,6185329.364444445,,,,106.40888888888887,6.666666666666629,131.84888888888887,,,,0.0,,,,,,,10.400000000000091,,,,,,0.0,,,0.954551638820631,0.7089119479896088,0.3353165823116277,0.3333333333333335,0.4574512057742171,0.8508559648651071,0.42542798243255353,0.8508559648651071,70,1.4111590640860168,0.7670725925085251,43,0,0,0.8508559648651071,0.8508559648651071,127,0,0,0.5579129416458837,0.74377212698586,44,39.370039370059054,0.8848829258185408,71.0,58.70024446976584,0.8386402933186271,7,db,0.35623552530002106,0.7311390327271617,0.5312934224718366,2,5.75,,0.999999999997391,0.9569192395417286,0.42199727166132645,0.011289504507818626,0.21212121212121215,0.014297809454102771,0.9999999999637987,0.9999999999985398,0.9999999999985398,0.9999999999994185,0.9999999998834596,1.0,0.9999999999997494,0.0,0.0,0.0,0.0,0.0,0.0,2.5999999999296937,0.9999999999773014,222,1.1813625404389532,0.6733198585467479,193,20.506096654409877,0.9700203265286406,207.5,206.4867469879518,0.8333288767146128,20,305.6031746031746,322.5,238.53265032242712,126,0.6932105951680848,1.0,0.21475258338234063,4,16.0,20
coif2,1,periodic,1.1259126833781505e-27,332.1433746796274,454072.8219511498,0.6578947368421053,45.13093087516443,27,smoothed,1.5674704332855908e-14,,"[6, 9, 12, 17, 20]","[653.2666666666669, 21.466666666666576, 37.33333333333326, 10.466666666666697, 704.7333333333332]",5,2.8353862247135337,33495.68285707871,0.542581050641704,4.484852103462729e-06,0.9999999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,156.28,17.80000000000019,653.3333333333334,"[6, 9, 12, 16, 19]","[653.3333333333334, 25.599999999999905, 53.19999999999993, 31.46666666666659, 17.80000000000019]","[5, 7, 11, 13, 17]","[20, 11, 20, 20, 20]",0.05,10,929125.4933333333,704.7333333333332,-704.7333333333332,DWT,inu.32000013032851,,,106.40888888888887,,,0.0,,1.1368683772161603e-13,0.0,-3.5,,,0.0,-3.5,,,0.0,0.0,-3.5,,2.0,6185329.364444445,,,,106.40888888888887,6.666666666666629,131.84888888888892,,,,1.1368683772161603e-13,,,,,,,10.400000000000212,,,,,,0.0,,,0.8807981059384584,0.5279000441991129,0.37121111126110723,0.6315789473684212,0.3524066587777743,0.8508559648651071,0.42542798243255353,0.8508559648651071,213,1.3716286837516631,0.7455848154764155,48,0,0,0.8508559648651071,0.8508559648651071,132,0,0,0.5527789735089749,0.7369278648868283,47,79.38513714795737,0.7678797159416452,110.0,73.55574805614987,0.7231211445205301,129,coif,0.5105621447119096,0.24105670530966897,0.5702894871087625,1,97.0,,0.999999999997391,0.88700784558611,0.31424548421517745,0.01249800855371927,0.4019138755980861,0.011014602637310654,0.9999999999638104,0.9999999999985398,0.9999999999985398,0.9999999999994189,0.9999999998834596,1.0,0.9999999999997494,0.0,0.0,0.0,0.0,0.0,0.0,2.599999999929697,0.9999999999773028,149,1.1607478450294904,0.6615704731362995,220,50.204581464244875,0.9266014890873613,184.5,177.66937669376696,0.8284323234910491,21,279.4166666666667,158.5,199.9350430229064,36,0.6338108039989919,0.8381873204890486,0.304876241053991,3,16.5,21
