signal_type,wavelet,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,wavelet_psnr,signal_length,decomposition_levels,original_level,padded,emd_value,kl_divergence,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,dynamic_cutoff,dominant_frequency,amplitude_max,num_fft_peaks,positive_frequencies,positive_amplitudes,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,max_autocorrelation,upper_envelope,lower_envelope,spectral_magnitude,spectral_centroid,spectral_bandwidth,frequency_max,wavelet_type,htid,max_autocorrelation_diff,frequency_max_diff,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,relative_num_peaks_diff,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,spectral_centroid_diff,lower_envelope_diff,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,spectral_bandwidth_diff,spectral_magnitude_diff,avg_prominence_diff,num_fft_peaks_diff,amplitude_max_diff,prominence_min_diff,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,prominence_max_diff,upper_envelope_diff,dominant_frequency_diff,dynamic_cutoff_diff,emd_value_normalized,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,correlation_normalized,avg_variance_across_levels_normalized,prominence_min_diff_normalized,avg_prominence_diff_normalized,relative_prominences_avg_diff_normalized,relative_prominences_wasserstein_normalized,spectral_centroid_diff_normalized,dynamic_cutoff_diff_normalized,relative_prominences_total_diff_normalized,prominence_max_diff_normalized,amplitude_max_diff_normalized,frequency_max_diff_normalized,spectral_bandwidth_diff_normalized,num_fft_peaks_diff_normalized,relative_num_peaks_diff_normalized,dominant_frequency_diff_normalized,max_autocorrelation_diff_normalized,relative_right_bases_global_alignment_score_normalized,relative_left_bases_global_alignment_score_normalized,upper_envelope_diff_normalized,lower_envelope_diff_normalized,relative_peaks_global_alignment_score_normalized,reconstruction_weighted_score,reconstruction_normalized_weighted_score,reconstruction_normalized_weighted_rank,signal_weighted_score,signal_normalized_weighted_score,signal_normalized_weighted_rank,reconstruction_missing_metrics_count,reconstruction_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_rank,signal_missing_metrics_count,signal_dynamically_weighted_score,signal_normalized_dynamically_weighted_score,signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank
raw,sym13,1841600.7416526135,0.6404682274247492,132.5037550086545,13.919895265237352,598,1,False,False,127.22911381728935,,9.227416542518679,71508.30122006248,1.0,3.1063195438480118e-06,0.9562905840607139,420.853917546645,,,,[],[],17,769.8330840408457,37.7569776612587,1250.274620641107,"[21, 53, 88, 125, 165, 224, 257, 290, 320, 354, 384, 414, 451, 493, 526, 566, 595]","[862.0635470689198, 1062.5817807607718, 615.979596256085, 637.9202635458811, 832.6989381260469, 1250.274620641107, 1015.4222686948913, 955.986670255621, 688.8893867000108, 911.2742757231224, 115.28141576874589, 696.7528031090842, 515.1183462954574, 1169.9191876037466, 833.8678299830369, 885.3745205005915, 37.7569776612587]","[0, 48, 84, 112, 97, 48, 249, 273, 297, 349, 382, 409, 447, 409, 523, 547, 594]","[48, 97, 97, 131, 200, 409, 409, 409, 331, 409, 385, 453, 453, 547, 547, 584, 597]",136386304.29722905,1145.0420309481694,-1145.0420309481694,0.0,,,,SWT,txu.059172014718829,68160471.29722905,,0.0,-46.0,69.0,0.0,-41.5,,390.04203094816944,409.96099101758995,17861.837571305623,410.54135139299694,,0.0,409.96099101758995,,,34.7569776612587,0.0,-46.0,495.27462064110705,390.04203094816944,,123.853917546645,0.28807300204688047,0.9159665063428165,0.551859605443386,0.16547612716825452,0.21739130434782616,0.961846297578113,2.670768238539035e-11,0.014574804171296252,0.08564563629879651,0.08564563629879651,0.08712680663755501,,0.6364289905942594,0.7915584706023914,0.32840024648717614,,,,,0.2,,0.07161641164648931,0.452054794520548,0.515625,0.4307405843538214,0.4307405843538214,0.5441176470588236,1.4537876672924397,0.49804978448421566,97,1.4663647115066332,0.8625674773568429,21,0,0.33387682950169834,0.5536941385564021,85,0,0.4429446918505693,0.7751532107384962,23,40.145568456140545,0.6212682221118817,56.5,35.34465237438039,0.5441246770936767,83,sym,65.05263157894737,83.0,37.9948442177949,19,1.0,1.0,0.0,5,63.5
raw,db30,1825692.9637630924,0.6638795986622074,143.80588868692408,7.278270964421168,598,1,False,False,131.0910387302863,,9.23751232101063,71508.30122006465,1.0,3.094573414559688e-06,-0.058821667014861814,414.36713103765646,,,,[],[],16,925.0807230896432,311.82447281216133,1329.876847131448,"[1, 33, 86, 126, 164, 201, 234, 264, 293, 350, 383, 417, 455, 508, 543, 588]","[450.1785597844324, 1329.876847131448, 938.8827190145445, 548.2616835923441, 1296.0807973398328, 1064.6664947008674, 867.9296349093636, 439.14936468333093, 1198.1566904657916, 1013.7569697126254, 1072.5361638153986, 311.82447281216133, 1300.7188668691206, 1283.715577229034, 922.6886387824508, 762.8680885915462]","[0, 8, 72, 120, 72, 174, 226, 263, 174, 323, 323, 414, 174, 174, 523, 577]","[8, 174, 120, 129, 174, 244, 244, 266, 422, 353, 422, 422, 471, 577, 577, 591]",136722640.93471265,1127.2664960080992,-1127.2664960080992,0.0,,,,SWT,txu.059172014718829,68496807.93471265,,0.0,-69.0,70.0,0.0,-73.5,,372.26649600809924,565.2086300663875,16147.708430565708,565.2086300663875,,0.0,565.2086300663875,,,308.82447281216133,0.0,-73.5,574.8768471314479,372.26649600809924,,117.36713103765646,0.46326971384714044,0.1430351964879969,0.5694538671626389,0.16049470162119828,0.5217391304347827,0.07576054419840766,2.6875442794960907e-11,0.38152451902235607,0.48186186308735957,0.48186186308735957,0.48186186308735957,,0.4592239076991529,0.5181381369126408,0.47160670322130815,,,,,0.4,,0.09173145673643883,0.13698630136986303,0.0859375,0.38331188878682143,0.38331188878682143,0.0735294117647059,1.6688061527747569,0.5717124745481895,72,0.8287761863028853,0.4875154037075795,96,0,0.34506337882587057,0.5722456708706107,77,0,0.27625045053986297,0.4834382884447601,94,12.0381338531629,0.8864326994984633,84.75,83.45353003583081,0.5434521988058354,84,db,58.13157894736842,60.5,26.002256713529725,38,0.8936084142394821,0.6843627668132815,0.16916527998837808,3,63.75
raw,db23,1824631.60881238,0.677257525083612,144.667084478516,7.300529237966156,598,1,False,False,134.9903462182025,,9.235494018954828,71508.30122006466,1.0,3.130748294309951e-06,-0.06208670381891394,425.1011625717289,,,,[],[],17,932.6360250111255,34.9918112419881,1349.5859194211637,"[6, 38, 70, 106, 144, 174, 208, 241, 275, 310, 344, 388, 431, 462, 494, 537, 583]","[546.705613528658, 1209.8827293617155, 1055.4002324588816, 502.9445301406574, 1111.4869737939907, 34.9918112419881, 1153.3147080220026, 1326.47492086905, 1090.8739009428136, 665.4017201972734, 904.8515881976782, 971.5543318170812, 468.9395380837982, 999.8292336847112, 1347.2638888205552, 1349.5859194211637, 1115.3107846071143]","[3, 16, 66, 104, 115, 172, 170, 170, 266, 300, 316, 367, 417, 417, 465, 465, 465]","[7, 465, 170, 115, 170, 179, 217, 465, 465, 316, 367, 465, 438, 465, 507, 566, 596]",136256609.6679273,1084.2436250841274,-1084.2436250841274,0.0,,,,SWT,txu.059172014718829,68030776.6679273,,0.0,-73.0,69.0,0.0,-68.5,,329.2436250841274,572.7639319878697,15094.187574810867,573.282601478491,,0.0,572.7639319878697,,,31.991811241988103,0.0,-73.0,594.5859194211637,329.2436250841274,,128.10116257172888,0.6401622908835256,0.1456255442323161,0.5659365024911973,0.1601623446633194,0.6956521739130436,0.07291051200416948,2.687656870374997e-11,0.0108725153299713,0.5011441738388752,0.5011441738388752,0.5024678994026482,,0.7524546075469553,0.3500912744660576,0.5070638321556294,,,,,0.2,,0.0638598575706451,0.08219178082191782,0.09375,0.2685182325423847,0.2685182325423847,0.1470588235294118,1.5258366503977827,0.5227328804515614,88,0.9498985117593415,0.5587638304466714,61,0,0.30350967168469695,0.5033338984852793,99,0,0.32577848117349256,0.5701123420536119,55,21.12463017427761,0.8007110360917207,75.75,71.377705547758,0.5430441972911433,85,db,58.13157894736842,60.5,26.002256713529725,38,0.8936084142394821,0.6843627668132815,0.16916527998837808,3,64.5
raw,db4,1855519.5854524833,0.637123745819398,134.05834020739556,7.947737420233684,598,1,False,False,132.37035260504047,,9.232426524373313,71508.30122006465,1.0,3.3520536928819318e-06,0.13657269896459306,412.5927461758092,,,,[],[],17,864.9403303808398,45.077671217075476,1466.0863455032058,"[23, 55, 84, 122, 157, 186, 227, 261, 292, 322, 357, 388, 417, 479, 523, 567, 596]","[991.9986607493306, 1403.0682988593892, 551.9321208460786, 434.90994912923827, 1078.4282060603107, 914.2705199840208, 893.8834506138252, 1099.2862985634267, 755.9381342419348, 537.1998596273897, 920.0406841768059, 45.077671217075476, 1178.6809109994906, 1053.0347558950236, 1466.0863455032058, 1121.966323627164, 258.18342638056686]","[3, 52, 78, 109, 151, 183, 222, 222, 285, 315, 300, 386, 222, 450, 450, 551, 594]","[52, 551, 109, 125, 222, 222, 251, 402, 402, 328, 402, 390, 450, 499, 551, 586, 597]",137258101.0199027,1207.8259747378092,-1207.8259747378092,0.0,,,,SWT,txu.059172014718829,69032268.0199027,,0.0,-68.5,69.0,0.0,-64.0,,452.82597473780925,505.068237357584,16245.014383525724,505.3385546189966,,0.0,505.068237357584,,,42.077671217075476,0.0,-73.0,711.0863455032058,452.82597473780925,,115.59274617580922,0.5213059494723038,0.22094559327624083,0.560590673783427,0.16983472989527842,0.17391304347826092,0.24631918320764673,2.6875442794960907e-11,0.02437650068893643,0.32837418609167457,0.32837418609167457,0.3290640779702819,,0.4107515221665372,0.5336593864474584,0.7166511007887544,,,,,0.2,,0.12375533566337114,0.14383561643835618,0.09375,0.5982607499372434,0.5982607499372434,0.21323529411764708,1.5811752782280935,0.5416912141096459,86,0.8222647333319015,0.48368513725405965,97,0,0.33159633616708434,0.5499122175579392,87,0,0.270415596162862,0.4732272932850084,97,6.075908711186061,0.9426801064982447,91.75,91.44797605922193,0.5385570343811978,86,db,58.13157894736842,60.5,26.002256713529725,38,0.8936084142394821,0.6843627668132815,0.16916527998837808,3,65.25
raw,db31,1824797.1821461348,0.6672240802675585,146.62836635088908,7.380059903923914,598,1,False,False,127.95793253944315,,9.238300693877527,71508.30122006465,1.0,3.143192059007163e-06,-0.04014106786823026,418.6084527018621,,,,[],[],16,910.9959228230455,284.30201553971955,1243.7653623168844,"[2, 32, 76, 113, 163, 202, 235, 266, 316, 351, 386, 419, 456, 500, 538, 589]","[467.53522850535296, 1243.7653623168844, 927.0217404902507, 624.5936088996646, 1158.0863077598322, 955.8733132060459, 799.0264742919892, 1006.4835690786795, 769.0361759942725, 875.6494178788745, 1173.4591584778257, 284.30201553971955, 1020.4319507990584, 1037.6790673751007, 1225.7259552298613, 1007.2654193253148]","[1, 10, 73, 109, 73, 173, 223, 245, 297, 297, 374, 414, 423, 470, 470, 572]","[10, 470, 122, 122, 470, 245, 245, 374, 322, 374, 470, 423, 470, 522, 572, 593]",136177887.62098795,1107.2215454244822,-1107.2215454244822,0.0,,,,SWT,txu.059172014718829,67952054.62098795,,0.0,-78.0,70.0,0.0,-64.5,,352.2215454244822,551.1238297997897,16373.065234831272,551.1238297997895,,0.0,551.1238297997897,,,281.30201553971955,0.0,-69.0,488.7653623168844,352.2215454244822,,121.60845270186212,0.32113595549532686,0.1548810725531218,0.5708277917751483,0.16021419296296288,0.5652173913043479,0.09206673373645013,2.6875442794960907e-11,0.3446746261061522,0.44591525255663317,0.44591525255663317,0.4459152525566326,,0.575087711147737,0.5540847474433671,0.3166899230241485,,,,,0.4,,0.05915178432710727,0.013698630136986314,0.15625,0.32982793670936145,0.32982793670936145,0.2058823529411765,1.607335706389674,0.5506534552271235,84,0.817704072576596,0.4810023956332917,98,0,0.33020867187252134,0.5476109449978449,91,0,0.26633473397917623,0.46608578446355836,98,6.701989754294367,0.9367736815632607,92.75,92.37462235649548,0.5308868407816303,87,db,58.13157894736842,60.5,26.002256713529725,38,0.8936084142394821,0.6843627668132815,0.16916527998837808,3,66.0
raw,sym9,1853478.4585626072,0.6488294314381271,136.53284197618692,13.766693255786128,598,1,False,False,128.1114232429432,,9.228172837955595,71508.30122006465,1.0,3.0937575385660173e-06,0.945867391436128,418.67977431365756,,,,[],[],18,786.4140221698824,36.05755757256105,1299.9114623581627,"[11, 53, 88, 125, 155, 187, 224, 257, 290, 320, 354, 384, 414, 451, 484, 520, 566, 595]","[781.8089100912301, 1145.0408465500102, 642.3523288890382, 801.7323269993423, 886.9331659896384, 622.9713946684606, 1299.9114623581627, 978.3966583885215, 1030.839626524956, 672.1206110961484, 936.2850345878695, 124.58988526337828, 737.8011710475702, 556.7569809018178, 883.6777990906182, 1143.1303587799102, 875.0462802586474, 36.05755757256105]","[0, 47, 84, 97, 148, 186, 47, 249, 249, 318, 348, 382, 409, 447, 348, 496, 546, 594]","[38, 148, 148, 148, 199, 199, 496, 273, 348, 331, 409, 385, 447, 453, 485, 546, 597, 597]",136346467.57169503,1152.4766029094399,-1152.4766029094399,0.0,,,,SWT,txu.059172014718829,68120634.57169503,,0.0,-41.0,68.0,0.0,-41.0,,397.47660290943986,426.5419291466266,16793.547600942118,426.8845573042287,,0.0,426.5419291466266,,,33.05755757256105,0.0,-41.0,544.9114623581627,397.47660290943986,,121.67977431365756,0.32809908065983195,0.8981373391881834,0.5531776276112452,0.16919556321187193,0.32608695652173925,0.9527479515778634,2.6875442794960907e-11,0.012299445991310665,0.12796278058745492,0.12796278058745492,0.12883722116914997,,0.5770360644830766,0.6211557901788384,0.4176982038330681,,,,,0.0,,0.06923392505107083,0.5205479452054795,0.59375,0.4505775147984393,0.4505775147984393,0.5514705882352942,1.3636355783606204,0.4671647869887304,102,1.5100326863730096,0.8882545213958879,17,0,0.33207926963707707,0.5507131040167174,86,0,0.4610635026853731,0.8068611296994028,18,44.64956140135459,0.5787777226287303,55.75,29.452714045886964,0.5264171632011576,88,sym,65.05263157894737,83.0,37.9948442177949,19,1.0,1.0,0.0,5,67.25
raw,coif11,1832315.3059296187,0.6655518394648829,140.13043532808913,7.416073761461365,598,1,False,False,130.04882200429444,,9.225615082122447,71508.30122006468,1.0,3.146439856724863e-06,-0.02810398484373809,416.0032479807745,,,,[],[],15,919.8285465775991,413.08072344260023,1470.264791876846,"[14, 46, 101, 137, 177, 235, 280, 316, 365, 398, 442, 474, 504, 540, 578]","[413.08072344260023, 1231.3290802293038, 1002.790654178151, 521.9715302463203, 1107.294806390444, 944.641668015628, 1044.4413266768809, 539.2275362257188, 1265.2429140450624, 778.0598974957652, 810.6312059631515, 938.6525411504625, 1470.264791876846, 988.7139306129932, 741.0855921146604]","[9, 9, 49, 133, 49, 213, 213, 308, 359, 392, 409, 409, 409, 520, 559]","[15, 359, 159, 142, 359, 272, 359, 341, 409, 409, 469, 484, 559, 559, 590]",136248470.21569145,1211.8534154250126,-1211.8534154250126,0.0,,,,SWT,txu.059172014718829,68022637.21569145,,0.0,-78.5,71.0,0.0,-69.5,,456.8534154250126,559.9564535543434,17151.571801336013,559.9564535543433,,0.0,559.9564535543434,,,410.08072344260023,0.0,-69.5,715.264791876846,456.8534154250126,,119.00324798077452,0.4159894203431142,0.15907225182171222,0.5487201382182049,0.16256844848130578,0.5434782608695653,0.10257383555592874,2.6877694612539033e-11,0.5170967884564558,0.4684574881623693,0.4684574881623693,0.46845748816236904,,0.5039191104978852,0.6782641456779167,0.7241682334897498,,,,,0.6000000000000001,,0.06337306716340156,0.00684931506849315,0.1484375,0.6090067701786327,0.6090067701786327,0.13235294117647062,2.087205032111142,0.7150507875427007,16,0.8343053091266657,0.4907678288980386,94,0,0.4284176504553391,0.7104785985456358,22,0,0.27605747933095837,0.48310058882917706,95,43.660622991432454,0.5881073302695051,56.75,30.97913607379739,0.5263649858894696,89,coif,64.6470588235294,68.0,22.62449219449629,17,0.9937654673519892,0.5954621649402658,0.1257255233715278,4,67.75
raw,coif15,1829230.69943606,0.6655518394648829,140.6107660217932,7.46372928548693,598,1,False,False,129.49426136057053,,9.224949271291237,71508.30122006465,1.0,3.1552092114954782e-06,-0.01557293456949656,428.8613330197627,,,,[],[],16,957.3100681627059,480.30517436468153,1408.648454047125,"[4, 42, 97, 139, 171, 210, 239, 271, 306, 348, 394, 430, 466, 500, 536, 574]","[1015.8607716159095, 1268.7669202809413, 1103.7447973441513, 711.7482900118172, 981.3009399904365, 830.275825019318, 859.7008465246277, 974.2598560063614, 1156.1086511057915, 842.0896571190111, 647.7229918270199, 480.30517436468153, 1070.167295538441, 1408.648454047125, 1034.9624198523811, 931.2981999552817]","[0, 15, 63, 113, 163, 209, 163, 63, 63, 313, 388, 413, 463, 463, 511, 555]","[15, 463, 163, 163, 209, 216, 263, 275, 463, 463, 413, 433, 467, 511, 594, 594]",136186027.51998356,1084.446618608179,-1084.446618608179,0.0,,,,SWT,txu.059172014718829,67960194.51998356,,0.0,-78.0,70.0,0.0,-69.0,,329.44661860817905,597.4379751394501,15632.038909396706,597.4379751394503,,0.0,597.4379751394501,,,477.30517436468153,0.0,-73.5,653.6484540471249,329.44661860817905,,131.8613330197627,0.39083170664772626,0.1646182515558994,0.5475598066965537,0.16160252239808134,0.5434782608695653,0.11351211859913438,2.6875442794960907e-11,0.6071037886784066,0.5641161864056139,0.5641161864056139,0.5641161864056141,,0.8551743926085205,0.43588381359438644,0.6133188539362983,,,,,0.4,,0.05963860145339276,0.013698630136986314,0.0859375,0.2690598600144567,0.2690598600144567,0.13970588235294118,1.977372268654943,0.6774234328750524,27,0.8333977792734052,0.49023398780788535,95,0,0.38863783871476354,0.6445086160628537,41,0,0.27451466668483376,0.48040066669845904,96,35.96641952340173,0.6606941554396063,64.75,48.561214145794175,0.5249225494179164,90,coif,64.6470588235294,68.0,22.62449219449629,17,0.9937654673519892,0.5954621649402658,0.1257255233715278,4,68.5
raw,coif13,1830634.0508493136,0.6655518394648829,139.95525751099566,7.584692639953038,598,1,False,False,132.40162620362534,,9.22522065911325,71508.30122006468,1.0,3.1339143824955635e-06,0.01960536422855284,419.5348809788119,,,,[],[],17,851.8564512933702,333.559778740282,1256.5450437236495,"[3, 34, 66, 99, 153, 196, 236, 269, 302, 333, 366, 408, 440, 472, 502, 533, 573]","[501.46595080002925, 1147.5479191306617, 1256.5450437236495, 707.2535600213494, 892.179474123134, 1016.0280464216862, 1128.6148019968796, 818.1305974374997, 676.0239721265827, 431.557746470809, 985.1135187319717, 786.6913706182615, 521.3556961390764, 1149.1289098220248, 333.559778740282, 1170.254908129824, 960.1083775535725]","[0, 13, 60, 97, 110, 162, 213, 263, 285, 330, 274, 397, 439, 274, 501, 511, 559]","[4, 60, 511, 110, 162, 274, 274, 274, 312, 343, 471, 412, 460, 482, 503, 559, 596]",136222029.09367213,1083.4081542114484,-1083.4081542114484,0.0,,,,SWT,txu.059172014718829,67996196.09367213,,0.0,-68.5,69.0,0.0,-59.5,,328.4081542114484,491.98435827011446,16467.440328012708,491.98435827011446,,0.0,491.98435827011446,,,330.559778740282,0.0,-73.0,501.54504372364954,328.4081542114484,,122.53488097881188,0.5227246802248857,0.17869558562016313,0.5480327636232246,0.1620419735036996,0.5434782608695653,0.1442190570289074,2.6877694612539033e-11,0.4106259792598532,0.2949820827685089,0.2949820827685089,0.29498208276850896,,0.6003957430038451,0.5691384962283221,0.3396808991958511,,,,,0.2,,0.061791721861186505,0.14383561643835618,0.09375,0.26628902853761155,0.26628902853761155,0.27941176470588236,1.4403316244142732,0.49343990959927964,98,0.8941510511731658,0.5259712065724504,75,0,0.2940110375767177,0.48758156838878997,100,0,0.29988461727104626,0.5247980802243308,74,14.174507634012077,0.8662782298678106,86.75,85.01426282677504,0.5239410017263582,91,coif,64.6470588235294,68.0,22.62449219449629,17,0.9937654673519892,0.5954621649402658,0.1257255233715278,4,69.25
raw,db5,1849933.8870958774,0.6538461538461539,138.56431395830023,7.645554498457843,598,1,False,False,132.21742206850527,,9.232025298070992,71508.30122006465,1.0,2.9954248853251307e-06,0.027707318093948954,419.59755065678127,,,,[],[],16,888.2651481798193,38.03690255331901,1291.8447677210452,"[16, 58, 92, 128, 158, 194, 227, 260, 315, 358, 387, 418, 454, 489, 522, 568]","[1125.8081324628042, 1291.8447677210452, 664.2491312026852, 847.5596279559181, 927.7979912440219, 876.7334137463633, 780.4990166449766, 891.1081881719826, 975.9106588468863, 1125.4859729170207, 38.03690255331901, 988.0394260208856, 537.947900667987, 1232.8308148160413, 1187.0731146392902, 721.3173112658836]","[2, 53, 88, 103, 152, 184, 205, 205, 205, 205, 386, 403, 451, 53, 521, 550]","[53, 205, 103, 152, 205, 205, 252, 265, 353, 475, 388, 475, 473, 521, 550, 588]",135781146.3779722,1058.881780251348,-1058.881780251348,0.0,,,,SWT,txu.059172014718829,67555313.37797219,,0.0,-78.0,70.0,0.0,-69.0,,303.8817802513479,528.3930551565636,16736.75762912289,529.1011774586377,,0.0,528.3930551565636,,,35.03690255331901,0.0,-73.5,536.8447677210452,303.8817802513479,,122.59755065678127,0.514368236352961,0.18577849695083518,0.559891442854647,0.1680856018470376,0.39130434782608703,0.15129120682028319,2.6875442794960907e-11,0.01494959637080423,0.3879027647899797,0.3879027647899797,0.38971000352386115,,0.6021077440792906,0.6120972352100207,0.4031860123094051,,,,,0.4,,0.03542416413082707,0.013698630136986314,0.0859375,0.20084773926908123,0.20084773926908123,0.13970588235294118,1.4587910018990786,0.49976386541818035,96,0.8468043132965298,0.49812018429207633,91,0,0.27673698401659,0.4589346502434762,105,0,0.2815313332398181,0.4926798331696816,91,6.601767440112787,0.9377191750932756,95.75,95.42326597487711,0.5172086441504113,92,db,58.13157894736842,60.5,26.002256713529725,38,0.8936084142394821,0.6843627668132815,0.16916527998837808,3,69.75
raw,coif4,1843643.4335933293,0.6588628762541806,144.01074985845406,7.2829678631690715,598,1,False,False,131.02311529327693,,9.229679758722309,71508.30122006465,1.0,3.144860026641387e-06,-0.052194444665418824,417.70222417456114,,,,[],[],16,886.976241357467,31.884095533849177,1490.5589756820045,"[12, 57, 108, 144, 182, 228, 273, 311, 357, 386, 417, 446, 490, 531, 565, 596]","[1142.3736920185631, 1490.5589756820045, 1118.603638637357, 681.3539189361966, 860.8385800991506, 1148.1192790849966, 1037.3582039710725, 854.1057462461893, 1180.0126923629648, 31.884095533849177, 958.077673394595, 243.47402687287786, 1271.3022246881105, 988.3703530133389, 847.7316264831708, 337.45513469503516]","[3, 52, 101, 126, 153, 204, 253, 300, 253, 384, 402, 442, 253, 500, 558, 592]","[52, 253, 204, 153, 204, 253, 300, 352, 474, 387, 474, 474, 558, 558, 583, 597]",136970118.32675532,1240.0585990857824,-1240.0585990857824,0.0,,,,SWT,txu.059172014718829,68744285.32675532,,0.0,-69.0,70.0,0.0,-73.5,,485.05859908578236,527.1041483342112,16757.38013828053,528.009017372373,,0.0,527.1041483342112,,,28.884095533849177,0.0,-78.0,735.5589756820045,485.05859908578236,,120.70222417456114,0.4601883585421304,0.14358180676539944,0.5558037904555343,0.16611578393797535,0.45652173913043487,0.08154540917476762,2.6875442794960907e-11,0.006711586313884077,0.38461327323337074,0.38461327323337074,0.38692264037244567,,0.5503314930912682,0.6153867267666296,0.7606779931181519,,,,,0.4,,0.10653216039134214,0.13698630136986303,0.015625,0.6842638622306082,0.6842638622306082,0.0735294117647059,1.8289949760117883,0.6265911963071731,46,0.8003922381514649,0.4708189636185087,99,0,0.3707469702940178,0.6148387854458707,57,0,0.26625098400473113,0.4659392220082794,99,27.789386463180506,0.737835976762448,75.25,67.24383135807265,0.5139651581925448,93,coif,64.6470588235294,68.0,22.62449219449629,17,0.9937654673519892,0.5954621649402658,0.1257255233715278,4,70.75
raw,sym18,1836067.6846046268,0.657190635451505,143.11718960467132,7.324937355079091,598,1,False,False,125.64541166155246,,9.224810614094661,71508.30122016252,1.0,3.0889605595226106e-06,-0.054825274184074305,410.2272271015196,,,,[],[],16,860.6711846329163,82.97883782264518,1387.9591940987493,"[16, 57, 104, 154, 186, 225, 258, 289, 327, 361, 395, 432, 485, 525, 561, 594]","[820.3269563537738, 1157.794069420107, 853.1157370965619, 889.2204430063771, 534.5473934695733, 1127.808684340191, 1090.4297896434205, 863.7531241585776, 768.3543389382135, 967.3353239173954, 480.17748593691573, 770.350031781305, 1387.9591940987493, 1127.8397123798145, 848.7478317630389, 82.97883782264518]","[1, 37, 98, 147, 181, 201, 248, 287, 298, 287, 377, 410, 287, 495, 545, 590]","[24, 287, 147, 201, 201, 287, 287, 350, 350, 410, 400, 448, 495, 545, 596, 596]",136255244.87389082,1260.8143810595056,-1260.8143810595056,0.0,,,,SWT,txu.059172014718829,68029411.87389082,,0.0,-78.0,70.0,0.0,-78.0,,505.81438105950565,500.7990916096605,17178.26104587334,500.7990916096604,,0.0,500.7990916096605,,,79.97883782264518,0.0,-78.0,632.9591940987493,505.81438105950565,,113.22722710151959,0.21622815358224,0.14846608399739616,0.5473181640131527,0.16374348343111028,0.4347826086956523,0.0792489729396799,3.444830531020628e-11,0.07512247576627495,0.31747865924040297,0.31747865924040297,0.31747865924040286,,0.34613061887819807,0.6825213407595973,0.5760983421454907,,,,,0.4,,0.06377823430834564,0.013698630136986314,0.015625,0.7396444551526044,0.7396444551526044,0.00735294117647059,1.6027925374020953,0.5490970213777752,85,0.7150915528631535,0.420642089919502,101,0,0.3294323193712702,0.5463234587411978,92,0,0.2271124952419543,0.39744686667341994,102,8.04155872120988,0.924136238479152,95.0,94.47513481723666,0.5139549116924063,94,sym,65.05263157894737,83.0,37.9948442177949,19,1.0,1.0,0.0,5,71.75
