wavelet,wavelet_level,wavelet_mode,wavelet_mse,wavelet_psnr,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,signal_length,signal_type,emd_value,kl_divergence,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,dynamic_cutoff,dominant_frequency,amplitude_max,num_fft_peaks,positive_frequencies,positive_amplitudes,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,max_autocorrelation,upper_envelope,lower_envelope,spectral_magnitude,spectral_centroid,spectral_bandwidth,frequency_max,wavelet_type,htid,max_autocorrelation_diff,frequency_max_diff,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,relative_num_peaks_diff,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,spectral_centroid_diff,lower_envelope_diff,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,spectral_bandwidth_diff,spectral_magnitude_diff,avg_prominence_diff,num_fft_peaks_diff,amplitude_max_diff,prominence_min_diff,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,prominence_max_diff,upper_envelope_diff,dominant_frequency_diff,dynamic_cutoff_diff,emd_value_normalized,wavelet_mse_normalized,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,avg_variance_across_levels_normalized,prominence_min_diff_normalized,avg_prominence_diff_normalized,relative_prominences_avg_diff_normalized,relative_prominences_wasserstein_normalized,spectral_centroid_diff_normalized,dynamic_cutoff_diff_normalized,relative_prominences_total_diff_normalized,prominence_max_diff_normalized,amplitude_max_diff_normalized,frequency_max_diff_normalized,spectral_bandwidth_diff_normalized,num_fft_peaks_diff_normalized,dominant_frequency_diff_normalized,max_autocorrelation_diff_normalized,relative_right_bases_global_alignment_score_normalized,relative_left_bases_global_alignment_score_normalized,upper_envelope_diff_normalized,lower_envelope_diff_normalized,relative_peaks_global_alignment_score_normalized,reconstruction_weighted_score,reconstruction_normalized_weighted_score,reconstruction_normalized_weighted_rank,signal_weighted_score,signal_normalized_weighted_score,signal_normalized_weighted_rank,reconstruction_missing_metrics_count,reconstruction_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_rank,signal_missing_metrics_count,signal_dynamically_weighted_score,signal_normalized_dynamically_weighted_score,signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank
bior3.3,1,reflect,6.180496897416864e-27,324.1411841096103,42572631.409854546,0.5085227272727273,158.20355015869598,698,smoothed,4.817795319009478e-14,-7.029450133089203e-10,8.174100796615006,64568.17755983684,0.9894180355599472,6.571710287375679e-05,1.0,689.1,,,,[],[],16,823.6,77.60000000000002,1266.4,"[11, 48, 102, 156, 210, 257, 315, 355, 399, 436, 477, 523, 582, 621, 658, 692]","[285.4, 1266.4, 1035.0, 886.1999999999998, 747.8000000000003, 1087.6000000000001, 1066.2, 644.0000000000001, 919.8, 77.60000000000002, 726.1999999999998, 1029.2000000000003, 750.6000000000001, 841.6, 657.6000000000001, 1156.4]","[0, 0, 53, 53, 188, 53, 297, 350, 375, 431, 375, 375, 535, 615, 641, 53]","[26, 697, 134, 188, 215, 297, 615, 375, 405, 438, 509, 615, 615, 641, 670, 697]",341236650.7600001,1266.4,-1266.4,0.0,,,,DWT,inu.32000013025095,5.960464477539063e-08,,0.0,-5.0,60.0,0.0,4.0,,0.0,459.13947368421054,14521.4,459.1394736842106,,0.0,459.13947368421054,,,76.0,0.0,-23.0,0.0,0.0,,0.0,1.0903604405869987e-14,1.679558090824119e-27,0.9974238000876474,0.05406460908569474,0.29051964078735626,0.0968129869233035,0.08885422117326908,7.991943163284695e-09,4.2181272745010196e-09,4.2181272745010196e-09,4.071848525475358e-09,,0.0,0.9999999957818727,0.0,,,,,,2.562831407092458e-13,0.0,0.0,0.0,0.0,1.0,0.7000000040410783,0.22059647412134978,881,0.8450132882277461,0.4188858101306357,670,0,0.15384615509862887,0.2020400935134105,834,0,0.21823932257961173,0.36742510999777533,678,107.71683557674105,0.8870892708839192,765.75,754.4923254472671,0.5422081574545382,738,bior,505.2814814814815,513.0,260.42945737079265,135,0.792245929647934,0.9552659105585313,0.15884807607888676,5,554.75
rbio5.5,1,smooth,5.214675951182136e-20,254.87914477904067,42568079.53068594,0.5155367231638418,137.39051782065394,698,smoothed,1.7581724932987604e-10,,8.168773026345814,67999.32466651568,0.9862568619915766,6.571710287364256e-05,1.0,689.1000000000236,,,,[],[],16,823.600000000808,77.60000000022967,1266.4000000010938,"[11, 48, 102, 156, 210, 257, 315, 355, 399, 436, 477, 523, 582, 621, 658, 692]","[285.4000000004239, 1266.4000000010938, 1035.0000000010234, 886.2000000008459, 747.8000000007241, 1087.6000000008335, 1066.2000000008677, 644.0000000009724, 919.8000000009108, 77.60000000022967, 726.2000000007353, 1029.200000000647, 750.6000000008255, 841.6000000009433, 657.6000000006092, 1156.4000000012427]","[1, 1, 52, 52, 188, 52, 297, 350, 375, 431, 375, 375, 535, 615, 641, 52]","[26, 52, 134, 188, 215, 297, 615, 375, 405, 438, 509, 615, 615, 641, 670, 696]",341236650.7600625,1266.4000000007518,-1266.4000000007518,0.0,,,,DWT,inu.32000013025095,6.246566772460938e-05,,0.0,-5.0,60.0,0.0,4.0,,7.516973710153252e-10,459.1394736850185,14521.399999987072,459.1394736850185,,0.0,459.1394736850185,,,76.00000000022965,0.0,-23.0,1.0936673788819462e-09,7.516973710153252e-10,,2.3533175408374518e-11,3.2644097526638143e-10,9.916066401742801e-20,0.7309989347727128,0.03226059886291971,0.2897602238766157,0.2161560228735328,0.10581349064293682,8.847330499152606e-09,4.628388945203196e-09,4.628388945203196e-09,4.48208133302729e-09,,7.287621589951427e-11,0.999999995371611,3.6668034109209506e-10,,,,,,2.685847314632896e-10,0.0,0.0,6.343202966170433e-10,6.343202966170433e-10,1.0,0.7000000050694613,0.22059647444543212,741,0.7283975777379155,0.36107764658690833,875,0,0.15384615537958324,0.20204009388237681,733,0,0.19642703876502274,0.33070221017776474,854,74.18164642731156,0.9222414607680173,800.75,795.6080089674019,0.5414404368829604,739,rbio,585.3037037037037,656.0,237.58239023622792,135,0.9177151624625974,0.8714619330429695,0.09616080636329094,6,555.75
bior3.3,1,periodic,6.180121679908937e-27,324.1414477774717,42552498.85166902,0.5113636363636364,158.20355015869598,698,smoothed,4.8190677809288186e-14,-7.029450133089203e-10,8.17088957552148,66793.8767281471,0.9910365743012686,6.571710287375679e-05,1.0,689.1,,,,[],[],16,823.6,77.60000000000002,1266.4,"[11, 48, 102, 156, 210, 257, 315, 355, 399, 436, 477, 523, 582, 621, 658, 692]","[285.4, 1266.4, 1035.0, 886.1999999999998, 747.8000000000003, 1087.6000000000001, 1066.2, 644.0000000000001, 919.8, 77.60000000000002, 726.1999999999998, 1029.2000000000003, 750.6000000000001, 841.6, 657.6000000000001, 1156.4]","[0, 0, 53, 53, 188, 53, 297, 350, 375, 431, 375, 375, 535, 615, 641, 53]","[26, 697, 134, 188, 215, 297, 615, 375, 405, 438, 509, 615, 615, 641, 670, 697]",341236650.7600001,1266.4,-1266.4,0.0,,,,DWT,inu.32000013025095,5.960464477539063e-08,,0.0,-5.0,60.0,0.0,4.0,,0.0,459.13947368421054,14521.4,459.1394736842106,,0.0,459.13947368421054,,,76.0,0.0,-23.0,0.0,0.0,,0.0,1.0927235971552416e-14,1.678844588751028e-27,0.9974248143181715,0.040922620221101186,0.2871608070889575,0.1451510129260276,0.09985527440130315,7.991943163284695e-09,4.2181272745010196e-09,4.2181272745010196e-09,4.071848525475358e-09,,0.0,0.9999999957818727,0.0,,,,,,2.562831407092458e-13,0.0,0.0,0.0,0.0,1.0,0.7000000040410783,0.22059647412134978,880,0.8604991171768679,0.4265623687070128,616,0,0.15384615509862887,0.2020400935134105,832,0,0.22435921842222456,0.3777284933503638,626,137.1459077041674,0.8562411868929063,738.5,719.5399716878051,0.5410660861089269,740,bior,505.2814814814815,513.0,260.42945737079265,135,0.792245929647934,0.9552659105585313,0.15884807607888676,5,556.25
rbio6.8,1,periodic,7.32151708492114e-22,273.4054072355949,42312853.11046612,0.5098039215686274,195.0901201967321,698,smoothed,2.052539291030091e-11,-9.538858593075943e-12,8.234161982760494,56426.286286449715,0.9728969862971005,6.571710287378043e-05,1.0,689.099999999999,,,,[],[],16,823.5999999999046,77.59999999996523,1266.3999999998846,"[11, 48, 102, 156, 210, 257, 315, 355, 399, 436, 477, 523, 582, 621, 658, 692]","[285.39999999994654, 1266.3999999998846, 1034.9999999998702, 886.1999999998893, 747.7999999999129, 1087.5999999998905, 1066.1999999999164, 643.9999999998854, 919.7999999998867, 77.59999999996523, 726.1999999999106, 1029.1999999999157, 750.5999999999034, 841.5999999998996, 657.5999999999137, 1156.399999999884]","[0, 0, 53, 53, 188, 53, 297, 350, 375, 431, 375, 375, 535, 615, 641, 53]","[26, 53, 134, 188, 215, 297, 615, 375, 405, 438, 509, 615, 615, 641, 670, 697]",341236650.7599934,1266.3999999999232,-1266.3999999999232,0.0,,,,DWT,inu.32000013025095,6.67572021484375e-06,,0.0,-5.0,60.0,0.0,4.0,,7.685230229981244e-11,459.13947368411516,14521.400000001526,459.13947368411823,,0.0,459.13947368411516,,,75.99999999996521,0.0,-23.0,1.1550582712516189e-10,7.685230229981244e-11,,1.0231815394945443e-12,3.8040226360297605e-11,1.3922270981270441e-21,0.8022624584500773,0.2998662579069477,0.2471792913862602,0.11861248884609994,0.04861096613202337,7.862364685673022e-09,4.169694807676885e-09,4.169694807676885e-09,4.0249458087883884e-09,,3.1685311260658374e-12,0.9999999958303052,3.8726322926150583e-11,,,,,,2.8703711759435527e-11,0.0,0.0,6.485186335649141e-11,6.485186335649141e-11,1.0,0.7000000040444028,0.22059647412239744,783,0.8217696317193117,0.407363579625416,720,0,0.15384615509671595,0.20204009351089836,914,0,0.21664735182277844,0.3647448870960142,701,96.27218359076174,0.8990857614352602,779.5,771.2101803685055,0.5409999037784268,741,rbio,585.3037037037037,656.0,237.58239023622792,135,0.9177151624625974,0.8714619330429695,0.09616080636329094,6,557.25
rbio5.5,1,zero,5.214675951182136e-20,254.87914477904067,42568079.53068594,0.5155367231638418,137.39051782065394,698,smoothed,1.7581724932987604e-10,,8.168773026345814,67999.32466651568,0.9862568619915766,6.571710287364256e-05,1.0,689.1000000000236,,,,[],[],16,823.600000000808,77.60000000022967,1266.4000000010938,"[11, 48, 102, 156, 210, 257, 315, 355, 399, 436, 477, 523, 582, 621, 658, 692]","[285.4000000004239, 1266.4000000010938, 1035.0000000010234, 886.2000000008459, 747.8000000007241, 1087.6000000008335, 1066.2000000008677, 644.0000000009724, 919.8000000009108, 77.60000000022967, 726.2000000007353, 1029.200000000647, 750.6000000008255, 841.6000000009433, 657.6000000006092, 1156.4000000012427]","[1, 1, 52, 52, 188, 52, 297, 350, 375, 431, 375, 375, 535, 615, 641, 52]","[26, 52, 134, 188, 215, 297, 615, 375, 405, 438, 509, 615, 615, 641, 670, 696]",341236650.7600625,1266.4000000007518,-1266.4000000007518,0.0,,,,DWT,inu.32000013025095,6.246566772460938e-05,,0.0,-5.0,60.0,0.0,4.0,,7.516973710153252e-10,459.1394736850185,14521.399999987072,459.1394736850185,,0.0,459.1394736850185,,,76.00000000022965,0.0,-23.0,1.0936673788819462e-09,7.516973710153252e-10,,2.3533175408374518e-11,3.2644097526638143e-10,9.916066401742801e-20,0.7309989347727128,0.03226059886291971,0.2897602238766157,0.2161560228735328,0.10581349064293682,8.847330499152606e-09,4.628388945203196e-09,4.628388945203196e-09,4.48208133302729e-09,,7.287621589951427e-11,0.999999995371611,3.6668034109209506e-10,,,,,,2.685847314632896e-10,0.0,0.0,6.343202966170433e-10,6.343202966170433e-10,1.0,0.7000000050694613,0.22059647444543212,743,0.7283975777379155,0.36107764658690833,877,0,0.15384615537958324,0.20204009388237681,734,0,0.19642703876502274,0.33070221017776474,855,74.24901795085688,0.9221708407223722,802.25,797.1089910966087,0.5406189633381253,742,rbio,585.3037037037037,656.0,237.58239023622792,135,0.9177151624625974,0.8714619330429695,0.09616080636329094,6,558.0
rbio5.5,1,constant,5.214675951182136e-20,254.87914477904067,42568079.53068594,0.5155367231638418,137.39051782065394,698,smoothed,1.7581724932987604e-10,,8.168773026345814,67999.32466651568,0.9862568619915766,6.571710287364256e-05,1.0,689.1000000000236,,,,[],[],16,823.600000000808,77.60000000022967,1266.4000000010938,"[11, 48, 102, 156, 210, 257, 315, 355, 399, 436, 477, 523, 582, 621, 658, 692]","[285.4000000004239, 1266.4000000010938, 1035.0000000010234, 886.2000000008459, 747.8000000007241, 1087.6000000008335, 1066.2000000008677, 644.0000000009724, 919.8000000009108, 77.60000000022967, 726.2000000007353, 1029.200000000647, 750.6000000008255, 841.6000000009433, 657.6000000006092, 1156.4000000012427]","[1, 1, 52, 52, 188, 52, 297, 350, 375, 431, 375, 375, 535, 615, 641, 52]","[26, 52, 134, 188, 215, 297, 615, 375, 405, 438, 509, 615, 615, 641, 670, 696]",341236650.7600625,1266.4000000007518,-1266.4000000007518,0.0,,,,DWT,inu.32000013025095,6.246566772460938e-05,,0.0,-5.0,60.0,0.0,4.0,,7.516973710153252e-10,459.1394736850185,14521.399999987072,459.1394736850185,,0.0,459.1394736850185,,,76.00000000022965,0.0,-23.0,1.0936673788819462e-09,7.516973710153252e-10,,2.3533175408374518e-11,3.2644097526638143e-10,9.916066401742801e-20,0.7309989347727128,0.03226059886291971,0.2897602238766157,0.2161560228735328,0.10581349064293682,8.847330499152606e-09,4.628388945203196e-09,4.628388945203196e-09,4.48208133302729e-09,,7.287621589951427e-11,0.999999995371611,3.6668034109209506e-10,,,,,,2.685847314632896e-10,0.0,0.0,6.343202966170433e-10,6.343202966170433e-10,1.0,0.7000000050694613,0.22059647444543212,742,0.7283975777379155,0.36107764658690833,876,0,0.15384615537958324,0.20204009388237681,732,0,0.19642703876502274,0.33070221017776474,856,75.03554713156514,0.9213463866545439,801.5,796.2408000474085,0.5405998180652174,743,rbio,585.3037037037037,656.0,237.58239023622792,135,0.9177151624625974,0.8714619330429695,0.09616080636329094,6,558.75
sym15,1,zero,3.567916901305521e-21,266.5272707283768,41586049.03526473,0.522038567493113,133.85052242241161,698,smoothed,4.508118138580751e-11,6.086456671934708e-10,8.205555917818154,67601.83388170658,0.984587563647682,6.57171028738094e-05,1.0,689.0999999999958,,,,[],[],16,823.5999999997864,77.59999999993386,1266.399999999769,"[11, 48, 102, 156, 210, 257, 315, 355, 399, 436, 477, 523, 582, 621, 658, 692]","[285.3999999998888, 1266.399999999769, 1034.9999999997133, 886.199999999751, 747.799999999796, 1087.5999999997555, 1066.1999999997897, 643.9999999997474, 919.799999999736, 77.59999999993386, 726.1999999997947, 1029.1999999998077, 750.5999999997846, 841.5999999997753, 657.5999999998036, 1156.3999999997372]","[0, 0, 53, 53, 188, 53, 297, 350, 375, 431, 375, 375, 535, 615, 641, 53]","[26, 697, 134, 188, 215, 297, 615, 375, 405, 438, 509, 615, 615, 641, 670, 697]",341236650.7599851,1266.3999999998246,-1266.3999999998246,0.0,,,,DWT,inu.32000013025095,1.4960765838623047e-05,,0.0,-5.0,60.0,0.0,4.0,,1.7553247744217515e-10,459.1394736839969,14521.400000003418,459.139473684003,,0.0,459.1394736839969,,,75.99999999993383,0.0,-23.0,2.3101165425032377e-10,1.7553247744217515e-10,,4.206412995699793e-12,8.364408447363769e-11,6.784630973540333e-21,0.7758048691231553,0.18279534438748274,0.12592227092101435,0.32678480760293244,0.10384879687677179,7.745489980376217e-09,4.1096593303263486e-09,4.1096593303263486e-09,3.9664400815733204e-09,,1.3026183518270665e-11,0.9999999958903406,7.745264585230117e-11,,,,,,6.43270683180207e-11,0.0,0.0,1.4812319086157211e-10,1.4812319086157211e-10,1.0,0.7000000040611971,0.22059647412768996,773,0.7920951709451166,0.3926535026186289,779,0,0.1538461550978955,0.20204009351244742,909,0,0.21645086985642872,0.3644140924104126,702,86.24142469447807,0.9096001837584087,790.75,784.0109521742994,0.5403608885249067,744,sym,637.7836257309941,694.0,272.6250926493577,171,1.0,1.0,0.0,7,559.75
bior3.3,1,periodization,8.347144049952478e-27,322.8360389535176,42495757.12818722,0.504297994269341,109.61222574466035,698,smoothed,6.184389129966118e-14,-6.965353849253121e-10,8.16328379249687,61643.85695220282,0.9895828565210005,6.571710287375679e-05,1.0,689.1,,,,[],[],16,823.5999999999999,77.60000000000002,1266.4000000000003,"[11, 48, 102, 156, 210, 257, 315, 355, 399, 436, 477, 523, 582, 621, 658, 692]","[285.4, 1266.4000000000003, 1034.9999999999998, 886.1999999999998, 747.8000000000003, 1087.6000000000001, 1066.2000000000003, 644.0000000000001, 919.8, 77.60000000000002, 726.1999999999998, 1029.2, 750.5999999999999, 841.6, 657.5999999999997, 1156.4]","[0, 0, 53, 53, 188, 53, 297, 350, 375, 431, 375, 375, 535, 615, 641, 53]","[26, 53, 134, 188, 215, 297, 615, 375, 405, 438, 509, 615, 615, 641, 670, 697]",341236650.76000005,1266.4000000000003,-1266.4000000000003,0.0,,,,DWT,inu.32000013025095,0.0,,0.0,-5.0,60.0,0.0,4.0,,2.2737367544323206e-13,459.13947368421043,14521.400000000001,459.1394736842105,,0.0,459.13947368421043,,,76.0,0.0,-23.0,2.2737367544323206e-13,2.2737367544323206e-13,,0.0,3.62833434094043e-14,5.79958767987302e-27,0.9924034003739044,0.00979579559433888,0.27769424992420866,0.024929217595468955,0.07440006352318435,7.991943163284695e-09,4.21806954808049e-09,4.21806954808049e-09,4.07179079905482e-09,,0.0,0.9999999957819304,7.623291914596572e-14,,,,,,0.0,0.0,0.0,1.9186941821447165e-13,1.9186941821447165e-13,1.0,0.7000000040410421,0.22059647412133837,892,0.7789187754310886,0.38612176496859596,813,0,0.15384615509863564,0.2020400935134194,827,0,0.19703181814444884,0.331720409498508,838,34.54948142399053,0.9637846106666766,842.5,841.4682630826617,0.5403304604696066,745,bior,505.2814814814815,513.0,260.42945737079265,135,0.792245929647934,0.9552659105585313,0.15884807607888676,5,560.0
coif13,1,periodization,1.337117431381466e-25,310.78972253169576,41580032.95167824,0.5071633237822349,179.5164908632635,698,smoothed,2.714930378096102e-13,-8.248388638776309e-10,8.206743153776822,53523.11962496204,0.9771880874008856,6.571710287375676e-05,0.9999999999999999,689.1000000000005,,,,[],[],16,823.6000000000003,77.59999999999991,1266.4000000000008,"[11, 48, 102, 156, 210, 257, 315, 355, 399, 436, 477, 523, 582, 621, 658, 692]","[285.39999999999986, 1266.4000000000008, 1035.0, 886.2000000000003, 747.7999999999997, 1087.6000000000013, 1066.2000000000014, 643.9999999999999, 919.8000000000004, 77.59999999999991, 726.1999999999996, 1029.2000000000007, 750.6000000000003, 841.6000000000003, 657.5999999999999, 1156.4000000000008]","[0, 0, 51, 51, 188, 51, 297, 350, 375, 431, 375, 375, 535, 615, 641, 51]","[26, 51, 134, 188, 215, 297, 615, 375, 405, 438, 509, 615, 615, 641, 670, 696]",341236650.7600001,1266.4000000000008,-1266.4000000000008,0.0,,,,DWT,inu.32000013025095,5.960464477539063e-08,,0.0,-0.5,60.0,0.0,4.0,,6.821210263296962e-13,459.13947368421077,14521.399999999996,459.1394736842108,,0.0,459.13947368421077,,,75.99999999999989,0.0,-23.0,6.821210263296962e-13,6.821210263296962e-13,,4.547473508864641e-13,4.2563390083740476e-13,2.441890536610549e-25,0.9460657779006886,0.1876541321489077,0.12491857213139801,0.07368275671569542,0.03426136694646627,7.991519704207532e-09,4.2182427273420785e-09,4.2182427273420785e-09,4.071963978316433e-09,,1.4082360560292611e-12,0.9999999957817572,2.2869875743789716e-13,,,,,,2.562831407092458e-13,0.5,0.0,5.756082546434149e-13,5.756082546434149e-13,1.0,0.7500000040420463,0.2363533650393586,493,0.7671034683455582,0.38026473934614125,838,0,0.192307693560367,0.2525501164808188,506,0,0.19522608654908313,0.3286803014088594,862,202.66783168524796,0.7875599248582307,674.75,629.1195158005138,0.5401374047771237,746,coif,322.5947712418301,271.0,243.80777150485673,153,0.5058059790608278,0.8942968863780819,0.37764674874399595,3,560.25
coif17,1,periodization,1.3523617409162243e-25,310.74048927879284,41579890.15964339,0.5071633237822349,179.14416118608412,698,smoothed,2.789299121241251e-13,-7.673798929630508e-10,8.20677133705364,53523.119624962055,0.9771360608866104,6.571710287375672e-05,1.0,689.1000000000004,,,,[],[],16,823.6000000000001,77.59999999999968,1266.400000000001,"[11, 48, 102, 156, 210, 257, 315, 355, 399, 436, 477, 523, 582, 621, 658, 692]","[285.39999999999986, 1266.400000000001, 1034.9999999999993, 886.2, 747.8000000000004, 1087.600000000001, 1066.2000000000007, 644.0000000000002, 919.8000000000005, 77.59999999999968, 726.2, 1029.2000000000005, 750.6000000000009, 841.5999999999998, 657.6, 1156.3999999999992]","[1, 1, 51, 51, 188, 51, 297, 350, 375, 431, 375, 375, 535, 615, 641, 51]","[26, 51, 134, 188, 215, 297, 615, 375, 405, 438, 509, 615, 615, 641, 670, 697]",341236650.7600001,1266.400000000001,-1266.400000000001,0.0,,,,DWT,inu.32000013025095,5.960464477539063e-08,,0.0,-0.5,60.0,0.0,4.0,,9.094947017729282e-13,459.13947368421066,14521.399999999998,459.1394736842107,,0.0,459.13947368421066,,,75.99999999999966,0.0,-23.0,9.094947017729282e-13,9.094947017729282e-13,,3.410605131648481e-13,4.394453148502014e-13,2.4708786467762124e-25,0.945876396200403,0.1877694727932681,0.12489474929208988,0.07368275671569542,0.03426136694646635,7.990672786053207e-09,4.218185000921549e-09,4.218185000921549e-09,4.071906251895895e-09,,1.056177042021946e-12,0.999999995781815,3.0493167658386286e-13,,,,,,2.562831407092458e-13,0.5,0.0,7.674776728578866e-13,7.674776728578866e-13,1.0,0.7500000040417081,0.23635336503925203,513,0.7670355982279172,0.38023109510692304,839,0,0.19230769356030122,0.25255011648073245,512,0,0.1952121059926232,0.32865676391142584,863,195.67894623591982,0.794885800591279,681.75,639.6841082679173,0.5401315795409225,747,coif,322.5947712418301,271.0,243.80777150485673,153,0.5058059790608278,0.8942968863780819,0.37764674874399595,3,561.0
sym7,1,smooth,6.6982241206459164e-21,263.79182128893615,41577863.85691603,0.5154929577464789,156.34011727231677,698,smoothed,6.200224415389626e-11,,8.207171295146745,59852.2471392193,0.9826869412789273,6.571710287386198e-05,1.0,689.0999999999894,,,,[],[],16,823.5999999999872,77.5999999999832,1266.4000000002875,"[11, 48, 102, 156, 210, 257, 315, 355, 399, 436, 477, 523, 582, 621, 658, 692]","[285.40000000004363, 1266.4000000002875, 1034.9999999998697, 886.1999999998937, 747.7999999999718, 1087.5999999998958, 1066.1999999999948, 643.9999999999933, 919.7999999997959, 77.5999999999832, 726.1999999999205, 1029.1999999998516, 750.6000000000204, 841.6000000000713, 657.5999999998509, 1156.4000000003512]","[0, 0, 53, 53, 188, 53, 297, 350, 375, 431, 375, 375, 535, 615, 641, 53]","[26, 53, 134, 188, 215, 297, 615, 375, 405, 438, 509, 615, 615, 641, 670, 697]",341236650.7600013,1266.4000000000683,-1266.4000000000683,0.0,,,,DWT,inu.32000013025095,1.2516975402832031e-06,,0.0,-5.0,60.0,0.0,4.0,,6.821210263296962e-11,459.1394736841977,14521.400000000205,459.1394736841977,,0.0,459.1394736841977,,,75.99999999998317,0.0,-23.0,2.874003257602453e-10,6.821210263296962e-11,,1.057287590811029e-11,1.150690882511603e-10,1.2737126907824141e-20,0.7652826298774922,0.18940630957678586,0.12455668922932568,0.21541135494688912,0.06554460129489795,7.92927121986467e-09,4.211604188981202e-09,4.211604188981202e-09,4.0652965767443165e-09,,3.274148830268032e-11,0.9999999957883958,9.635840980050066e-11,,,,,,5.381945954894162e-12,0.0,0.0,5.75608254643415e-11,5.75608254643415e-11,1.0,0.700000004109796,0.22059647414300532,757,0.7285334598607867,0.36114500540115907,872,0,0.1538461551119827,0.2020400935309476,751,0,0.19431451214863718,0.3271455856647119,865,66.21366928361545,0.9305936380674891,811.25,807.1969289488981,0.5401133808786083,748,sym,637.7836257309941,694.0,272.6250926493577,171,1.0,1.0,0.0,7,562.75
rbio1.3,1,antireflect,1.348083722828257e-26,320.7542493878436,41332156.66345146,0.5056980056980057,157.79075978139224,698,smoothed,9.047967723667208e-14,-7.614008978862338e-10,8.217073955284846,53395.418933632856,0.9720005244434731,6.571710287375676e-05,0.9999999999999999,689.1000000000001,,,,[],[],16,823.6000000000001,77.5999999999998,1266.4000000000003,"[11, 48, 102, 156, 210, 257, 315, 355, 399, 436, 477, 523, 582, 621, 658, 692]","[285.4, 1266.4000000000003, 1035.0000000000002, 886.2000000000003, 747.8000000000002, 1087.6000000000004, 1066.2000000000005, 644.0000000000002, 919.8000000000002, 77.5999999999998, 726.2, 1029.2000000000003, 750.6, 841.6000000000003, 657.6000000000003, 1156.4000000000003]","[2, 2, 55, 55, 188, 55, 297, 350, 375, 431, 375, 375, 535, 615, 641, 55]","[26, 695, 134, 188, 215, 297, 615, 375, 405, 438, 509, 615, 615, 641, 670, 695]",341236650.7600001,1266.4000000000003,-1266.4000000000003,0.0,,,,DWT,inu.32000013025095,5.960464477539063e-08,,0.0,-0.5,60.0,0.0,4.0,,2.2737367544323206e-13,459.13947368421066,14521.399999999998,459.13947368421066,,0.0,459.13947368421066,,,75.99999999999977,0.0,4.0,2.2737367544323206e-13,2.2737367544323206e-13,,1.1368683772161603e-13,8.946438136051753e-14,1.556166073873064e-26,0.9843955434004535,0.2299331513838316,0.08356390561272883,0.04875039126817268,0.03363017557857101,7.99109624513037e-09,4.218185000921549e-09,4.218185000921549e-09,4.0718773886856265e-09,,3.520590140073153e-13,0.999999995781815,7.623291914596572e-14,,,,,,2.562831407092458e-13,0.5,1.0,1.9186941821447165e-13,1.9186941821447165e-13,1.0,0.8500000040411297,0.2678671468744774,83,0.7803380812772767,0.3868253362466886,806,0,0.26923077048324817,0.35357016241485395,83,0,0.19718188103483536,0.33197305358370366,835,425.96038548203046,0.5535006441488151,451.75,150.74608881389642,0.5399840746949526,749,rbio,585.3037037037037,656.0,237.58239023622792,135,0.9177151624625974,0.8714619330429695,0.09616080636329094,6,563.25
