wavelet,wavelet_level,wavelet_mode,wavelet_mse,wavelet_psnr,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,signal_length,signal_type,emd_value,kl_divergence,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,prominence_threshold,distance_factor,max_autocorrelation,upper_envelope,lower_envelope,wavelet_type,htid,avg_prominence_diff,prominence_max_diff,upper_envelope_diff,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,lower_envelope_diff,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,max_autocorrelation_diff,prominence_threshold_diff,relative_num_peaks_diff,prominence_min_diff,distance_factor_diff,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,avg_variance_across_levels_normalized,kl_divergence_normalized,max_autocorrelation_diff_normalized,reconstruction_signal_weighted_score,reconstruction_signal_normalized_weighted_score,reconstruction_signal_normalized_weighted_rank,wavelet_signal_weighted_score,wavelet_signal_normalized_weighted_score,wavelet_signal_normalized_weighted_rank,reconstruction_signal_num_missing_metrics,reconstruction_signal_missing_metrics_count,reconstruction_signal_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_rank,wavelet_signal_num_missing_metrics,wavelet_signal_missing_metrics_count,wavelet_signal_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank
bior5.5,1,constant,1.2409386205422392e-20,260.5407723795922,287423.5648033723,0.6585365853658537,25.615108714079568,71,smoothed,5.3356230232182003e-11,,2.769213230882495,9697.225639309145,0.67501929384905,1.7208017008152406e-05,0.9999999999999999,20,61.51333333340424,2.0000000000292317,544.6666666673894,"[6, 11, 14, 17, 20, 23, 25, 28, 31, 33, 36, 39, 41, 44, 47, 50, 53, 55, 57, 61]","[544.6666666673894, 33.73333333334433, 11.333333333356464, 10.466666666698401, 41.26666666671824, 10.066666666695399, 52.733333333433215, 2.0000000000292317, 41.133333333404934, 52.86666666675085, 66.40000000009856, 10.53333333337072, 5.733333333300983, 134.9333333334636, 16.86666666668923, 96.33333333347672, 34.60000000004132, 2.933333333348364, 19.466666666680872, 42.19999999979412]","[2, 9, 13, 16, 19, 21, 21, 27, 27, 27, 27, 38, 38, 27, 46, 46, 51, 54, 56, 60]","[64, 27, 21, 21, 21, 24, 27, 29, 32, 35, 38, 40, 42, 64, 48, 64, 64, 56, 64, 64]",0.05,30,771405.1644458391,640.8666666672641,-640.8666666672641,DWT,mdp.39015056038089,62.01999999992906,285.26666666594383,5.974243322270922e-10,0.0,-14.5,0.0,-14.5,62.01999999992906,128.59999999858155,78.4678787878308,5.974243322270922e-10,0.0,-14.5,26936165.22666527,0.0,9.0,1.6000000000292545,0.0,0.14894656459686018,0.17079874545068927,0.23279248575811015,0.5265423242467722,0.15829426404848956,,0.5895931142410016,0.2947965571205008,0.5895931142410016,613,0.5650981896806206,0.3203201092962085,582,0,0,0.5895931142410016,0.5895931142410016,606,0,0,0.24747487682018426,0.3406856258703118,568,20.91849261618373,0.9677183755923091,592.25,591.6929715963722,0.5268761631047965,560,bior,260.962962962963,240.0,156.7999203951694,135,0.547197134777822,0.8095363015712619,0.37410111518414607,2,420.5
rbio5.5,1,symmetric,1.2405627386706038e-20,260.54208806232066,265499.67224069155,0.5975609756097561,24.935266266476287,71,smoothed,5.335841002217683e-11,,3.32043862731076,10750.198626386918,0.5292833045643593,1.7208017008152413e-05,0.9999999999999999,20,61.51333333340424,2.0000000000292317,544.6666666673894,"[6, 11, 14, 17, 20, 23, 25, 28, 31, 33, 36, 39, 41, 44, 47, 50, 53, 55, 57, 61]","[544.6666666673894, 33.73333333334434, 11.333333333356466, 10.466666666698394, 41.26666666671824, 10.066666666695403, 52.73333333343322, 2.0000000000292317, 41.133333333404934, 52.86666666675085, 66.40000000009857, 10.533333333370722, 5.73333333330099, 134.93333333346357, 16.86666666668922, 96.33333333347672, 34.6000000000413, 2.933333333348366, 19.466666666680872, 42.19999999979411]","[2, 9, 13, 16, 19, 21, 21, 27, 27, 27, 27, 38, 38, 27, 46, 46, 51, 54, 56, 60]","[64, 27, 21, 21, 21, 24, 27, 29, 32, 35, 38, 40, 42, 64, 48, 64, 64, 56, 64, 64]",0.05,30,771405.1644458391,640.866666667264,-640.866666667264,DWT,mdp.39015056038089,62.01999999992906,285.26666666594383,5.973106453893706e-10,0.0,-14.5,0.0,-14.5,62.01999999992906,128.59999999858155,78.46787878783081,5.973106453893706e-10,0.0,-14.5,26936165.22666527,0.0,9.0,1.6000000000292545,0.0,0.14895937774956702,0.40491364867833557,0.1762219845132392,0.21090387374461989,0.22701681375264965,,0.5895931142410016,0.2947965571205008,0.5895931142410016,608,0.5551117182444354,0.31465938045237657,588,0,0,0.5895931142410016,0.5895931142410016,614,0,0,0.2336031396876823,0.3215891361271177,602,11.135528725660043,0.9828155420900307,603.0,602.8444149002418,0.5261299932672376,561,rbio,285.8222222222222,269.0,179.12631525245078,135,0.599322981621829,0.9248043901942202,0.30303259580645364,5,422.0
sym4,1,reflect,4.785124299558991e-21,264.67934315263375,279761.4665246701,0.6282051282051282,28.91451553867543,71,smoothed,3.235613654940344e-11,,2.7668534419184074,9909.006109156408,0.7017976988743244,1.7208017008172006e-05,0.9999999999999998,20,61.51333333337592,2.0000000000006395,544.666666667102,"[6, 11, 14, 17, 20, 23, 25, 28, 31, 33, 36, 39, 41, 44, 47, 50, 53, 55, 57, 61]","[544.666666667102, 33.733333333385474, 11.333333333346856, 10.466666666676074, 41.26666666668996, 10.066666666645, 52.73333333336083, 2.0000000000006395, 41.1333333333489, 52.86666666670477, 66.40000000004748, 10.533333333316438, 5.733333333345833, 134.93333333338987, 16.866666666654492, 96.3333333333793, 34.60000000002883, 2.9333333333204417, 19.466666666682087, 42.20000000009278]","[4, 9, 13, 16, 19, 21, 21, 27, 27, 27, 27, 38, 38, 27, 46, 46, 51, 54, 56, 60]","[64, 27, 21, 21, 21, 24, 27, 29, 32, 35, 38, 40, 42, 64, 48, 64, 64, 56, 64, 64]",0.05,30,771405.1644451139,640.8666666669726,-640.8666666669726,DWT,mdp.39015056038089,62.019999999957385,285.26666666623123,3.0593128030886874e-10,0.0,-14.5,0.0,-14.5,62.019999999957385,128.59999999914794,78.46787878785948,3.0593128030886874e-10,0.0,-14.5,26936165.226665996,0.0,9.0,1.6000000000006622,0.0,0.1892512202385851,0.1697965025051632,0.21302187527119906,0.3695324283559579,0.17211617025506723,,0.6658841940532081,0.33294209702660404,0.6658841940532081,592,0.5216193604757422,0.29567458117860984,612,0,0,0.6658841940532081,0.6658841940532081,588,0,0,0.2227436393251945,0.30663943405969846,613,13.098982148752373,0.9797855213753821,601.25,601.0357866343095,0.5259652915518886,562,sym,476.90849673202615,536.0,193.69103039706815,153,1.0,1.0,0.0,6,423.0
rbio5.5,1,antisymmetric,1.2415489387432889e-20,260.53863695835906,265499.67224069155,0.5975609756097561,24.935266266476287,71,smoothed,5.366017176765875e-11,,3.32043862731076,10702.717458445402,0.5316313988282916,1.7208017008152413e-05,0.9999999999999999,20,61.51333333340424,2.0000000000292317,544.6666666673894,"[6, 11, 14, 17, 20, 23, 25, 28, 31, 33, 36, 39, 41, 44, 47, 50, 53, 55, 57, 61]","[544.6666666673894, 33.73333333334434, 11.333333333356466, 10.466666666698394, 41.26666666671824, 10.066666666695403, 52.73333333343322, 2.0000000000292317, 41.133333333404934, 52.86666666675085, 66.40000000009857, 10.533333333370722, 5.73333333330099, 134.93333333346357, 16.86666666668922, 96.33333333347672, 34.6000000000413, 2.933333333348366, 19.466666666680872, 42.19999999979411]","[2, 9, 13, 16, 19, 21, 21, 27, 27, 27, 27, 38, 38, 27, 46, 46, 51, 54, 56, 60]","[64, 27, 21, 21, 21, 24, 27, 29, 32, 35, 38, 40, 42, 64, 48, 64, 64, 56, 64, 64]",0.05,30,771405.1644458391,640.866666667264,-640.866666667264,DWT,mdp.39015056038089,62.01999999992906,285.26666666594383,5.973106453893706e-10,0.0,-14.5,0.0,-14.5,62.01999999992906,128.59999999858155,78.46787878783081,5.973106453893706e-10,0.0,-14.5,26936165.22666527,0.0,9.0,1.6000000000292545,0.0,0.14892576818617342,0.40491364867833557,0.1762219845132392,0.21090387374461989,0.22391794325557451,,0.5895931142410016,0.2947965571205008,0.5895931142410016,611,0.5538520043075692,0.31394532453553314,589,0,0,0.5895931142410016,0.5895931142410016,612,0,0,0.23297664367558854,0.3207266720712592,603,10.626225419530053,0.9836015039822067,603.75,603.6081460528089,0.5259442705096219,563,rbio,285.8222222222222,269.0,179.12631525245078,135,0.599322981621829,0.9248043901942202,0.30303259580645364,5,423.5
sym12,1,periodic,2.3499030887759543e-23,287.7677758675141,390388.0737762307,0.6276595744680851,32.63886775156324,71,smoothed,2.259933242108548e-12,,3.824874375819949,15881.15290731032,0.5707337516521608,1.7208017008183207e-05,0.9999999999999999,20,61.513333333336426,2.000000000000931,544.6666666666965,"[6, 11, 14, 17, 20, 23, 25, 28, 31, 33, 36, 39, 41, 44, 47, 50, 53, 55, 57, 61]","[544.6666666666965, 33.73333333333503, 11.333333333333972, 10.46666666666814, 41.26666666666892, 10.066666666666883, 52.733333333337455, 2.000000000000931, 41.13333333333639, 52.86666666667023, 66.40000000000435, 10.533333333334337, 5.7333333333322685, 134.93333333333888, 16.86666666666717, 96.33333333333934, 34.60000000000215, 2.9333333333336498, 19.466666666666626, 42.19999999999517]","[4, 9, 13, 16, 19, 21, 21, 27, 27, 27, 27, 38, 38, 27, 46, 46, 51, 54, 56, 60]","[64, 27, 21, 21, 21, 24, 27, 29, 32, 35, 38, 40, 42, 64, 48, 64, 64, 56, 64, 64]",0.05,30,771405.164444506,640.8666666666936,-640.8666666666936,DWT,mdp.39015056038089,62.01999999999688,285.26666666663675,2.6943780540023e-11,0.0,-14.5,0.0,-14.5,62.01999999999688,128.59999999993784,78.46787878787688,2.6943780540023e-11,0.0,-14.5,26936165.226666603,0.0,9.0,1.6000000000009535,0.0,0.41410452852126306,0.6191561839679134,0.49847312921015896,0.3667083854818523,0.5618898493649935,,0.7296557120500782,0.3648278560250391,0.7296557120500782,581,1.1787166676405323,0.6681434460465521,190,0,0,0.7296557120500782,0.7296557120500782,584,0,0,0.4920664153092363,0.6774019117552506,158,236.21229857905368,0.6354748478718307,378.25,266.20930166248013,0.5258778560346808,564,sym,476.90849673202615,536.0,193.69103039706815,153,1.0,1.0,0.0,6,424.5
sym4,1,antisymmetric,4.785004508209323e-21,264.67945187577254,279983.35103573656,0.6282051282051282,28.91451553867543,71,smoothed,3.2322711799737415e-11,,2.7651261101731115,9911.878599441821,0.70351855440222,1.7208017008172006e-05,0.9999999999999998,20,61.51333333337592,2.0000000000006395,544.666666667102,"[6, 11, 14, 17, 20, 23, 25, 28, 31, 33, 36, 39, 41, 44, 47, 50, 53, 55, 57, 61]","[544.666666667102, 33.733333333385474, 11.333333333346856, 10.466666666676074, 41.26666666668996, 10.066666666645, 52.73333333336083, 2.0000000000006395, 41.1333333333489, 52.86666666670477, 66.40000000004748, 10.533333333316438, 5.733333333345833, 134.93333333338987, 16.866666666654492, 96.3333333333793, 34.60000000002883, 2.9333333333204417, 19.466666666682087, 42.20000000009278]","[4, 9, 13, 16, 19, 21, 21, 27, 27, 27, 27, 38, 38, 27, 46, 46, 51, 54, 56, 60]","[64, 27, 21, 21, 21, 24, 27, 29, 32, 35, 38, 40, 42, 64, 48, 64, 64, 56, 64, 64]",0.05,30,771405.1644451139,640.8666666669726,-640.8666666669726,DWT,mdp.39015056038089,62.019999999957385,285.26666666623123,3.0593128030886874e-10,0.0,-14.5,0.0,-14.5,62.019999999957385,128.59999999914794,78.46787878785948,3.0593128030886874e-10,0.0,-14.5,26936165.226665996,0.0,9.0,1.6000000000006622,0.0,0.1892522790699811,0.16906287501446282,0.21359440672169844,0.3695324283559579,0.17230364406383217,,0.6658841940532081,0.33294209702660404,0.6658841940532081,593,0.5216144372779854,0.2956717905144875,613,0,0,0.6658841940532081,0.6658841940532081,587,0,0,0.22274912664518648,0.30664698816405783,612,13.225606476327151,0.9795901134624581,601.25,601.0313892170349,0.5258675875954266,565,sym,476.90849673202615,536.0,193.69103039706815,153,1.0,1.0,0.0,6,425.25
rbio6.8,1,smooth,4.272272712032338e-22,275.17168571632516,256526.35740615457,0.6477272727272727,23.63834754143862,71,smoothed,9.635697560664172e-12,,2.865087275431266,8343.839779533233,0.6692322751431599,1.7208017008189936e-05,0.9999999999999999,20,61.51333333332093,1.9999999999956017,544.6666666665712,"[6, 11, 14, 17, 20, 23, 25, 28, 31, 33, 36, 39, 41, 44, 47, 50, 53, 55, 57, 61]","[544.6666666665712, 33.73333333332374, 11.333333333325678, 10.466666666660476, 41.266666666657855, 10.066666666666869, 52.73333333331653, 1.9999999999956017, 41.133333333321524, 52.866666666650815, 66.39999999998076, 10.533333333330622, 5.733333333336162, 134.93333333330938, 16.866666666665928, 96.33333333330924, 34.599999999991184, 2.933333333333369, 19.466666666660515, 42.200000000010974]","[1, 9, 13, 16, 19, 21, 21, 27, 27, 27, 27, 38, 38, 27, 46, 46, 51, 54, 56, 60]","[64, 27, 21, 21, 21, 24, 27, 29, 32, 35, 38, 40, 42, 64, 48, 64, 64, 56, 64, 64]",0.05,30,771405.1644441894,640.8666666665541,-640.8666666665541,DWT,mdp.39015056038089,62.020000000012374,285.26666666676203,1.1254996934439987e-10,0.0,-14.5,0.0,-14.5,62.020000000012374,128.60000000024775,78.46787878788427,1.1254996934439987e-10,0.0,-14.5,26936165.22666692,0.0,9.0,1.5999999999956245,0.0,0.2914339004670552,0.21151810055844983,0.15306802512548512,0.4705882352941177,0.0699651918322354,,0.7629107981220657,0.3814553990610329,0.7629107981220657,68,0.573374773972742,0.3250116061607622,568,0,0,0.7629107981220657,0.7629107981220657,67,0,0,0.23931469065546865,0.3294519274583134,584,293.6555521922467,0.5468278515551748,321.75,120.83078060618156,0.5251500368886985,566,rbio,285.8222222222222,269.0,179.12631525245078,135,0.599322981621829,0.9248043901942202,0.30303259580645364,5,425.75
rbio5.5,1,periodic,1.2415486965918094e-20,260.5386378054063,262603.433649017,0.5975609756097561,24.935266266476287,71,smoothed,5.3660174895047546e-11,,3.304206450749272,10541.452673120028,0.5397643787944101,1.7208017008152413e-05,0.9999999999999999,20,61.51333333340424,2.0000000000292317,544.6666666673894,"[6, 11, 14, 17, 20, 23, 25, 28, 31, 33, 36, 39, 41, 44, 47, 50, 53, 55, 57, 61]","[544.6666666673894, 33.73333333334434, 11.333333333356466, 10.466666666698394, 41.26666666671824, 10.066666666695403, 52.73333333343322, 2.0000000000292317, 41.133333333404934, 52.86666666675085, 66.40000000009857, 10.533333333370722, 5.73333333330099, 134.93333333346357, 16.86666666668922, 96.33333333347672, 34.6000000000413, 2.933333333348366, 19.466666666680872, 42.19999999979411]","[2, 9, 13, 16, 19, 21, 21, 27, 27, 27, 27, 38, 38, 27, 46, 46, 51, 54, 56, 60]","[64, 27, 21, 21, 21, 24, 27, 29, 32, 35, 38, 40, 42, 64, 48, 64, 64, 56, 64, 64]",0.05,30,771405.1644458391,640.866666667264,-640.866666667264,DWT,mdp.39015056038089,62.01999999992906,285.26666666594383,5.973106453893706e-10,0.0,-14.5,0.0,-14.5,62.01999999992906,128.59999999858155,78.46787878783081,5.973106453893706e-10,0.0,-14.5,26936165.22666527,0.0,9.0,1.6000000000292545,0.0,0.14892577643538552,0.3980195642085511,0.1687487829187987,0.21090387374461989,0.21339295604217012,,0.5895931142410016,0.2947965571205008,0.5895931142410016,605,0.5424583713396223,0.3074869606189255,601,0,0,0.5895931142410016,0.5895931142410016,618,0,0,0.2279981906699051,0.313873098084678,609,7.274384280931732,0.9887740983318954,608.25,608.185091042151,0.525058345462244,567,rbio,285.8222222222222,269.0,179.12631525245078,135,0.599322981621829,0.9248043901942202,0.30303259580645364,5,426.5
bior4.4,1,symmetric,8.730265661330979e-21,262.06800079407185,304151.52804464445,0.6375,28.05763141634193,71,smoothed,4.321046181272821e-11,,2.76527661814947,10500.857097935796,0.7164798711409337,1.7208017008210424e-05,0.9999999999999998,20,61.513333333279185,1.999999999980723,544.6666666662207,"[6, 11, 14, 17, 20, 23, 25, 28, 31, 33, 36, 39, 41, 44, 47, 50, 53, 55, 57, 61]","[544.6666666662207, 33.73333333329755, 11.333333333315323, 10.466666666638694, 41.26666666662499, 10.066666666661815, 52.73333333325528, 1.999999999980723, 41.133333333276376, 52.866666666596224, 66.39999999991502, 10.533333333315928, 5.733333333350359, 134.9333333332244, 16.866666666658638, 96.33333333321946, 34.599999999960346, 2.933333333329749, 19.466666666658703, 42.20000000008335]","[1, 9, 13, 16, 19, 21, 21, 27, 27, 27, 27, 38, 38, 27, 46, 46, 51, 54, 56, 60]","[64, 27, 21, 21, 21, 24, 27, 29, 32, 35, 38, 40, 42, 64, 48, 64, 64, 56, 64, 64]",0.05,30,771405.1644432496,640.866666666144,-640.866666666144,DWT,mdp.39015056038089,62.02000000005412,285.26666666711253,5.226183930062689e-10,0.0,-14.5,0.0,-14.5,62.02000000005412,128.60000000108266,78.46787878790748,5.226183930062689e-10,0.0,-14.5,26936165.22666786,0.0,9.0,1.5999999999807457,0.0,0.16381991549684272,0.1691267983397458,0.27595586391548016,0.4176470588235293,0.2107434755069574,,0.8615023474178404,0.4307511737089202,0.8615023474178404,14,0.5721894941579132,0.3243397424620887,573,0,0,0.8615023474178404,0.8615023474178404,14,0,0,0.2474586224165111,0.34066324928906166,572,322.4503837802027,0.5023913830552428,293.25,27.331627805855778,0.5249225433794733,568,bior,260.962962962963,240.0,156.7999203951694,135,0.547197134777822,0.8095363015712619,0.37410111518414607,2,426.5
sym4,1,periodic,4.785004500183913e-21,264.6794518830565,280331.3769566282,0.6282051282051282,28.486642468991523,71,smoothed,3.232270867234862e-11,,2.758935426065288,9902.581964882138,0.7033531568316473,1.7208017008172006e-05,0.9999999999999998,20,61.51333333337592,2.0000000000006395,544.666666667102,"[6, 11, 14, 17, 20, 23, 25, 28, 31, 33, 36, 39, 41, 44, 47, 50, 53, 55, 57, 61]","[544.666666667102, 33.733333333385474, 11.333333333346856, 10.466666666676074, 41.26666666668996, 10.066666666645, 52.73333333336083, 2.0000000000006395, 41.1333333333489, 52.86666666670477, 66.40000000004748, 10.533333333316438, 5.733333333345833, 134.93333333338987, 16.866666666654492, 96.3333333333793, 34.60000000002883, 2.9333333333204417, 19.466666666682087, 42.20000000009278]","[4, 9, 13, 16, 19, 21, 21, 27, 27, 27, 27, 38, 38, 27, 46, 46, 51, 54, 56, 60]","[64, 27, 21, 21, 21, 24, 27, 29, 32, 35, 38, 40, 42, 64, 48, 64, 64, 56, 64, 64]",0.05,30,771405.1644451139,640.8666666669726,-640.8666666669726,DWT,mdp.39015056038089,62.019999999957385,285.26666666623123,3.0593128030886874e-10,0.0,-14.5,0.0,-14.5,62.019999999957385,128.59999999914794,78.46787878785948,3.0593128030886874e-10,0.0,-14.5,26936165.226665996,0.0,9.0,1.6000000000006622,0.0,0.18925227914091813,0.16643358503579503,0.21449242247025957,0.3695324283559579,0.17169689684576506,,0.6658841940532081,0.33294209702660404,0.6658841940532081,589,0.5205061013182674,0.2950435416504194,614,0,0,0.6658841940532081,0.6658841940532081,586,0,0,0.22228152236973914,0.30600326199157785,614,15.348724159790395,0.9763136972842741,600.75,600.4557608315307,0.5246151819754703,569,sym,476.90849673202615,536.0,193.69103039706815,153,1.0,1.0,0.0,6,428.25
bior5.5,1,periodic,1.2417064515445759e-20,260.5380860126868,287089.66702197766,0.6341463414634146,30.622633298776755,71,smoothed,5.365907405418933e-11,,3.0598207270730144,10653.304322785765,0.7008557688922802,1.7208017008152406e-05,0.9999999999999999,20,61.51333333340424,2.0000000000292317,544.6666666673894,"[6, 11, 14, 17, 20, 23, 25, 28, 31, 33, 36, 39, 41, 44, 47, 50, 53, 55, 57, 61]","[544.6666666673894, 33.73333333334433, 11.333333333356464, 10.466666666698401, 41.26666666671824, 10.066666666695399, 52.733333333433215, 2.0000000000292317, 41.133333333404934, 52.86666666675085, 66.40000000009856, 10.53333333337072, 5.733333333300983, 134.9333333334636, 16.86666666668923, 96.33333333347672, 34.60000000004132, 2.933333333348364, 19.466666666680872, 42.19999999979412]","[2, 9, 13, 16, 19, 21, 21, 27, 27, 27, 27, 38, 38, 27, 46, 46, 51, 54, 56, 60]","[64, 27, 21, 21, 21, 24, 27, 29, 32, 35, 38, 40, 42, 64, 48, 64, 64, 56, 64, 64]",0.05,30,771405.1644458391,640.8666666672641,-640.8666666672641,DWT,mdp.39015056038089,62.01999999992906,285.26666666594383,5.974243322270922e-10,0.0,-14.5,0.0,-14.5,62.01999999992906,128.59999999858155,78.4678787878308,5.974243322270922e-10,0.0,-14.5,26936165.22666527,0.0,9.0,1.6000000000292545,0.0,0.148920402644102,0.29422474557462586,0.2319309250291455,0.40028694404591125,0.22069298239420246,,0.5895931142410016,0.2947965571205008,0.5895931142410016,615,0.6008220474643924,0.3405698114519477,563,0,0,0.5895931142410016,0.5895931142410016,609,0,0,0.25921119993759745,0.3568424036331607,554,31.202296923997974,0.9518483072160525,585.25,584.0008183335235,0.5243423634845694,570,bior,260.962962962963,240.0,156.7999203951694,135,0.547197134777822,0.8095363015712619,0.37410111518414607,2,428.0
rbio6.8,1,constant,4.272272712032338e-22,275.17168571632516,256526.35740615457,0.6477272727272727,23.63834754143862,71,smoothed,9.635697560664172e-12,,2.865087275431266,8343.839779533233,0.6692322751431599,1.7208017008189936e-05,0.9999999999999999,20,61.51333333332093,1.9999999999956017,544.6666666665712,"[6, 11, 14, 17, 20, 23, 25, 28, 31, 33, 36, 39, 41, 44, 47, 50, 53, 55, 57, 61]","[544.6666666665712, 33.73333333332374, 11.333333333325678, 10.466666666660476, 41.266666666657855, 10.066666666666869, 52.73333333331653, 1.9999999999956017, 41.133333333321524, 52.866666666650815, 66.39999999998076, 10.533333333330622, 5.733333333336162, 134.93333333330938, 16.866666666665928, 96.33333333330924, 34.599999999991184, 2.933333333333369, 19.466666666660515, 42.200000000010974]","[1, 9, 13, 16, 19, 21, 21, 27, 27, 27, 27, 38, 38, 27, 46, 46, 51, 54, 56, 60]","[64, 27, 21, 21, 21, 24, 27, 29, 32, 35, 38, 40, 42, 64, 48, 64, 64, 56, 64, 64]",0.05,30,771405.1644441894,640.8666666665541,-640.8666666665541,DWT,mdp.39015056038089,62.020000000012374,285.26666666676203,1.1254996934439987e-10,0.0,-14.5,0.0,-14.5,62.020000000012374,128.60000000024775,78.46787878788427,1.1254996934439987e-10,0.0,-14.5,26936165.22666692,0.0,9.0,1.5999999999956245,0.0,0.2914339004670552,0.21151810055844983,0.15306802512548512,0.4705882352941177,0.0699651918322354,,0.7629107981220657,0.3814553990610329,0.7629107981220657,81,0.573374773972742,0.3250116061607622,570,0,0,0.7629107981220657,0.7629107981220657,69,0,0,0.23931469065546865,0.3294519274583134,585,290.2244820824046,0.5521227128357953,326.25,132.00352842461578,0.5243252453067866,571,rbio,285.8222222222222,269.0,179.12631525245078,135,0.599322981621829,0.9248043901942202,0.30303259580645364,5,429.5
bior5.5,1,smooth,1.2409386205422392e-20,260.5407723795922,287423.5648033723,0.6585365853658537,25.615108714079568,71,smoothed,5.3356230232182003e-11,,2.769213230882495,9697.225639309145,0.67501929384905,1.7208017008152406e-05,0.9999999999999999,20,61.51333333340424,2.0000000000292317,544.6666666673894,"[6, 11, 14, 17, 20, 23, 25, 28, 31, 33, 36, 39, 41, 44, 47, 50, 53, 55, 57, 61]","[544.6666666673894, 33.73333333334433, 11.333333333356464, 10.466666666698401, 41.26666666671824, 10.066666666695399, 52.733333333433215, 2.0000000000292317, 41.133333333404934, 52.86666666675085, 66.40000000009856, 10.53333333337072, 5.733333333300983, 134.9333333334636, 16.86666666668923, 96.33333333347672, 34.60000000004132, 2.933333333348364, 19.466666666680872, 42.19999999979412]","[2, 9, 13, 16, 19, 21, 21, 27, 27, 27, 27, 38, 38, 27, 46, 46, 51, 54, 56, 60]","[64, 27, 21, 21, 21, 24, 27, 29, 32, 35, 38, 40, 42, 64, 48, 64, 64, 56, 64, 64]",0.05,30,771405.1644458391,640.8666666672641,-640.8666666672641,DWT,mdp.39015056038089,62.01999999992906,285.26666666594383,5.974243322270922e-10,0.0,-14.5,0.0,-14.5,62.01999999992906,128.59999999858155,78.4678787878308,5.974243322270922e-10,0.0,-14.5,26936165.22666527,0.0,9.0,1.6000000000292545,0.0,0.14894656459686018,0.17079874545068927,0.23279248575811015,0.5265423242467722,0.15829426404848956,,0.5895931142410016,0.2947965571205008,0.5895931142410016,616,0.5650981896806206,0.3203201092962085,584,0,0,0.5895931142410016,0.5895931142410016,610,0,0,0.24747487682018426,0.3406856258703118,570,21.694853460363973,0.9665202878698087,595.0,594.4034874893125,0.5241552056632994,572,bior,260.962962962963,240.0,156.7999203951694,135,0.547197134777822,0.8095363015712619,0.37410111518414607,2,429.5
bior4.4,1,periodic,8.730265661330979e-21,262.06800079407185,304265.6608892569,0.6375,27.424908864673817,71,smoothed,4.321046181272821e-11,,2.763712806517658,10503.423841701817,0.7163047834485349,1.7208017008210424e-05,0.9999999999999998,20,61.513333333279185,1.999999999980723,544.6666666662207,"[6, 11, 14, 17, 20, 23, 25, 28, 31, 33, 36, 39, 41, 44, 47, 50, 53, 55, 57, 61]","[544.6666666662207, 33.73333333329755, 11.333333333315323, 10.466666666638694, 41.26666666662499, 10.066666666661815, 52.73333333325528, 1.999999999980723, 41.133333333276376, 52.866666666596224, 66.39999999991502, 10.533333333315928, 5.733333333350359, 134.9333333332244, 16.866666666658638, 96.33333333321946, 34.599999999960346, 2.933333333329749, 19.466666666658703, 42.20000000008335]","[1, 9, 13, 16, 19, 21, 21, 27, 27, 27, 27, 38, 38, 27, 46, 46, 51, 54, 56, 60]","[64, 27, 21, 21, 21, 24, 27, 29, 32, 35, 38, 40, 42, 64, 48, 64, 64, 56, 64, 64]",0.05,30,771405.1644432496,640.866666666144,-640.866666666144,DWT,mdp.39015056038089,62.02000000005412,285.26666666711253,5.226183930062689e-10,0.0,-14.5,0.0,-14.5,62.02000000005412,128.60000000108266,78.46787878790748,5.226183930062689e-10,0.0,-14.5,26936165.22666786,0.0,9.0,1.5999999999807457,0.0,0.16381991549684272,0.16846262065268677,0.27625036235866357,0.4176470588235293,0.21091099469140276,,0.8615023474178404,0.4307511737089202,0.8615023474178404,15,0.5720716622097537,0.32427295063156736,574,0,0,0.8615023474178404,0.8615023474178404,13,0,0,0.24741819040462504,0.3406075886682682,573,323.0287654889783,0.5014988186898484,293.75,27.196619159643124,0.5240904587276403,573,bior,260.962962962963,240.0,156.7999203951694,135,0.547197134777822,0.8095363015712619,0.37410111518414607,2,430.25
