signal_type,wavelet,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,wavelet_psnr,signal_length,decomposition_levels,original_level,padded,emd_value,kl_divergence,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,prominence_threshold,distance_factor,max_autocorrelation,upper_envelope,lower_envelope,wavelet_type,htid,avg_prominence_diff,prominence_max_diff,upper_envelope_diff,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,lower_envelope_diff,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,prominence_threshold_diff,relative_num_peaks_diff,prominence_min_diff,distance_factor_diff,emd_value_normalized,smoothness_normalized,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,correlation_normalized,avg_variance_across_levels_normalized,kl_divergence_normalized,prominence_min_diff_normalized,avg_prominence_diff_normalized,relative_prominences_avg_diff_normalized,relative_prominences_wasserstein_normalized,relative_prominences_total_diff_normalized,prominence_max_diff_normalized,relative_num_peaks_diff_normalized,relative_right_bases_global_alignment_score_normalized,relative_left_bases_global_alignment_score_normalized,upper_envelope_diff_normalized,lower_envelope_diff_normalized,relative_peaks_global_alignment_score_normalized,reconstruction_signal_weighted_score,reconstruction_signal_normalized_weighted_score,reconstruction_signal_normalized_weighted_rank,wavelet_signal_weighted_score,wavelet_signal_normalized_weighted_score,wavelet_signal_normalized_weighted_rank,reconstruction_signal_num_missing_metrics,reconstruction_signal_missing_metrics_count,reconstruction_signal_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_rank,wavelet_signal_num_missing_metrics,wavelet_signal_missing_metrics_count,wavelet_signal_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank,top_wavelet_rank
smoothed,rbio1.3,158133.44285586194,0.655,9.183112031454685,21.346326529511977,100,2,False,False,24.416845029807668,,4.812781684865457,3245.3040210937506,0.5119649983471124,1.877420624828666e-05,0.9218914477458268,23,72.50933447425872,1.8145096782559165,767.1040792234538,"[2, 6, 11, 14, 21, 25, 28, 32, 38, 42, 45, 49, 56, 60, 65, 68, 71, 74, 77, 80, 84, 90, 94]","[2.662499999999998, 767.1040792234538, 72.58359782961077, 35.379889031511375, 33.974097209822006, 21.51458962536831, 63.93387290118575, 22.85295244198994, 84.46766709423213, 23.006923984194053, 8.6337187326528, 21.539822608327523, 9.12830085889915, 27.411604431086975, 79.66191189206637, 27.704509357883822, 18.19695254888143, 3.3932431312954634, 35.12396372271023, 1.8145096782559165, 45.30677455897968, 191.97189638062304, 70.34731566491986]","[0, 4, 8, 13, 18, 23, 23, 30, 23, 40, 44, 44, 53, 53, 53, 66, 69, 73, 69, 79, 69, 23, 93]","[4, 93, 23, 23, 23, 26, 34, 34, 87, 53, 46, 53, 57, 62, 87, 87, 75, 75, 82, 82, 87, 93, 98]",0.05,30,1292384.5935899501,843.3001143270534,-843.3001143270534,SWT,mdp.39015035518102,29.109334474258723,258.1707458901205,399.83344766038675,0.0,-15.0,0.0,-15.0,29.109334474258723,973.3146929079506,41.16765001050313,399.83344766038675,0.0,-10.5,0.0,7.0,1.7478430115892536,0.0,0.23274801434935583,0.1431921681949587,0.9962593818056434,0.0719628316049245,0.2932469203893534,0.8181818181818181,0.9997028736820824,0.23210809727499412,,0.10988131270602637,0.1641843780348643,0.1641843780348643,0.17299731376918853,0.22245292260356758,0.7031920779453195,0.75,0.08695652173913046,0.07272727272727275,0.9084604230670317,0.9084604230670317,0.10679611650485438,1.3469084870123509,0.6089859294403964,49,1.713139675499377,0.8879455421832839,9,0,0,0.3641910950165959,0.5805320354960024,54,0,0,0.4734252631853913,0.8500147765449853,12,23.790754506740637,0.7133644035332454,31.0,17.14008097165992,0.6699352138148155,35,rbio,57.25,61.5,15.714064343186909,12,0.9473995271867612,0.5060923769284128,0.18499261789074328,3,27.0,35
smoothed,db14,115899.50044312562,0.615,11.350382814787986,16.7961016726639,100,2,False,False,44.569355698171115,,5.931516100150901,3207.2738844055953,0.5134651730144826,2.740034943797818e-05,-0.050832665698198734,23,107.04265462344226,1.7176003598624412,662.159873968674,"[7, 11, 16, 20, 24, 27, 30, 34, 38, 41, 47, 52, 57, 63, 66, 70, 74, 78, 83, 86, 89, 93, 98]","[146.5736703830751, 69.06778610044448, 438.8696755387657, 26.95335581023633, 38.80636883923092, 1.7176003598624412, 38.28967710327679, 9.675014211667559, 44.22922898863192, 20.760115319493572, 61.06608254521814, 13.134262311975093, 26.080292800119278, 3.8212060281002813, 6.8139452057486345, 49.50531816339991, 90.70288642371791, 234.92428863482633, 662.159873968674, 5.006338387615031, 278.4597130288155, 190.91303815233204, 4.451318033945455]","[2, 9, 2, 18, 23, 26, 28, 32, 32, 39, 45, 49, 55, 62, 62, 62, 62, 76, 2, 85, 85, 91, 96]","[13, 13, 80, 76, 62, 28, 32, 35, 45, 45, 62, 55, 62, 64, 68, 72, 76, 80, 96, 87, 96, 96, 99]",0.05,30,870901.8976438702,394.3348622029112,-394.3348622029112,SWT,mdp.39015035518102,63.64265462344226,153.22654063534065,49.13180446375543,0.0,-10.5,0.0,-6.0,63.64265462344226,1767.581056339172,66.30811986562692,49.13180446375543,0.0,-1.5,0.0,7.0,1.6509336931957783,0.0,0.6616185471913769,0.47194230725639125,0.3807629566378577,0.6503267812591865,0.07448855249846076,0.45454545454545453,0.31407579171699557,0.19985588173000732,,0.10354393529801112,0.4378499008562841,0.4378499008562841,0.38659532471321595,0.5488914079925469,0.4151667862113015,0.75,0.4782608695652174,0.2363636363636364,0.08564212916785495,0.08564212916785495,0.2815533980582524,1.3538107974907403,0.6121067130738057,47,1.3183245483928518,0.6833070429911069,51,0,0,0.3539466181875383,0.5642020179103352,57,0,0,0.4009520341044663,0.7198921987842957,50,4.193248541803041,0.9494789332312886,51.25,51.0019989585258,0.6660045268566082,36,db,29.484848484848484,27.0,16.913606231598738,33,0.48792893473744536,0.544725221511027,0.49503217923048015,2,27.5,36
smoothed,db32,105855.85441412078,0.565,14.047150716272998,16.961586598847347,100,2,False,False,56.29346130521574,,6.44656868259292,3192.1390151451496,0.5111583684041124,2.510879479070741e-05,-0.033348636980925946,20,167.5742852776067,4.92861737872019,556.598271982829,"[5, 9, 13, 20, 24, 30, 40, 43, 46, 51, 55, 59, 63, 69, 72, 75, 81, 84, 87, 91]","[47.85608486220717, 141.5778090695901, 221.0108927826749, 84.51797689505516, 191.21499551117563, 418.8630989491652, 11.813968812057151, 37.98582171490861, 7.906528688598977, 83.19933717668363, 125.36999213757528, 215.44999356376172, 213.6694961093911, 556.598271982829, 4.92861737872019, 273.4090797732775, 248.86211597694972, 238.19550281086129, 58.39863749936407, 170.65748385728756]","[3, 3, 11, 17, 17, 17, 39, 42, 44, 49, 53, 57, 61, 68, 71, 71, 78, 82, 85, 89]","[7, 11, 17, 22, 26, 68, 49, 49, 49, 53, 57, 68, 68, 82, 73, 82, 82, 89, 89, 96]",0.05,30,843473.5167117598,335.556900238677,-335.556900238677,SWT,mdp.39015035518102,124.17428527760669,47.664938649495696,107.90976642798967,0.0,-7.5,0.0,-12.0,124.17428527760669,2657.0857055521337,126.4260411372109,107.90976642798967,0.0,7.5,0.0,4.0,4.8619507120535275,0.0,0.9111221202961806,0.38460908168955743,0.4031476483156269,0.9165989561299198,0.022465665515587846,0.0,0.32639945412521376,0.18702045414173055,,0.3135281457888742,0.9175437234786838,0.9175437234786838,0.8973681336423569,0.9144722305029526,0.12544701431852734,0.375,0.2173913043478261,0.34545454545454546,0.22354733526113074,0.22354733526113074,0.45631067961165045,1.820720395334339,0.823213390438456,8,1.305508223714629,0.6766641530224974,52,0,0,0.49392951426219683,0.7873391475788784,13,0,0,0.3939204225267271,0.7072672414599068,53,24.33789911502908,0.7067722998189268,31.5,16.665154950869237,0.663627113764885,37,db,29.484848484848484,27.0,16.913606231598738,33,0.48792893473744536,0.544725221511027,0.49503217923048015,2,28.25,37
smoothed,rbio1.1,162830.26941117758,0.64,6.451969975613986,21.018287100337226,100,2,False,False,24.072593530863784,,4.721543206841471,3209.7449777777783,0.5138397426437284,2.0542968006848114e-05,0.9121554069705274,21,75.21530927887697,1.5932996624408242,796.6574789587137,"[6, 11, 14, 21, 25, 28, 32, 38, 42, 45, 49, 56, 60, 65, 68, 71, 74, 77, 80, 84, 90]","[796.6574789587137, 33.02203461105326, 31.4538816392808, 32.706026919708066, 19.552592573697144, 66.80549297126058, 19.52287638336712, 81.64468486983915, 21.141154382013497, 7.578917745604891, 22.362068281945795, 9.139696961966974, 29.309138999323274, 26.78460795638742, 65.92166901706852, 19.2375661240694, 1.9728619408375483, 31.162881169200503, 1.5932996624408242, 29.18460795638743, 232.76795573225053]","[4, 8, 13, 18, 23, 23, 30, 23, 40, 44, 40, 53, 53, 53, 23, 69, 73, 69, 79, 82, 23]","[93, 23, 23, 23, 26, 34, 34, 53, 44, 46, 53, 58, 62, 66, 82, 75, 75, 82, 82, 87, 93]",0.05,30,1331380.432951744,848.8899077937219,-848.8899077937219,SWT,mdp.39015035518102,31.815309278876974,287.72414562538034,405.4232411270553,0.0,-13.0,0.0,-13.0,31.815309278876974,885.1214948564165,40.034516945575874,405.4232411270553,0.0,-8.5,0.0,5.0,1.5266329957741613,0.0,0.22542191358636254,0.21060128270960157,0.9518863887507463,0.02479431172263208,0.3175749857512459,0.6818181818181818,0.9928404004130411,0.20195154172526206,,0.09541530076936984,0.18562836333510052,0.18562836333510052,0.16337000886207506,0.18620607227846742,0.7843030507695439,0.5,0.17391304347826086,0.1454545454545455,0.9215752299483733,0.9215752299483733,0.14563106796116504,1.3039602368793626,0.589567475790964,55,1.6237674904587698,0.8416226215032441,16,0,0,0.3673916896783646,0.5856338838366643,52,0,0,0.45086112580963417,0.8095018346281662,19,20.85665361461421,0.7487150166913951,35.5,26.22191392466146,0.6605020866589506,38,rbio,57.25,61.5,15.714064343186909,12,0.9473995271867612,0.5060923769284128,0.18499261789074328,3,29.25,38
smoothed,db1,162830.26941117758,0.64,6.451969975613986,21.018287100337226,100,2,False,False,24.072593530863784,,4.721543206841471,3209.7449777777783,0.5138397426437284,2.0542968006848114e-05,0.9121554069705274,21,75.21530927887697,1.5932996624408242,796.6574789587137,"[6, 11, 14, 21, 25, 28, 32, 38, 42, 45, 49, 56, 60, 65, 68, 71, 74, 77, 80, 84, 90]","[796.6574789587137, 33.02203461105326, 31.4538816392808, 32.706026919708066, 19.552592573697144, 66.80549297126058, 19.52287638336712, 81.64468486983915, 21.141154382013497, 7.578917745604891, 22.362068281945795, 9.139696961966974, 29.309138999323274, 26.78460795638742, 65.92166901706852, 19.2375661240694, 1.9728619408375483, 31.162881169200503, 1.5932996624408242, 29.18460795638743, 232.76795573225053]","[4, 8, 13, 18, 23, 23, 30, 23, 40, 44, 40, 53, 53, 53, 23, 69, 73, 69, 79, 82, 23]","[93, 23, 23, 23, 26, 34, 34, 53, 44, 46, 53, 58, 62, 66, 82, 75, 75, 82, 82, 87, 93]",0.05,30,1331380.432951744,848.8899077937219,-848.8899077937219,SWT,mdp.39015035518102,31.815309278876974,287.72414562538034,405.4232411270553,0.0,-13.0,0.0,-13.0,31.815309278876974,885.1214948564165,40.034516945575874,405.4232411270553,0.0,-8.5,0.0,5.0,1.5266329957741613,0.0,0.22542191358636254,0.21060128270960157,0.9518863887507463,0.02479431172263208,0.3175749857512459,0.6818181818181818,0.9928404004130411,0.20195154172526206,,0.09541530076936984,0.18562836333510052,0.18562836333510052,0.16337000886207506,0.18620607227846742,0.7843030507695439,0.5,0.17391304347826086,0.1454545454545455,0.9215752299483733,0.9215752299483733,0.14563106796116504,1.3039602368793626,0.589567475790964,58,1.6237674904587698,0.8416226215032441,17,0,0,0.3673916896783646,0.5856338838366643,49,0,0,0.45086112580963417,0.8095018346281662,20,20.575065816014618,0.7521076407709082,36.0,27.308773863523957,0.659186350505936,39,db,29.484848484848484,27.0,16.913606231598738,33,0.48792893473744536,0.544725221511027,0.49503217923048015,2,29.75,39
smoothed,bior1.1,162830.26941117758,0.64,6.451969975613986,21.018287100337226,100,2,False,False,24.072593530863784,,4.721543206841471,3209.7449777777783,0.5138397426437284,2.0542968006848114e-05,0.9121554069705274,21,75.21530927887697,1.5932996624408242,796.6574789587137,"[6, 11, 14, 21, 25, 28, 32, 38, 42, 45, 49, 56, 60, 65, 68, 71, 74, 77, 80, 84, 90]","[796.6574789587137, 33.02203461105326, 31.4538816392808, 32.706026919708066, 19.552592573697144, 66.80549297126058, 19.52287638336712, 81.64468486983915, 21.141154382013497, 7.578917745604891, 22.362068281945795, 9.139696961966974, 29.309138999323274, 26.78460795638742, 65.92166901706852, 19.2375661240694, 1.9728619408375483, 31.162881169200503, 1.5932996624408242, 29.18460795638743, 232.76795573225053]","[4, 8, 13, 18, 23, 23, 30, 23, 40, 44, 40, 53, 53, 53, 23, 69, 73, 69, 79, 82, 23]","[93, 23, 23, 23, 26, 34, 34, 53, 44, 46, 53, 58, 62, 66, 82, 75, 75, 82, 82, 87, 93]",0.05,30,1331380.432951744,848.8899077937219,-848.8899077937219,SWT,mdp.39015035518102,31.815309278876974,287.72414562538034,405.4232411270553,0.0,-13.0,0.0,-13.0,31.815309278876974,885.1214948564165,40.034516945575874,405.4232411270553,0.0,-8.5,0.0,5.0,1.5266329957741613,0.0,0.22542191358636254,0.21060128270960157,0.9518863887507463,0.02479431172263208,0.3175749857512459,0.6818181818181818,0.9928404004130411,0.20195154172526206,,0.09541530076936984,0.18562836333510052,0.18562836333510052,0.16337000886207506,0.18620607227846742,0.7843030507695439,0.5,0.17391304347826086,0.1454545454545455,0.9215752299483733,0.9215752299483733,0.14563106796116504,1.3039602368793626,0.589567475790964,56,1.6237674904587698,0.8416226215032441,14,0,0,0.3673916896783646,0.5856338838366643,51,0,0,0.45086112580963417,0.8095018346281662,21,21.07921567168317,0.7460335461242992,35.5,25.55704697986577,0.6591613513754027,40,bior,24.2,15.5,22.270059621733292,10,0.40047281323877065,0.7172369389709844,0.5044979490415652,1,30.25,40
smoothed,db19,111501.88773931032,0.585,12.072100540020449,16.846896499396344,100,2,False,False,48.65959971550536,,6.130192945716395,3203.1931438870397,0.5128453470180525,2.5544045344579215e-05,-0.09882136491771501,22,125.09272394050022,1.578221855689712,463.11473691666623,"[3, 11, 14, 19, 24, 28, 33, 38, 41, 45, 49, 52, 57, 60, 64, 67, 71, 76, 81, 87, 92, 95]","[218.24734665754443, 54.425872046742434, 204.4843284342361, 454.26706519014175, 7.1300812709012575, 11.867891165838694, 11.749969727016676, 14.855202405565587, 55.73018925550534, 25.283790661860966, 1.578221855689712, 43.579069481981094, 33.021482089089524, 23.714489333093425, 16.69856873865246, 64.5140436694953, 198.01023858682862, 326.9270038979272, 315.741648864144, 156.95747895158348, 463.11473691666623, 50.14120749050113]","[1, 6, 6, 6, 23, 26, 32, 36, 39, 43, 48, 48, 55, 59, 62, 65, 69, 73, 79, 85, 79, 94]","[6, 12, 16, 79, 69, 39, 39, 39, 65, 48, 50, 65, 65, 65, 65, 69, 73, 79, 85, 89, 94, 97]",0.05,30,810151.4914465619,360.37821832945326,-360.37821832945326,SWT,mdp.39015035518102,81.69272394050023,45.818596416667106,83.08844833721338,0.0,-5.0,0.0,-9.5,81.69272394050023,2057.639926691005,87.7216736650788,83.08844833721338,0.0,-5.0,0.0,6.0,1.5115551890230492,0.0,0.7486640354700083,0.40119687497855777,0.3876338334086579,0.753038849053034,0.05171031957145886,0.18181818181818182,0.2802508341998192,0.1963951283841324,,0.09442928875885351,0.5808909300789644,0.5808909300789644,0.5685287780322537,0.6681037814112658,0.12037962389939724,0.625,0.32608695652173914,0.4363636363636364,0.16531141022347615,0.16531141022347615,0.21359223300970873,1.376751750719912,0.6224791458405671,46,1.2432988152528643,0.6444200997701665,56,0,0,0.3787407482168113,0.6037246393340976,46,0,0,0.37508850711048125,0.6734553441675017,56,5.773502691896258,0.9304397266036595,51.0,50.50980392156863,0.6579909476391792,42,db,29.484848484848484,27.0,16.913606231598738,33,0.48792893473744536,0.544725221511027,0.49503217923048015,2,32.0,41
smoothed,haar,162830.26941117758,0.64,6.451969975613986,21.018287100337226,100,2,False,False,24.072593530863784,,4.721543206841471,3209.7449777777783,0.5138397426437284,2.0542968006848114e-05,0.9121554069705274,21,75.21530927887697,1.5932996624408242,796.6574789587137,"[6, 11, 14, 21, 25, 28, 32, 38, 42, 45, 49, 56, 60, 65, 68, 71, 74, 77, 80, 84, 90]","[796.6574789587137, 33.02203461105326, 31.4538816392808, 32.706026919708066, 19.552592573697144, 66.80549297126058, 19.52287638336712, 81.64468486983915, 21.141154382013497, 7.578917745604891, 22.362068281945795, 9.139696961966974, 29.309138999323274, 26.78460795638742, 65.92166901706852, 19.2375661240694, 1.9728619408375483, 31.162881169200503, 1.5932996624408242, 29.18460795638743, 232.76795573225053]","[4, 8, 13, 18, 23, 23, 30, 23, 40, 44, 40, 53, 53, 53, 23, 69, 73, 69, 79, 82, 23]","[93, 23, 23, 23, 26, 34, 34, 53, 44, 46, 53, 58, 62, 66, 82, 75, 75, 82, 82, 87, 93]",0.05,30,1331380.432951744,848.8899077937219,-848.8899077937219,SWT,mdp.39015035518102,31.815309278876974,287.72414562538034,405.4232411270553,0.0,-13.0,0.0,-13.0,31.815309278876974,885.1214948564165,40.034516945575874,405.4232411270553,0.0,-8.5,0.0,5.0,1.5266329957741613,0.0,0.22542191358636254,0.21060128270960157,0.9518863887507463,0.02479431172263208,0.3175749857512459,0.6818181818181818,0.9928404004130411,0.20195154172526206,,0.09541530076936984,0.18562836333510052,0.18562836333510052,0.16337000886207506,0.18620607227846742,0.7843030507695439,0.5,0.17391304347826086,0.1454545454545455,0.9215752299483733,0.9215752299483733,0.14563106796116504,1.3039602368793626,0.589567475790964,57,1.6237674904587698,0.8416226215032441,15,0,0,0.3673916896783646,0.5856338838366643,50,0,0,0.45086112580963417,0.8095018346281662,22,20.607442021431645,0.7517175660068477,36.0,26.72634271099744,0.6589913131239058,41,haar,41.0,41.0,,1,0.6784869976359338,,,6,32.25,42
smoothed,coif3,146036.4131346244,0.66,9.102602542228126,16.92713586904794,100,2,False,False,33.08733708249712,,5.075558824789384,3210.0013340825853,0.5138785682497482,2.3754158496391657e-05,-0.021927544769595672,22,103.28504505302475,1.6284773388093772,719.9443627249723,"[4, 8, 13, 20, 23, 27, 31, 36, 40, 43, 47, 50, 54, 59, 63, 66, 70, 75, 79, 83, 90, 93]","[361.2629588837823, 297.4881630496368, 65.53654657252926, 17.622736869302884, 20.75824713342838, 16.446675854372174, 74.80017463203545, 9.909606013222817, 45.77754377553039, 1.6284773388093772, 33.42116948505624, 21.43754237460692, 10.722065099213085, 31.74943278667164, 20.709770383454142, 57.824767873492505, 21.25578596522412, 6.637880450056095, 22.703251621763723, 34.613569940955244, 719.9443627249723, 380.0202623384289]","[3, 6, 11, 17, 22, 25, 25, 35, 35, 42, 46, 49, 52, 52, 62, 35, 68, 73, 73, 73, 3, 91]","[87, 87, 87, 25, 25, 28, 87, 38, 52, 44, 52, 52, 56, 62, 65, 87, 87, 76, 81, 87, 91, 95]",0.05,30,864391.4169188122,410.39045328430876,-410.39045328430876,SWT,mdp.39015035518102,59.88504505302475,211.01102939163894,33.07621338235788,0.0,-5.0,0.0,-9.5,59.88504505302475,1577.8709911665442,64.27980883694194,33.07621338235788,0.0,8.5,0.0,6.0,1.5618106721427143,0.0,0.4172668868527693,0.3329826641422394,0.39848759266935624,0.20781350576736682,0.23058815999507148,0.8636363636363635,0.33444964021341866,0.20216894979998842,,0.0977157422045203,0.4080720462160493,0.4080720462160493,0.3693624247793808,0.47092176306075595,0.5737595755066003,0.625,0.32608695652173914,0.4363636363636364,0.047972405294530174,0.047972405294530174,0.47572815533980584,1.3478869995827887,0.6094283502825867,48,1.243470235241244,0.6445089492765433,55,0,0,0.35725226306646646,0.5694713195941219,55,0,0,0.3734242203845717,0.6704671886560862,57,3.947573094109004,0.9524388783842289,53.75,53.51827153907709,0.6524242584692229,43,coif,60.42857142857143,58.0,12.71410050488636,14,1.0,0.40947454487256557,0.1771576365382303,4,33.25,43
smoothed,db7,127692.88047718382,0.64,10.131287149276803,17.06141771334232,100,2,False,False,38.362530185991986,,5.52663601780628,3210.0346242024043,0.513883609641074,2.6191949249908333e-05,0.004050929157371515,24,101.74861700881657,3.1664721844074073,645.6581396006811,"[2, 6, 10, 18, 21, 25, 29, 32, 35, 45, 48, 52, 56, 59, 64, 68, 72, 76, 79, 82, 88, 91, 94, 98]","[317.7773474953472, 37.465359928743666, 428.0794333025631, 11.087278570979226, 8.114757527508445, 39.071031832797054, 34.7020696982855, 6.692951770654119, 24.78621953252963, 46.857085398594094, 15.88001740498597, 28.97654632139325, 12.207696392313512, 11.270195079141796, 50.163393270764395, 41.15942161776379, 3.1664721844074073, 11.327025765893397, 4.922850413975523, 109.02477160868332, 645.6581396006811, 31.22276211666748, 433.0468780358092, 89.30710334111556]","[1, 4, 1, 15, 20, 22, 27, 31, 31, 27, 47, 50, 54, 58, 27, 66, 71, 74, 78, 66, 1, 89, 89, 96]","[7, 7, 85, 66, 22, 27, 31, 33, 39, 58, 50, 58, 58, 60, 66, 78, 78, 78, 81, 85, 89, 92, 96, 99]",0.05,30,854840.9712451096,370.5080331767135,-370.5080331767135,SWT,mdp.39015035518102,58.34861700881657,136.7248062673478,72.95863348995312,0.0,-11.5,0.0,-11.5,58.34861700881657,1747.5668082115976,61.51055264621342,72.95863348995312,0.0,-7.0,0.0,8.0,3.0998055177407444,0.0,0.5295295678839721,0.4258890803235759,0.41665152911828557,0.4410116476924497,0.1355745042420896,0.6818181818181818,0.3527606340772277,0.20219718214973578,,0.19829279660668087,0.39589634511985267,0.39589634511985267,0.3458343197939645,0.5406656777516989,0.3698768452953695,0.875,0.2391304347826087,0.2,0.14154477801108023,0.14154477801108023,0.17475728155339804,1.3415296145090119,0.6065539470879404,51,1.3196199871185634,0.6839784879749095,50,0,0,0.3348699668371321,0.5337932369422167,60,0,0,0.39817904091318973,0.714913408315903,52,4.573474244670748,0.9448979006666175,53.25,52.97642828605673,0.6516658178031882,44,db,29.484848484848484,27.0,16.913606231598738,33,0.48792893473744536,0.544725221511027,0.49503217923048015,2,33.5,44
smoothed,db11,118741.1688552419,0.625,11.219027317782249,16.068776157120695,100,2,False,False,40.464000185918934,,5.791230080628314,3209.074578504349,0.5137381801915858,2.6778800488857908e-05,-0.07093946347674497,21,134.87957694314048,4.050811933944253,703.028137699627,"[5, 8, 13, 17, 25, 28, 35, 39, 46, 51, 55, 60, 63, 67, 71, 74, 77, 82, 86, 93, 98]","[148.3129968149758, 40.33906109517313, 611.7394552802016, 11.62740994498024, 16.917689551163075, 54.00854414886083, 40.87815233207965, 4.236629368247046, 52.36748911187587, 21.797132942418482, 24.65048870024882, 19.15686334928374, 35.98501718822041, 18.91971263884928, 4.050811933944253, 41.20331002402304, 93.22104809503924, 300.4628553539544, 394.85754055381557, 194.71076967896784, 703.028137699627]","[0, 7, 0, 16, 22, 26, 32, 38, 42, 49, 53, 59, 61, 65, 65, 61, 61, 79, 0, 91, 0]","[10, 10, 85, 61, 26, 61, 42, 42, 61, 53, 61, 61, 65, 69, 72, 76, 79, 85, 95, 95, 99]",0.05,30,1067356.1672665463,484.72867115516766,-484.72867115516766,SWT,mdp.39015035518102,91.47957694314047,194.09480436629366,41.26200448850102,0.0,-4.0,0.0,-13.0,91.47957694314047,2138.07111580595,91.47957694314046,41.26200448850102,0.0,-8.5,0.0,5.0,3.98414526727759,0.0,0.5742514674751252,0.44825451319090887,0.28237963079486683,0.5778016356805942,0.08920748964732127,0.5454545454545454,0.2999034638204896,0.20138299625709458,,0.2561241263759139,0.6584486115348336,0.6584486115348336,0.600456608742642,0.7011604948282766,0.5273320415981337,0.5,0.17391304347826086,0.4727272727272727,0.06717795737229829,0.06717795737229829,0.14563106796116504,1.5869510838313778,0.7175178492691717,31,1.2283805375535397,0.6366877365719898,57,0,0,0.402383149460494,0.641411368926931,40,0,0,0.3773294677901183,0.677478893055728,55,12.419742348374221,0.8503645500195877,45.75,43.01827286182618,0.6495798653712397,45,db,29.484848484848484,27.0,16.913606231598738,33,0.48792893473744536,0.544725221511027,0.49503217923048015,2,34.25,45
smoothed,bior6.8,145971.5496181329,0.67,9.208560843843443,20.73953691424221,100,2,False,False,30.551470754434085,,5.094649182099184,3350.1695333228085,0.5311992230196445,1.954043436988742e-05,0.8323683370199616,24,83.53909518467486,2.181487182275001,702.4977486231865,"[2, 6, 11, 15, 21, 25, 29, 33, 38, 42, 45, 49, 52, 56, 61, 65, 68, 72, 77, 80, 84, 92, 95, 98]","[152.38568981971162, 702.4977486231865, 68.23438795436115, 35.29733715325787, 32.43539896627183, 20.509469861638085, 38.38916183327298, 55.31900816481841, 63.070584040648754, 20.785081985005874, 5.114717695151894, 26.248213506535237, 20.972234905430366, 19.10515118842101, 27.061639850486223, 28.466313101698383, 76.19625511674516, 32.62610722815052, 32.501526412027694, 2.181487182275001, 57.144449244572264, 355.9483606054867, 124.14950881288861, 8.29845118015465]","[0, 5, 8, 13, 18, 23, 23, 23, 23, 40, 44, 48, 51, 53, 53, 53, 8, 70, 75, 79, 70, 89, 93, 97]","[5, 93, 23, 23, 23, 27, 31, 35, 53, 48, 48, 53, 53, 58, 63, 67, 89, 82, 82, 82, 89, 93, 97, 99]",0.05,30,1209003.8994329541,736.6717326896614,-736.6717326896614,SWT,mdp.39015035518102,40.139095184674865,193.56441528985312,293.2050660229948,0.0,-16.0,0.0,-11.5,40.139095184674865,1310.5382844321966,46.51346904833514,293.2050660229948,0.0,-16.0,0.0,8.0,2.114820515608338,0.0,0.36330049223178323,0.17239381671733134,0.914180616299056,0.21768284946784625,0.23025218764220245,0.9545454545454545,0.9366022798681877,0.32104138540331173,,0.13387977830019732,0.25159170575115264,0.25159170575115264,0.21841636599564937,0.3610497001116198,0.525876358856019,0.875,0.2391304347826087,0.036363636363636376,0.6582882759952329,0.6582882759952329,0.0,1.3409716137359826,0.6063016548032987,52,1.818059828945974,0.9423272040351903,5,0,0,0.35078968649187514,0.559169769707996,58,0,0,0.5137498852718967,0.9224159078270294,5,28.971250116854353,0.6509487937728391,30.0,9.16438772409602,0.6447515053201545,46,bior,24.2,15.5,22.270059621733292,10,0.40047281323877065,0.7172369389709844,0.5044979490415652,1,34.75,46
