wavelet,wavelet_level,wavelet_mode,wavelet_mse,wavelet_psnr,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,signal_length,signal_type,emd_value,kl_divergence,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,prominence_threshold,distance_factor,max_autocorrelation,upper_envelope,lower_envelope,wavelet_type,htid,avg_prominence_diff,prominence_max_diff,upper_envelope_diff,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,lower_envelope_diff,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,max_autocorrelation_diff,prominence_threshold_diff,relative_num_peaks_diff,prominence_min_diff,distance_factor_diff,emd_value_normalized,wavelet_mse_normalized,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,avg_variance_across_levels_normalized,kl_divergence_normalized,prominence_min_diff_normalized,avg_prominence_diff_normalized,relative_prominences_avg_diff_normalized,relative_prominences_wasserstein_normalized,relative_prominences_total_diff_normalized,prominence_max_diff_normalized,max_autocorrelation_diff_normalized,relative_right_bases_global_alignment_score_normalized,relative_right_bases_array_alignment_score_normalized,upper_envelope_diff_normalized,lower_envelope_diff_normalized,reconstruction_signal_weighted_score,reconstruction_signal_normalized_weighted_score,reconstruction_signal_normalized_weighted_rank,wavelet_signal_weighted_score,wavelet_signal_normalized_weighted_score,wavelet_signal_normalized_weighted_rank,reconstruction_signal_num_missing_metrics,reconstruction_signal_missing_metrics_count,reconstruction_signal_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_rank,wavelet_signal_num_missing_metrics,wavelet_signal_missing_metrics_count,wavelet_signal_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank
db21,1,smooth,1.6080693901325809e-27,329.00054662480073,477721023.74215746,0.6219512195121951,78.79683070687464,862,smoothed,2.5864847773227848e-14,,3.7959990745602856,1946021.50922136,0.9995492713775229,6.578812993951243e-05,1.0,23,522.4011450573297,43.45500089768507,1025.6294488214044,"[13, 51, 89, 117, 146, 190, 246, 275, 325, 366, 396, 452, 487, 533, 561, 596, 628, 660, 705, 733, 777, 827, 858]","[288.9366612805566, 415.7516549967615, 828.9599210037192, 43.45500089768507, 678.8883521847183, 672.9216316569514, 1025.6294488214044, 536.0749685810248, 725.6033279472233, 312.5133297425933, 625.1116478152815, 763.2649847393548, 238.8516729504616, 672.3565930564959, 122.18500628379508, 495.56002872592023, 597.6416172939911, 353.3750224421253, 344.02665948518654, 875.6970849878807, 681.3483629569386, 649.1633566731435, 67.91000179537002]","[0, 0, 0, 116, 125, 177, 0, 267, 267, 331, 331, 267, 480, 469, 554, 564, 615, 635, 469, 267, 744, 801, 856]","[19, 64, 177, 125, 177, 229, 860, 310, 331, 370, 417, 469, 521, 615, 564, 615, 683, 683, 713, 860, 860, 860, 860]",0.05,30,21681818.665042978,572.7019390442701,-572.7019390442701,DWT,uc1.c2693407,0.0,2.2737367544323206e-13,527.6313942890631,0.8695652173913043,78.5,0.9130434782608695,83.0,1.9466810296268022,44.77366368141702,6.613814561383773,527.6313942890631,1.0,92,234165510.89051226,0.0,0.0,0.0,0.0,5.072171874172405e-14,3.092538653186123e-27,0.969261443188254,0.06504869967803273,0.2064772242210585,0.4190960895617683,0.1832730450797683,,0.0,0.0,0.9999999954498471,0.6268200299576092,0.9999999954498836,8.211876551072897e-14,0.9999999961337901,1.0,1.0,0.23471366456655957,0.23471366456655957,1.7819314692407386,0.94830576175965,642,0.9582674817191277,0.5774600416141676,881,0,0,0.5542043041931211,0.7916534578078855,704,0,0,0.26330807167556186,0.5446953034269602,862,117.62192255981309,0.8767065801259821,772.25,758.5449810368309,0.5336101034801819,760,db,405.6666666666667,375.5,257.38716458415064,342,0.4744022869022869,0.8792882039463042,0.40413193798450786,1,570.25
db11,1,antireflect,7.373744614533388e-28,332.3867135563998,7469522.43687946,0.6122448979591837,78.30819903690777,862,smoothed,1.6380812664028534e-14,,6.3090763955396225,52791.26439581218,0.9803952800034229,6.57881299395124e-05,1.0,23,522.4011450573297,43.45500089768507,1025.6294488214048,"[13, 51, 89, 117, 146, 190, 246, 275, 325, 366, 396, 452, 487, 533, 561, 596, 628, 660, 705, 733, 777, 827, 858]","[288.9366612805566, 415.7516549967615, 828.959921003719, 43.45500089768507, 678.8883521847184, 672.9216316569515, 1025.6294488214048, 536.0749685810248, 725.6033279472234, 312.5133297425933, 625.1116478152816, 763.2649847393548, 238.85167295046165, 672.356593056496, 122.18500628379509, 495.56002872592035, 597.6416172939913, 353.3750224421253, 344.0266594851866, 875.6970849878808, 681.3483629569386, 649.1633566731435, 67.91000179537]","[0, 0, 0, 116, 125, 177, 0, 267, 267, 331, 331, 267, 480, 469, 554, 564, 615, 635, 469, 267, 744, 801, 856]","[19, 64, 177, 125, 177, 229, 860, 310, 331, 370, 417, 469, 521, 615, 564, 615, 683, 683, 713, 860, 860, 860, 860]",0.05,30,21681818.66504298,572.7019390442703,-572.7019390442703,DWT,uc1.c2693407,0.0,2.2737367544323206e-13,527.631394289063,0.8695652173913043,78.5,0.9130434782608695,83.0,1.9466810296268022,44.77366368141702,6.6138145613837525,527.631394289063,1.0,92,234165510.89051223,0.0,0.0,0.0,0.0,2.4473637436359158e-14,1.1340388635305454e-27,0.9816739914735273,0.5704303762818319,0.0022007427221051278,0.30832691132719103,0.002968067382414163,,0.0,0.0,0.9999999954498471,0.6268200299574362,0.9999999954498836,8.211876551072897e-14,0.9999999961334844,1.0,1.0,0.23471366456654114,0.23471366456654114,1.7819314692405268,0.9483057617595372,848,0.9998379458699344,0.602510752836654,842,0,0,0.5542043041930742,0.7916534578078186,904,0,0,0.26651429845529917,0.5513279017272376,851,28.74456470360962,0.9698694290318557,861.25,860.5525086124127,0.5335458256270389,761,db,405.6666666666667,375.5,257.38716458415064,342,0.4744022869022869,0.8792882039463042,0.40413193798450786,1,571.0
db15,1,antireflect,1.2218805664051307e-27,330.193306900727,9141290.607837794,0.6123595505617978,77.45698994457238,862,smoothed,2.1954080729176978e-14,,6.207783579757306,62548.369253221485,0.9849699393521144,6.578812993951241e-05,1.0,23,522.4011450573297,43.45500089768507,1025.6294488214044,"[13, 51, 89, 117, 146, 190, 246, 275, 325, 366, 396, 452, 487, 533, 561, 596, 628, 660, 705, 733, 777, 827, 858]","[288.9366612805565, 415.7516549967615, 828.959921003719, 43.45500089768507, 678.8883521847183, 672.9216316569513, 1025.6294488214044, 536.0749685810248, 725.6033279472234, 312.51332974259327, 625.1116478152816, 763.2649847393545, 238.8516729504617, 672.3565930564959, 122.18500628379508, 495.56002872592023, 597.6416172939911, 353.3750224421252, 344.0266594851865, 875.6970849878808, 681.3483629569384, 649.1633566731437, 67.91000179536996]","[0, 0, 0, 116, 125, 177, 0, 267, 267, 331, 331, 267, 480, 469, 554, 564, 615, 635, 469, 267, 744, 801, 856]","[19, 64, 177, 125, 177, 229, 860, 310, 331, 370, 417, 469, 521, 615, 564, 615, 683, 683, 713, 860, 860, 860, 860]",0.05,30,21681818.665042974,572.70193904427,-572.70193904427,DWT,uc1.c2693407,0.0,2.2737367544323206e-13,527.6313942890632,0.8695652173913043,78.5,0.9130434782608695,83.0,1.9466810296268022,44.77366368141702,6.613814561383805,527.6313942890632,1.0,92,234165510.89051226,0.0,0.0,0.0,0.0,3.9898252763722734e-14,2.2238638681097296e-27,0.9736337009111475,0.5500603173741188,0.002926956075805007,0.30963533434868895,0.003897301731228424,,0.0,0.0,0.9999999954498471,0.6268200299578799,0.9999999954498836,8.211876551072897e-14,0.9999999961337901,1.0,1.0,0.234713664566578,0.234713664566578,1.7819314692408275,0.9483057617596972,459,0.9860869117036294,0.594224264029096,860,0,0,0.5542043041931489,0.7916534578079254,475,0,0,0.26287908720586123,0.5438078797167711,863,227.86161736164928,0.7611513444846444,664.25,605.560409070022,0.5324362592444186,762,db,405.6666666666667,375.5,257.38716458415064,342,0.4744022869022869,0.8792882039463042,0.40413193798450786,1,571.75
bior3.9,1,symmetric,6.538348237119234e-28,332.90891399931127,3785863.799819952,0.5863636363636363,69.01680382432234,862,smoothed,1.417479178632785e-14,,7.547446046736982,32457.77691512762,0.9792339705849572,6.578812993951241e-05,1.0,23,522.4011450573298,43.45500089768504,1025.6294488214048,"[13, 51, 89, 117, 146, 190, 246, 275, 325, 366, 396, 452, 487, 533, 561, 596, 628, 660, 705, 733, 777, 827, 858]","[288.93666128055656, 415.7516549967615, 828.9599210037192, 43.45500089768504, 678.8883521847185, 672.9216316569514, 1025.6294488214048, 536.0749685810247, 725.6033279472234, 312.51332974259327, 625.1116478152815, 763.2649847393548, 238.8516729504616, 672.356593056496, 122.18500628379508, 495.56002872592035, 597.6416172939911, 353.3750224421252, 344.02665948518654, 875.697084987881, 681.3483629569384, 649.1633566731437, 67.91000179537]","[0, 0, 0, 116, 125, 177, 0, 267, 267, 331, 331, 267, 480, 469, 554, 564, 615, 635, 469, 267, 744, 801, 856]","[19, 64, 177, 125, 177, 229, 860, 310, 331, 370, 417, 469, 521, 615, 564, 615, 683, 683, 713, 860, 860, 860, 860]",0.05,30,21681818.665042978,572.70193904427,-572.70193904427,DWT,uc1.c2693407,1.1368683772161603e-13,2.2737367544323206e-13,527.6313942890632,0.8695652173913043,78.5,0.9130434782608695,83.0,1.9466810296266885,44.7736636814152,6.613814561383805,527.6313942890632,1.0,92,234165510.89051226,0.0,0.0,2.842170943040401e-14,0.0,1.8368238764537026e-14,9.461287729174659e-28,0.9835882025396571,0.8194674136036649,0.0006005674471021287,0.012968256356250596,0.001031573384003481,,2.528984740762264e-13,8.41032308711632e-14,0.9999999954497629,0.6268200299578799,0.9999999954498251,8.211876551072897e-14,0.9999999961337901,1.0,1.0,0.234713664566578,0.234713664566578,1.781931469240874,0.948305761759722,340,1.0057868439452848,0.6060956088353022,826,0,0,0.5542043041931667,0.7916534578079507,336,0,0,0.25966514476152813,0.537159320317233,881,298.47431491950306,0.6871338418034559,595.75,484.0801481666142,0.5313289754090655,763,bior,609.5481481481481,655.0,224.39283645543412,135,0.7128291753291753,0.7665727017277424,0.2710477667512545,5,573.5
db30,1,antireflect,2.152240651044575e-27,327.73468617632216,15723355.4575082,0.6119565217391304,78.32312021789002,862,smoothed,3.02645250958723e-14,,6.204476666416682,100973.09134752622,0.9910861799391577,6.578812993951241e-05,1.0,23,522.4011450573297,43.455000897685096,1025.6294488214046,"[13, 51, 89, 117, 146, 190, 246, 275, 325, 366, 396, 452, 487, 533, 561, 596, 628, 660, 705, 733, 777, 827, 858]","[288.93666128055656, 415.75165499676143, 828.9599210037193, 43.455000897685096, 678.8883521847182, 672.9216316569516, 1025.6294488214046, 536.0749685810247, 725.6033279472233, 312.51332974259344, 625.1116478152815, 763.2649847393545, 238.85167295046165, 672.3565930564959, 122.18500628379508, 495.56002872592035, 597.6416172939912, 353.37502244212527, 344.02665948518666, 875.6970849878808, 681.3483629569384, 649.1633566731437, 67.91000179537008]","[0, 0, 0, 116, 125, 177, 0, 267, 267, 331, 331, 267, 480, 469, 554, 564, 615, 635, 469, 267, 744, 801, 856]","[19, 64, 177, 125, 177, 229, 860, 310, 331, 370, 417, 469, 521, 615, 564, 615, 683, 683, 713, 860, 860, 860, 860]",0.05,30,21681818.665042974,572.70193904427,-572.70193904427,DWT,uc1.c2693407,0.0,0.0,527.6313942890632,0.8695652173913043,78.5,0.9130434782608695,83.0,1.9466810296268022,44.77366368141702,6.613814561383782,527.6313942890632,1.0,92,234165510.89051226,0.0,0.0,2.842170943040401e-14,0.0,6.289829619556809e-14,4.316571623780545e-27,0.9646212248361901,0.549395294696736,0.005786194259535431,0.30503594298833714,0.007556744991854679,,2.528984740762264e-13,0.0,0.9999999954498471,0.6268200299576844,0.9999999954498836,0.0,0.9999999961337901,1.0,1.0,0.234713664566578,0.234713664566578,1.7819314692408035,0.9483057617596845,515,0.9814005545719453,0.5914002258185681,863,0,0,0.5542043041931467,0.7916534578079222,498,0,0,0.26177077168181667,0.5415151499237927,871,208.27605879377174,0.7816812800903861,686.75,639.3214110984097,0.5309087742171008,764,db,405.6666666666667,375.5,257.38716458415064,342,0.4744022869022869,0.8792882039463042,0.40413193798450786,1,573.25
db20,1,antireflect,1.5040838870617046e-27,329.29087388850326,11749675.646213533,0.6122222222222222,78.54552527434683,862,smoothed,2.449754758419992e-14,,6.13192660084268,77749.56866156077,0.9875423022913958,6.57881299395124e-05,1.0,23,522.4011450573297,43.455000897685096,1025.6294488214044,"[13, 51, 89, 117, 146, 190, 246, 275, 325, 366, 396, 452, 487, 533, 561, 596, 628, 660, 705, 733, 777, 827, 858]","[288.93666128055656, 415.7516549967615, 828.959921003719, 43.455000897685096, 678.8883521847183, 672.9216316569514, 1025.6294488214044, 536.0749685810247, 725.6033279472234, 312.5133297425933, 625.1116478152817, 763.2649847393548, 238.8516729504617, 672.3565930564959, 122.18500628379509, 495.56002872592035, 597.6416172939914, 353.3750224421252, 344.0266594851866, 875.6970849878805, 681.3483629569386, 649.1633566731435, 67.91000179537005]","[0, 0, 0, 116, 125, 177, 0, 267, 267, 331, 331, 267, 480, 469, 554, 564, 615, 635, 469, 267, 744, 801, 856]","[19, 64, 177, 125, 177, 229, 860, 310, 331, 370, 417, 469, 521, 615, 564, 615, 683, 683, 713, 860, 860, 860, 860]",0.05,30,21681818.665042978,572.7019390442704,-572.7019390442704,DWT,uc1.c2693407,0.0,2.2737367544323206e-13,527.6313942890629,0.8695652173913043,78.5,0.9130434782608695,83.0,1.9466810296268022,44.77366368141702,6.613814561383755,527.6313942890629,1.0,92,234165510.89051226,0.0,0.0,2.842170943040401e-14,0.0,4.693756926133735e-14,2.858638604864415e-27,0.9703256852212175,0.5348054237558701,0.004060034261743652,0.3080681343296059,0.005345013612963233,,2.528984740762264e-13,0.0,0.9999999954498471,0.6268200299574588,0.9999999954498836,8.211876551072897e-14,0.9999999961337901,1.0,1.0,0.2347136645665227,0.2347136645665227,1.7819314692407549,0.9483057617596585,609,0.9769933993185792,0.588744437007449,871,0,0,0.5542043041931237,0.7916534578078893,683,0,0,0.26037204159734967,0.5386216506743282,877,135.08022307749818,0.8584064747615323,760.0,741.4930198697832,0.5308803862277263,765,db,405.6666666666667,375.5,257.38716458415064,342,0.4744022869022869,0.8792882039463042,0.40413193798450786,1,574.0
bior2.6,1,smooth,6.005336909984886e-28,333.2782207051898,7990593.007320186,0.6155606407322655,80.23988261635995,862,smoothed,1.4493948706863957e-14,,5.836688994859249,53116.528868686735,0.9823764985056423,6.57881299395124e-05,1.0,23,522.4011450573297,43.45500089768507,1025.6294488214048,"[13, 51, 89, 117, 146, 190, 246, 275, 325, 366, 396, 452, 487, 533, 561, 596, 628, 660, 705, 733, 777, 827, 858]","[288.9366612805567, 415.7516549967615, 828.9599210037192, 43.45500089768507, 678.8883521847184, 672.9216316569515, 1025.6294488214048, 536.0749685810248, 725.6033279472235, 312.5133297425933, 625.1116478152817, 763.2649847393549, 238.8516729504617, 672.356593056496, 122.18500628379508, 495.56002872592035, 597.6416172939913, 353.3750224421253, 344.02665948518654, 875.6970849878808, 681.3483629569386, 649.1633566731437, 67.91000179537005]","[0, 0, 0, 116, 125, 177, 0, 267, 267, 331, 331, 267, 480, 469, 554, 564, 615, 635, 469, 267, 744, 801, 856]","[19, 64, 177, 125, 177, 229, 860, 310, 331, 370, 417, 469, 521, 615, 564, 615, 683, 683, 713, 860, 860, 860, 860]",0.05,30,21681818.665042978,572.7019390442701,-572.7019390442701,DWT,uc1.c2693407,0.0,2.2737367544323206e-13,527.6313942890631,0.8695652173913043,78.5,0.9130434782608695,83.0,1.9466810296268022,44.77366368141702,6.613814561383762,527.6313942890631,1.0,92,234165510.89051226,0.0,0.0,0.0,0.0,1.9251539670000337e-14,8.262357383203587e-28,0.9849419566254393,0.4754329265140215,0.0024270949239520783,0.3461663853447766,0.0029990444934589913,,0.0,0.0,0.9999999954498471,0.626820029957519,0.9999999954498836,8.211876551072897e-14,0.9999999961337901,1.0,1.0,0.23471366456655957,0.23471366456655957,1.7819314692407116,0.9483057617596355,690,0.9695613566295503,0.5842658255942917,875,0,0,0.5542043041931128,0.7916534578078738,755,0,0,0.2588524868430954,0.535478206067122,884,94.51983918733676,0.900922600432561,801.0,792.4153904026016,0.5306499794615636,766,bior,609.5481481481481,655.0,224.39283645543412,135,0.7128291753291753,0.7665727017277424,0.2710477667512545,5,575.75
bior3.9,1,reflect,6.5846183152723365e-28,332.8782884196275,3682067.784150277,0.5852272727272727,69.01680382432234,862,smoothed,1.426546429321139e-14,,7.584201772679176,31729.317785188883,0.9777567158405248,6.578812993951241e-05,1.0,23,522.4011450573298,43.45500089768504,1025.6294488214048,"[13, 51, 89, 117, 146, 190, 246, 275, 325, 366, 396, 452, 487, 533, 561, 596, 628, 660, 705, 733, 777, 827, 858]","[288.93666128055656, 415.7516549967615, 828.9599210037192, 43.45500089768504, 678.8883521847185, 672.9216316569514, 1025.6294488214048, 536.0749685810247, 725.6033279472234, 312.51332974259327, 625.1116478152815, 763.2649847393548, 238.8516729504616, 672.356593056496, 122.18500628379508, 495.56002872592035, 597.6416172939911, 353.3750224421252, 344.02665948518654, 875.697084987881, 681.3483629569384, 649.1633566731437, 67.91000179536996]","[0, 0, 0, 116, 125, 177, 0, 267, 267, 331, 331, 267, 480, 469, 554, 564, 615, 635, 469, 267, 744, 801, 856]","[19, 64, 177, 125, 177, 229, 860, 310, 331, 370, 417, 469, 521, 615, 564, 615, 683, 683, 713, 860, 860, 860, 860]",0.05,30,21681818.665042978,572.7019390442701,-572.7019390442701,DWT,uc1.c2693407,1.1368683772161603e-13,2.2737367544323206e-13,527.6313942890631,0.8695652173913043,78.5,0.9130434782608695,83.0,1.9466810296266885,44.7736636814152,6.613814561383803,527.6313942890631,1.0,92,234165510.89051226,0.0,0.0,2.842170943040401e-14,0.0,1.8619184623070574e-14,9.565365443819971e-28,0.9834759394722218,0.8268590168171375,0.0005554786280005246,0.0,0.0009621973492945382,,2.528984740762264e-13,8.41032308711632e-14,0.9999999954497629,0.6268200299578649,0.9999999954498251,8.211876551072897e-14,0.9999999961337901,1.0,1.0,0.23471366456655957,0.23471366456655957,1.7819314692408619,0.9483057617597155,373,1.0041776903456254,0.6051259193463551,831,0,0,0.5542043041931619,0.7916534578079439,370,0,0,0.2588360903238105,0.5354442872168939,885,281.7473750247433,0.7046673217769986,614.75,518.3374314644661,0.5301376441170109,767,bior,609.5481481481481,655.0,224.39283645543412,135,0.7128291753291753,0.7665727017277424,0.2710477667512545,5,576.5
sym16,1,zero,4.368616832498778e-20,254.66015492830465,2804909.6107081193,0.6165919282511211,75.89828814261276,862,smoothed,1.6026077912530115e-10,,7.729952716568382,24303.77733120316,0.9574362343007784,6.57881299397174e-05,1.0,23,522.4011450566065,43.45500089751843,1025.629448819822,"[13, 51, 89, 117, 146, 190, 246, 275, 325, 366, 396, 452, 487, 533, 561, 596, 628, 660, 705, 733, 777, 827, 858]","[288.9366612800627, 415.75165499601155, 828.9599210029282, 43.45500089751843, 678.8883521838809, 672.9216316560706, 1025.629448819822, 536.0749685801533, 725.6033279462854, 312.513329741974, 625.1116478145963, 763.2649847385844, 238.85167294989338, 672.3565930556306, 122.18500628342898, 495.56002872528313, 597.6416172931092, 353.375022441817, 344.02665948472304, 875.6970849866516, 681.348362956063, 649.1633566724447, 67.91000179501603]","[0, 0, 0, 116, 125, 177, 0, 267, 267, 331, 331, 267, 480, 469, 554, 564, 615, 635, 469, 267, 744, 801, 856]","[19, 64, 177, 125, 177, 229, 860, 310, 331, 370, 417, 469, 521, 615, 564, 615, 683, 683, 713, 860, 860, 860, 860]",0.05,30,21681818.665000983,572.7019390433013,-572.7019390433013,DWT,uc1.c2693407,7.231619747471996e-10,1.5825207810848951e-09,527.631394290032,0.8695652173913043,78.5,0.9130434782608695,83.0,1.9466810303499642,44.77366369804986,6.613814561432222,527.631394290032,1.0,92,234165510.89055425,0.0,0.0,1.666364823904587e-10,0.0,4.4351798111713144e-10,9.826559016300455e-20,0.6967545880571835,0.8561696376143553,0.0001744425549811837,0.3579355061557156,0.00025501347157761193,,1.4827437535089156e-09,5.349806515714691e-10,0.9999999959848277,0.6268200303678272,0.9999999959848679,5.715466079546736e-10,0.9999999965644898,1.0,1.0,0.23471366472358707,0.23471366472358707,1.7819314709610008,0.9483057626751367,12,0.9895010009029511,0.5962816228863307,851,0,0,0.554204304630769,0.7916534584330439,12,0,0,0.2730413126139045,0.5648300854429507,820,475.6163544987353,0.5014503621606548,423.75,23.660061651828222,0.5286339861117739,768,sym,591.953216374269,585.0,242.67234779977088,171,0.6922529817266659,0.8290193226575248,0.2667171159940764,6,577.5
db26,1,antireflect,1.960202896399749e-27,328.14058421053295,13822406.727243211,0.6140350877192983,77.08517049353993,862,smoothed,2.887867825770911e-14,,6.187848883556405,90050.68039797255,0.9894264432613246,6.57881299395124e-05,1.0,23,522.4011450573297,43.455000897685125,1025.6294488214044,"[13, 51, 89, 117, 146, 190, 246, 275, 325, 366, 396, 452, 487, 533, 561, 596, 628, 660, 705, 733, 777, 827, 858]","[288.9366612805567, 415.7516549967615, 828.9599210037195, 43.455000897685125, 678.8883521847184, 672.9216316569515, 1025.6294488214044, 536.0749685810249, 725.6033279472235, 312.5133297425933, 625.1116478152816, 763.2649847393548, 238.8516729504617, 672.356593056496, 122.18500628379509, 495.56002872592023, 597.6416172939912, 353.3750224421253, 344.02665948518654, 875.6970849878808, 681.3483629569384, 649.1633566731434, 67.91000179537005]","[0, 0, 0, 116, 125, 177, 0, 267, 267, 331, 331, 267, 480, 469, 554, 564, 615, 635, 469, 267, 744, 801, 856]","[19, 64, 177, 125, 177, 229, 860, 310, 331, 370, 417, 469, 521, 615, 564, 615, 683, 683, 713, 860, 860, 860, 860]",0.05,30,21681818.665042974,572.7019390442704,-572.7019390442704,DWT,uc1.c2693407,0.0,2.2737367544323206e-13,527.6313942890629,0.8695652173913043,78.5,0.9130434782608695,83.0,1.9466810296268022,44.77366368141702,6.6138145613837995,527.6313942890629,1.0,92,234165510.89051226,0.0,0.0,5.684341886080802e-14,0.0,5.906281688048137e-14,3.884611025769096e-27,0.9661091104160542,0.5460514354728359,0.004960425246463539,0.3287566742944321,0.006516530750589967,,5.057969481524528e-13,0.0,0.9999999954498471,0.6268200299578348,0.9999999954498836,8.211876551072897e-14,0.9999999961337901,1.0,1.0,0.2347136645665227,0.2347136645665227,1.7819314692409434,0.9483057617597589,231,0.9892806786273087,0.5961488548305549,853,0,0,0.5542043041931809,0.791653457807971,253,0,0,0.2646277394543478,0.5474252495186784,855,353.4534387063356,0.6295037330122268,548.0,376.5238478509036,0.5275401264641847,769,db,405.6666666666667,375.5,257.38716458415064,342,0.4744022869022869,0.8792882039463042,0.40413193798450786,1,577.0
bior1.3,1,antireflect,8.958339215460575e-28,331.54131944261445,3344251.9262982267,0.6466512702078522,106.01983538283626,862,smoothed,1.835397005814191e-14,,7.652352711113098,29535.291813439784,0.9236942943465052,6.578812993951238e-05,1.0,23,522.4011450573298,43.455000897685096,1025.6294488214048,"[13, 51, 89, 117, 146, 190, 246, 275, 325, 366, 396, 452, 487, 533, 561, 596, 628, 660, 705, 733, 777, 827, 858]","[288.9366612805567, 415.75165499676154, 828.9599210037194, 43.455000897685096, 678.8883521847185, 672.9216316569516, 1025.6294488214048, 536.0749685810249, 725.6033279472235, 312.5133297425934, 625.1116478152816, 763.264984739355, 238.85167295046165, 672.356593056496, 122.18500628379508, 495.56002872592035, 597.6416172939913, 353.3750224421253, 344.02665948518666, 875.6970849878809, 681.3483629569387, 649.1633566731435, 67.91000179536994]","[0, 0, 0, 116, 125, 177, 0, 267, 267, 331, 331, 267, 480, 469, 554, 564, 615, 635, 469, 267, 744, 801, 856]","[19, 64, 177, 125, 177, 229, 860, 310, 331, 370, 417, 469, 521, 615, 564, 615, 683, 683, 713, 860, 860, 860, 860]",0.05,30,21681818.66504298,572.7019390442701,-572.7019390442701,DWT,uc1.c2693407,1.1368683772161603e-13,2.2737367544323206e-13,527.6313942890631,0.8695652173913043,78.5,0.9130434782608695,83.0,1.9466810296266885,44.77366368141338,6.613814561383745,527.6313942890631,1.0,92,234165510.89051223,0.0,0.0,2.842170943040401e-14,0.0,2.993456151694729e-14,1.4904700417059888e-27,0.9785750611876269,0.8405642200913589,0.00040873197297651686,0.7009746882634024,0.0007532455828705399,,2.528984740762264e-13,8.41032308711632e-14,0.9999999954497629,0.6268200299573761,0.9999999954497666,8.211876551072897e-14,0.9999999961334844,1.0,1.0,0.23471366456655957,0.23471366456655957,1.7819314692405333,0.9483057617595406,842,1.2883226862832622,0.7763540829946113,127,0,0,0.5542043041930844,0.7916534578078332,851,0,0,0.3601822781568951,0.7450952568268436,131,414.2683309160863,0.5657564665449829,487.75,223.8345757664153,0.5272440613647347,770,bior,609.5481481481481,655.0,224.39283645543412,135,0.7128291753291753,0.7665727017277424,0.2710477667512545,5,578.75
bior1.3,1,smooth,8.5085237721494e-28,331.76505231047156,3350056.888795149,0.6478060046189377,105.79793419517854,862,smoothed,1.8222082775402216e-14,,7.636177796536675,29526.415470156404,0.9234262934817801,6.57881299395124e-05,1.0,23,522.4011450573298,43.455000897685096,1025.6294488214048,"[13, 51, 89, 117, 146, 190, 246, 275, 325, 366, 396, 452, 487, 533, 561, 596, 628, 660, 705, 733, 777, 827, 858]","[288.9366612805567, 415.75165499676154, 828.9599210037194, 43.455000897685096, 678.8883521847185, 672.9216316569516, 1025.6294488214048, 536.0749685810249, 725.6033279472235, 312.5133297425934, 625.1116478152816, 763.264984739355, 238.85167295046165, 672.356593056496, 122.18500628379508, 495.56002872592035, 597.6416172939913, 353.3750224421253, 344.02665948518666, 875.6970849878809, 681.3483629569387, 649.1633566731435, 67.91000179536994]","[0, 0, 0, 116, 125, 177, 0, 267, 267, 331, 331, 267, 480, 469, 554, 564, 615, 635, 469, 267, 744, 801, 856]","[19, 64, 177, 125, 177, 229, 860, 310, 331, 370, 417, 469, 521, 615, 564, 615, 683, 683, 713, 860, 860, 860, 860]",0.05,30,21681818.66504298,572.7019390442701,-572.7019390442701,DWT,uc1.c2693407,1.1368683772161603e-13,2.2737367544323206e-13,527.6313942890631,0.8695652173913043,78.5,0.9130434782608695,83.0,1.9466810296266885,44.77366368141338,6.613814561383745,527.6313942890631,1.0,92,234165510.89051223,0.0,0.0,2.842170943040401e-14,0.0,2.95695493590803e-14,1.3892906937976347e-27,0.979395190579171,0.8373114330086399,0.00041125363917176173,0.7141525931057825,0.0007524002293367485,,2.528984740762264e-13,8.41032308711632e-14,0.9999999954497629,0.6268200299573761,0.9999999954497666,8.211876551072897e-14,0.9999999961334844,1.0,1.0,0.23471366456655957,0.23471366456655957,1.7819314692405333,0.9483057617595406,845,1.2924604550054648,0.7788475372170445,123,0,0,0.5542043041930844,0.7916534578078332,852,0,0,0.3617175529374474,0.7482712208491965,128,417.4390175023573,0.5624328956998351,487.0,218.5825534420787,0.5259753577031671,771,bior,609.5481481481481,655.0,224.39283645543412,135,0.7128291753291753,0.7665727017277424,0.2710477667512545,5,579.5
