wavelet,wavelet_level,wavelet_mode,wavelet_mse,wavelet_psnr,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,signal_length,signal_type,emd_value,kl_divergence,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,dynamic_cutoff,dominant_frequency,amplitude_max,num_fft_peaks,positive_frequencies,positive_amplitudes,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,max_autocorrelation,upper_envelope,lower_envelope,spectral_magnitude,spectral_centroid,spectral_bandwidth,frequency_max,wavelet_type,htid,max_autocorrelation_diff,frequency_max_diff,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,relative_num_peaks_diff,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,spectral_centroid_diff,lower_envelope_diff,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,spectral_bandwidth_diff,spectral_magnitude_diff,avg_prominence_diff,num_fft_peaks_diff,amplitude_max_diff,prominence_min_diff,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,prominence_max_diff,upper_envelope_diff,dominant_frequency_diff,dynamic_cutoff_diff,emd_value_normalized,wavelet_mse_normalized,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,avg_variance_across_levels_normalized,prominence_min_diff_normalized,avg_prominence_diff_normalized,relative_prominences_avg_diff_normalized,relative_prominences_wasserstein_normalized,spectral_centroid_diff_normalized,dynamic_cutoff_diff_normalized,relative_prominences_total_diff_normalized,prominence_max_diff_normalized,amplitude_max_diff_normalized,frequency_max_diff_normalized,spectral_bandwidth_diff_normalized,num_fft_peaks_diff_normalized,dominant_frequency_diff_normalized,max_autocorrelation_diff_normalized,relative_right_bases_global_alignment_score_normalized,upper_envelope_diff_normalized,lower_envelope_diff_normalized,reconstruction_weighted_score,reconstruction_normalized_weighted_score,reconstruction_normalized_weighted_rank,signal_weighted_score,signal_normalized_weighted_score,signal_normalized_weighted_rank,reconstruction_missing_metrics_count,reconstruction_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_rank,signal_missing_metrics_count,signal_dynamically_weighted_score,signal_normalized_dynamically_weighted_score,signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank
sym18,1,antireflect,1.1109841638729295e-18,238.70463828552803,6780059.417221599,0.5959595959595959,302.7477288817288,163,raw,8.380696000843252e-10,-2.89795321279044e-09,6.279647832124903,140405.12695496477,0.9258647422040189,7.772472971037675e-06,0.9999999999999998,368.99999999999784,,,,[],[],13,544.307692310291,139.9999999999913,892.0000000037812,"[3, 12, 30, 39, 54, 69, 82, 96, 116, 128, 136, 147, 155]","[139.9999999999913, 612.0000000011676, 892.0000000037812, 582.0000000025457, 692.0000000022686, 755.0000000038899, 756.0000000035416, 243.00000000244006, 293.000000002511, 742.0000000023111, 419.00000000181984, 664.0000000052761, 286.00000000223946]","[2, 2, 23, 36, 36, 64, 73, 91, 113, 113, 131, 145, 154]","[4, 23, 162, 40, 64, 162, 162, 113, 118, 162, 139, 162, 162]",37088221.00006247,908.000000001845,-908.000000001845,0.0,,,,DWT,mdp.39015067403959,6.24731183052063e-05,,0.0,35.5,12.0,0.0,35.5,,1.8450236893841065e-09,114.82769231029101,3660.999999966216,114.82769231029103,,0.0,114.82769231029101,,,131.9999999999913,0.0,40,3.781224222620949e-09,1.8450236893841065e-09,,2.1600499167107046e-12,8.199497754867029e-10,5.290098557000396e-19,0.6664918606365593,0.891506871157684,0.0006289630751283774,0.24709210310162297,0.003740743830673947,0.6190717507037679,6.801415015051539e-09,6.801415015051539e-09,6.076633762428726e-09,,3.248727572150639e-12,0.9999999931985742,1.6064494479773128e-09,,,,,,6.167884183296837e-10,1.0,1.6424482196804032e-09,1.6424482196804032e-09,0.7857215294844793,0.27290890941248847,29,0.9462961725172454,0.5769785081331881,776,0,0.23809743355392626,0.293573280921585,29,0,0.2584943632316598,0.5461966690650365,755,425.3048906372933,0.5367049121598113,397.25,55.882561408500045,0.5519853536833915,654,sym,597.1812865497076,623.0,225.72434229956318,171,1.0,0.8246941535221517,0.05259175394335449,7,492.25
db6,1,zero,4.485298559413191e-27,322.6438034032201,6161380.596768113,0.6091954022988506,271.8611105764661,163,raw,4.1629957831343296e-14,-1.614591793597251e-10,6.019465997515918,69306.98863786497,0.8564857228293894,7.772472971104554e-06,1.0,369.0000000000001,,,,[],[],13,544.3076923076923,140.0,892.0,"[3, 12, 30, 39, 54, 69, 82, 96, 116, 128, 136, 147, 155]","[140.0, 612.0, 892.0, 582.0, 692.0, 755.0, 755.9999999999999, 242.99999999999994, 292.99999999999994, 741.9999999999998, 419.00000000000006, 664.0, 286.0000000000001]","[2, 2, 23, 36, 36, 64, 73, 91, 113, 113, 131, 145, 154]","[4, 23, 162, 40, 64, 162, 162, 113, 118, 162, 139, 162, 162]",37088221.0,908.0,-908.0,0.0,,,,DWT,mdp.39015067403959,0.0,,0.0,35.5,12.0,0.0,35.5,,0.0,114.82769230769225,3661.0,114.82769230769227,,0.0,114.82769230769225,,,132.0,0.0,40,0.0,0.0,,1.1368683772161603e-13,3.083566375626466e-14,1.7572871969327248e-27,0.9725934633457967,0.7975601833331448,0.00018738211184002386,0.32204425355747385,0.0005311118218730512,0.6190717507116972,5.201069715730251e-09,5.201069715730251e-09,4.47629721312481e-09,,1.709856616921389e-13,0.9999999947989249,0.0,,,,,,0.0,1.0,0.0,0.0,0.785721527076588,0.2729089085761426,768,1.1114600068817184,0.6776826909427555,350,0,0.2380974327626572,0.29357327994595317,809,0,0.29898805631002284,0.6317595416980553,362,250.31230493125983,0.72732864386573,572.25,490.331215586637,0.5519813153969173,655,db,420.3859649122807,404.0,270.7046038748452,342,0.7039503319688988,0.9890315854850842,0.2105252919762456,5,492.5
db15,1,constant,9.977861183132142e-27,319.1713423951348,6163905.168514829,0.5677083333333334,191.45014606853073,163,raw,7.02696251561523e-14,-1.615837463830881e-10,6.021495181793455,72149.4278701253,0.8761386445973529,7.772472971104554e-06,0.9999999999999999,369.0000000000001,,,,[],[],13,544.3076923076923,139.99999999999997,892.0,"[3, 12, 30, 39, 54, 69, 82, 96, 116, 128, 136, 147, 155]","[139.99999999999997, 612.0000000000001, 892.0, 581.9999999999997, 691.9999999999999, 755.0000000000001, 756.0, 242.99999999999994, 293.0000000000002, 742.0, 418.9999999999998, 663.9999999999999, 286.0000000000001]","[2, 2, 23, 36, 36, 64, 73, 91, 113, 113, 131, 145, 154]","[4, 23, 162, 40, 64, 162, 162, 113, 118, 162, 139, 162, 162]",37088221.0,908.0,-908.0,0.0,,,,DWT,mdp.39015067403959,0.0,,0.0,35.5,12.0,0.0,35.5,,0.0,114.82769230769225,3661.0,114.82769230769227,,0.0,114.82769230769225,,,131.99999999999997,0.0,40,0.0,0.0,,1.1368683772161603e-13,5.885645364266287e-14,4.372643794768059e-27,0.9599304129279147,0.7982928829935446,0.0001891840206608049,0.08710994314425524,0.0006594300051459318,0.6190717507116713,5.201069715730251e-09,5.201069715730251e-09,4.47629721312481e-09,,1.709856616921389e-13,0.9999999947989249,0.0,,,,,,0.0,1.0,0.0,0.0,0.7857215270765803,0.27290890857613986,777,1.0103070305236295,0.6160073982729458,648,0,0.23809743276265488,0.2935732799459503,832,0,0.26374026472736867,0.5572812199518642,718,79.00369189685588,0.9139393334456908,743.75,737.3418813252308,0.5518770741302528,656,db,420.3859649122807,404.0,270.7046038748452,342,0.7039503319688988,0.9890315854850842,0.2105252919762456,5,493.25
rbio2.2,1,antireflect,2.0957681169330202e-27,325.9482846792296,6027626.56471116,0.625,391.6922024637333,163,raw,2.4287387507969827e-14,-1.6512347045250046e-10,6.261856900852761,73527.13834856861,0.6905290774408133,7.772472971104554e-06,0.9999999999999999,369.0,,,,[],[],13,544.3076923076923,140.0,892.0000000000001,"[3, 12, 30, 39, 54, 69, 82, 96, 116, 128, 136, 147, 155]","[140.0, 612.0, 892.0000000000001, 582.0, 692.0, 754.9999999999999, 756.0, 243.00000000000009, 293.00000000000017, 742.0, 419.0000000000001, 664.0, 285.99999999999994]","[2, 2, 23, 36, 36, 64, 73, 91, 113, 113, 131, 145, 154]","[4, 23, 162, 40, 64, 162, 162, 113, 118, 162, 139, 162, 162]",37088221.0,908.0000000000001,-908.0000000000001,0.0,,,,DWT,mdp.39015067403959,0.0,,0.0,35.5,12.0,0.0,35.5,,1.1368683772161603e-13,114.82769230769225,3661.0,114.82769230769232,,0.0,114.82769230769225,,,132.0,0.0,40,1.1368683772161603e-13,1.1368683772161603e-13,,0.0,1.3867850771217221e-14,6.194805597391274e-28,0.9846439407753841,0.8850829058995268,9.191539734005485e-05,0.4115430384767951,0.0007216249339463179,0.6190717507116972,5.201069715730251e-09,5.201069715730251e-09,4.4763234666567966e-09,,0.0,0.9999999947989249,4.829974287364139e-14,,,,,,0.0,1.0,1.0120452398055352e-13,1.0120452398055352e-13,0.785721527076575,0.27290890857613803,793,1.1982796404779645,0.7306186153645772,53,0,0.23809743276266682,0.293573279945965,743,0,0.3260119179261438,0.6888607605233638,57,412.1597586697016,0.5510242280286475,411.5,102.51491316049471,0.5513835737093129,657,rbio,455.48148148148147,409.0,229.5250726671565,135,0.76271894605587,0.8385802948276762,0.21452264931258816,4,493.75
rbio4.4,1,smooth,4.3986231268894174e-20,252.72854943731795,6983989.757613255,0.5988372093023255,326.0924247068045,163,raw,1.7259893854980022e-10,,6.062961293527771,124016.60682304326,0.8990513332176245,7.772472971117606e-06,0.9999999999999999,369.0000000001129,,,,[],[],13,544.3076923071939,139.9999999999028,891.9999999991735,"[3, 12, 30, 39, 54, 69, 82, 96, 116, 128, 136, 147, 155]","[139.9999999999028, 611.9999999998078, 891.9999999991735, 581.9999999995077, 691.9999999996417, 754.9999999990886, 755.9999999991259, 242.99999999958857, 292.99999999955327, 741.99999999955, 418.9999999995607, 663.9999999993236, 285.99999999969754]","[2, 2, 23, 36, 36, 64, 73, 91, 113, 113, 131, 145, 154]","[4, 23, 162, 40, 64, 162, 162, 113, 118, 162, 139, 162, 162]",37088220.99998644,907.9999999996276,-907.9999999996276,0.0,,,,DWT,mdp.39015067403959,1.3560056686401367e-05,,0.0,35.5,12.0,0.0,35.5,,3.724380803760141e-10,114.82769230719384,3661.0000000064792,114.82769230726544,,0.0,114.82769230719384,,,131.9999999999028,0.0,40,8.265033102361485e-10,3.724380803760141e-10,,1.1289102985756472e-10,1.6885933609921595e-10,2.0944627483641875e-20,0.7176329659095977,0.8132655034313079,0.0007745180111901322,0.26338754462514863,0.0030009056290365064,0.6190717506230747,4.894148424675326e-09,4.894148424675326e-09,4.2134468508755066e-09,,1.6978876206029393e-10,0.9999999951058461,3.511391306913729e-10,,,,,,1.3387655591652048e-10,1.0,3.3154602056029333e-10,3.3154602056029333e-10,0.7857215274003891,0.2729089086886102,105,0.9441551704193396,0.5756730899858509,782,0,0.2380974328225965,0.29357328001985805,117,0,0.25686591968216294,0.5427557799432163,763,382.0273768549404,0.5838481733606313,441.75,193.6089076282577,0.5513195115169169,658,rbio,455.48148148148147,409.0,229.5250726671565,135,0.76271894605587,0.8385802948276762,0.21452264931258816,4,494.5
sym2,1,constant,1.9874316351940097e-20,256.1787949856581,6205075.566132086,0.6024096385542169,273.6578278975178,163,raw,1.118777000148973e-10,4.6038728015932034e-12,5.977405545889384,65096.00248897068,0.855302575590685,7.772472971113308e-06,1.0,369.00000000006264,,,,[],[],13,544.307692307346,140.00000000000546,891.9999999995031,"[3, 12, 30, 39, 54, 69, 82, 96, 116, 128, 136, 147, 155]","[140.00000000000546, 611.9999999998471, 891.9999999995031, 581.9999999996536, 691.9999999997028, 754.9999999994853, 755.9999999995289, 242.99999999967116, 292.9999999996619, 741.9999999996901, 418.99999999974983, 663.9999999992935, 285.999999999705]","[2, 2, 23, 36, 36, 64, 73, 91, 113, 113, 131, 145, 154]","[4, 23, 162, 40, 64, 162, 162, 113, 118, 162, 139, 162, 162]",37088220.99999185,907.9999999997559,-907.9999999997559,0.0,,,,DWT,mdp.39015067403959,8.150935173034668e-06,,0.0,35.5,12.0,0.0,35.5,,2.440856405883096e-10,114.82769230734596,3661.000000004503,114.8276923073886,,0.0,114.82769230734596,,,132.00000000000546,0.0,40,4.969251676811837e-10,2.440856405883096e-10,,6.264144758461043e-11,1.0945022888676938e-10,9.46341915072677e-21,0.730215003038589,0.7823729581194572,0.0002185693224325176,0.2836176120587073,0.00034101238675383834,0.6190717507166724,4.987821026735428e-09,4.987821026735428e-09,4.289293304784639e-09,,9.421309959236852e-11,0.9999999950122275,2.1111817610068652e-10,,,,,,8.047305064432604e-11,1.0,2.1728611298624844e-10,2.1728611298624844e-10,0.7857215272804127,0.27290890864693806,131,0.9430082153551178,0.5749737651433017,784,0,0.23809743280129197,0.2935732799935897,132,0,0.25668073643362715,0.5423644891148502,766,371.59778883446904,0.5952093803546089,453.25,224.841139401631,0.5507364984561716,659,sym,597.1812865497076,623.0,225.72434229956318,171,1.0,0.8246941535221517,0.05259175394335449,7,496.0
coif10,1,smooth,2.4685480692821792e-26,315.23730108520556,331066214.7751161,0.5765765765765766,298.9371461690547,163,raw,1.0695193878450332e-13,-1.7188039880267147e-10,4.340983982543243,5837758.774711367,0.9986875603330382,7.772472971104548e-06,1.0,368.99999999999994,,,,[],[],13,544.3076923076924,140.00000000000006,892.0000000000003,"[3, 12, 30, 39, 54, 69, 82, 96, 116, 128, 136, 147, 155]","[140.00000000000006, 612.0, 892.0000000000003, 582.0, 692.0000000000001, 755.0000000000003, 756.0, 242.99999999999991, 293.0000000000003, 742.0000000000002, 419.00000000000006, 664.0, 286.0000000000002]","[2, 2, 23, 36, 36, 64, 73, 91, 113, 113, 131, 145, 154]","[4, 23, 162, 40, 64, 162, 162, 113, 118, 162, 139, 162, 162]",37088221.0,908.0000000000002,-908.0000000000002,0.0,,,,DWT,mdp.39015067403959,0.0,,0.0,35.5,12.0,0.0,35.5,,2.2737367544323206e-13,114.82769230769236,3660.999999999999,114.82769230769242,,0.0,114.82769230769236,,,132.00000000000006,0.0,40,3.410605131648481e-13,2.2737367544323206e-13,,5.684341886080802e-14,9.474609548346035e-14,1.1375872043274372e-26,0.945584114052947,0.1914924072459977,0.23208765881495083,0.13732931662324768,0.26094028612726083,0.619071750711749,5.201139725148831e-09,5.201139725148831e-09,4.4763847248980984e-09,,8.549283084606944e-14,0.9999999947988818,1.448992286209242e-13,,,,,,0.0,1.0,2.0240904796110705e-13,2.0240904796110705e-13,0.7857215270767611,0.2729089085762027,327,0.9384483425624743,0.5721935059838696,790,0,0.23809743276272094,0.2935732799460317,307,0,0.25249054040921415,0.5335106360456718,787,272.3458279467486,0.7033269848074634,552.75,451.88019424189935,0.5506014009004637,660,coif,346.9316239316239,320.0,233.4954672267613,117,0.58094858587426,0.8530863119772876,0.3374100962948317,3,495.75
rbio2.2,1,smooth,2.0916525910998745e-27,325.95682144140176,6133583.738924989,0.6190476190476191,396.2787622115522,163,raw,2.4193326278948174e-14,-1.6512347045250046e-10,6.273448985999176,84690.44226544785,0.7430516572251737,7.772472971104554e-06,0.9999999999999999,369.0,,,,[],[],13,544.3076923076923,140.0,892.0000000000001,"[3, 12, 30, 39, 54, 69, 82, 96, 116, 128, 136, 147, 155]","[140.0, 612.0, 892.0000000000001, 582.0, 692.0, 754.9999999999999, 756.0, 243.00000000000009, 293.00000000000017, 742.0, 419.0000000000001, 664.0, 285.99999999999994]","[2, 2, 23, 36, 36, 64, 73, 91, 113, 113, 131, 145, 154]","[4, 23, 162, 40, 64, 162, 162, 113, 118, 162, 139, 162, 162]",37088221.0,908.0000000000001,-908.0000000000001,0.0,,,,DWT,mdp.39015067403959,0.0,,0.0,35.5,12.0,0.0,35.5,,1.1368683772161603e-13,114.82769230769225,3661.0,114.82769230769232,,0.0,114.82769230769225,,,132.0,0.0,40,1.1368683772161603e-13,1.1368683772161603e-13,,0.0,1.3775822120710209e-14,6.175208974869763e-28,0.9846750718520298,0.889268586295402,0.0001675421514971773,0.377835703896791,0.0012255776171485803,0.6190717507116972,5.201069715730251e-09,5.201069715730251e-09,4.4763234666567966e-09,,0.0,0.9999999947989249,4.829974287364139e-14,,,,,,0.0,1.0,1.0120452398055352e-13,1.0120452398055352e-13,0.785721527076575,0.27290890857613803,799,1.1871476199402475,0.7238311667951993,77,0,0.23809743276266682,0.293573279945965,745,0,0.32188178311612614,0.6801338163539873,87,399.0020885492539,0.5653572020160633,427.0,147.73715326241236,0.5501077949078138,661,rbio,455.48148148148147,409.0,229.5250726671565,135,0.76271894605587,0.8385802948276762,0.21452264931258816,4,496.75
sym2,1,zero,1.988411904085813e-20,256.17665342563487,6204965.660470146,0.6024096385542169,273.6578278975178,163,raw,1.1199365361472073e-10,2.349254120874615e-11,5.977183924847985,65380.77442296859,0.8561467784866255,7.772472971113315e-06,1.0,369.00000000006264,,,,[],[],13,544.307692307346,140.00000000000546,891.9999999995031,"[3, 12, 30, 39, 54, 69, 82, 96, 116, 128, 136, 147, 155]","[140.00000000000546, 611.9999999998471, 891.9999999995031, 581.9999999996536, 691.9999999997028, 754.9999999994853, 755.9999999995289, 242.99999999967116, 292.9999999996619, 741.9999999996901, 418.99999999974983, 663.9999999992935, 285.999999999705]","[2, 2, 23, 36, 36, 64, 73, 91, 113, 113, 131, 145, 154]","[4, 23, 162, 40, 64, 162, 162, 113, 118, 162, 139, 162, 162]",37088220.999991834,907.9999999997559,-907.9999999997559,0.0,,,,DWT,mdp.39015067403959,8.165836334228516e-06,,0.0,35.5,12.0,0.0,35.5,,2.440856405883096e-10,114.82769230734596,3661.000000004503,114.8276923073886,,0.0,114.82769230734596,,,132.00000000000546,0.0,40,4.969251676811837e-10,2.440856405883096e-10,,6.264144758461043e-11,1.0956367683364581e-10,9.468086831169336e-21,0.7302071933950871,0.7822929349970782,0.00021849087745191365,0.2836176120587073,0.00035386804143344925,0.6190717507166724,4.987821026735428e-09,4.987821026735428e-09,4.289293304784639e-09,,9.421309959236852e-11,0.9999999950122275,2.1111817610068652e-10,,,,,,8.062016773873981e-11,1.0,2.1728611298624844e-10,2.1728611298624844e-10,0.7857215272804863,0.27290890864696365,129,0.9429686210472427,0.5749496235845045,785,0,0.23809743280130535,0.29357327999360616,129,0,0.2566700142113317,0.542341833138799,767,373.61789750135546,0.5930088262512467,452.5,221.2200672458947,0.5500447181365167,662,sym,597.1812865497076,623.0,225.72434229956318,171,1.0,0.8246941535221517,0.05259175394335449,7,498.25
coif12,1,reflect,2.1991932070675743e-26,315.7390831166621,8160382.0355608165,0.6068376068376068,314.92742276397354,163,raw,1.0200429458151137e-13,-1.6738832542273565e-10,6.536252116330809,61429.18223861071,0.831656294758666,7.772472971104554e-06,0.9999999999999998,369.00000000000006,,,,[],[],13,544.3076923076923,140.0,891.9999999999998,"[3, 12, 30, 39, 54, 69, 82, 96, 116, 128, 136, 147, 155]","[140.0, 611.9999999999997, 891.9999999999998, 582.0, 691.9999999999999, 755.0000000000002, 756.0000000000003, 242.9999999999999, 292.9999999999999, 741.9999999999997, 419.0000000000002, 664.0, 286.00000000000006]","[2, 2, 23, 36, 36, 64, 73, 91, 113, 113, 131, 145, 154]","[4, 23, 162, 40, 64, 162, 162, 113, 118, 162, 139, 162, 162]",37088221.0,908.0,-908.0,0.0,,,,DWT,mdp.39015067403959,0.0,,0.0,35.5,12.0,0.0,35.5,,0.0,114.82769230769225,3661.0,114.82769230769227,,0.0,114.82769230769225,,,132.0,0.0,40,2.2737367544323206e-13,0.0,,5.684341886080802e-14,8.990536541937194e-14,1.0093303114501716e-26,0.947413966468374,0.984161773906606,0.001614166012911439,0.3086924534762693,0.00017547860591721589,0.6190717507116972,5.201069715730251e-09,5.201069715730251e-09,4.47629721312481e-09,,8.549283084606944e-14,0.9999999947989249,9.659948574728278e-14,,,,,,0.0,1.0,0.0,0.0,0.7857215270765936,0.27290890857614447,749,1.1848835226736847,0.7224506946966438,86,0,0.2380974327626582,0.2935732799459544,797,0,0.3202939769243098,0.6767787936670372,95,394.54562473812837,0.57021173775803,431.75,161.6550803533328,0.5499479168092982,663,coif,346.9316239316239,320.0,233.4954672267613,117,0.58094858587426,0.8530863119772876,0.3374100962948317,3,498.0
rbio2.6,1,smooth,3.044402979108643e-27,324.3266955879258,8495257.226917824,0.5909090909090909,356.563045180941,163,raw,3.3347557843955616e-14,-1.6919654566294272e-10,5.926082818893647,192135.61287361142,0.9172297362183031,7.772472971104554e-06,1.0,369.00000000000006,,,,[],[],13,544.3076923076923,140.00000000000006,892.0,"[3, 12, 30, 39, 54, 69, 82, 96, 116, 128, 136, 147, 155]","[140.00000000000006, 612.0000000000001, 892.0, 582.0, 692.0, 755.0, 756.0000000000001, 243.00000000000003, 293.0000000000001, 742.0, 419.0, 664.0, 286.0000000000001]","[2, 2, 23, 36, 36, 64, 73, 91, 113, 113, 131, 145, 154]","[4, 23, 162, 40, 64, 162, 162, 113, 118, 162, 139, 162, 162]",37088221.0,908.0,-908.0,0.0,,,,DWT,mdp.39015067403959,0.0,,0.0,35.5,12.0,0.0,35.5,,0.0,114.82769230769225,3661.0,114.82769230769233,,0.0,114.82769230769225,,,132.00000000000006,0.0,40,0.0,0.0,,5.684341886080802e-14,2.2732238979376288e-14,1.0711856408999057e-27,0.9787304792930365,0.7638413022926054,0.0018531826152131119,0.2184919404276805,0.006076048627190385,0.619071750711749,5.201069715730251e-09,5.201069715730251e-09,4.4763322178341255e-09,,8.549283084606944e-14,0.9999999947989249,0.0,,,,,,0.0,1.0,0.0,0.0,0.7857215270765714,0.27290890857613676,806,1.0599127256516863,0.6462531297903417,516,0,0.23809743276265738,0.29357327994595334,804,0,0.28128470760796415,0.5943524974148668,545,158.92634562379308,0.8268776191461948,667.75,639.2510263876786,0.5497405524924874,664,rbio,455.48148148148147,409.0,229.5250726671565,135,0.76271894605587,0.8385802948276762,0.21452264931258816,4,499.0
sym18,1,periodic,1.1048691560290944e-18,238.72860847237473,6866565.007556624,0.5959595959595959,299.97784212396436,163,raw,8.404004363581443e-10,,6.269423913608166,59944.57769797882,0.8400315803457603,7.772472971038165e-06,0.9999999999999999,368.99999999999784,,,,[],[],13,544.3076923102929,139.9999999999772,892.0000000037815,"[3, 12, 30, 39, 54, 69, 82, 96, 116, 128, 136, 147, 155]","[139.9999999999772, 612.0000000011887, 892.0000000037815, 582.0000000025457, 692.0000000022686, 755.0000000038899, 756.0000000035416, 243.00000000244006, 293.000000002511, 742.0000000023111, 419.00000000181984, 664.0000000052769, 286.00000000225344]","[2, 2, 23, 36, 36, 64, 73, 91, 113, 113, 131, 145, 154]","[4, 23, 162, 40, 64, 162, 162, 113, 118, 162, 139, 162, 162]",37088221.00006178,908.0000000018451,-908.0000000018451,0.0,,,,DWT,mdp.39015067403959,6.178021430969238e-05,,0.0,35.5,12.0,0.0,35.5,,1.8451373762218282e-09,114.82769231029283,3660.999999966193,114.82769231029272,,0.0,114.82769231029283,,,131.9999999999772,0.0,40,3.781451596296392e-09,1.8451373762218282e-09,,2.1600499167107046e-12,8.222302444861351e-10,5.260981135487301e-19,0.666579272902344,0.887815209583082,0.0006907062941413835,0.24709210310162297,0.0001084580851720585,0.6190717506909149,6.8025351657488196e-09,6.8025351657488196e-09,6.077675152530858e-09,,3.248727572150639e-12,0.9999999931974971,1.6065460474630602e-09,,,,,,6.099474734394438e-10,1.0,1.6425494242043837e-09,1.6425494242043837e-09,0.7857215294777375,0.2729089094101468,31,0.9430807464014053,0.5750179889879031,783,0,0.2380974335523635,0.2935732809196582,31,0,0.257469392969799,0.5440309145165809,757,426.79386124919836,0.535082939815688,400.5,59.59984171287428,0.5494042150058832,665,sym,597.1812865497076,623.0,225.72434229956318,171,1.0,0.8246941535221517,0.05259175394335449,7,500.5
rbio2.6,1,zero,3.040686137542939e-27,324.33200102865777,5952542.941831579,0.5795454545454546,315.19493809832545,163,raw,3.3260374686193635e-14,-1.6917689471540686e-10,6.1671108694451595,67986.39510666043,0.7648584262564596,7.772472971104554e-06,1.0,369.00000000000006,,,,[],[],13,544.3076923076923,140.00000000000006,892.0,"[3, 12, 30, 39, 54, 69, 82, 96, 116, 128, 136, 147, 155]","[140.00000000000006, 612.0000000000001, 892.0, 582.0, 692.0, 755.0, 756.0000000000001, 243.00000000000003, 293.0000000000001, 742.0, 419.0, 664.0, 286.0000000000001]","[2, 2, 23, 36, 36, 64, 73, 91, 113, 113, 131, 145, 154]","[4, 23, 162, 40, 64, 162, 162, 113, 118, 162, 139, 162, 162]",37088221.0,908.0,-908.0,0.0,,,,DWT,mdp.39015067403959,0.0,,0.0,35.5,12.0,0.0,35.5,,0.0,114.82769230769225,3661.0,114.82769230769233,,0.0,114.82769230769225,,,132.00000000000006,0.0,40,0.0,0.0,,5.684341886080802e-14,2.2646939771198517e-14,1.0694158174535613e-27,0.9787498266847916,0.8508719247653482,3.8324588309220466e-05,0.15414157441130896,0.0004714953625859584,0.619071750711749,5.201069715730251e-09,5.201069715730251e-09,4.4763322178341255e-09,,8.549283084606944e-14,0.9999999947989249,0.0,,,,,,0.0,1.0,0.0,0.0,0.7857215270765714,0.27290890857613676,802,1.0745502485972684,0.655177963681872,478,0,0.23809743276265738,0.29357327994595334,806,0,0.28346759225890955,0.5989649164649142,516,177.93163481142602,0.806174689747902,650.5,613.721685733818,0.5487845126299422,666,rbio,455.48148148148147,409.0,229.5250726671565,135,0.76271894605587,0.8385802948276762,0.21452264931258816,4,500.5
rbio5.5,1,periodization,6.053467014281775e-20,251.3416751678538,6573286.378758854,0.6097560975609756,287.40556064787114,163,raw,1.9631205261368554e-10,,5.919162928688287,75325.6184807918,0.8717246629399665,7.772472971089758e-06,0.9999999999999999,369.00000000011005,,,,[],[],13,544.3076923082459,140.00000000010368,892.0000000010343,"[3, 12, 30, 39, 54, 69, 82, 96, 116, 128, 136, 147, 155]","[140.00000000010368, 612.0000000003904, 892.0000000010343, 582.0000000004915, 692.0000000003406, 755.0000000011859, 756.0000000011593, 243.00000000037716, 293.00000000044173, 742.0000000004981, 419.0000000005286, 664.0000000004098, 286.00000000023505]","[2, 2, 23, 36, 36, 64, 73, 91, 113, 113, 131, 145, 154]","[4, 23, 162, 40, 64, 162, 162, 113, 118, 162, 139, 162, 162]",37088221.00001609,908.0000000004281,-908.0000000004281,0.0,,,,DWT,mdp.39015067403959,1.609325408935547e-05,,0.0,35.5,12.0,0.0,35.5,,4.2814463085960597e-10,114.8276923082459,3660.999999992803,114.82769230824584,,0.0,114.8276923082459,,,132.00000000010368,0.0,40,1.0343228495912626e-09,4.2814463085960597e-10,,1.1004885891452432e-10,1.920600311073154e-10,2.882438630621608e-20,0.7125754407835858,0.7613426621939219,0.00048137916811906455,0.32521937674751605,0.0008028149557416944,0.6190717508062278,5.542015584215079e-09,5.542015584215079e-09,4.817190574792787e-09,,1.6551412051799046e-10,0.9999999944580114,4.394310606643894e-10,,,,,,1.5888646196685947e-10,1.0,3.8113623731076463e-10,3.8113623731076463e-10,0.7857215277756109,0.2729089088189379,69,0.9388661618900932,0.5724482600231653,789,0,0.23809743297196045,0.2935732802040233,70,0,0.2572030962915635,0.5434682316138789,759,406.9278191522423,0.5567235085487556,421.75,127.53711947828509,0.548650425298343,667,rbio,455.48148148148147,409.0,229.5250726671565,135,0.76271894605587,0.8385802948276762,0.21452264931258816,4,501.25
