wavelet,wavelet_level,wavelet_mode,wavelet_mse,wavelet_psnr,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,signal_length,signal_type,emd_value,kl_divergence,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,prominence_threshold,distance_factor,max_autocorrelation,upper_envelope,lower_envelope,wavelet_type,htid,avg_prominence_diff,prominence_max_diff,upper_envelope_diff,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,lower_envelope_diff,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,max_autocorrelation_diff,prominence_threshold_diff,relative_num_peaks_diff,prominence_min_diff,distance_factor_diff,emd_value_normalized,wavelet_mse_normalized,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,avg_variance_across_levels_normalized,kl_divergence_normalized,prominence_min_diff_normalized,avg_prominence_diff_normalized,relative_prominences_avg_diff_normalized,relative_prominences_wasserstein_normalized,relative_prominences_total_diff_normalized,prominence_max_diff_normalized,relative_num_peaks_diff_normalized,max_autocorrelation_diff_normalized,relative_right_bases_global_alignment_score_normalized,relative_right_bases_array_alignment_score_normalized,relative_left_bases_global_alignment_score_normalized,relative_left_bases_array_alignment_score_normalized,upper_envelope_diff_normalized,lower_envelope_diff_normalized,relative_peaks_array_alignment_score_normalized,relative_peaks_global_alignment_score_normalized,reconstruction_signal_weighted_score,reconstruction_signal_normalized_weighted_score,reconstruction_signal_normalized_weighted_rank,wavelet_signal_weighted_score,wavelet_signal_normalized_weighted_score,wavelet_signal_normalized_weighted_rank,reconstruction_signal_num_missing_metrics,reconstruction_signal_missing_metrics_count,reconstruction_signal_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_rank,wavelet_signal_num_missing_metrics,wavelet_signal_missing_metrics_count,wavelet_signal_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank
coif6,1,antireflect,3.9371930039147085e-27,324.0911113732443,5313835.069521988,0.6059322033898306,125.05716576740915,201,smoothed,4.260605135695824e-14,,5.252795151724171,107789.50231121725,0.9791676046432152,3.521571384532825e-05,0.9999999999999999,22,356.9232557061677,4.748819762573419,876.7884843111178,"[7, 16, 22, 30, 44, 50, 57, 67, 77, 85, 93, 103, 111, 122, 129, 137, 146, 156, 163, 177, 186, 194]","[541.4626959263092, 53.8309728584799, 110.24645928771989, 488.07743214619995, 305.9131259543865, 9.917846904093295, 644.3493931333433, 576.9131259543867, 629.2464592877197, 232.74409881286638, 501.24645928772, 461.4107654795331, 166.57979262105323, 4.748819762573419, 474.5118023742673, 88.49763952514658, 490.51652332397424, 420.2417383380129, 876.7884843111178, 153.84041475789374, 43.25118023742661, 577.9763952514654]","[0, 14, 19, 25, 41, 46, 0, 64, 74, 80, 90, 98, 108, 121, 125, 135, 125, 149, 125, 174, 183, 174]","[46, 19, 25, 46, 46, 51, 125, 74, 125, 125, 125, 125, 125, 125, 139, 139, 160, 160, 200, 183, 187, 200]",0.05,30,8166774.22059543,516.6221696796547,-516.6221696796547,DWT,mdp.39015067403850,1.1368683772161603e-13,1.1368683772161603e-13,442.04449698701194,0.5909090909090909,47.5,0.5,38.5,5.743410960498977,126.35504113097795,11.802127862039935,442.04449698701194,0.9545454545454546,83.5,31867716.11273792,0.0,0.0,2.58451357075991,0.0,6.012041510049528e-14,7.66257407529166e-27,0.9653236074856034,0.5038183568851053,0.01470915823055323,0.30985308753843654,0.02128633005867847,,4.491062170999002e-10,6.496458815199713e-15,3.727014429201597e-10,2.6708248732098948e-11,0.9999999893262965,5.825706629919915e-14,0.0,0.9999999957660771,1.0,1.0,1.0,1.0,0.999999991996702,0.999999991996702,1.0,1.0,2.1999999895994535,0.8735612209871643,741,0.9709136890880554,0.5643268031083257,788,0,0,0.6249999981208975,0.999999996516347,765,0,0,0.25928436288549106,0.5179586615616815,805,27.83732506306356,0.9705425131607793,774.75,773.995490585069,0.5753506216597548,666,coif,482.8611111111111,525.0,240.53464955784978,144,0.6217564006024096,0.9391350191949009,0.283030013819843,5,500.75
db22,1,smooth,2.9851595564276826e-27,325.293302929765,66724893.90616145,0.6147540983606558,133.53945347550635,201,smoothed,3.774537343820134e-14,,4.035489393012434,962505.2657601563,0.9982424249852023,3.521571384532825e-05,1.0,22,356.92325570616765,4.748819762573305,876.7884843111175,"[7, 16, 22, 30, 44, 50, 57, 67, 77, 85, 93, 103, 111, 122, 129, 137, 146, 156, 163, 177, 186, 194]","[541.462695926309, 53.83097285847988, 110.24645928771973, 488.07743214619984, 305.9131259543864, 9.91784690409338, 644.3493931333433, 576.9131259543865, 629.24645928772, 232.74409881286638, 501.24645928772, 461.410765479533, 166.57979262105314, 4.748819762573305, 474.5118023742673, 88.49763952514664, 490.5165233239741, 420.24173833801296, 876.7884843111175, 153.84041475789377, 43.25118023742667, 577.9763952514653]","[0, 14, 19, 25, 41, 46, 0, 64, 74, 80, 90, 98, 108, 121, 125, 135, 125, 149, 125, 174, 183, 174]","[46, 19, 25, 46, 46, 51, 125, 74, 125, 125, 125, 125, 125, 125, 139, 139, 160, 160, 200, 183, 187, 200]",0.05,30,8166774.220595428,516.6221696796547,-516.6221696796547,DWT,mdp.39015067403850,5.684341886080802e-14,2.2737367544323206e-13,442.04449698701194,0.5909090909090909,47.5,0.5,38.5,5.743410960499034,126.35504113097886,11.802127862039956,442.04449698701194,0.9545454545454546,83.5,31867716.112737924,0.0,0.0,2.5845135707600235,0.0,5.07505572639205e-14,5.5670104325154245e-27,0.96977643750166,0.04732329822649206,0.23213475717926105,0.3629545552506429,0.2480813807471061,,4.4953010215615305e-10,3.2482294075998564e-15,3.7271089634927624e-10,2.67097627336332e-11,0.9999999893263826,1.165141325983983e-13,0.0,0.9999999957661827,1.0,1.0,1.0,1.0,0.999999991996702,0.999999991996702,1.0,1.0,2.199999989599708,0.8735612209872653,437,0.9660092646029873,0.5614761911313287,797,0,0,0.62499999812094,0.999999996516415,472,0,0,0.2657529184150304,0.5308805529053461,757,187.4555502868169,0.8016343383208286,615.75,572.8457349382044,0.5750235183667636,667,db,331.03801169590645,303.0,231.16872832536382,342,0.4262612951807229,0.9025670460042726,0.4308469795722121,1,500.5
rbio3.9,1,periodic,7.427262786495044e-28,331.33469051944024,1283916.2956722216,0.6363636363636364,127.3739268887314,201,smoothed,1.6990278725109363e-14,,6.208428392934055,36205.54245746907,0.8967608138382139,3.5215713845328254e-05,1.0,22,356.9232557061677,4.748819762573476,876.7884843111177,"[7, 16, 22, 30, 44, 50, 57, 67, 77, 85, 93, 103, 111, 122, 129, 137, 146, 156, 163, 177, 186, 194]","[541.462695926309, 53.830972858479896, 110.24645928771979, 488.0774321461997, 305.9131259543865, 9.917846904093437, 644.3493931333433, 576.9131259543865, 629.2464592877197, 232.74409881286638, 501.24645928771986, 461.410765479533, 166.57979262105306, 4.748819762573476, 474.5118023742672, 88.49763952514658, 490.51652332397407, 420.24173833801296, 876.7884843111177, 153.8404147578937, 43.25118023742665, 577.9763952514654]","[0, 14, 19, 25, 41, 46, 0, 64, 74, 80, 90, 98, 108, 121, 125, 135, 125, 149, 125, 174, 183, 174]","[46, 19, 25, 46, 46, 51, 125, 74, 125, 125, 125, 125, 125, 125, 139, 139, 160, 160, 200, 183, 187, 200]",0.05,30,8166774.220595428,516.6221696796546,-516.6221696796546,DWT,mdp.39015067403850,1.1368683772161603e-13,0.0,442.04449698701205,0.5909090909090909,47.5,0.5,38.5,5.743410960498977,126.35504113097795,11.802127862039923,442.04449698701205,0.9545454545454546,83.5,31867716.112737924,0.0,0.0,2.584513570759853,0.0,1.07412643017462e-14,6.310896823912197e-28,0.9921532973723062,0.8621850608789298,0.0004412475363289001,0.49302844394868917,0.0022918426538851475,,4.4889427457177377e-10,6.496458815199713e-15,3.727014429201597e-10,2.6707365564537302e-11,0.9999999893262965,0.0,0.0,0.9999999957661827,1.0,1.0,1.0,1.0,0.9999999919967951,0.9999999919967951,1.0,1.0,2.199999989599451,0.8735612209871632,750,1.224733247272046,0.7118550349647296,68,0,0,0.6249999981208987,0.999999996516349,752,0,0,0.3357285560557357,0.6706671841196309,83,390.0490353788867,0.5872496980117601,413.25,135.97489175928465,0.5749740553550864,668,rbio,411.10370370370373,424.0,256.1236080452571,135,0.5293579317269077,1.0,0.3294494477911646,3,501.75
coif2,1,periodic,1.1798376384454755e-27,329.3247559540514,1463276.1805176397,0.6320754716981132,133.13551865774122,201,smoothed,2.03706592776994e-14,,6.057584089696153,41732.52622446085,0.9407358997935614,3.521571384532825e-05,0.9999999999999999,22,356.9232557061677,4.748819762573476,876.7884843111177,"[7, 16, 22, 30, 44, 50, 57, 67, 77, 85, 93, 103, 111, 122, 129, 137, 146, 156, 163, 177, 186, 194]","[541.4626959263089, 53.8309728584799, 110.24645928771983, 488.0774321461998, 305.91312595438643, 9.917846904093437, 644.3493931333433, 576.9131259543865, 629.24645928772, 232.74409881286647, 501.2464592877198, 461.410765479533, 166.57979262105314, 4.748819762573476, 474.5118023742673, 88.49763952514661, 490.5165233239743, 420.24173833801296, 876.7884843111177, 153.84041475789377, 43.25118023742666, 577.9763952514654]","[0, 14, 19, 25, 41, 46, 0, 64, 74, 80, 90, 98, 108, 121, 125, 135, 125, 149, 125, 174, 183, 174]","[46, 19, 25, 46, 46, 51, 125, 74, 125, 125, 125, 125, 125, 125, 139, 139, 160, 160, 200, 183, 187, 200]",0.05,30,8166774.220595428,516.6221696796546,-516.6221696796546,DWT,mdp.39015067403850,1.1368683772161603e-13,0.0,442.04449698701205,0.5909090909090909,47.5,0.5,38.5,5.743410960498977,126.35504113097795,11.802127862039915,442.04449698701205,0.9545454545454546,83.5,31867716.112737924,0.0,0.0,2.584513570759853,0.0,1.725757452445504e-14,1.5932351572700338e-27,0.9847086460482066,0.805617778121821,0.0010762704642615383,0.46721677442825693,0.0037584033717206764,,4.4889427457177377e-10,6.496458815199713e-15,3.727014429201597e-10,2.670686089735922e-11,0.9999999893262965,0.0,0.0,0.9999999957661827,1.0,1.0,1.0,1.0,0.9999999919967951,0.9999999919967951,1.0,1.0,2.199999989599451,0.8735612209871632,756,1.1825622830419615,0.6873438907760923,145,0,0,0.6249999981208987,0.999999996516349,757,0,0,0.32319683891918344,0.6456332354353255,140,354.4991772439912,0.6248685955090041,449.5,239.76267112007443,0.5746036099238142,669,coif,482.8611111111111,525.0,240.53464955784978,144,0.6217564006024096,0.9391350191949009,0.283030013819843,5,503.0
bior6.8,1,periodization,8.4061414443823075e-22,270.79701148744743,1440537.6562113594,0.6138613861386139,111.6336448094098,201,smoothed,2.280435431424084e-11,,5.9017786749387735,42062.48045559993,0.9562135286594938,3.5215713845337666e-05,1.0,22,356.9232557061022,4.74881976257376,876.7884843110348,"[7, 16, 22, 30, 44, 50, 57, 67, 77, 85, 93, 103, 111, 122, 129, 137, 146, 156, 163, 177, 186, 194]","[541.462695926218, 53.83097285846276, 110.24645928769439, 488.07743214614266, 305.9131259543114, 9.917846904093523, 644.3493931333121, 576.913125954263, 629.2464592876013, 232.74409881279126, 501.246459287627, 461.41076547947466, 166.57979262098735, 4.74881976257376, 474.5118023741485, 88.49763952511103, 490.5165233238515, 420.2417383379261, 876.7884843110348, 153.8404147578291, 43.251180237425764, 577.9763952513676]","[0, 14, 19, 25, 41, 46, 0, 64, 74, 80, 90, 98, 108, 121, 125, 135, 125, 149, 125, 174, 183, 174]","[46, 19, 25, 46, 46, 51, 125, 74, 125, 125, 125, 125, 125, 125, 139, 139, 160, 160, 200, 183, 187, 200]",0.05,30,8166774.220593791,516.6221696795806,-516.6221696795806,DWT,mdp.39015067403850,6.536993168992922e-11,8.287770469905809e-11,442.04449698708606,0.5909090909090909,47.5,0.5,38.5,5.743410960564461,126.35504113241859,11.802127862036482,442.04449698708606,0.9545454545454546,83.5,31867716.11273956,0.0,0.0,2.584513570759569,0.0,4.39376101191846e-11,1.850312599548152e-21,0.7679261408647267,0.7471900565407864,0.000995764813322443,0.35758106923751076,0.003845955268826314,,4.4783456193114164e-10,3.735463818739835e-12,3.835917932624304e-10,2.64629804835506e-11,0.9999999894625544,4.2469401332116176e-11,0.0,0.9999999958125261,1.0,1.0,1.0,1.0,0.9999999920574008,0.9999999920574008,1.0,1.0,2.199999989740223,0.8735612210430601,91,0.9794194050116066,0.5692706034988565,763,0,0,0.6249999981433735,0.9999999965523086,83,0,0,0.2682198552527301,0.5358086221818433,742,384.3361159193864,0.5932951154292208,419.75,155.6691070785919,0.5745576106246633,670,bior,471.6592592592593,487.0,232.3964434105975,135,0.6073323293172691,0.9073604935689217,0.3026592214072351,4,503.5
rbio3.9,1,reflect,6.987698500998759e-28,331.599636838883,1227702.6345943222,0.6454545454545455,128.128432601704,201,smoothed,1.6742826031063556e-14,,6.186307571730221,34500.55782298047,0.9058777752103048,3.5215713845328254e-05,1.0,22,356.9232557061677,4.748819762573476,876.7884843111177,"[7, 16, 22, 30, 44, 50, 57, 67, 77, 85, 93, 103, 111, 122, 129, 137, 146, 156, 163, 177, 186, 194]","[541.462695926309, 53.830972858479896, 110.24645928771979, 488.0774321461997, 305.9131259543865, 9.917846904093437, 644.3493931333431, 576.9131259543865, 629.2464592877197, 232.74409881286638, 501.24645928771986, 461.410765479533, 166.57979262105306, 4.748819762573476, 474.5118023742672, 88.49763952514658, 490.51652332397407, 420.24173833801296, 876.7884843111177, 153.8404147578937, 43.25118023742665, 577.9763952514654]","[0, 14, 19, 25, 41, 46, 0, 64, 74, 80, 90, 98, 108, 121, 125, 135, 125, 149, 125, 174, 183, 174]","[46, 19, 25, 46, 46, 51, 125, 74, 125, 125, 125, 125, 125, 125, 139, 139, 160, 160, 200, 183, 187, 200]",0.05,30,8166774.220595428,516.6221696796546,-516.6221696796546,DWT,mdp.39015067403850,1.1368683772161603e-13,0.0,442.04449698701205,0.5909090909090909,47.5,0.5,38.5,5.743410960498977,126.35504113097795,11.80212786203993,442.04449698701205,0.9545454545454546,83.5,31867716.112737924,0.0,0.0,2.584513570759853,0.0,1.0264253357338752e-14,5.3433521039442735e-28,0.9931346392536888,0.8538896548145507,0.00024222330257525908,0.5477491833320056,0.0018394325157574758,,4.4889427457177377e-10,6.496458815199713e-15,3.727014429201597e-10,2.6707870231715387e-11,0.9999999893262965,0.0,0.0,0.9999999957661827,1.0,1.0,1.0,1.0,0.9999999919967951,0.9999999919967951,1.0,1.0,2.199999989599451,0.8735612209871632,748,1.2427821689498846,0.7223456587807086,49,0,0,0.6249999981208987,0.999999996516349,754,0,0,0.3424078761740841,0.6840101087377638,61,401.8731143035075,0.5747374451814735,403.0,101.35623708769573,0.5741412093632235,671,rbio,411.10370370370373,424.0,256.1236080452571,135,0.5293579317269077,1.0,0.3294494477911646,3,504.0
rbio2.8,1,antireflect,1.77262147488618e-27,327.5568183567713,3864356.052932054,0.6238532110091743,135.35874017857066,201,smoothed,2.6062071240752924e-14,,5.04887107546878,85687.28235091968,0.9580830434190653,3.521571384532825e-05,1.0,22,356.9232557061676,4.748819762573248,876.7884843111179,"[7, 16, 22, 30, 44, 50, 57, 67, 77, 85, 93, 103, 111, 122, 129, 137, 146, 156, 163, 177, 186, 194]","[541.4626959263092, 53.83097285847988, 110.2464592877198, 488.0774321461998, 305.9131259543865, 9.91784690409338, 644.3493931333434, 576.9131259543865, 629.24645928772, 232.7440988128664, 501.2464592877199, 461.41076547953304, 166.57979262105314, 4.748819762573248, 474.5118023742673, 88.49763952514661, 490.5165233239743, 420.2417383380129, 876.7884843111179, 153.84041475789377, 43.25118023742666, 577.9763952514654]","[0, 14, 19, 25, 41, 46, 0, 64, 74, 80, 90, 98, 108, 121, 125, 135, 125, 149, 125, 174, 183, 174]","[46, 19, 25, 46, 46, 51, 125, 74, 125, 125, 125, 125, 125, 125, 139, 139, 160, 160, 200, 183, 187, 200]",0.05,30,8166774.220595428,516.6221696796547,-516.6221696796547,DWT,mdp.39015067403850,0.0,2.2737367544323206e-13,442.04449698701194,0.5909090909090909,47.5,0.5,38.5,5.743410960499091,126.35504113097977,11.802127862039923,442.04449698701194,0.9545454545454546,83.5,31867716.112737924,0.0,0.0,2.5845135707600804,0.0,2.822882624582621e-14,2.8980383224839148e-27,0.9781603338786659,0.42734592382060976,0.009577283787808378,0.4177246741551352,0.015421603665900388,,4.497420446842795e-10,0.0,3.7272034977839277e-10,2.6707365564537302e-11,0.9999999893264686,1.165141325983983e-13,0.0,0.9999999957661827,1.0,1.0,1.0,1.0,0.999999991996702,0.999999991996702,1.0,1.0,2.199999989599816,0.8735612209873082,247,0.9786163152598313,0.5688038214590914,764,0,0,0.6249999981209589,0.9999999965164452,301,0,0,0.26403283132973543,0.5274444258880666,768,284.9151920601404,0.6985024422644017,520.0,400.72828402187486,0.5741189459999257,672,rbio,411.10370370370373,424.0,256.1236080452571,135,0.5293579317269077,1.0,0.3294494477911646,3,504.75
rbio3.9,1,antisymmetric,7.638253643533261e-28,331.2130376615517,1223811.9704897061,0.6545454545454545,133.00641481939832,201,smoothed,1.720238103429148e-14,,6.221814579772379,34535.793739611734,0.8822870522944141,3.5215713845328254e-05,1.0,22,356.9232557061677,4.748819762573476,876.7884843111177,"[7, 16, 22, 30, 44, 50, 57, 67, 77, 85, 93, 103, 111, 122, 129, 137, 146, 156, 163, 177, 186, 194]","[541.462695926309, 53.830972858479896, 110.24645928771979, 488.0774321461997, 305.9131259543865, 9.917846904093437, 644.3493931333433, 576.9131259543865, 629.2464592877197, 232.74409881286638, 501.24645928771986, 461.410765479533, 166.57979262105306, 4.748819762573476, 474.5118023742672, 88.49763952514658, 490.51652332397407, 420.24173833801296, 876.7884843111177, 153.8404147578937, 43.25118023742665, 577.9763952514654]","[0, 14, 19, 25, 41, 46, 0, 64, 74, 80, 90, 98, 108, 121, 125, 135, 125, 149, 125, 174, 183, 174]","[46, 19, 25, 46, 46, 51, 125, 74, 125, 125, 125, 125, 125, 125, 139, 139, 160, 160, 200, 183, 187, 200]",0.05,30,8166774.220595428,516.6221696796546,-516.6221696796546,DWT,mdp.39015067403850,1.1368683772161603e-13,0.0,442.04449698701205,0.5909090909090909,47.5,0.5,38.5,5.743410960498977,126.35504113097795,11.802127862039923,442.04449698701205,0.9545454545454546,83.5,31867716.112737924,0.0,0.0,2.584513570759853,0.0,1.1150130825524002e-14,6.775318289496793e-28,0.9917027040419779,0.867204940315336,0.00022844842245953504,0.6024699227153214,0.0018487822105217268,,4.4889427457177377e-10,6.496458815199713e-15,3.727014429201597e-10,2.6707365564537302e-11,0.9999999893262965,0.0,0.0,0.9999999957661827,1.0,1.0,1.0,1.0,0.9999999919967951,0.9999999919967951,1.0,1.0,2.199999989599451,0.8735612209871632,747,1.270465798764425,0.738436290200632,42,0,0,0.6249999981208987,0.999999996516349,755,0,0,0.35192211395794687,0.7030161984744038,51,406.7729710784629,0.5695524115571822,398.75,86.8045037597887,0.5737973697997552,673,rbio,411.10370370370373,424.0,256.1236080452571,135,0.5293579317269077,1.0,0.3294494477911646,3,505.5
db25,1,antireflect,2.9049704717735747e-27,325.4115611978658,4622864.776016254,0.58,109.46244381635114,201,smoothed,3.852308190520245e-14,,5.658509305121342,92347.57209063458,0.9845866065357718,3.521571384532826e-05,1.0,22,356.9232557061676,4.748819762573419,876.7884843111178,"[7, 16, 22, 30, 44, 50, 57, 67, 77, 85, 93, 103, 111, 122, 129, 137, 146, 156, 163, 177, 186, 194]","[541.4626959263092, 53.830972858479925, 110.2464592877198, 488.0774321461997, 305.9131259543864, 9.91784690409338, 644.3493931333435, 576.9131259543865, 629.2464592877197, 232.74409881286655, 501.24645928771986, 461.4107654795331, 166.57979262105306, 4.748819762573419, 474.5118023742673, 88.49763952514664, 490.51652332397407, 420.24173833801285, 876.7884843111178, 153.84041475789377, 43.251180237426624, 577.9763952514654]","[0, 14, 19, 25, 41, 46, 0, 64, 74, 80, 90, 98, 108, 121, 125, 135, 125, 149, 125, 174, 183, 174]","[46, 19, 25, 46, 46, 51, 125, 74, 125, 125, 125, 125, 125, 125, 139, 139, 160, 160, 200, 183, 187, 200]",0.05,30,8166774.220595428,516.6221696796545,-516.6221696796545,DWT,mdp.39015067403850,0.0,1.1368683772161603e-13,442.04449698701217,0.5909090909090909,47.5,0.5,38.5,5.743410960499091,126.35504113097977,11.802127862039901,442.04449698701217,0.9545454545454546,83.5,31867716.112737924,0.0,0.0,2.58451357075991,0.0,5.2249734517772486e-14,5.3905026314584196e-27,0.9702144575185117,0.6559629638815214,0.012262780773996257,0.15375985977212925,0.017188882115314986,,4.491062170999002e-10,0.0,3.7272034977839277e-10,2.6705851563003055e-11,0.9999999893264686,5.825706629919915e-14,0.0,0.9999999957661827,1.0,1.0,1.0,1.0,0.9999999919968883,0.9999999919968883,1.0,1.0,2.1999999895996702,0.8735612209872503,495,0.9846210435938592,0.5722939660335887,751,0,0,0.6249999981209386,0.9999999965164129,480,0,0,0.2584841348659323,0.5163600883606517,812,171.66731391463742,0.8183414667569975,634.5,600.0041667378412,0.573456447664213,674,db,331.03801169590645,303.0,231.16872832536382,342,0.4262612951807229,0.9025670460042726,0.4308469795722121,1,505.75
sym5,1,symmetric,5.841263741465551e-22,272.37791026347963,1456489.1472387123,0.6,124.47041500914764,201,smoothed,1.9286383435564196e-11,,6.067352256188399,41998.054268087006,0.9411255782960986,3.5215713845337266e-05,1.0,22,356.92325570611985,4.748819762571543,876.788484311078,"[7, 16, 22, 30, 44, 50, 57, 67, 77, 85, 93, 103, 111, 122, 129, 137, 146, 156, 163, 177, 186, 194]","[541.4626959262573, 53.830972858458914, 110.2464592876896, 488.0774321461935, 305.91312595430014, 9.917846904095569, 644.3493931332957, 576.9131259543033, 629.2464592876402, 232.74409881281576, 501.2464592877058, 461.41076547953423, 166.57979262098817, 4.748819762571543, 474.51180237415224, 88.49763952505485, 490.51652332388267, 420.2417383379604, 876.788484311078, 153.84041475782482, 43.2511802374203, 577.9763952514143]","[0, 14, 19, 25, 41, 46, 0, 64, 74, 80, 90, 98, 108, 121, 125, 135, 125, 149, 125, 174, 183, 174]","[46, 19, 25, 46, 46, 51, 125, 74, 125, 125, 125, 125, 125, 125, 139, 139, 160, 160, 200, 183, 187, 200]",0.05,30,8166774.2205947125,516.6221696796401,-516.6221696796401,DWT,mdp.39015067403850,4.774847184307873e-11,3.9676706364843994e-11,442.0444969870265,0.5909090909090909,47.5,0.5,38.5,5.743410960546839,126.35504113203024,11.802127862043381,442.0444969870265,0.9545454545454546,83.5,31867716.11273864,0.0,0.0,2.5845135707617857,0.0,3.715606903430639e-11,1.2857458317956952e-21,0.7737816748551969,0.8092808838813667,0.0010522410011044045,0.27414548641542474,0.0038288600646806743,,4.561003205280723e-10,2.728512702383879e-12,3.806612302362985e-10,2.6953012313469216e-11,0.9999999894258232,2.0331716138420502e-11,0.0,0.9999999957864513,1.0,1.0,1.0,1.0,0.9999999920086183,0.9999999920086183,1.0,1.0,2.1999999896796836,0.8735612210190214,112,0.9806253059575427,0.5699715125841168,760,0,0,0.6249999981322678,0.9999999965345395,112,0,0,0.26601273517927565,0.5313995751169523,755,372.6851888658845,0.6056241387662598,434.75,195.14636220089884,0.5727856143566749,675,sym,776.6081871345029,811.0,142.5966905922808,171,1.0,0.5567494995115169,0.13297515014654493,6,507.75
rbio3.9,1,symmetric,6.977651317330272e-28,331.60588578679403,1280673.7772818643,0.6363636363636364,124.18794224615122,201,smoothed,1.68842275705183e-14,,6.107288819617303,35517.71897539523,0.9241874118688655,3.5215713845328254e-05,1.0,22,356.9232557061677,4.748819762573476,876.7884843111177,"[7, 16, 22, 30, 44, 50, 57, 67, 77, 85, 93, 103, 111, 122, 129, 137, 146, 156, 163, 177, 186, 194]","[541.462695926309, 53.830972858479896, 110.24645928771979, 488.0774321461997, 305.9131259543865, 9.917846904093437, 644.3493931333431, 576.9131259543865, 629.2464592877197, 232.74409881286638, 501.24645928771986, 461.410765479533, 166.57979262105306, 4.748819762573476, 474.5118023742672, 88.49763952514658, 490.51652332397407, 420.24173833801296, 876.7884843111177, 153.8404147578937, 43.25118023742665, 577.9763952514654]","[0, 14, 19, 25, 41, 46, 0, 64, 74, 80, 90, 98, 108, 121, 125, 135, 125, 149, 125, 174, 183, 174]","[46, 19, 25, 46, 46, 51, 125, 74, 125, 125, 125, 125, 125, 125, 139, 139, 160, 160, 200, 183, 187, 200]",0.05,30,8166774.220595428,516.6221696796546,-516.6221696796546,DWT,mdp.39015067403850,1.1368683772161603e-13,0.0,442.04449698701205,0.5909090909090909,47.5,0.5,38.5,5.743410960498977,126.35504113097795,11.80212786203993,442.04449698701205,0.9545454545454546,83.5,31867716.112737924,0.0,0.0,2.584513570759853,0.0,1.0536831039857287e-14,5.32123679605929e-28,0.9931577849018812,0.8242572722986815,0.00042976741342463584,0.49302844394868917,0.002109331732532583,,4.4889427457177377e-10,6.496458815199713e-15,3.727014429201597e-10,2.6707870231715387e-11,0.9999999893262965,0.0,0.0,0.9999999957661827,1.0,1.0,1.0,1.0,0.9999999919967951,0.9999999919967951,1.0,1.0,2.199999989599451,0.8735612209871632,754,1.2062933010696737,0.7011371349012868,99,0,0,0.6249999981208987,0.999999996516349,761,0,0,0.33042608575646,0.6600747195813959,104,378.7580582201079,0.5991978219893038,429.5,178.91716114361034,0.5723502337459747,676,rbio,411.10370370370373,424.0,256.1236080452571,135,0.5293579317269077,1.0,0.3294494477911646,3,507.75
