wavelet,wavelet_level,wavelet_mode,wavelet_mse,wavelet_psnr,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,signal_length,signal_type,emd_value,kl_divergence,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,fft_frequency_max,fft_amplitude_max,fft_spectral_centroid,fft_spectral_bandwidth,fft_spectral_magnitude,fft_variance_magnitude,fft_num_peaks,fft_peak_amplitude,fft_dominant_frequency,fft_positive_frequencies,fft_positive_amplitudes,fft_snr_threshold,fft_stationarity_threshold,fft_dynamic_cutoff,fft_dynamic_cutoff_percentile,stft_frequency_max,stft_amplitude_max,stft_spectral_centroid,stft_spectral_bandwidth,stft_spectral_magnitude,stft_variance_magnitude,stft_peak_freq_over_time,stft_num_peaks,stft_peak_amplitude,stft_dominant_frequency,stft_positive_frequencies,stft_positive_amplitudes,stft_snr_threshold,stft_stationarity_threshold,stft_window,stft_nperseg,stft_noverlap,stft_dynamic_cutoff,stft_dynamic_cutoff_percentile,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,prominence_threshold,distance_factor,max_autocorrelation,upper_envelope,lower_envelope,wavelet_type,htid,fft_frequency_max_diff,fft_snr_threshold_diff,lower_envelope_diff,stft_dynamic_cutoff_percentile_diff,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,prominence_threshold_diff,prominence_min_diff,stft_window_diff,fft_peak_amplitude_diff,avg_prominence_diff,stft_spectral_bandwidth_diff,stft_num_peaks_diff,stft_variance_magnitude_diff,stft_noverlap_diff,fft_spectral_centroid_diff,stft_dominant_frequency_diff,stft_nperseg_diff,fft_variance_magnitude_diff,stft_snr_threshold_diff,stft_dynamic_cutoff_diff,distance_factor_diff,fft_stationarity_threshold_diff,fft_amplitude_max_diff,fft_spectral_magnitude_diff,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,max_autocorrelation_diff,stft_spectral_centroid_diff,stft_amplitude_max_diff,fft_dynamic_cutoff_diff,fft_num_peaks_diff,stft_peak_amplitude_diff,prominence_max_diff,upper_envelope_diff,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,stft_stationarity_threshold_diff,fft_dominant_frequency_diff,fft_dynamic_cutoff_percentile_diff,stft_frequency_max_diff,stft_spectral_magnitude_diff,relative_num_peaks_diff,fft_spectral_bandwidth_diff,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,avg_variance_across_levels_normalized,max_autocorrelation_diff_normalized,reconstruction_signal_weighted_score,reconstruction_signal_normalized_weighted_score,reconstruction_signal_normalized_weighted_rank,wavelet_signal_weighted_score,wavelet_signal_normalized_weighted_score,wavelet_signal_normalized_weighted_rank,reconstruction_signal_num_missing_metrics,reconstruction_signal_missing_metrics_count,reconstruction_signal_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_rank,wavelet_signal_num_missing_metrics,wavelet_signal_missing_metrics_count,wavelet_signal_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank,kl_divergence_normalized,across_smoothness_normalized,across_wavelet_psnr_normalized,across_wavelet_entropy_normalized,across_wavelet_energy_entropy_normalized,across_wavelet_sparsity_normalized,across_avg_variance_across_levels_normalized,across_prominence_min_diff_normalized,across_avg_prominence_diff_normalized,across_relative_prominences_avg_diff_normalized,across_relative_prominences_wasserstein_normalized,across_relative_prominences_total_diff_normalized,across_relative_num_peaks_diff_normalized,across_max_autocorrelation_diff_normalized,across_relative_right_bases_global_alignment_score_normalized,across_relative_right_bases_array_alignment_score_normalized,across_relative_left_bases_global_alignment_score_normalized,across_relative_left_bases_array_alignment_score_normalized,across_relative_peaks_array_alignment_score_normalized,across_relative_peaks_global_alignment_score_normalized,across_reconstruction_signal_weighted_score,across_reconstruction_signal_normalized_weighted_score,across_reconstruction_signal_normalized_weighted_rank,across_wavelet_signal_weighted_score,across_wavelet_signal_normalized_weighted_score,across_wavelet_signal_normalized_weighted_rank,across_rank_variability,across_normalized_rank_stability,across_average_rank,across_harmonic_average_rank,across_stability_score_weighted,across_stability_rank,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,across_normalized_family_mean_rank,across_normalized_family_std_dev,across_final_family_stability_score,across_final_family_stability_rank,across_family_informed_rank,across_top_wavelet_rank
db6,1,smooth,1.3138183834234845e-29,345.32663055972733,78577.19843314606,0.6136363636363636,8.54386399960405,77,smoothed,1.799426408743111e-15,,2.9382928175304475,2547.6881060606056,0.5670387517797918,5.6821195254701876e-05,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,31.419607843137246,0.26666666666664995,307.26666666666665,"[7, 11, 14, 16, 19, 21, 24, 29, 31, 33, 35, 37, 43, 45, 51, 63, 68]","[307.26666666666665, 7.26666666666671, 0.26666666666664995, 3.400000000000036, 23.866666666666617, 0.9333333333332785, 32.60000000000003, 15.0, 2.8666666666666742, 4.7999999999999545, 0.9999999999999432, 21.599999999999966, 44.599999999999966, 0.2666666666666542, 17.666666666666686, 46.400000000000034, 4.333333333333314]","[4, 10, 13, 10, 10, 20, 22, 28, 30, 32, 34, 28, 28, 44, 48, 48, 67]","[70, 13, 15, 17, 28, 22, 28, 36, 36, 36, 36, 39, 48, 48, 58, 70, 70]",0.05,30,230882.8177777778,362.0,-362.0,DWT,inu.32000013032836,,,0.0,,0.0,-12.5,0.0,0.8000000000000129,,,28.772984749455322,,,,,,,,,,,0.0,,,,0.0,-12.5,28.772984749455322,7.599999999999909,28.891503267973867,6599064.484444444,,,,,,0.0,0.0,0.0,-12.5,,,,,,8.0,,0.9834736949314115,0.3179438993915429,0.13813285696613845,0.4611059044048733,0.1244793803310839,,0.0,,203,1.0523567090320705,0.5738061901893502,289,,,,,,0,0,0.40502714720501004,0.5386790463256209,310,56.69509091035425,0.914872235870339,267.3333333333333,258.35070340503916,0.7567354172344688,172,db,0.400821202812638,0.5883648501506041,0.5429157029859721,1,129.25,,0.9999999999933068,0.9858194061683396,0.2035010216646948,0.00031480738814541886,0.469433006018372,0.0003492424388219376,0.9999999999359928,0.9999999999975857,0.9999999999975857,0.9999999999976679,0.9999999998446081,1.0,0.9999999999998757,0.0,0.0,0.0,0.0,0.0,0.0,2.5999999999008914,0.9999999999691713,331,1.1813124576082934,0.7317945799573419,128,143.54267658086914,0.8936720914215784,229.5,184.61002178649238,0.8618360457107892,151,469.4558404558405,474.0,340.7887618264724,351,0.5404737691077253,0.8154261662467039,0.3770405117505811,1,113.5,139
bior2.2,1,periodization,4.8934385366870366e-29,339.615842525556,120311.51812710833,0.6153846153846154,6.290139082723052,77,smoothed,1.5714465636513464e-15,,2.2249755675971143,3335.214237161225,0.7317383767868516,5.6821195254701876e-05,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,31.419607843137246,0.2666666666666513,307.26666666666665,"[7, 11, 14, 16, 19, 21, 24, 29, 31, 33, 35, 37, 43, 45, 51, 63, 68]","[307.26666666666665, 7.26666666666671, 0.2666666666666522, 3.400000000000033, 23.866666666666617, 0.9333333333332803, 32.60000000000002, 15.000000000000002, 2.866666666666674, 4.799999999999955, 0.9999999999999432, 21.599999999999966, 44.599999999999966, 0.2666666666666513, 17.666666666666686, 46.400000000000034, 4.333333333333316]","[6, 10, 13, 10, 10, 20, 22, 28, 30, 32, 34, 28, 28, 44, 48, 48, 67]","[70, 13, 15, 17, 28, 22, 28, 36, 36, 36, 36, 39, 48, 48, 58, 70, 70]",0.05,30,230882.81777777782,362.00000000000006,-362.00000000000006,DWT,inu.32000013032836,,,5.684341886080802e-14,,0.0,-12.5,0.0,0.8000000000000116,,,28.772984749455322,,,,,,,,,,,0.0,,,,0.0,-12.5,28.772984749455322,7.599999999999909,28.891503267973867,6599064.484444444,,,,,,0.0,5.684341886080802e-14,0.0,-12.5,,,,,,8.0,,0.9271708006716146,0.010734779599253313,0.4763339318886144,0.4710547184773989,0.2971675555488044,,0.0,,51,1.107125745757384,0.6036694599665708,247,,,,,,0,0,0.43649235723713714,0.5805272272426455,252,114.63129299337652,0.8278809414513866,183.33333333333334,108.5985426430844,0.7763028330880557,160,bior,0.5135631808151685,1.0,0.34050577342938204,5,121.25,,0.9999999999933068,0.9375080339813023,0.0068708304200016945,0.0010855740211009428,0.47735191637630686,0.0008337406690375544,0.9999999999359911,0.9999999999975857,0.9999999999975857,0.9999999999976679,0.9999999998446081,1.0,0.9999999999998757,0.0,0.0,0.0,0.0,0.0,0.0,2.599999999900891,0.9999999999691711,387,1.0577572854254624,0.6552551303419948,390,2.1213203435596424,0.9984286515973633,388.5,388.49420849420846,0.8553254369097927,175,690.8666666666667,699.5,403.44564823290256,270,0.7953789879824646,0.9653491402248374,0.1536299663448235,4,132.25,140
db7,1,antisymmetric,4.916085755270075e-29,339.5957894032165,106709.20242103183,0.5555555555555556,10.305249017514818,77,smoothed,2.8159293079128974e-15,,3.3805703860425975,3840.0290312355783,0.5155140556223422,5.682119525470189e-05,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,31.419607843137246,0.2666666666666516,307.26666666666665,"[7, 11, 14, 16, 19, 21, 24, 29, 31, 33, 35, 37, 43, 45, 51, 63, 68]","[307.26666666666665, 7.26666666666671, 0.2666666666666516, 3.4000000000000346, 23.86666666666661, 0.9333333333332803, 32.60000000000002, 15.0, 2.866666666666673, 4.7999999999999545, 0.9999999999999416, 21.599999999999966, 44.599999999999966, 0.26666666666665195, 17.666666666666682, 46.400000000000034, 4.3333333333333215]","[4, 10, 13, 10, 10, 20, 22, 28, 30, 32, 34, 28, 28, 44, 48, 48, 67]","[70, 13, 15, 17, 28, 22, 28, 36, 36, 36, 36, 39, 48, 48, 58, 70, 70]",0.05,30,230882.8177777778,362.0,-362.0,DWT,inu.32000013032836,,,0.0,,0.0,-12.5,0.0,0.8000000000000113,,,28.772984749455322,,,,,,,,,,,0.0,,,,0.0,-12.5,28.772984749455322,7.599999999999909,28.891503267973867,6599064.484444444,,,,,,0.0,0.0,0.0,-12.5,,,,,,8.0,,0.9269730961131711,0.5084225434159098,0.36610528009881466,0.13058419243986247,0.4078629879527755,,0.0,,251,1.2088266415823201,0.6591227136697049,178,,,,,,0,0,0.46798962000410665,0.6224180377383444,207,36.75595189897821,0.9448108830345673,212.0,207.8575827271297,0.8132462823581246,104,db,0.400821202812638,0.5883648501506041,0.5429157029859721,1,78.25,,0.9999999999933074,0.9373383912190323,0.32541749415699717,0.0008343608432163814,0.20634920634920645,0.0011443105214612023,0.9999999999359908,0.9999999999975857,0.9999999999975857,0.9999999999976679,0.9999999998446081,1.0,0.9999999999998757,0.0,0.0,0.0,0.0,0.0,0.0,2.599999999900891,0.9999999999691711,364,1.1085263689777856,0.6867053532984267,204,113.13708498984761,0.9161947518593722,284.0,261.46478873239437,0.852912190744501,182,469.4558404558405,474.0,340.7887618264724,351,0.5404737691077253,0.8154261662467039,0.3770405117505811,1,136.75,141
sym14,1,antisymmetric,2.390869153524481e-22,272.7264258147148,123464.17437116728,0.6923076923076923,15.624465340990024,77,smoothed,6.003295984422854e-12,,3.7042381455111792,4202.074717204049,0.5440188796487412,5.682119525472726e-05,0.9999999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,31.41960784312783,0.2666666666661295,307.2666666665904,"[7, 11, 14, 16, 19, 21, 24, 29, 31, 33, 35, 37, 43, 45, 51, 63, 68]","[307.2666666665904, 7.266666666672302, 0.2666666666661295, 3.399999999998128, 23.86666666665822, 0.9333333333340867, 32.59999999998861, 14.999999999996074, 2.8666666666681877, 4.800000000000396, 1.0000000000020135, 21.59999999999227, 44.59999999998789, 0.2666666666684083, 17.666666666661122, 46.3999999999884, 4.333333333300551]","[0, 10, 13, 10, 10, 20, 22, 28, 30, 32, 34, 28, 28, 44, 48, 48, 67]","[70, 13, 15, 17, 28, 22, 28, 36, 36, 36, 36, 39, 48, 48, 58, 70, 70]",0.05,30,230882.817777662,361.99999999990825,-361.99999999990825,DWT,inu.32000013032836,,,9.174527804134414e-11,,0.0,-12.5,0.0,0.8000000000005334,,,28.772984749464737,,,,,,,,,,,0.0,,,,0.0,-12.5,28.772984749464737,7.60000000015998,28.891503267982976,6599064.4844445605,,,,,,7.622702469234355e-11,9.174527804134414e-11,0.0,-12.5,,,,,,8.0,,0.2677052884454273,0.6478187062043164,0.5018820117044702,0.9088025376685167,0.48725211091173803,,0.0,,611,1.2938953914537517,0.7055071523766085,135,,,,,,0,0,0.5626921309868937,0.7483707267195298,87,289.67107783369283,0.5650584416911519,277.6666666666667,146.06841173237802,0.5740707623871175,470,sym,1.0,0.3235156907865415,0.20294529276403753,6,354.0,,0.9999999999942659,0.37164575950096695,0.41463845923249004,0.0011437985771957475,0.8257839721254356,0.0013670466151369455,0.9999999999366433,0.9999999999979129,0.9999999999979129,0.9999999999979832,0.99999999986567,1.0,0.9999999999998933,0.0,0.0,0.0,0.0,0.0,0.0,2.5999999999119177,0.9999999999734122,62,1.061738992099932,0.6577217016073619,373,219.9102089490163,0.8371035489266546,217.5,106.32643678160919,0.8379962189077718,209,868.6006006006006,850.0,277.07451848702914,333,1.0,0.6629731895019878,0.10110804314940365,5,158.0,142
bior2.8,1,zero,5.396157560212812e-29,339.19113768379765,100493.37416129294,0.6063829787234043,5.38475636896173,77,smoothed,2.2449574666771023e-15,,2.58808934706812,2700.2803139383823,0.7200000110459635,5.6821195254701876e-05,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,31.419607843137246,0.26666666666665195,307.26666666666665,"[7, 11, 14, 16, 19, 21, 24, 29, 31, 33, 35, 37, 43, 45, 51, 63, 68]","[307.26666666666665, 7.26666666666671, 0.26666666666665195, 3.400000000000035, 23.866666666666617, 0.9333333333332803, 32.60000000000002, 15.0, 2.8666666666666742, 4.799999999999955, 0.9999999999999445, 21.599999999999966, 44.59999999999998, 0.26666666666665195, 17.666666666666686, 46.400000000000034, 4.333333333333314]","[2, 10, 13, 10, 10, 20, 22, 28, 30, 32, 34, 28, 28, 44, 48, 48, 67]","[70, 13, 15, 17, 28, 22, 28, 36, 36, 36, 36, 39, 48, 48, 58, 70, 70]",0.05,30,230882.81777777782,362.00000000000006,-362.00000000000006,DWT,inu.32000013032836,,,5.684341886080802e-14,,0.0,-12.5,0.0,0.8000000000000109,,,28.772984749455322,,,,,,,,,,,0.0,,,,0.0,-12.5,28.772984749455322,7.599999999999909,28.891503267973867,6599064.484444444,,,,,,0.0,5.684341886080802e-14,0.0,-12.5,,,,,,8.0,,0.922983618157737,0.167119424140185,0.3157342709535207,0.41982890984865107,0.15793969217372622,,0.0,,37,1.026324459250446,0.5596118909170146,322,,,,,,0,0,0.396721183054764,0.5276322587753419,372,180.71616788027941,0.7286544025821631,243.66666666666666,91.40548046912596,0.6813942683581486,300,bior,0.5135631808151685,1.0,0.34050577342938204,5,226.25,,0.9999999999933068,0.9339151719179495,0.10696532821553406,0.0007195643626718116,0.4365779524056641,0.00044311952015529434,0.9999999999359903,0.9999999999975857,0.9999999999975857,0.9999999999976679,0.9999999998446081,1.0,0.9999999999998757,0.0,0.0,0.0,0.0,0.0,0.0,2.5999999999008905,0.999999999969171,414,1.0889999782081925,0.6746092250985705,247,118.08683245815344,0.9125282722532196,330.5,309.4039334341906,0.8338567287192025,222,690.8666666666667,699.5,403.44564823290256,270,0.7953789879824646,0.9653491402248374,0.1536299663448235,4,167.5,143
bior1.5,1,antireflect,8.657188164271329e-29,337.1382153332813,98105.40306818733,0.6046511627906976,5.900281504158479,77,smoothed,2.4439325022592738e-15,,2.4728716684944203,2740.9126758626744,0.5440737386962763,5.682119525470186e-05,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,31.419607843137253,0.2666666666666515,307.2666666666667,"[7, 11, 14, 16, 19, 21, 24, 29, 31, 33, 35, 37, 43, 45, 51, 63, 68]","[307.2666666666667, 7.26666666666671, 0.2666666666666516, 3.4000000000000354, 23.86666666666662, 0.9333333333332812, 32.60000000000002, 15.000000000000004, 2.8666666666666747, 4.799999999999955, 0.9999999999999432, 21.599999999999966, 44.599999999999966, 0.2666666666666515, 17.666666666666686, 46.40000000000005, 4.333333333333316]","[6, 10, 13, 10, 10, 20, 22, 28, 30, 32, 34, 28, 28, 44, 48, 48, 67]","[70, 13, 15, 17, 28, 22, 28, 36, 36, 36, 36, 39, 48, 48, 58, 70, 70]",0.05,30,230882.81777777785,362.00000000000006,-362.00000000000006,DWT,inu.32000013032836,,,5.684341886080802e-14,,0.0,-12.5,0.0,0.8000000000000114,,,28.772984749455315,,,,,,,,,,,0.0,,,,0.0,-12.5,28.772984749455315,7.599999999999795,28.89150326797386,6599064.484444444,,,,,,5.684341886080802e-14,5.684341886080802e-14,0.0,-12.5,,,,,,8.0,,0.9027437722147477,0.11749785446351535,0.29638294579728586,0.409973627427475,0.16684952787109622,,0.0,,9,0.9793159255786776,0.533980099547152,419,,,,,,0,0,0.3786895455548241,0.5036504951844673,420,237.00281292282867,0.6441399205362933,282.6666666666667,25.88914134396914,0.6098577480559344,420,bior,0.5135631808151685,1.0,0.34050577342938204,5,316.25,,0.9999999999933064,0.9165481298996805,0.07520488196972475,0.0006754623274038349,0.4287334899927071,0.0004681171763146995,0.9999999999359909,0.9999999999975855,0.9999999999975855,0.9999999999976675,0.9999999998445931,1.0,0.9999999999998757,0.0,0.0,0.0,0.0,0.0,0.0,2.5999999999008834,0.9999999999691682,465,1.0595496929539734,0.656365483581725,381,59.39696961966999,0.9560022447261703,423.0,418.82978723404256,0.8213344556964185,247,690.8666666666667,699.5,403.44564823290256,270,0.7953789879824646,0.9653491402248374,0.1536299663448235,4,186.25,144
rbio1.1,1,antisymmetric,8.514639333894033e-29,337.2103213366407,104944.34121483122,0.6282051282051282,4.8573851805472374,77,smoothed,2.1368188603824446e-15,,2.200050189510822,2863.3248710643584,0.5219448079260434,5.682119525470186e-05,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,31.419607843137253,0.2666666666666515,307.2666666666667,"[7, 11, 14, 16, 19, 21, 24, 29, 31, 33, 35, 37, 43, 45, 51, 63, 68]","[307.2666666666667, 7.266666666666708, 0.2666666666666515, 3.400000000000035, 23.866666666666617, 0.9333333333332803, 32.60000000000002, 15.000000000000002, 2.866666666666675, 4.7999999999999545, 0.9999999999999432, 21.59999999999997, 44.599999999999966, 0.2666666666666515, 17.66666666666669, 46.400000000000034, 4.333333333333315]","[6, 10, 13, 10, 10, 20, 22, 28, 30, 32, 34, 28, 28, 44, 48, 48, 67]","[70, 13, 15, 17, 28, 22, 28, 36, 36, 36, 36, 39, 48, 48, 58, 70, 70]",0.05,30,230882.81777777785,362.00000000000006,-362.00000000000006,DWT,inu.32000013032836,,,5.684341886080802e-14,,0.0,-12.5,0.0,0.8000000000000114,,,28.772984749455315,,,,,,,,,,,0.0,,,,0.0,-12.5,28.772984749455315,7.599999999999795,28.89150326797386,6599064.484444444,,,,,,5.684341886080802e-14,5.684341886080802e-14,0.0,-12.5,,,,,,8.0,,0.9034546682694333,0.0,0.35180343065205405,0.544012688342585,0.193691987795862,,0.0,,503,1.0130563867430658,0.5523773647613174,359,,,,,,0,0,0.3985925550119869,0.5301211508612028,335,90.86253353280438,0.8635697694702638,399.0,386.66463192478056,0.6322353351855823,378,rbio,0.6554879686168287,0.5517367965138079,0.37563738301407756,3,284.25,,0.9999999999933064,0.9171581227665788,0.0,0.000801766658394102,0.5354239256678281,0.0005434270480635097,0.9999999999359909,0.9999999999975855,0.9999999999975855,0.9999999999976675,0.9999999998445931,1.0,0.9999999999998757,0.0,0.0,0.0,0.0,0.0,0.0,2.5999999999008834,0.9999999999691682,458,1.0650826980734929,0.6597930468240008,337,85.55992052357225,0.9366222810936502,397.5,388.2918238993711,0.8210889183246028,248,764.2074074074075,867.5,417.9271844992133,270,0.8798145049393131,1.0,0.0841298465424808,6,187.5,145
bior1.1,1,antisymmetric,8.514639333894033e-29,337.2103213366407,104944.34121483122,0.6282051282051282,4.8573851805472374,77,smoothed,2.1368188603824446e-15,,2.200050189510822,2863.3248710643584,0.5219448079260434,5.682119525470186e-05,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,31.419607843137253,0.2666666666666515,307.2666666666667,"[7, 11, 14, 16, 19, 21, 24, 29, 31, 33, 35, 37, 43, 45, 51, 63, 68]","[307.2666666666667, 7.266666666666708, 0.2666666666666515, 3.400000000000035, 23.866666666666617, 0.9333333333332803, 32.60000000000002, 15.000000000000002, 2.866666666666675, 4.7999999999999545, 0.9999999999999432, 21.59999999999997, 44.599999999999966, 0.2666666666666515, 17.66666666666669, 46.400000000000034, 4.333333333333315]","[6, 10, 13, 10, 10, 20, 22, 28, 30, 32, 34, 28, 28, 44, 48, 48, 67]","[70, 13, 15, 17, 28, 22, 28, 36, 36, 36, 36, 39, 48, 48, 58, 70, 70]",0.05,30,230882.81777777785,362.00000000000006,-362.00000000000006,DWT,inu.32000013032836,,,5.684341886080802e-14,,0.0,-12.5,0.0,0.8000000000000114,,,28.772984749455315,,,,,,,,,,,0.0,,,,0.0,-12.5,28.772984749455315,7.599999999999795,28.89150326797386,6599064.484444444,,,,,,5.684341886080802e-14,5.684341886080802e-14,0.0,-12.5,,,,,,8.0,,0.9034546682694333,0.0,0.35180343065205405,0.544012688342585,0.193691987795862,,0.0,,26,1.0130563867430658,0.5523773647613174,371,,,,,,0,0,0.3985925550119869,0.5301211508612028,349,193.148474840816,0.7099872750137898,248.66666666666666,68.14730193860957,0.6683069508202082,323,bior,0.5135631808151685,1.0,0.34050577342938204,5,243.5,,0.9999999999933064,0.9171581227665788,0.0,0.000801766658394102,0.5354239256678281,0.0005434270480635097,0.9999999999359909,0.9999999999975855,0.9999999999975855,0.9999999999976675,0.9999999998445931,1.0,0.9999999999998757,0.0,0.0,0.0,0.0,0.0,0.0,2.5999999999008834,0.9999999999691682,459,1.0650826980734929,0.6597930468240008,338,85.55992052357225,0.9366222810936502,398.5,389.31493099121707,0.8207185479542325,249,690.8666666666667,699.5,403.44564823290256,270,0.7953789879824646,0.9653491402248374,0.1536299663448235,4,187.75,146
db1,1,smooth,8.514639333894033e-29,337.2103213366407,104944.34121483122,0.6282051282051282,4.8573851805472374,77,smoothed,2.1368188603824446e-15,,2.200050189510822,2863.3248710643584,0.5219448079260434,5.682119525470186e-05,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,31.419607843137253,0.2666666666666515,307.2666666666667,"[7, 11, 14, 16, 19, 21, 24, 29, 31, 33, 35, 37, 43, 45, 51, 63, 68]","[307.2666666666667, 7.266666666666708, 0.2666666666666515, 3.400000000000035, 23.866666666666617, 0.9333333333332803, 32.60000000000002, 15.000000000000002, 2.866666666666675, 4.7999999999999545, 0.9999999999999432, 21.59999999999997, 44.599999999999966, 0.2666666666666515, 17.66666666666669, 46.400000000000034, 4.333333333333315]","[6, 10, 13, 10, 10, 20, 22, 28, 30, 32, 34, 28, 28, 44, 48, 48, 67]","[70, 13, 15, 17, 28, 22, 28, 36, 36, 36, 36, 39, 48, 48, 58, 70, 70]",0.05,30,230882.81777777785,362.00000000000006,-362.00000000000006,DWT,inu.32000013032836,,,5.684341886080802e-14,,0.0,-12.5,0.0,0.8000000000000114,,,28.772984749455315,,,,,,,,,,,0.0,,,,0.0,-12.5,28.772984749455315,7.599999999999795,28.89150326797386,6599064.484444444,,,,,,5.684341886080802e-14,5.684341886080802e-14,0.0,-12.5,,,,,,8.0,,0.9034546682694333,0.0,0.35180343065205405,0.544012688342585,0.193691987795862,,0.0,,311,1.0130563867430658,0.5523773647613174,373,,,,,,0,0,0.3985925550119869,0.5301211508612028,351,31.432467291003423,0.9528041031666615,345.0,343.0374009722343,0.7173930425743218,226,db,0.400821202812638,0.5883648501506041,0.5429157029859721,1,169.75,,0.9999999999933064,0.9171581227665788,0.0,0.000801766658394102,0.5354239256678281,0.0005434270480635097,0.9999999999359909,0.9999999999975855,0.9999999999975855,0.9999999999976675,0.9999999998445931,1.0,0.9999999999998757,0.0,0.0,0.0,0.0,0.0,0.0,2.5999999999008834,0.9999999999691682,460,1.0650826980734929,0.6597930468240008,329,92.63098833543772,0.931384453084861,394.5,383.62484157160964,0.8195811154313194,252,469.4558404558405,474.0,340.7887618264724,351,0.5404737691077253,0.8154261662467039,0.3770405117505811,1,189.25,147
bior1.3,1,smooth,8.690436218251524e-29,337.1215681385539,101046.71636157842,0.5975609756097561,5.102001700430868,77,smoothed,2.292538453446752e-15,,2.340619128838436,2796.785047755966,0.5328411984838383,5.682119525470186e-05,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,31.419607843137253,0.2666666666666515,307.2666666666667,"[7, 11, 14, 16, 19, 21, 24, 29, 31, 33, 35, 37, 43, 45, 51, 63, 68]","[307.2666666666667, 7.26666666666671, 0.2666666666666516, 3.400000000000035, 23.866666666666617, 0.9333333333332803, 32.60000000000002, 15.000000000000002, 2.866666666666675, 4.799999999999955, 0.9999999999999436, 21.59999999999997, 44.599999999999966, 0.2666666666666515, 17.66666666666669, 46.40000000000004, 4.3333333333333215]","[6, 10, 13, 10, 10, 20, 22, 28, 30, 32, 34, 28, 28, 44, 48, 48, 67]","[70, 13, 15, 17, 28, 22, 28, 36, 36, 36, 36, 39, 48, 48, 58, 70, 70]",0.05,30,230882.81777777785,362.00000000000006,-362.00000000000006,DWT,inu.32000013032836,,,5.684341886080802e-14,,0.0,-12.5,0.0,0.8000000000000114,,,28.772984749455315,,,,,,,,,,,0.0,,,,0.0,-12.5,28.772984749455315,7.599999999999795,28.89150326797386,6599064.484444444,,,,,,5.684341886080802e-14,5.684341886080802e-14,0.0,-12.5,,,,,,8.0,,0.902579646836805,0.06053976701812275,0.3202183724869546,0.3696253457379931,0.17910118221792273,,0.0,,14,0.951417469036988,0.5187682356202578,449,,,,,,0,0,0.3664128628595597,0.4873227211773094,455,252.89721232152797,0.6202744559736817,306.0,39.54989836414674,0.5804074982571111,458,bior,0.5135631808151685,1.0,0.34050577342938204,5,344.75,,0.9999999999933064,0.9164073001550754,0.038748673785241605,0.0007297837146994397,0.39661765955638645,0.0005024907218152356,0.9999999999359909,0.9999999999975855,0.9999999999975855,0.9999999999976675,0.9999999998445931,1.0,0.9999999999998757,0.0,0.0,0.0,0.0,0.0,0.0,2.5999999999008834,0.9999999999691682,483,1.0284316689522883,0.6370886181286,489,4.242640687119285,0.9968573031947264,486.0,485.9814814814814,0.8184286515973632,258,690.8666666666667,699.5,403.44564823290256,270,0.7953789879824646,0.9653491402248374,0.1536299663448235,4,194.5,148
