wavelet,wavelet_level,wavelet_mode,wavelet_mse,wavelet_psnr,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,signal_length,signal_type,emd_value,kl_divergence,change_point_indices,change_point_prominences,num_change_points,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,prominence_threshold,distance_factor,max_autocorrelation,upper_envelope,lower_envelope,wavelet_type,htid,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,max_autocorrelation_diff,prominence_min_diff,prominence_max_diff,avg_prominence_diff,upper_envelope_diff,prominence_threshold_diff,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,distance_factor_diff,lower_envelope_diff,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,relative_num_peaks_diff,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,avg_variance_across_levels_normalized,kl_divergence_normalized,max_autocorrelation_diff_normalized,reconstruction_signal_weighted_score,reconstruction_signal_normalized_weighted_score,reconstruction_signal_normalized_weighted_rank,wavelet_signal_weighted_score,wavelet_signal_normalized_weighted_score,wavelet_signal_normalized_weighted_rank,reconstruction_signal_num_missing_metrics,reconstruction_signal_missing_metrics_count,reconstruction_signal_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_rank,wavelet_signal_num_missing_metrics,wavelet_signal_missing_metrics_count,wavelet_signal_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank,across_smoothness_normalized,across_wavelet_psnr_normalized,across_wavelet_entropy_normalized,across_wavelet_energy_entropy_normalized,across_wavelet_sparsity_normalized,across_avg_variance_across_levels_normalized,across_kl_divergence_normalized,across_prominence_min_diff_normalized,across_avg_prominence_diff_normalized,across_relative_prominences_avg_diff_normalized,across_relative_prominences_wasserstein_normalized,across_relative_prominences_total_diff_normalized,across_relative_num_peaks_diff_normalized,across_max_autocorrelation_diff_normalized,across_relative_right_bases_global_alignment_score_normalized,across_relative_left_bases_global_alignment_score_normalized,across_relative_peaks_global_alignment_score_normalized,across_reconstruction_signal_weighted_score,across_reconstruction_signal_normalized_weighted_score,across_reconstruction_signal_normalized_weighted_rank,across_wavelet_signal_weighted_score,across_wavelet_signal_normalized_weighted_score,across_wavelet_signal_normalized_weighted_rank,across_rank_variability,across_normalized_rank_stability,across_average_rank,across_harmonic_average_rank,across_stability_score_weighted,across_stability_rank,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,across_normalized_family_mean_rank,across_normalized_family_std_dev,across_final_family_stability_score,across_final_family_stability_rank,across_family_informed_rank
db5,1,periodic,7.856137017378885e-28,333.75013830498455,395479.2293065714,0.5681818181818182,13.322211020508197,36,smoothed,1.0577958262400796e-14,,"[6, 8, 14, 19, 21, 25, 28]","[683.3333333333335, 4.466666666666711, 13.266666666666765, 3.8000000000000664, 9.799999999999956, 5.133333333333319, 680.3333333333333]",7,2.8415554665640177,25337.531457369405,0.5544652106167831,6.502436583686729e-06,0.9999999999999998,8,96.50833333333337,4.466666666666711,683.3333333333335,"[6, 8, 13, 15, 18, 20, 22, 27]","[683.3333333333335, 4.466666666666711, 14.133333333333438, 25.866666666666557, 5.066666666666836, 13.133333333333324, 20.933333333333284, 5.133333333333319]","[3, 7, 11, 14, 17, 19, 21, 25]","[28, 28, 14, 28, 19, 21, 28, 28]",0.05,20,948003.2088888889,683.3333333333335,-683.3333333333335,DWT,uc1.l0082986993,0.0,-5.5,13577685.551111113,1.4210854715202004e-14,1.1368683772161603e-13,81.69166666666662,1.1368683772161603e-13,0.0,81.69166666666662,118.93333333333305,85.22166666666662,10.0,1.1368683772161603e-13,0.0,-5.5,0.0,-5.5,3.0,0.773624275881107,0.5041835283671576,0.18360887727983055,0.3010752688172045,0.26522027803483655,,0.8566929133858268,0.4283464566929134,0.8566929133858268,330,1.0345889870929748,0.5461775272791178,162,0,0,0.8566929133858268,0.8566929133858268,313,0,0,0.40554244567602726,0.5154709353741206,168,90.6545641432355,0.7944340949132982,243.25,217.9787610446546,0.6214233966629983,255,db,0.604556413537907,0.5561400522357376,0.4099684948527438,2,191.75,0.9999999999974788,0.7852178072950101,0.2890779556693128,0.0016402164235719465,0.19580419580419584,0.004333030314300277,,2.220446049250313e-16,0.9999999998649882,0.9999999998649882,1.3113454766511268e-11,5.510536471575733e-12,1.0,1.5267787034645153e-12,1.0,1.0,1.0,1.3999999999264456,0.8749999980273795,786,0.9965446608700906,0.6685956345964361,187,423.556961930742,0.5197766871533538,486.5,302.1212744090442,0.4840946927830261,787,352.7654320987654,327.5,241.69041188088897,162,0.5217244440792701,0.9846436603294034,0.33939979104568985,1,590.5
rbio2.8,1,zero,9.525769340580252e-28,332.91322818605136,336326.1230793244,0.5384615384615384,4.9153207843559,36,smoothed,1.2866251274267088e-14,,"[6, 8, 14, 19, 21, 25, 28]","[683.3333333333335, 4.466666666666711, 13.266666666666769, 3.800000000000068, 9.799999999999953, 5.133333333333383, 680.3333333333335]",7,2.7725955409824,17932.16657008202,0.5478924714106157,6.502436583686727e-06,0.9999999999999998,8,96.50833333333338,4.466666666666711,683.3333333333335,"[6, 8, 13, 15, 18, 20, 22, 27]","[683.3333333333335, 4.466666666666711, 14.133333333333432, 25.866666666666568, 5.0666666666668325, 13.133333333333326, 20.93333333333328, 5.133333333333383]","[4, 7, 11, 14, 17, 19, 21, 25]","[28, 28, 14, 28, 19, 21, 28, 28]",0.05,20,948003.2088888892,683.3333333333335,-683.3333333333335,DWT,uc1.l0082986993,0.0,-5.5,13577685.551111113,1.4210854715202004e-14,1.1368683772161603e-13,81.6916666666666,1.1368683772161603e-13,0.0,81.6916666666666,118.93333333333294,85.22166666666661,10.0,1.1368683772161603e-13,0.0,-5.5,0.0,-5.5,3.0,0.766537407122115,0.4631595846865625,0.050630983994746054,0.11827956989247276,0.018203421679553466,,0.8566929133858268,0.4283464566929134,0.8566929133858268,124,0.7714109252427337,0.40724124934775624,322,0,0,0.8566929133858268,0.8566929133858268,140,0,0,0.28336219347508995,0.3601718549504261,332,112.84650341651412,0.7441122371507616,229.5,187.57316942024804,0.6118520369427277,279,rbio,0.6124966875581603,1.0,0.27125231870928773,4,210.25,0.9999999999974784,0.7784938830871769,0.26555652526660556,0.00045229714772028343,0.07692307692307668,0.0002973979913826041,,2.220446049250313e-16,0.9999999998649582,0.9999999998649582,1.3113177210755111e-11,5.510425449273271e-12,1.0,1.5267787034645153e-12,1.0,1.0,1.0,1.3999999999264277,0.8749999980273683,818,0.9309889310244962,0.6246133862150347,371,316.07673119038674,0.6416363591945728,594.5,510.47603027754406,0.4838000390077173,788,426.6904761904762,410.0,245.45977557001046,252,0.6310563088904604,1.0,0.2582605837766777,5,592.25
sym6,1,antisymmetric,5.862065652130093e-20,254.29236773628904,713484.5446942535,0.5869565217391305,201.76637663173395,36,raw,1.9448013569937456e-10,,"[2, 8, 13, 16, 21, 23, 27, 30, 32]","[275.00000000024124, 311.0000000000616, 265.0000000003189, 113.00000000018636, 414.00000000065205, 272.00000000040404, 0.9999999998949072, 84.99999999964488, 815.0000000005821]",9,4.253289680339271,62973.23530017835,0.5455093065146666,2.4751732839667863e-06,0.9999999999999997,12,345.5833333335972,95.00000000006536,782.0000000009704,"[2, 5, 8, 11, 13, 16, 20, 23, 25, 29, 31, 34]","[479.0000000005961, 255.00000000031272, 717.0000000005552, 110.00000000001948, 496.0000000001013, 283.0000000003799, 416.00000000029354, 782.0000000009704, 248.99999999996663, 95.00000000006536, 134.99999999960733, 130.00000000029712]","[0, 4, 7, 10, 12, 14, 14, 21, 24, 27, 30, 32]","[7, 7, 32, 12, 21, 17, 21, 32, 32, 32, 32, 35]",0.05,20,1966269.0000028978,844.0000000006125,-844.0000000006125,DWT,uc1.l0082986993,0.0,-6.5,19550829.9999971,72.00000000006536,9.704308467917144e-10,81.21969696996081,6.125446816440672e-10,0.0,81.21969696996081,1239.000000003166,136.9318181819118,0.0,6.125446816440672e-10,0.0,-6.5,0.0,-6.5,0.0,0.17623337399898775,0.7612218407631793,0.005265850519074443,0.2661991584852736,0.014183485393023028,,0.7640904930037923,0.38204524650189614,0.7640904930037923,406,0.6011369275918382,0.3851515693497726,370,0,0,0.7640904930037923,0.7640904930037923,406,0,0,0.24462074183190763,0.38556446572166625,372,20.223748416156685,0.9541411600540665,388.5,387.7102398479182,0.5365943895508427,376,sym,1.0,0.3751988152122659,0.18744035543632023,6,283.5,7.460476680876127e-12,0.14683619983118712,0.7706041141790727,0.008026434630289035,0.27090301003344486,0.024843007234483107,,0.9999999999825604,1.3396397324783038e-09,1.3396397324783038e-09,0.9999999999676071,0.9999999999770633,0.0,0.9999999999988749,0.0,0.0,0.0,1.6000000007768032,0.9999999982836174,35,0.5957154012128025,0.399673724973843,761,513.3595231414336,0.4179597243294404,398.0,66.92211055276383,0.4833562793982803,789,676.1527777777778,715.5,178.0418085356233,144,1.0,0.7253400607988493,0.08239798176034521,6,593.25
sym6,1,periodic,7.138812151921605e-20,253.43661497390497,731291.2947892965,0.6086956521739131,145.18565468313258,36,raw,2.0776718617159731e-10,,"[2, 8, 13, 16, 21, 23, 27, 30, 32]","[275.00000000030684, 310.99999999981515, 265.0000000003189, 113.00000000018636, 414.0000000006525, 272.00000000040404, 0.9999999998949249, 84.99999999964983, 815.0000000007019]",9,4.0784956706525515,62313.03585681396,0.548759031822978,2.475173283966633e-06,0.9999999999999998,12,345.58333333365766,95.00000000006614,782.0000000009704,"[2, 5, 8, 11, 13, 16, 20, 23, 25, 29, 31, 34]","[479.0000000009162, 255.0000000003336, 717.0000000005557, 110.00000000001948, 496.0000000001013, 283.0000000003799, 416.00000000029354, 782.0000000009704, 248.99999999996663, 95.00000000006614, 134.9999999995864, 130.00000000070298]","[0, 4, 7, 10, 12, 14, 14, 21, 24, 27, 30, 32]","[7, 7, 32, 12, 21, 17, 21, 32, 32, 32, 32, 35]",0.05,20,1966269.0000031744,844.0000000006587,-844.0000000006587,DWT,uc1.l0082986993,0.0,-6.5,19550829.999996826,72.00000000006614,9.704308467917144e-10,81.21969697002129,6.587015377590433e-10,0.0,81.21969697002129,1239.0000000038917,136.9318181819724,0.0,6.587015377590433e-10,0.0,-6.5,0.0,-6.5,0.0,0.1679816000960016,0.6991631706110886,0.005624442824854025,0.3537166900420758,0.013819769873132218,,0.7544134954884268,0.3772067477442134,0.7544134954884268,414,0.6001973507416554,0.3845495775542888,371,0,0,0.7544134954884268,0.7544134954884268,414,0,0,0.24806113468943045,0.39098711804480785,368,25.721262281103805,0.9416751422197193,391.75,390.48287916103914,0.5266765733774333,386,sym,1.0,0.3751988152122659,0.18744035543632023,6,291.0,7.422396031131484e-12,0.13996088958610486,0.710983905790213,0.0083840317714588,0.35785953177257523,0.02448322452913832,,0.9999999999825712,1.4677864479395453e-09,1.4677864479395453e-09,0.999999999968779,0.9999999999777114,0.0,0.9999999999988287,0.0,0.0,0.0,1.600000000854347,0.9999999983320823,28,0.5965976050554109,0.4002656077676128,760,517.6021638285528,0.4131494741172871,394.0,54.01015228426397,0.48321872798834875,790,676.1527777777778,715.5,178.0418085356233,144,1.0,0.7253400607988493,0.08239798176034521,6,594.0
rbio4.4,1,periodic,5.3631035554174735e-20,254.67871268858596,716430.2458475957,0.5909090909090909,118.03026478368277,36,raw,1.7664536500205936e-10,,"[2, 8, 13, 16, 21, 23, 27, 30, 32]","[274.99999999964643, 310.99999999955946, 264.9999999997977, 112.99999999988171, 413.99999999978553, 271.9999999996836, 0.9999999999423785, 85.00000000010945, 814.9999999993794]",9,3.7978116125550447,60089.214199050126,0.5906434773075636,2.4751732839740873e-06,1.0,12,345.58333333298333,94.99999999983122,781.999999999184,"[2, 5, 8, 11, 13, 16, 20, 23, 25, 29, 31, 34]","[478.9999999996095, 254.999999999714, 716.9999999991836, 109.99999999993926, 495.99999999953076, 282.99999999972204, 415.9999999996687, 781.999999999184, 248.99999999974153, 94.99999999983122, 135.00000000005807, 129.99999999961642]","[0, 4, 7, 10, 12, 14, 14, 21, 24, 27, 30, 32]","[7, 7, 32, 12, 21, 17, 21, 32, 32, 32, 32, 35]",0.05,20,1966268.999996332,843.9999999993086,-843.9999999993086,DWT,uc1.l0082986993,0.0,-6.5,19550830.00000367,71.99999999983122,8.160441211657599e-10,81.21969696934696,6.914433470228687e-10,0.0,81.21969696934696,1238.9999999958,136.93181818161648,0.0,6.914433470228687e-10,0.0,-6.5,0.0,-6.5,0.0,0.17995878551391253,0.5995094158305727,0.005325171044329,0.2821114369501466,0.012594627291556918,,0.9946384202955407,0.49731921014777036,0.9946384202955407,11,0.5282749904424798,0.33846854564773493,407,0,0,0.9946384202955407,0.9946384202955407,14,0,0,0.21589988732610357,0.3402954470780656,404,226.90526657616388,0.4854755859950932,209.0,23.91344590628847,0.5057763417503811,413,rbio,0.4499154213310636,1.0,0.3850592050682554,3,310.5,9.273359857786545e-12,0.14994018210903892,0.6152458306399428,0.008085590529347163,0.28671328671328666,0.023271329274944637,,0.9999999999793083,3.9022118869525e-11,3.9022118869525e-11,0.9999999999618959,0.9999999999704869,0.0,0.9999999999999745,0.0,0.0,0.0,1.599999999991005,0.9999999977924936,429,0.5256236662481428,0.3526482078457442,830,283.5498192558056,0.6785149441544154,629.5,565.6393963463066,0.48239806164636867,791,426.6904761904762,410.0,245.45977557001046,252,0.6310563088904604,1.0,0.2582605837766777,5,594.5
sym5,1,antireflect,3.601865602276065e-21,266.4075994783656,785455.9228760938,0.5227272727272727,178.65226948205498,36,raw,4.513851021354437e-11,,"[2, 8, 13, 16, 21, 23, 27, 30, 32]","[274.99999999995964, 310.99999999993145, 264.9999999999308, 112.99999999995936, 413.9999999998521, 271.9999999999078, 1.0000000000129603, 85.00000000008757, 814.999999999854]",9,4.150047436737273,73283.16533156348,0.507588370047429,2.475173283970266e-06,1.0,12,345.5833333332717,94.99999999997723,781.9999999997763,"[2, 5, 8, 11, 13, 16, 20, 23, 25, 29, 31, 34]","[478.99999999993105, 254.99999999992352, 716.9999999998765, 109.99999999999734, 495.9999999999828, 282.9999999999161, 415.9999999999434, 781.9999999997763, 249.00000000000824, 94.99999999997723, 135.0000000000973, 129.99999999983058]","[0, 4, 7, 10, 12, 14, 14, 21, 24, 27, 30, 32]","[7, 7, 32, 12, 21, 17, 21, 32, 32, 32, 32, 35]",0.05,20,1966268.9999993346,843.999999999853,-843.999999999853,DWT,uc1.l0082986993,0.0,-6.5,19550830.000000667,71.99999999997723,2.2373569663614035e-10,81.21969696963532,1.4699708117404953e-10,0.0,81.21969696963532,1238.9999999992606,136.93181818179568,0.0,1.4699708117404953e-10,0.0,-6.5,0.0,-6.5,0.0,0.2930570145553817,0.7245668297994655,0.006715210021207563,0.007624633431084826,0.019863407724210823,,0.8892376095200731,0.44461880476003657,0.8892376095200731,61,0.5524704451056838,0.35397069982747564,392,0,0,0.8892376095200731,0.8892376095200731,61,0,0,0.2103654191062701,0.33157217093127034,410,196.43658858098033,0.5545655587732872,231.0,105.88472899487526,0.5153780174818816,401,sym,1.0,0.3751988152122659,0.18744035543632023,6,302.25,8.324452238639424e-12,0.24417269768342686,0.7353893829127287,0.00947177187299222,0.013986013986013734,0.030461513211562416,,0.9999999999813365,6.500077143201111e-10,6.500077143201111e-10,0.9999999999653614,0.9999999999735766,0.0,0.9999999999994718,0.0,0.0,0.0,1.600000000360538,0.9999999980234516,381,0.5367132068844443,0.3600883344654959,823,312.54119728445403,0.645644901038034,602.0,520.8687707641196,0.4815526092491757,792,676.1527777777778,715.5,178.0418085356233,144,1.0,0.7253400607988493,0.08239798176034521,6,595.5
bior5.5,1,periodization,3.1896648641250694e-20,257.66477825355923,359600.8514390414,0.6666666666666666,38.04512228937284,36,smoothed,8.760436463933741e-11,,"[6, 8, 14, 19, 21, 25, 28]","[683.3333333339821, 4.466666666640037, 13.266666666679798, 3.8000000000120755, 9.79999999995958, 5.1333333333331055, 680.3333333340643]",7,2.7485694741547566,27454.271267070682,0.5527094814065846,6.502436583674174e-06,1.0,8,96.50833333345979,4.466666666640037,683.3333333342453,"[6, 8, 13, 15, 18, 20, 22, 27]","[683.3333333342453, 4.466666666640037, 14.133333333352269, 25.866666666694215, 5.06666666667069, 13.133333333340602, 20.933333333402032, 5.1333333333331055]","[2, 7, 11, 14, 17, 19, 21, 25]","[28, 28, 14, 28, 19, 21, 28, 28]",0.05,20,948003.2088906874,683.3333333339853,-683.3333333339853,DWT,uc1.l0082986993,0.0,-5.5,13577685.551109314,2.665956344571896e-11,9.118821253650822e-10,81.6916666665402,6.518803274957463e-10,0.0,81.6916666665402,118.9333333323217,85.22166666656634,10.0,6.518803274957463e-10,0.0,-5.5,0.0,-5.5,3.0,0.12934127706585452,0.4488665876438539,0.10295324636534242,0.9068100358422939,0.3358272530418465,,0.6876640419947506,0.3438320209973753,0.6876640419947506,418,0.8505695987977671,0.4490304904129114,286,0,0,0.6876640419947506,0.6876640419947506,432,0,0,0.3847596799918383,0.48905468281877595,211,106.55632313476286,0.7583756845016715,336.75,309.04737817906494,0.49738512116240036,420,bior,0.6226034868457543,0.824538657566636,0.31681596193798117,3,315.75,0.9999999999943613,0.1739309047497145,0.2573615126709444,0.0009197028381755339,0.5897435897435894,0.0054865701769884175,,3.702593787124897e-13,0.9999999995971326,0.9999999995971326,1.1174061675944813e-11,4.6075920856480934e-12,1.0,1.225519685732479e-12,1.0,1.0,1.0,1.3999999997646595,0.8749999979262632,871,0.7715912145709283,0.5176712474729068,657,151.32085117392117,0.8284344090998627,764.0,749.0143979057591,0.4811106285862125,793,386.3174603174603,361.5,241.44225183016977,252,0.5713464072234073,0.9836326594428307,0.3049677171107656,3,595.5
rbio4.4,1,symmetric,5.458572753826622e-20,254.60208348520112,711579.4589925077,0.5681818181818182,155.05083717531787,36,raw,1.792572016749242e-10,,"[2, 8, 13, 16, 21, 23, 27, 30, 32]","[274.9999999996871, 310.99999999981105, 264.9999999997977, 112.99999999988171, 413.99999999978553, 271.9999999996836, 0.9999999999423785, 85.00000000011069, 814.9999999993373]",9,3.9607954334660893,63928.08185132602,0.5900303047202407,2.475173283974124e-06,1.0,12,345.58333333298077,94.99999999983122,781.999999999184,"[2, 5, 8, 11, 13, 16, 20, 23, 25, 29, 31, 34]","[478.99999999939826, 254.99999999971214, 716.9999999991836, 109.99999999993926, 495.99999999953076, 282.99999999972204, 415.9999999996687, 781.999999999184, 248.99999999974153, 94.99999999983122, 135.00000000005622, 129.99999999980085]","[0, 4, 7, 10, 12, 14, 14, 21, 24, 27, 30, 32]","[7, 7, 32, 12, 21, 17, 21, 32, 32, 32, 32, 35]",0.05,20,1966268.999996367,843.999999999307,-843.999999999307,DWT,uc1.l0082986993,0.0,-6.5,19550830.000003632,71.99999999983122,8.160441211657599e-10,81.2196969693444,6.930349627509713e-10,0.0,81.2196969693444,1238.999999995769,136.93181818161392,0.0,6.930349627509713e-10,0.0,-6.5,0.0,-6.5,0.0,0.1792198724907912,0.6573750097383624,0.005227485906169199,0.19061583577712615,0.01470952720244476,,0.9933307179285994,0.4966653589642997,0.9933307179285994,15,0.5209633165085689,0.33378391796814627,410,0,0,0.9933307179285994,0.9933307179285994,15,0,0,0.20942954622297874,0.3300970739074964,412,228.63216454966843,0.48155971757444804,213.0,28.943655938544136,0.49928326014776825,424,rbio,0.4499154213310636,1.0,0.3850592050682554,3,318.75,9.282519197739703e-12,0.14932452584678335,0.6708377206832283,0.007988176486776516,0.19580419580419584,0.025363361013653808,,0.9999999999793083,3.3602343130212375e-11,3.3602343130212375e-11,0.9999999999618464,0.9999999999704594,0.0,0.999999999999968,0.0,0.0,0.0,1.5999999999877215,0.9999999977904414,433,0.517474686822997,0.34718094452679604,833,282.842712474619,0.6793166525231077,633.0,569.8088467614534,0.48081478884658785,794,426.6904761904762,410.0,245.45977557001046,252,0.6310563088904604,1.0,0.2582605837766777,5,596.75
db4,1,antireflect,8.521293355847798e-28,333.39717363112817,376399.29654625326,0.6190476190476191,11.422017379206348,36,smoothed,1.1039394707010627e-14,,"[6, 8, 14, 19, 21, 25, 28]","[683.3333333333335, 4.466666666666683, 13.266666666666765, 3.8000000000000673, 9.799999999999956, 5.133333333333333, 680.3333333333335]",7,2.5845909860617073,23133.553097542892,0.5399900658730952,6.502436583686727e-06,0.9999999999999998,8,96.50833333333337,4.466666666666683,683.3333333333335,"[6, 8, 13, 15, 18, 20, 22, 27]","[683.3333333333335, 4.466666666666683, 14.13333333333344, 25.86666666666656, 5.0666666666668325, 13.133333333333326, 20.93333333333328, 5.133333333333333]","[2, 7, 11, 14, 17, 19, 21, 25]","[28, 28, 14, 28, 19, 21, 28, 28]",0.05,20,948003.2088888892,683.3333333333335,-683.3333333333335,DWT,uc1.l0082986993,0.0,-5.5,13577685.551111113,1.4210854715202004e-14,1.1368683772161603e-13,81.69166666666662,1.1368683772161603e-13,0.0,81.69166666666662,118.93333333333305,85.22166666666662,10.0,1.1368683772161603e-13,0.0,-5.5,0.0,-5.5,3.0,0.7706354073472086,0.3513165366015773,0.140716636714457,0.6139272913466464,0.1917033326573021,,0.8566929133858268,0.4283464566929134,0.8566929133858268,343,1.0306500806679217,0.5440981100436181,165,0,0,0.8566929133858268,0.8566929133858268,311,0,0,0.41365984093343827,0.5257886749122447,159,96.18558450551032,0.7818920986269607,244.5,216.4408441944664,0.6137351649597389,276,db,0.604556413537907,0.5561400522357376,0.4099684948527438,2,207.5,0.9999999999974784,0.7823820096850134,0.20143035319402697,0.0012570510861362018,0.3992673992673992,0.0031319488762747393,,2.220446049250313e-16,0.9999999998649882,0.9999999998649882,1.3113454766511268e-11,5.510536471575733e-12,1.0,1.5267787034645153e-12,1.0,1.0,1.0,1.3999999999264456,0.8749999980273795,782,1.0317326472078028,0.6922037426716849,135,457.49808742769625,0.48129468545612675,458.5,230.25081788440568,0.48072670780742843,795,352.7654320987654,327.5,241.69041188088897,162,0.5217244440792701,0.9846436603294034,0.33939979104568985,1,596.5
rbio5.5,1,antireflect,3.19411821268668e-20,257.65871894672887,370785.945888596,0.6304347826086957,30.10095585876725,36,smoothed,8.612525569415141e-11,,"[6, 8, 14, 19, 21, 25, 28]","[683.3333333339853, 4.466666666640009, 13.2666666666798, 3.8000000000120746, 9.799999999959576, 5.133333333333098, 680.3333333340642]",7,2.9939074991615993,24038.98674039521,0.5676564816909836,6.5024365836741756e-06,0.9999999999999997,8,96.50833333346118,4.466666666640009,683.3333333342565,"[6, 8, 13, 15, 18, 20, 22, 27]","[683.3333333342565, 4.466666666640009, 14.133333333352272, 25.866666666694222, 5.066666666670689, 13.133333333340603, 20.93333333340203, 5.133333333333098]","[2, 7, 11, 14, 17, 19, 21, 25]","[28, 28, 14, 28, 19, 21, 28, 28]",0.05,20,948003.2088906872,683.3333333339853,-683.3333333339853,DWT,uc1.l0082986993,0.0,-5.5,13577685.551109314,2.6687985155149363e-11,9.231371222995222e-10,81.69166666653881,6.518803274957463e-10,0.0,81.69166666653881,118.93333333231055,85.22166666656494,10.0,6.518803274957463e-10,0.0,-5.5,0.0,-5.5,3.0,0.12928996747919064,0.5948170543199967,0.12809766211897117,0.6839644693782143,0.2219054058164031,,0.6876640419947506,0.3438320209973753,0.6876640419947506,431,0.8013792887848452,0.42306206988637773,312,0,0,0.6876640419947506,0.6876640419947506,419,0,0,0.3516149118225552,0.44692551771375655,257,84.31043826241209,0.8088198678856868,354.75,338.8969121985741,0.502199049589102,416,rbio,0.6124966875581603,1.0,0.27125231870928773,4,313.0,0.9999999999943617,0.17388222291524058,0.34104346609048775,0.0011443231522432875,0.4448160535117056,0.0036253745657535436,,3.7059244561987725e-13,0.9999999995941818,0.9999999995941818,1.1147194278748884e-11,4.597655589577698e-12,1.0,1.225519685732479e-12,1.0,1.0,1.0,1.3999999997628763,0.8749999979251487,873,0.754799799599802,0.5064056542795319,665,147.07821048680188,0.833244659312016,769.0,754.9349804941481,0.48068128657210774,796,426.6904761904762,410.0,245.45977557001046,252,0.6310563088904604,1.0,0.2582605837766777,5,598.25
bior6.8,1,zero,2.6149714659919944e-21,267.7982049733324,549981.6257181528,0.5769230769230769,69.83591244845927,36,raw,3.8996164322371546e-11,,"[2, 8, 13, 16, 21, 23, 27, 30, 32]","[274.9999999999237, 310.99999999994327, 264.9999999999567, 112.99999999997007, 413.999999999942, 271.9999999999251, 0.9999999999892353, 85.00000000003979, 814.999999999852]",9,3.617244489405562,37673.33663275578,0.5387043462796147,2.475173283970574e-06,0.9999999999999999,12,345.58333333325646,94.99999999996558,781.9999999998147,"[2, 5, 8, 11, 13, 16, 20, 23, 25, 29, 31, 34]","[478.99999999987483, 254.99999999993165, 716.9999999998279, 109.99999999998904, 495.9999999999131, 282.99999999993497, 415.99999999993275, 781.9999999998147, 248.99999999995018, 94.99999999996558, 135.00000000002603, 129.99999999991786]","[0, 4, 7, 10, 12, 14, 14, 21, 24, 27, 30, 32]","[7, 7, 32, 12, 21, 17, 21, 32, 32, 32, 32, 35]",0.05,20,1966268.9999992105,843.9999999998479,-843.9999999998479,DWT,uc1.l0082986993,0.0,-6.5,19550830.00000079,71.99999999996558,1.8530954548623413e-10,81.21969696962009,1.5211298887152225e-10,0.0,81.21969696962009,1238.9999999990778,136.93181818177487,0.0,1.5211298887152225e-10,0.0,-6.5,0.0,-6.5,0.0,0.30646621711611644,0.5354010659166965,0.001973228990474813,0.2258064516129029,0.00024532490304581336,,0.8935530273309794,0.4467765136654897,0.8935530273309794,50,0.5429875883296349,0.3478949839604673,399,0,0,0.8935530273309794,0.8935530273309794,48,0,0,0.21397845770784726,0.33726694271397595,408,204.70527594568733,0.5358157008034301,226.25,87.3542124453674,0.5113885760252979,408,bior,0.5701787465118033,0.8415658717482527,0.3484051159172618,4,307.0,8.40105762733856e-12,0.2553451351287669,0.5536564802403278,0.00474295077800306,0.2307692307692304,0.01105555848849805,,0.9999999999811746,6.177300893028814e-10,6.177300893028814e-10,0.999999999964959,0.9999999999734134,0.0,0.9999999999994922,0.0,0.0,0.0,1.600000000340931,0.9999999980111973,396,0.5291367122920373,0.355005159160935,827,304.763022691402,0.6544636930936485,611.5,535.5551921504497,0.4805765177486383,797,386.3174603174603,361.5,241.44225183016977,252,0.5713464072234073,0.9836326594428307,0.3049677171107656,3,598.5
