signal_type,wavelet,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,wavelet_psnr,signal_length,decomposition_levels,original_level,padded,emd_value,kl_divergence,change_point_indices,change_point_prominences,num_change_points,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,prominence_threshold,distance_factor,max_autocorrelation,upper_envelope,lower_envelope,wavelet_type,htid,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,max_autocorrelation_diff,prominence_min_diff,prominence_max_diff,avg_prominence_diff,upper_envelope_diff,prominence_threshold_diff,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,distance_factor_diff,lower_envelope_diff,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,relative_num_peaks_diff,emd_value_normalized,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,correlation_normalized,avg_variance_across_levels_normalized,kl_divergence_normalized,prominence_min_diff_normalized,avg_prominence_diff_normalized,relative_prominences_avg_diff_normalized,relative_prominences_wasserstein_normalized,relative_prominences_total_diff_normalized,prominence_max_diff_normalized,relative_num_peaks_diff_normalized,max_autocorrelation_diff_normalized,relative_right_bases_global_alignment_score_normalized,relative_left_bases_global_alignment_score_normalized,upper_envelope_diff_normalized,lower_envelope_diff_normalized,relative_peaks_global_alignment_score_normalized,reconstruction_signal_weighted_score,reconstruction_signal_normalized_weighted_score,reconstruction_signal_normalized_weighted_rank,wavelet_signal_weighted_score,wavelet_signal_normalized_weighted_score,wavelet_signal_normalized_weighted_rank,reconstruction_signal_num_missing_metrics,reconstruction_signal_missing_metrics_count,reconstruction_signal_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_rank,wavelet_signal_num_missing_metrics,wavelet_signal_missing_metrics_count,wavelet_signal_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank,top_wavelet_rank
smoothed,rbio2.6,515917.0556533511,0.5277777777777778,51.30071091796875,17.033839902925955,36,2,False,False,103.24961027534377,,"[2, 6, 9, 11, 14, 16, 18, 22, 28, 32, 34]","[77.02403388632527, 938.5966586171205, 5.504097791419255, 16.18238989846701, 30.723433225635148, 9.529067595149364, 11.045790530927476, 89.69642135854387, 1028.5294956618577, 18.748693512296832, 16.70657909689967]",11,4.893284893830165,25365.250265946146,0.5613184216037471,2.212121772043187e-06,0.7961592526073911,9,257.4435683705067,5.504097791419255,1500.0987289187383,"[2, 6, 9, 13, 16, 18, 20, 27, 32]","[77.02403388632527, 1500.0987289187383, 5.504097791419255, 30.740859037948955, 9.529067595149364, 11.045790530927476, 79.32451810646431, 544.2596788746312, 59.46534059295559]","[0, 5, 8, 11, 11, 11, 11, 22, 28]","[5, 28, 22, 14, 17, 19, 22, 28, 34]",0.05,20,3117004.939895313,1033.396949913714,-1033.396949913714,SWT,uc1.l0082986993,0.0,-2.0,11408683.820104688,1.0374311247525583,816.7653955854049,79.2435683705067,350.06361658038065,0.0,79.2435683705067,1425.99211533456,133.92925508909076,10.0,350.06361658038065,0.0,-6.5,0.0,-6.5,4.0,0.3097743026298839,0.9670972235002315,0.19906706428199353,0.35364102824949034,0.06250000000000028,0.9090892349217268,0.004975677279830108,,0.004087909262438325,0.19667761316773302,0.19667761316773302,0.18624030401358455,0.2107248260222916,0.7157627260027406,0.5,0.4171324758047556,0.14814814814814817,0.3823529411764706,0.5165101333428458,0.5165101333428458,0.09523809523809529,1.3256168271155597,0.5674366749591214,86,1.3401706360354688,0.8080009516651299,28,0,0,0.3143125322068986,0.5571626581382078,93,0,0,0.40087779012330815,0.7201316512658554,38,32.998737349581525,0.6796239092273638,61.25,47.387373942677684,0.5424818575263033,79,rbio,72.0,74.0,15.995535091304157,15,0.9520661157024793,0.4609429979952329,0.19527081960969458,3,60.0,79
smoothed,sym12,404354.33214729995,0.6388888888888888,49.318224810272795,13.860605508318702,36,2,False,False,53.93334930623771,,"[1, 5, 7, 12, 14, 20, 23, 27, 29, 31, 34]","[110.53472170080042, 955.2666353084517, 75.16487900767189, 19.261555156409614, 21.075003768795213, 69.5563312912515, 138.4115969737116, 970.1466124549751, 66.75840668491072, 4.590996612114957, 10.023182589511315]",11,5.129795327805535,27299.595266680855,0.5176957348287717,3.473231319614811e-06,0.08746464013328703,8,197.3316112694901,4.590996612114957,1124.30542907234,"[5, 7, 12, 14, 23, 28, 30, 34]","[1124.30542907234, 75.16487900767189, 19.261555156409614, 30.714025703487835, 236.739173045787, 77.85364896859807, 4.590996612114957, 10.023182589511315]","[1, 6, 10, 13, 20, 27, 29, 27]","[27, 20, 20, 20, 27, 29, 31, 35]",0.05,20,2053229.0541960478,971.8703444023754,-971.8703444023754,SWT,uc1.l0082986993,0.0,3.5,12472459.705803953,0.1243299454482596,440.9720957390067,19.131611269490122,288.537011069042,0.0,19.131611269490122,687.6528901559209,111.41965282625993,10.0,288.537011069042,0.0,-1.0,0.0,-1.0,3.0,0.0,0.5494779689004101,0.33163510301438626,0.16996226285663904,0.5624999999999998,0.4022936429837744,0.04714254910248919,,6.039676114180659e-05,0.04518207390939677,0.04518207390939677,0.11687321960388786,0.014927973284375284,0.37829100348246114,0.375,0.7657619685919059,0.5555555555555556,0.7058823529411764,0.42569592184210925,0.42569592184210925,0.35714285714285715,1.1595305329496066,0.4963426358747825,97,0.985259941110264,0.594022095880001,76,0,0,0.3239424091435671,0.5742329537255508,86,0,0,0.29471593240824273,0.5294238700383521,86,8.578072821638514,0.9167177395957425,86.25,85.61096482344205,0.5396695494095218,80,sym,54.72222222222222,60.0,34.701763907626564,18,0.7235996326905417,1.0,0.19348025711662079,4,61.0,80
smoothed,sym14,400649.5433600651,0.6111111111111112,49.630179699186236,13.915063069924418,36,2,False,False,58.187984821834426,,"[1, 5, 7, 14, 20, 23, 27, 29, 34]","[108.4494900114222, 941.6291841109811, 59.77652257920596, 19.290866566132223, 62.81718434803831, 111.63161158613626, 956.9275125051257, 56.991099658142815, 3.2783024492087947]",9,5.133228062833296,27292.63429038266,0.5175727233041616,3.4482701765408063e-06,0.0984241957386797,6,253.72671986447233,3.2783024492087947,1118.823781578582,"[5, 7, 14, 23, 28, 34]","[1118.823781578582, 59.77652257920596, 38.658086927408846, 235.3425085913637, 66.4811170610648, 3.2783024492087947]","[1, 6, 13, 20, 27, 27]","[27, 20, 20, 27, 29, 35]",0.05,20,2049181.5977528782,971.6741310876793,-971.6741310876793,SWT,uc1.l0082986993,0.0,4.0,12476507.162247123,1.1883642174579023,435.49044824524856,75.52671986447234,288.3407977543459,0.0,75.52671986447234,631.360319186834,117.09111847531182,10.0,288.3407977543459,0.0,1.0,0.0,1.0,1.0,0.02672499341776835,0.5566449548387173,0.3335592081900826,0.16386263558782582,0.4375000000000003,0.41013094606559347,0.04699080647373624,,0.0047536459097102905,0.18731032592707703,0.18731032592707703,0.1343507845919687,0.0,0.37336834780253375,0.125,0.7670884347262016,0.7037037037037037,0.7352941176470589,0.4254063079862499,0.4254063079862499,0.4523809523809524,1.1788844117768842,0.5046271570310267,95,0.9485640938332472,0.571897838919932,82,0,0,0.3477979426606755,0.6165202032105572,73,0,0,0.2822019349391035,0.5069438876511613,91,9.810708435174291,0.9047504035419972,85.25,84.3720252664599,0.5385402503146879,81,sym,54.72222222222222,60.0,34.701763907626564,18,0.7235996326905417,1.0,0.19348025711662079,4,61.75,81
smoothed,coif17,378711.93139310146,0.5694444444444444,46.43172351798791,11.904085177973911,36,2,False,False,152.33475917083894,,"[2, 5, 8, 11, 19, 22, 25, 29, 32]","[39.894818464637964, 7.29784771428524, 529.0097580668792, 631.6333723193624, 113.42873771490923, 685.439365335787, 639.0958494748903, 2.012303408144348, 51.8553797551244]",9,5.214438188196524,27270.20352866107,0.5171759088365567,2.525682704673607e-06,-0.03078147370685134,9,442.74245615198487,40.844007836731166,1312.2648582361708,"[2, 5, 11, 14, 17, 22, 26, 30, 34]","[88.3161712612239, 128.0417173071291, 1232.8487969505184, 368.41690864116663, 55.674722022730954, 1312.2648582361708, 661.7082940914373, 96.56662902075544, 40.844007836731166]","[0, 3, 8, 12, 16, 8, 25, 29, 32]","[3, 8, 12, 19, 19, 25, 29, 32, 35]",0.05,10,3269908.374562815,694.3530044577356,-694.3530044577356,SWT,uc1.l0082986993,0.0,-2.0,11255780.385437187,36.37734117006447,628.9315249028374,264.5424561519849,11.01967112440218,0.0,264.5424561519849,3093.6821053678636,264.5424561519849,0.0,11.01967112440218,0.0,-2.0,0.0,7.0,4.0,0.618096901906243,0.29198657042175563,0.3790788364942444,0.12774417813961947,0.25,0.3177344997319761,0.04650183731154459,,0.15996540972808487,0.6636721394189876,0.6636721394189876,0.5887466138701245,0.6529720211541029,0.5470832420608849,0.5,0.3670216887581931,0.4814814814814815,0.3823529411764706,0.016076080224001338,0.016076080224001338,0.7380952380952381,1.846788288691889,0.7905266321709256,19,0.8597270549592665,0.518337187743727,93,0,0,0.4444011596623505,0.7877628348404201,18,0,0,0.29016326057219766,0.5212455095311406,87,41.35516896350443,0.5984935052086948,54.25,30.666832905268933,0.5358972380412406,82,coif,75.625,78.5,18.231383198576385,16,1.0,0.5253733858344184,0.14238798424967447,5,62.75,82
smoothed,rbio3.3,734237.0766505195,0.5833333333333334,73.75245208224545,10.888580734054454,36,2,False,False,127.16098903519605,,"[5, 11, 14, 16, 19, 21, 27]","[847.127115794637, 22.851153987813696, 30.15780762382266, 17.13371938971746, 4.069847100424461, 74.66357652737459, 672.8335747487855]",7,4.866833339444394,29405.42196572198,0.5946753242591174,2.375052216534944e-06,-0.47509616732157944,8,326.5192576944638,4.069847100424461,929.9758137113037,"[5, 8, 11, 14, 19, 21, 28, 33]","[929.9758137113037, 683.9216307112151, 22.851153987813696, 30.15780762382266, 4.069847100424461, 111.8704374361522, 810.0870584849791, 19.22031249999999]","[0, 6, 9, 13, 16, 16, 27, 30]","[27, 27, 16, 16, 20, 27, 30, 35]",0.05,20,2933424.9882356003,865.116959544637,-865.116959544637,SWT,uc1.l0082986993,0.0,-1.0,11592263.771764401,0.396819566242236,246.6424803779703,148.31925769446383,181.7836262113036,0.0,148.31925769446383,1721.1540615557105,154.73540381327757,10.0,181.7836262113036,0.0,-5.5,0.0,8.0,3.0,0.45997082066867895,0.15833927048287433,0.18424052734066756,0.7130868239155148,0.3125000000000003,0.0,0.09304755801531166,,0.0012622957172437471,0.3707637568976502,0.3707637568976502,0.250357912931738,0.2889974927685516,0.2037781793863482,0.375,0.47729682648558014,0.22222222222222224,0.4411764705882353,0.2681262917557629,0.2681262917557629,0.7857142857142857,1.2637138091797326,0.5409387896359001,91,0.8438775073245443,0.5087813526672312,94,0,0,0.3325835217785407,0.5895505271330419,79,0,0,0.27445500006043544,0.4930273945356203,92,6.782329983125268,0.9341521360861624,89.0,88.58356706802303,0.5350372330916249,83,rbio,72.0,74.0,15.995535091304157,15,0.9520661157024793,0.4609429979952329,0.19527081960969458,3,63.0,83
smoothed,coif8,396740.0635197208,0.625,45.046370475149345,13.134540548181421,36,2,False,False,105.62648323475769,,"[4, 10, 13, 16, 18, 20, 28, 30, 34]","[39.64610067421151, 71.7081308062493, 529.4620752252325, 119.32969421616176, 57.69859954491449, 570.1367412244157, 59.91040587051083, 88.51116764133107, 964.887972535254]",9,5.1397784237553585,27284.468241683877,0.517428336226379,3.4440883573154116e-06,0.03749446976735792,8,316.86358484976137,25.432117366377124,775.5444468528922,"[2, 6, 9, 13, 18, 20, 23, 30]","[46.887583280711425, 25.432117366377124, 92.12662784584859, 634.1777422476564, 57.69859954491449, 775.5444468528922, 197.27813455818426, 705.7634271015063]","[0, 4, 0, 10, 16, 16, 21, 21]","[4, 7, 10, 16, 19, 34, 28, 34]",0.05,20,2424588.686857515,994.8272371798865,-994.8272371798865,SWT,uc1.l0082986993,0.0,-5.5,12101100.073142488,20.965450699710427,92.21111351955881,138.66358484976138,311.49390384655317,0.0,138.66358484976138,1643.908678798091,179.659625737979,10.0,311.49390384655317,0.0,-5.5,0.0,-5.5,3.0,0.3247043510352876,0.4539228759772763,0.3372307946221535,0.1574260014878728,0.5,0.3665594048167434,0.04681279441867452,,0.09198654501425699,0.34642930772887526,0.34642930772887526,0.32716604956201834,0.2685131377231883,0.06509497400144298,0.375,0.6440568969533575,0.22222222222222224,0.17647058823529413,0.4595806469747581,0.4595806469747581,0.14285714285714288,1.2247088357562854,0.5242425226803658,94,0.9824423086461322,0.5923233198799568,78,0,0,0.30195288199816844,0.5352534599411038,96,0,0,0.3123794603368583,0.5611544020054682,79,9.569918146637061,0.9070881733336208,86.75,85.95919843805795,0.5324275818124415,84,coif,75.625,78.5,18.231383198576385,16,1.0,0.5253733858344184,0.14238798424967447,5,64.25,84
smoothed,coif1,488334.1899132266,0.5694444444444444,22.40110483348526,17.18026481493958,36,2,False,False,106.35573356427555,,"[2, 6, 9, 14, 16, 19, 21, 24, 28, 32]","[163.95306930063776, 1020.3578788127619, 71.35711353496804, 32.65692866901826, 18.93406833055921, 9.645233968590167, 30.805002458948962, 96.90429388040899, 1127.8801889375166, 1.3404258389228385]",10,4.669488578065338,27410.00774047319,0.5196385437306484,2.262524228365641e-06,0.8385967133106714,11,222.3275099935151,6.476234683177099,1477.8271835626679,"[2, 6, 9, 13, 16, 18, 20, 22, 27, 30, 32]","[220.61405533490802, 1477.8271835626679, 71.35711353496804, 17.479938245468468, 57.84941341559281, 6.476234683177099, 9.645233968590167, 30.805002458948962, 488.0112632121872, 48.19635033146698, 17.340821180690323]","[0, 5, 8, 11, 14, 17, 19, 21, 24, 28, 31]","[5, 28, 24, 14, 24, 24, 24, 24, 28, 31, 34]",0.05,20,3304187.430622044,1130.6541826530447,-1130.6541826530447,SWT,uc1.l0082986993,0.0,-8.5,11221501.329377957,2.0095680165104017,794.4938502293345,44.127509993515105,447.32084931971133,0.0,44.127509993515105,1554.602609928666,133.2376783063935,10.0,447.32084931971133,0.0,-8.5,0.0,-8.5,6.0,0.3292850513525831,0.9863677390076568,0.07362550063593493,0.30822812897701923,0.25,0.939436746584585,0.04954943547914676,,0.008375816860487165,0.1081773137762233,0.1081773137762233,0.1841090950965632,0.24483046366398692,0.6957623247779883,0.75,0.355787471017587,0.0,0.0,0.6600632975481787,0.6600632975481787,0.0,1.334867310601902,0.5713963890211976,84,1.3771274464423389,0.8302825456475162,24,0,0,0.2904112610819551,0.5147943323850063,98,0,0,0.41949894314813235,0.7535824485078679,31,37.214468512484046,0.6386944804613199,59.25,41.65209940017139,0.5317258810073591,85,coif,75.625,78.5,18.231383198576385,16,1.0,0.5253733858344184,0.14238798424967447,5,65.0,85
smoothed,sym6,436758.84267047024,0.6388888888888888,31.905916084659435,13.564290394683427,36,2,False,False,77.62854880925039,,"[5, 7, 12, 15, 17, 19, 27, 29]","[58.66610148797946, 601.1400435519982, 38.604990141351614, 2.549781726056331, 5.777583605212268, 22.800877844013186, 62.44033307121845, 588.5977970562951]",8,4.943328104063512,27342.040417541062,0.5184444528093811,3.533616954608651e-06,-0.27688696604967505,9,237.58493809814678,5.777583605212268,898.031971057568,"[5, 7, 10, 14, 17, 19, 21, 28, 31]","[355.55802899354916, 898.031971057568, 33.09926905067929, 33.2852628997333, 5.777583605212268, 69.41461196723016, 8.381474750078997, 635.4669928019239, 99.24924775734613]","[0, 6, 9, 12, 15, 12, 20, 27, 29]","[6, 29, 12, 15, 18, 27, 27, 29, 35]",0.05,20,1372244.672168701,611.6005557159258,-611.6005557159258,SWT,uc1.l0082986993,0.0,7.0,13153444.0878313,1.3109169385455708,214.69863772423457,59.38493809814679,71.73277761740758,0.0,59.38493809814679,1247.264442883321,97.85599122965664,10.0,71.73277761740758,0.0,2.5,0.0,7.0,4.0,0.1488386134204281,0.5104808821761119,0.2271171173853524,0.2233136001044496,0.5624999999999998,0.14174165813884199,0.04806781281456536,,0.005294202232969621,0.14662943561484804,0.14662943561484804,0.07507453973872807,0.16332883977402063,0.17509181481125002,0.5,0.9889398417640398,0.8148148148148148,0.911764705882353,0.10568955472173618,0.10568955472173618,0.7380952380952381,1.3383213537125322,0.5728749088300674,80,0.8770792604580594,0.528798988785712,91,0,0,0.3751570752143525,0.6650180690478892,55,0,0,0.26600852629139277,0.4778542588505441,93,17.461863207191456,0.8304673475029956,79.75,76.30163336500854,0.5280977514214007,86,sym,54.72222222222222,60.0,34.701763907626564,18,0.7235996326905417,1.0,0.19348025711662079,4,65.5,86
smoothed,bior3.3,537515.3158206695,0.5694444444444444,19.560585286412348,14.552543731797611,36,2,False,False,70.69238607539673,,"[1, 3, 5, 7, 14, 16, 18, 23, 25, 27, 29, 32]","[23.91100733642989, 73.2073097993484, 574.7340945445179, 224.76849153192825, 12.942197615046016, 3.4665585048456595, 14.23484743275391, 85.4195489755737, 95.73328129327035, 601.7771437261741, 102.44233807307495, 15.423437500000002]",12,4.920087041317332,52169.90676063331,0.6647599919081736,5.3246760989077274e-06,-0.02867384808049792,11,176.99619638658362,9.854445129852566,806.3291466278513,"[3, 5, 7, 11, 14, 17, 21, 23, 26, 28, 32]","[73.2073097993484, 806.3291466278513, 327.8410822206206, 15.064864019949702, 26.061511665317553, 9.854445129852566, 25.341632372301767, 204.45617724093762, 95.73328129327035, 331.64995988296954, 31.418750000000003]","[1, 1, 6, 10, 10, 16, 18, 22, 25, 27, 29]","[4, 27, 27, 13, 22, 18, 22, 27, 27, 29, 34]",0.05,20,1338496.7252311886,618.5478966278513,-618.5478966278513,SWT,uc1.l0082986993,0.0,0.5,13187192.034768812,5.387778463185869,122.99581329451792,1.203803613416369,64.78543670548208,0.0,1.203803613416369,1055.9581602524197,120.71607706144206,10.0,64.78543670548208,0.0,-4.0,0.0,9.5,6.0,0.10526992164241766,0.6405417508918919,0.21409011449786736,0.3892007711232063,0.25,0.31924168683074977,0.5892915641731081,,0.023276449029599397,0.0,0.0,0.14552169757788874,0.11259718856172307,0.09274039946424789,0.75,1.0,0.33333333333333337,0.5294117647058824,0.0954351731952427,0.0954351731952427,0.8571428571428572,1.2491853885058222,0.5347198291105202,93,1.1809647702399406,0.7120143007010409,50,0,0,0.3103764643235398,0.5501854306344026,95,0,0,0.35823368702274877,0.6435263387762034,62,22.494443758403985,0.7816073421514176,75.0,69.67665615141956,0.5267260011727961,87,bior,54.4,41.0,32.2840075402225,15,0.7193388429752066,0.930327565658047,0.2173645402199413,2,65.75,87
smoothed,coif11,388150.3141705075,0.5694444444444444,44.52501677985391,11.75116180394065,36,2,False,False,156.04893148231608,,"[2, 5, 8, 13, 17, 25, 28, 31]","[547.4245516697353, 41.6152182627482, 34.613301328035064, 133.75714006566167, 934.2319973928481, 42.767774058758135, 87.99650114679787, 560.4254281729831]",8,5.178275081980914,27276.206098496295,0.5172821620784801,2.6445947747138903e-06,-0.07656504594181122,8,454.99813613391865,23.819151632892016,1517.0027688206028,"[5, 8, 11, 17, 20, 24, 28, 32]","[354.1578114315276, 56.609511827683676, 98.65750102849033, 1517.0027688206028, 257.98809302508715, 23.819151632892016, 677.3957647156142, 654.3544865894517]","[2, 6, 6, 2, 18, 23, 18, 31]","[13, 9, 13, 31, 25, 25, 31, 34]",0.05,10,3263986.224335202,936.0101630465202,-936.0101630465202,SWT,uc1.l0082986993,0.0,2.0,11261702.5356648,19.35248496622532,833.6694354872694,276.79813613391866,252.67682971318686,0.0,276.79813613391866,2748.985089071349,302.96877142657655,0.0,252.67682971318686,0.0,-5.5,0.0,6.5,3.0,0.6414270391677805,0.27186081306100307,0.3588088129485862,0.14328369206843689,0.25,0.2849941455886767,0.04663268759562131,,0.08487206547681543,0.6945591864788687,0.6945591864788687,0.7071636975698966,0.5615633723413859,0.7309429739357545,0.375,0.3689625451526818,0.22222222222222224,0.6176470588235294,0.37276574526174766,0.37276574526174766,0.7142857142857143,2.011031055582663,0.8608315405156522,11,0.8392415853691667,0.5059863135497712,95,0,0,0.5013315010222485,0.8886797791890367,5,0,0,0.28528674149001504,0.5124853940405781,89,48.620983124572874,0.5279516201497779,50.0,12.792984869326,0.5212573634729472,88,coif,75.625,78.5,18.231383198576385,16,1.0,0.5253733858344184,0.14238798424967447,5,67.25,88
smoothed,rbio3.5,687570.1373159088,0.5833333333333334,58.707282248309824,11.236839035388176,36,2,False,False,116.89952797477095,,"[5, 8, 11, 16, 21, 27, 30]","[826.9135091886886, 171.1451278770865, 10.604864335907777, 29.35460432499768, 68.57143477307437, 703.6090018583175, 143.94305560677768]",7,4.884781174612424,28158.102437496877,0.6064771620298308,2.3387716517266227e-06,-0.46424208244202686,7,391.45401908334503,10.604864335907777,915.0859768178339,"[5, 8, 11, 14, 21, 28, 33]","[915.0859768178339, 749.5906416848057, 10.604864335907777, 27.16884399771675, 159.0558124439671, 834.3643318932217, 44.307662409962575]","[0, 6, 10, 13, 16, 27, 30]","[27, 27, 16, 16, 27, 30, 35]",0.05,10,2630539.092389521,841.4163733115345,-841.4163733115345,SWT,uc1.l0082986993,0.0,0.0,11895149.667610481,6.13819766924108,231.75264348450048,213.25401908334504,158.0830399782011,0.0,213.25401908334504,1849.1781335834153,215.254285914596,0.0,158.0830399782011,0.0,-4.5,0.0,7.5,2.0,0.3955146579042674,0.20417243441755106,0.19430058798038466,0.6362535813030803,0.3125000000000003,0.007761879764083324,0.06585718471138163,,0.0265864028464405,0.5344138386391011,0.5344138386391011,0.4368569169605498,0.32294761965183083,0.1904067358120771,0.25,0.5765611148199491,0.2962962962962963,0.5,0.23314386369920834,0.23314386369920834,0.7619047619047619,1.4299071617577512,0.6120786555897584,66,0.8108825684537294,0.48888840673116934,96,0,0,0.3766673271514249,0.6676952005571214,52,0,0,0.2594800465829641,0.4661265827644226,95,21.83842179889991,0.7879764873893212,77.25,72.29969647831692,0.5189882436946607,89,rbio,72.0,74.0,15.995535091304157,15,0.9520661157024793,0.4609429979952329,0.19527081960969458,3,67.5,89
smoothed,sym20,388395.68091986,0.5694444444444444,51.051064469582414,13.90652501704227,36,2,False,False,61.167566089568666,,"[1, 5, 7, 15, 20, 23, 27, 30, 34]","[95.67299689342849, 930.2300029748311, 73.5008962563044, 26.310219352091856, 69.34343610317688, 110.8822727870803, 951.9918610217909, 61.01794650949027, 15.826970558119143]",9,5.190475144836128,27280.48501650185,0.5173578759166101,3.4021655610525153e-06,0.08169333534326863,6,263.7193767475672,15.826970558119143,1105.5934814961995,"[5, 7, 15, 23, 28, 34]","[1105.5934814961995, 73.5008962563044, 53.162627575630694, 240.7518869527414, 93.48039764640768, 15.826970558119143]","[1, 6, 13, 20, 27, 27]","[27, 20, 20, 27, 30, 35]",0.05,20,2005458.8931928696,954.7573118108189,-954.7573118108189,SWT,uc1.l0082986993,0.0,4.0,12520229.866807133,11.360303891452446,422.26014816286613,85.51937674756721,271.42397847748555,0.0,85.51937674756721,691.3162604854031,126.26036206182883,10.0,271.42397847748555,0.0,-3.5,0.0,-3.5,1.0,0.04544088329270529,0.555521288939206,0.36564715144360627,0.14368766805766672,0.25,0.3981665171726993,0.04672596391758631,,0.04962010225429714,0.21249405003348082,0.21249405003348082,0.1626073342374179,0.015899445957728797,0.36148720952761837,0.125,0.7814176036037408,0.37037037037037035,0.7352941176470589,0.4004368237938315,0.4004368237938315,0.23809523809523808,1.1389270164504701,0.4875232012873576,100,0.879569440538086,0.5303003407929692,89,0,0,0.31274255148831487,0.5543796490604277,94,0,0,0.2578842104033529,0.4632598433952505,96,4.573474244670748,0.9555973374303811,94.75,94.58295157183673,0.5178472124045109,90,sym,54.72222222222222,60.0,34.701763907626564,18,0.7235996326905417,1.0,0.19348025711662079,4,68.5,90
smoothed,coif10,390560.6380659014,0.5694444444444444,43.00302155506031,12.684098943442041,36,2,False,False,135.52540110884058,,"[1, 4, 7, 11, 16, 18, 26, 29, 32]","[72.9303902365927, 56.2733000859439, 6.478231240737333, 13.355925131416797, 330.45321444359337, 565.4169269899608, 48.19054259462053, 106.30075846337252, 525.9902934077722]",9,5.16798549287377,27278.265474824468,0.5173186049267073,3.1600660447252585e-06,-0.07015357253625469,10,314.6903985438681,1.2827103901302443,1078.2380873287548,"[4, 7, 11, 16, 18, 21, 24, 29, 31, 33]","[138.10661975838954, 26.36697401721618, 82.54733542267971, 330.45321444359337, 1078.2380873287548, 205.06346675329817, 1.2827103901302443, 680.9189296380127, 12.24321538683256, 591.6834322997736]","[1, 5, 5, 1, 1, 19, 23, 19, 30, 32]","[13, 8, 13, 17, 32, 26, 26, 32, 32, 35]",0.05,20,2453092.14462023,660.1803708623928,-660.1803708623928,SWT,uc1.l0082986993,0.0,-7.5,12072596.615379771,3.1839562765364526,394.9047539954214,136.49039854386814,23.152962470940565,0.0,136.49039854386814,2255.903985438681,171.35673720490618,10.0,23.152962470940565,0.0,-7.5,0.0,6.0,5.0,0.512510892971512,0.3946416934930275,0.3530413268196728,0.14725209032360168,0.25,0.2895790632705254,0.04667758003085477,,0.013555816082736032,0.34095239353080864,0.34095239353080864,0.30157931715364505,0.4308054159122712,0.33692138572585784,0.625,0.6347155063878405,0.0740740740740741,0.05882352941176472,0.033985003971493496,0.033985003971493496,0.6904761904761905,1.4153121301348035,0.6058311819264456,67,0.8751876498794594,0.5276585197240931,92,0,0,0.30121738694069106,0.533949692705371,97,0,0,0.2848146638441706,0.5116373598940043,90,13.32916601542147,0.8705906212095003,86.5,84.71825115379862,0.515392397983391,91,coif,75.625,78.5,18.231383198576385,16,1.0,0.5253733858344184,0.14238798424967447,5,69.5,91
smoothed,rbio3.7,664589.1869455789,0.5833333333333334,58.798910195617644,11.400436777788487,36,2,False,False,112.17221825118537,,"[5, 8, 11, 16, 21, 24, 27, 30]","[808.1151718464112, 220.70292226573216, 15.447045904792304, 40.46702128061193, 67.58487872443243, 18.707351518287624, 752.9727676535455, 203.3726271533694]",8,4.901406688563906,27607.154059658453,0.6154488873391196,2.310350681508023e-06,-0.4533208107505244,8,354.93202509101786,15.447045904792304,903.9569758586923,"[5, 8, 11, 14, 21, 25, 28, 33]","[903.9569758586923, 782.6476104361888, 15.447045904792304, 25.917452395842854, 186.346369972871, 18.707351518287624, 840.4074933264545, 66.02590131501336]","[0, 6, 10, 13, 16, 24, 27, 30]","[27, 27, 16, 16, 27, 27, 30, 35]",0.05,10,2511344.7045911164,827.3297196413619,-827.3297196413619,SWT,uc1.l0082986993,0.0,-1.0,12014344.055408886,10.980379238125607,220.62364252535895,176.73202509101787,143.9963863080285,0.0,176.73202509101787,1948.456200728143,178.45090109204972,0.0,143.9963863080285,0.0,-5.5,0.0,6.5,3.0,0.3658206169497725,0.22570301134295578,0.20361946554709484,0.5984173537629054,0.3125000000000003,0.015571805582889231,0.05384703676962832,,0.047944328171965506,0.442370267917233,0.442370267917233,0.3234411634639326,0.34927472300752505,0.18041261637155898,0.375,0.6156244922849468,0.22222222222222224,0.4411764705882353,0.21235174726260553,0.21235174726260553,0.7142857142857143,1.3936314351163555,0.5965506558796844,68,0.7989539384867125,0.4816965282447676,97,0,0,0.3522173662119828,0.6243542458304809,66,0,0,0.2536398985650352,0.4556354167796608,98,17.63282923034947,0.8288074832004906,82.25,79.41115439811928,0.5151318969400511,92,rbio,72.0,74.0,15.995535091304157,15,0.9520661157024793,0.4609429979952329,0.19527081960969458,3,69.75,92
